,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,1187317313.09,826719829.31,1684405887.30,1239408177.06,889033658.09,1584136359.37,1249732505.26,945049067.63,0.0
2,营业收入,1187317313.09,826719829.31,1684405887.30,1239408177.06,889033658.09,1584136359.37,1249732505.26,945049067.63,0.0
3,二、营业总成本,943365213.98,642867472.63,1355209677.62,984848096.42,687287997.74,1296736468.66,937107273.88,671316929.70,0.0
4,营业成本,597129343.62,415343014.54,851319657.11,613330665.52,432145309.26,827756651.53,631861678.85,488780458.42,0.0
5,营业税金及附加,9538606.74,8103454.12,17304406.99,11724027.36,9587550.78,15321187.50,11820854.18,8920282.35,0.0
6,销售费用,230951710.49,153682274.27,318186742.57,231755380.82,154147120.73,272587617.33,177610417.51,110914631.35,0.0
7,管理费用,57277413.92,37001485.51,73410428.11,53073230.03,36403751.99,179141960.31,117840067.14,68265775.32,0.0
8,财务费用,-8833535.29,-6492585.71,-10319359.88,-8512560.99,-5267692.37,-2821180.14,-5807203.35,-9823074.00,0.0
9,研发费用,57301674.50,35229829.90,105307802.72,83477353.68,57661598.29,0,0,0,0.0
10,资产减值损失,0,0,0,0,2610359.06,4750232.13,3781459.55,4258856.26,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.0
12,投资收益,7986044.86,7985800.80,2375997.00,908712.00,908712.00,31316773.19,6468060.55,15978158.55,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,263302410.77,186841511.02,344795901.74,273767949.21,205043829.10,322694760.40,318219627.28,289710296.48,0.0
16,加:营业外收入,4545294.46,1095429.83,1477428.64,1448372.76,1238671.09,419051.85,3051314.28,3490423.98,0.0
17,减：营业外支出,1694449.15,366918.17,1268882.19,1469982.00,1104068.07,2245683.48,2104432.29,5035755.50,0.0
18,其中：非流动资产处置损失,0,0,0,0,84982.27,219668.30,58171.88,31687.26,0.0
19,四、利润总额,266153256.08,187570022.68,345004448.19,273746339.97,205178432.12,320868128.77,319166509.27,288164964.96,0.0
20,减：所得税费用,35796080.03,24262790.30,44070172.26,34767749.06,27078925.34,47020446.67,51031279.16,42991533.09,0.0
21,五、净利润,230357176.05,163307232.38,300934275.93,238978590.91,178099506.78,273847682.10,268135230.11,245173431.87,0.0
22,归属于母公司所有者的净利润,229813109.59,162185147.32,302103691.77,239486397.53,176853233.26,270450581.06,268315205.36,245173431.87,0.0
23,少数股东损益,544066.46,1122085.06,-1169415.84,-507806.62,1246273.52,3397101.04,-179975.25,0,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.640000,0.450000,0.840000,0.670000,0.490000,0.750000,0,0,0.0
26,稀释每股收益(元/股),0.640000,0.450000,0.840000,0.670000,0.490000,0.750000,0,0,0.0
27,七、其他综合收益,18911053.98,2744613.14,-50206338.00,-49637332.84,-32901886.84,-22039295.04,81757792.64,0,0.0
28,八、综合收益总额,249268230.03,166051845.52,250727937.93,189341258.07,145197619.94,251808387.06,349893022.75,245173431.87,0.0
29,归属于母公司所有者的综合收益总额,248724163.57,164929760.46,251897353.77,189849064.69,143951346.42,248411286.02,350072998.00,245173431.87,0.0
30,归属于少数股东的综合收益总额,544066.46,1122085.06,-1169415.84,-507806.62,1246273.52,3397101.04,-179975.25,0,0.0
