9,研发费用,730617250.31,465608366.27,342481106.36,106958907.65,697042855.07,552258904.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,489077.55,-146349.57,-4068178.91,-10858434.19,84893677.33,-16226589.57,-9017574.51,-4112806.04,186234579.59,64643629.71,75046732.37,15647524.69,243482658.03,65846370.18,14682542.59,13250351.05,124041702.59,-20264671.11,-57587392.09,-7060515.98,96208556.94,11676701.17,-18826371.22,-1562904.57,53030020.17,56871380.93,14104676.15,7056710.97,93266157.51,-25850075.52,-8577014.74,-31412944.96,181911146.95,13196493.31,7482781.34,-12672540.37,114686083.62,-19531457.43,-30637066.32,-20831438.17,115301326.72,-1177585.45,36916701.02,-20066764.45,43408183.11,-18687388.78,-12367470.18,-13867980.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460326.26,403290.62,5380238.10,0,3018698.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,24958850.12,14644913.66,13661887.26,18097508.41,-9120246.56,-10127393.30,-18242348.90,-340582.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,300232460.58,224332187.43,172702846.88,63143676.05,307404582.81,214208115.78,142435555.64,56228697.51,335160128.08,236500925.87,155147077.78,66598248.35,564831382.40,425547452.24,326237733.10,51533212.60,1151206092.81,1143457684.75,240115838.14,69799508.15,316311672.65,273831285.45,182282145.13,90165233.57,243256941.71,135170590.54,52985679.45,91924218.49,437060383.78,381381343.19,316779008.57,230737524.25,345448072.77,266055541.66,206154765.76,95187152.81,358487050.43,265225190.31,171484647.58,80532855.61,251508369.59,201011894.38,130525571.24,48014654.87,412102974.93,202198200.10,147019454.01,52705500.05,251429322.64,217566698.08,149175345.76,28092424.26,106002085.70,78146813.99,31508275.55,6818330.14,-52414533.45,-47415743.69,-4476487.08,13731417.21,74080792.58,53634658.14,44718368.04,13012623.23,129351232.82,126231548.87,99137772.02,21058739.87,80579243.65,68017088.62,47536007.05,23536334.48,47111894.54,43130624.33,110636895.03,55492097.76,42252799.11,-8467811.91,44423828.26,-2405395.41,43588942.60,2100000.00,5299206.30,3033836.53,10641347.55,5790000.00,7729000.00,2092581.44,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,283152268.06,214081889.20,163577979.30,62793676.05,304820193.74,212373726.52,141509882.56,56228697.51,280139998.45,234266318.96,154141558.41,66598248.35,275673512.30,212366929.51,135412552.55,51533212.60,216718386.62,215475533.71,160132633.30,69799508.15,308344285.94,267878359.23,181016731.13,90165233.57,367880015.48,300622194.09,210398153.76,90435164.07,280633741.67,228566939.73,164164241.12,78989878.34,342563567.57,279997039.87,202217265.76,95149442.81,366534973.06,273398414.92,178068309.30,80554286.24,247042330.38,197074394.38,126588071.24,48014654.87,236135104.50,197168703.81,142283418.91,47837272.44,250408277.59,214420749.17,145953407.36,28092424.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1877943900.26,1523973615.65,1020782607.43,410344880.07,2352969852.65,1974982766.09,1229896488.72,454956794.08,2625840477.24,2001186408.92,1186938671.09,446887355.66,2633141103.77,2081254248.65,1296378584.91,423570271.90,2697562624.76,2437235463.29,958474149.15,326451148.15,1941809525.53,1585553099.72,971312351.96,342044349.01,1726529334.96,1344634382.20,726822926.82,252770439.25,1499536126.01,1110273319.32,896512600.80,453380539.49,1278677206.76,1173152257.13,777433499.44,324318818.56,1127325368.35,936485148.63,628417782.77,287563654.88,864579468.21,840570207.21,573212679.01,249477435.05,1096117214.43,853071624.67,586371314.83,254110011.83,993556899.94,824922939.07,524227480.18,178977536.67,767381707.26,506226484.09,287446405.47,135730678.43,547654532.21,488385311.67,369406275.92,179942094.64,823540491.92,598261749.86,437209289.05,197380259.75,874638513.60,701533162.54,449383572.50,171182762.51,739365061.51,573493375.61,363001671.58,160275666.48,608125274.37,327418325.62,572783000.66,303477899.34,528134727.93,251026502.35,1867954.15,-13534602.11,86357633.82,12581696.99,12716325.95,60862087.51,189954890.67,129270000.00,189945000.00,116873918.18,58750000.00,84660000.00,71460000.00,71300000.00,0.0
16,加:营业外收入,39899215.77,1112384.67,2504178.61,1041592.67,74060164.50,3105809.44,2198030.22,3095736.49,75784142.76,2350795.50,2277869.43,2184879.26,139649188.27,12798105.23,9764258.76,6117942.03,521979291.28,177972519.07,169167409.21,29058164.51,201808816.63,91903690.24,46909124.68,24371840.62,362666621.55,98242502.21,19174584.20,10118244.64,192673637.23,92056767.44,18947273.46,8176435.25,80151438.88,31589007.17,15536528.57,13408910.38,127993009.16,38574102.66,12726212.71,5580313.05,86850035.86,37492688.97,22757448.74,7468249.11,51388300.16,28336316.50,18177502.11,3090159.25,48660223.01,12381006.79,5637303.64,2129932.07,15491563.83,9534264.94,7664168.37,3366617.27,23617149.72,10395023.37,3173845.60,3600168.20,20826106.28,9893568.78,6688522.20,2456710.35,98100545.47,9567937.59,4272892.42,1214075.91,9515790.74,5760858.56,3321180.24,2460654.10,23022268.89,1334574.96,5601648.53,1886648.34,6357306.61,307361.53,8109854.05,441262.35,237833.84,0,1274108.60,0,6279436.89,0,0,1977985.59,0,0,0,0,0.0
17,减：营业外支出,631032.22,9909341.73,9283041.43,161603.09,1092151.14,14373448.11,14250267.47,3833044.71,549308.51,3733005.66,857917.97,276000.10,15064470.04,9998188.63,9682131.80,663923.23,24684135.06,57799306.11,10949979.81,3026171.33,16909244.28,4247524.62,4031634.47,1141529.33,7624440.91,3228543.71,2792955.05,1099705.82,13071322.82,2316865.27,1720391.52,268699.33,6808784.12,11910425.74,4492054.79,1395314.79,7170436.92,4103621.35,1742479.98,725776.18,8930671.64,4062623.89,3092799.68,1012822.63,27081278.96,13648879.35,7296709.10,1233006.08,10027439.89,5819916.15,2744676.31,1020668.76,8818687.51,5408324.49,4572684.83,402376.27,53805873.27,41598754.82,22003811.78,7547256.25,104276870.46,19046226.97,11698550.70,4970596.67,50026700.24,34191043.44,6074649.96,1515391.71,20818857.33,8767398.90,7355051.34,4385698.42,13003709.07,3714354.94,116829524.24,1600821.46,6018287.25,1688374.88,1187969.66,524526.84,1877884.51,0,1824215.68,0,3170951.50,0,0,12347969.72,0,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,3365196.22,774287.22,205795.72,5292060.82,668650.72,526556.00,0,6501068.59,12455426.71,10614764.48,2565287.40,14828511.17,553277.34,3361263.97,553277.34,5426379.37,1701811.84,1275648.16,698267.84,6715665.34,2034684.96,1474922.64,61703.00,4797730.61,4304223.68,3327942.11,687671.65,5148816.42,2801019.89,779629.21,152161.23,5354837.24,2503192.36,1953411.89,52354.10,12472344.19,7772158.21,0,155624.83,2424043.77,0,1822225.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1917212083.81,1515176658.59,1014003744.61,411224869.65,2425937866.01,1963715127.42,1217844251.47,454219485.86,2701075311.49,1999804198.76,1188358622.55,448796234.82,2757725822.00,2084054165.25,1296460711.87,429024290.70,3194857780.98,2557408676.25,1116691578.55,352483141.33,2126709097.88,1673209265.34,1014189842.17,365274660.30,2081571515.60,1439648340.70,743204555.97,261788978.07,1679138440.42,1200013221.49,913739482.74,461288275.41,1352019861.52,1192830838.56,788477973.22,336332414.15,1248147940.59,970955629.94,639401515.50,292418191.75,942498832.43,874000272.29,592877328.07,255932861.53,1120424235.63,867759061.82,597252107.84,255967165.00,1032189683.06,831484029.71,527120107.51,180086799.98,774054583.58,510352424.54,290537889.01,138694919.43,517465808.66,457181580.22,350576309.74,175995006.59,740089727.74,589109091.67,432199260.55,194866373.43,922712358.83,676910056.69,447581814.96,170881446.71,728061994.92,570486835.27,358967800.48,158350622.16,618143834.19,325038545.64,461555124.95,303763726.22,528473747.29,249645489.00,8789838.54,-13617866.60,84717583.15,12581696.99,12166218.87,60862087.51,193063376.06,129270000.00,189945000.00,106503934.05,58750000.00,84660000.00,71460000.00,71300000.00,0.0
20,减：所得税费用,189168412.73,135623010.94,68201997.29,52499186.99,290220617.52,227658263.60,127760607.80,59226030.11,339907733.63,240726737.48,132673082.61,57078127.97,344119329.13,236458428.51,131520976.13,57333063.56,394481905.89,237408339.46,143495446.50,60095590.35,326917131.16,259819928.72,152292514.75,52811584.19,244560765.30,176598193.36,95189080.35,46108035.97,364313757.83,164225288.47,92773729.41,41866894.79,173724178.76,152154272.63,94252380.44,45997808.60,161628839.00,122115165.42,80839747.83,35689718.99,135739249.23,102234420.34,66625921.39,32520400.40,153315468.67,141560743.21,99457863.09,44027374.05,139283274.08,132415189.92,84352733.56,29650309.15,112159737.02,68131511.01,41356766.38,21261539.25,108609995.86,94004327.27,67862554.45,28974955.96,132468882.01,93637200.37,65867600.79,32955130.91,155946328.93,108366137.34,68867283.90,28006866.88,143668257.24,98765977.60,64164786.92,25321619.56,113460021.93,52431401.84,100791733.87,47229977.80,97455708.07,39232814.83,2796995.65,0,8176697.29,1624615.50,1799885.61,9698012.97,28336126.85,19730000.00,27810000.00,16447145.28,4330000.00,4220000.00,12510000.00,3630000.00,0.0
21,五、净利润,1728043671.08,1379553647.65,945801747.32,358725682.66,2135717248.49,1736056863.82,1090083643.67,394993455.75,2361167577.86,1759077461.28,1055685539.94,391718106.85,2413606492.87,1847595736.74,1164939735.74,371691227.14,2800375875.09,2320000336.79,973196132.05,292387550.98,1799791966.72,1413389336.62,861897327.42,312463076.11,1837010750.30,1263050147.34,648015475.62,215680942.10,1314824682.59,1035787933.02,820965753.33,419421380.62,1178295682.76,1040676565.93,694225592.78,290334605.55,1086519101.59,848840464.52,558561767.67,256728472.76,806759583.20,771765851.95,526251406.68,223412461.13,967108766.96,726198318.61,497794244.75,211939790.95,892906408.98,699068839.79,442767373.95,150436490.83,661894846.56,442220913.53,249181122.63,117433380.18,408855812.80,363177252.95,282713755.29,147020050.63,607620845.73,495471891.30,366331659.76,161911242.52,766766029.90,568543919.35,378714531.06,142874579.83,584393737.68,471720857.67,294803013.56,133029002.60,504683812.26,272607143.80,360763391.08,256533748.42,431018039.22,210412674.17,5992842.89,-13617866.60,76540885.86,10957081.49,10366333.26,51164074.54,164727249.21,109540000.00,162135000.00,90056788.77,54430000.00,80440000.00,58950000.00,67670000.00,0.0
22,归属于母公司所有者的净利润,1079527608.96,861246196.22,610629180.79,234183712.37,1268490377.86,1032456467.22,653583366.04,238803602.36,1390330531.80,1045060818.80,630705169.41,238991845.15,1449090972.84,1142857874.96,742254955.06,219355821.86,1834572111.93,1619025727.38,551656053.84,142196490.46,857882099.57,741582103.89,461346680.07,171427591.55,943833546.36,622286203.16,284170982.26,88005601.91,703489403.11,590196572.86,550047228.63,305434485.74,711480275.79,649133142.63,449910723.80,190066752.62,665718754.99,529603696.33,352609649.94,169447974.95,465741408.69,493135407.43,334956605.77,136658876.02,646604833.81,467593814.04,325939746.52,132406144.48,605580532.10,462700020.14,297804166.30,89773214.54,401514527.35,256573756.67,137612432.38,62226459.11,159443460.79,133564054.07,122533552.03,73002861.42,293740978.41,255376997.08,194491271.11,82187262.71,412010778.27,307400101.85,220268441.96,73114610.66,272775662.16,223940968.40,134696233.76,69034709.50,246444551.36,145308927.73,155431251.19,145360130.51,244333013.37,98950981.10,10415260.81,-13617866.60,76540885.86,10957081.49,10366333.26,51164074.54,164727249.21,109660000.00,162366000.00,90077826.57,54430000.00,80440000.00,58950000.00,67670000.00,0.0
23,少数股东损益,648516062.12,518307451.43,335172566.53,124541970.29,867226870.63,703600396.60,436500277.63,156189853.39,970837046.06,714016642.48,424980370.53,152726261.70,964515520.03,704737861.78,422684780.68,152335405.28,965803763.16,700974609.41,421540078.21,150191060.52,941909867.15,671807232.73,400550647.35,141035484.56,893177203.94,640763944.18,363844493.36,127675340.19,611335279.48,445591360.16,270918524.70,113986894.88,466815406.97,391543423.30,244314868.98,100267852.93,420800346.60,319236768.19,205952117.73,87280497.81,341018174.51,278630444.52,191294800.91,86753585.11,320503933.15,258604504.57,171854498.23,79533646.47,287325876.88,236368819.65,144963207.65,60663276.29,260380319.21,185647156.86,111568690.25,55206921.07,249412352.01,229613198.88,160180203.26,74017189.21,313879867.32,240094894.22,171840388.65,79723979.81,354755251.63,261143817.50,158446089.10,69759969.17,311618075.52,247779889.27,160106779.80,63994293.10,258239260.90,127298216.07,205332139.89,111173617.91,186685025.85,111461693.07,-4422417.92,0,0,0,0,0,0,-120000.00,-231000.00,-21037.80,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.060000,0.840000,0.600000,0.230000,1.240000,1.010000,0.640000,0.230000,1.360000,1.020000,0.620000,0.230000,1.420000,1.120000,0.730000,0.210000,1.790000,1.580000,0.540000,0.140000,0.840000,0.730000,0.450000,0.170000,0.920000,0.610000,0.280000,0.086000,0.690000,0.580000,0.540000,0.299000,0.700000,0.630000,0.440000,0.186000,0.650000,0.520000,0.340000,0.166000,0.460000,0.482000,0.330000,0.134000,0.630000,0.457000,0.382000,0.155000,0.711000,0.543000,0.349000,0.105300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),1.060000,0.840000,0.600000,0.230000,1.240000,1.010000,0.640000,0.230000,1.360000,1.020000,0.620000,0.230000,1.420000,1.120000,0.730000,0.210000,1.790000,1.580000,0.540000,0.140000,0.840000,0.730000,0.450000,0.170000,0.920000,0.610000,0.280000,0.086000,0.690000,0.580000,0.540000,0.299000,0.700000,0.630000,0.440000,0.186000,0.650000,0.520000,0.340000,0.166000,0,0.482000,0.330000,0.134000,0.630000,0.457000,0.382000,0.155000,0.711000,0.543000,0.349000,0.105300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,111290.97,194232.46,-10571.35,0,456001.78,205783.08,205783.08,0,-48098590.85,-1177249.97,6556423.47,8796268.20,-982788.02,-28366344.45,-26873141.84,-21554469.38,5618539.76,79127152.64,21161153.06,16491510.01,12678499.35,7106429.52,-10656000.99,-2020226.36,-25554739.65,36708517.38,11909951.20,-570456.95,-33989737.82,-31340267.11,2509863.60,6875241.05,5177803.70,4907980.36,-287965.93,-162495.17,4196643.50,5330808.12,3920799.22,-661729.80,57148842.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1728154962.05,1379747880.11,945791175.97,358725682.66,2136173250.27,1736262646.90,1090289426.75,394993455.75,2313068987.01,1757900211.31,1062241963.41,400514375.05,2412623704.85,1819229392.29,1138066593.90,350136757.76,2805994414.85,2399127489.43,994357285.11,308879060.99,1812470466.07,1420495766.14,851241326.43,310442849.75,1811456010.65,1299758664.72,659925426.82,215110485.15,1280834944.77,1004447665.91,823475616.93,426296621.67,1183473486.46,1045584546.29,693937626.85,290172110.38,1090715745.09,854171272.64,562482566.89,256066742.96,863908425.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
