9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,7143909.29,65688396.72,12184052.70,13526144.41,21218058.05,41833239.44,21913795.69,25920320.30,24978586.26,51220207.70,41363352.75,24885724.22,24121325.97,39137488.63,-7697560.59,-13572529.06,9423474.11,37694973.42,10098671.26,7419728.07,750786.31,19395079.35,11667890.69,5893887.79,5035601.27,13934055.62,6736562.02,6817228.32,4586899.38,8881060.81,4407712.72,2028860.43,4410829.97,16031303.39,9075012.64,9075012.64,2961415.55,5803198.33,2403481.96,2403481.96,0,38438541.27,8347601.45,1947601.45,0,3898178.38,1203095.40,1203095.40,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48810.33,27089.15,0,0,0,0,0,-1908.05,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-2217661.05,-1989416.45,-68429.02,-8673776.15,-4774656.97,-4774656.97,-133398.77,911581.90,1786474.73,937427.27,-41650.00,-1334855.86,-552721.23,-140200.82,-640398.91,-5107502.10,-4860496.07,-3551723.83,-1483150.02,-5516344.41,-5184456.03,-2858414.15,-1436465.88,35323.27,-3091320.96,-1336138.14,-415300.85,-2778794.28,-8707074.97,-1563731.25,-468211.63,-233243.47,-106424.03,-106424.03,0,-617074.59,0,0,0,-417209.16,0,0,0,-1238578.52,-52813.05,-56229.44,0,-107117.69,7101.08,7101.08,0,-2722.86,-28874.19,-15034.99,0,-149317.37,-234396.70,185397.61,-705.21,0.0
13,其中:对联营企业和合营企业的投资收益,-2217661.05,-1989416.45,-68429.02,-8673776.15,-4774656.97,0,0,911581.90,0,0,0,-1334855.86,0,0,0,-5107502.10,0,0,-1483150.02,-5516344.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1238578.52,0,0,0,-153755.86,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-123814060.76,-115559323.45,-77533116.53,475964972.14,524655491.34,368427691.17,162167587.51,566562624.83,362141267.10,243693799.24,58580625.70,89102639.68,-5809193.44,-66220822.29,-73650691.33,19005894.69,28105015.65,54637721.96,13719744.46,104561559.78,70431123.99,34530038.26,7904621.58,18633529.59,-1421241.25,1582080.65,-12041495.88,114121091.30,97625700.97,61621669.82,15335140.28,158557456.99,108117741.51,40123024.79,14730753.98,52651947.95,36075044.26,31178653.96,17342682.82,110708116.00,75528332.06,34337094.39,3203962.07,2359010.84,72361512.05,29326558.49,12390832.00,89742840.88,69995161.95,44320207.50,11400828.83,81070192.10,40215383.50,21044377.13,5430169.00,38543735.27,27771640.82,39417308.17,25601976.59,0.0
16,加:营业外收入,2212989.58,800778.11,497867.56,4471772.80,1496047.40,1106872.82,305769.02,4877688.10,10967349.28,4911883.03,4931906.07,40948093.49,20753893.67,13173739.18,7577480.96,30305614.06,13028507.30,6313615.41,2339836.00,25179132.11,13068023.38,4899351.45,1817461.32,27763458.16,14568283.44,6167112.87,1685064.21,41924255.01,36379263.73,27288453.81,24319313.82,13740100.88,10501749.73,7899829.34,4418961.80,11242146.13,4198848.44,3195903.49,1639916.58,4261632.02,1574893.09,552789.75,107468.10,5597764.76,3038636.32,875872.74,395534.01,2700500.24,381624.11,175295.53,73791.00,212391.28,20144.95,11889.95,3592.00,30880.50,20630.50,56520.00,931842.96,0.0
17,减：营业外支出,2982451.12,2078133.93,1679636.05,10535905.34,4784879.42,4232206.40,1949293.84,6395398.94,1226233.31,806144.31,159031.17,1735324.35,1121446.13,721495.96,465165.49,1221190.19,688539.98,618753.82,130187.30,2305886.67,647662.93,286584.54,148348.60,6708007.82,2663329.74,348878.49,75549.15,29958539.54,1688274.58,887181.37,598400.43,2923353.95,2711793.47,1331912.18,251863.86,3087623.17,1832588.24,1216960.52,328260.23,9718092.74,1360632.89,1332238.53,57115.99,8582889.79,1071793.85,1037376.55,220943.77,395678.31,137354.37,71511.37,1944.15,7034269.69,550188.53,495142.21,335986.23,2231354.69,1986756.23,2055512.54,499467.06,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,56147.18,0,123745.62,0,260651.92,0,212770.76,0,0,0,99835.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-124583522.30,-116836679.27,-78714885.02,469900839.60,521366659.32,365302357.59,160524062.69,565044913.99,371882383.07,247799537.96,63353500.60,128315408.82,13823254.10,-53768579.07,-66538375.86,48090318.56,40444982.97,60332583.55,15929393.16,127434805.22,82851484.44,39142805.17,9573734.30,39688979.93,10483712.45,7400315.03,-10431980.82,126086806.77,132316690.12,88022942.26,39056053.67,169374203.92,115907697.77,46690941.95,18897851.92,60806470.91,38441304.46,33157596.93,18654339.17,105251655.28,75742592.26,33557645.61,3254314.18,-626114.19,74328354.52,29165054.68,12565422.24,92047662.81,70239431.69,44423991.66,11472675.68,74248313.69,39685339.92,20561124.87,5097774.77,36343261.08,25805515.09,37418315.63,26034352.49,0.0
20,减：所得税费用,22440205.51,14345027.82,5352582.18,68207021.38,74252570.76,48170405.82,20958693.22,71289966.83,43780708.24,25296502.54,7442183.47,26027658.81,14033127.22,5652500.12,1022949.56,27946761.59,20712178.18,15905604.28,7255637.18,25453439.19,18974757.25,9772753.55,5199317.55,23140189.63,13963147.72,8229333.84,868089.57,28379247.29,21101800.94,13455226.38,6425147.83,39851216.82,34021372.11,14146430.14,4450958.80,7327293.65,-156048.11,790208.72,4351379.08,21376230.64,22234629.00,14112389.21,9174350.68,-6647746.83,14026589.96,4812878.44,1907890.60,7511783.72,17687094.88,11624173.20,3662471.00,7573189.35,2403117.49,645700.67,0,2277518.29,1206668.44,2066443.33,0,0.0
21,五、净利润,-147023727.81,-131181707.09,-84067467.20,401693818.22,447114088.56,317131951.77,139565369.47,493754947.16,328101674.83,222503035.42,55911317.13,102287750.01,-209873.12,-59421079.19,-67561325.42,20143556.97,19732804.79,44426979.27,8673755.98,101981366.03,63876727.19,29370051.62,4374416.75,16548790.30,-3479435.27,-829018.81,-11300070.39,97707559.48,111214889.18,74567715.88,32630905.84,129522987.10,81886325.66,32544511.81,14446893.12,53479177.26,38597352.57,32367388.21,14302960.09,83875424.64,53507963.26,19445256.40,-5920036.50,6021632.64,60301764.56,24352176.24,10657531.64,84535879.09,52552336.81,32799818.46,7810204.68,66675124.34,37282222.43,19915424.20,5097774.77,34065742.79,24598846.65,35351872.30,26034352.49,0.0
22,归属于母公司所有者的净利润,-126868191.80,-116357732.48,-74246851.10,401161259.50,439829165.97,306154854.49,134836562.78,480778460.78,318839630.33,215328330.72,52603939.05,94134062.15,-4179440.78,-57110921.00,-64745153.77,16936542.89,16709020.73,42337680.71,7909060.12,96634818.65,61329031.59,29864415.67,5998215.38,25734976.51,2733905.25,1043894.09,-8367684.91,103196083.99,114629958.79,77643855.74,34966309.62,128973138.16,81759204.71,33489113.70,14150864.93,53553960.76,38837944.04,31439350.78,14003822.75,79061651.19,49587917.85,17864809.36,-5023582.70,2886122.96,52014462.93,21421872.54,10502003.41,73778450.10,44473959.21,28170364.44,7503339.69,55144046.15,33992449.40,19185169.65,6234184.41,30852913.26,22710571.66,31205275.71,26514464.89,0.0
23,少数股东损益,-20155536.01,-14823974.61,-9820616.10,532558.72,7284922.59,10977097.28,4728806.69,12976486.38,9262044.50,7174704.70,3307378.08,8153687.86,3969567.66,-2310158.19,-2816171.65,3207014.08,3023784.06,2089298.56,764695.86,5346547.38,2547695.60,-494364.05,-1623798.63,-9186186.21,-6213340.52,-1872912.90,-2932385.48,-5488524.51,-3415069.61,-3076139.86,-2335403.78,549848.94,127120.95,-944601.89,296028.19,-74783.50,-240591.47,928037.43,299137.34,4813773.45,3920045.41,1580447.04,-896453.80,3135509.68,8287301.63,2930303.70,155528.23,10757428.99,8078377.60,4629454.02,306864.99,11531078.19,3289773.03,730254.55,-1136409.64,3212829.53,1888274.99,4146596.59,-480112.40,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.174500,-0.160000,-0.102300,0.551800,0.604900,0.421100,0.190000,0.730000,0.438500,0.350000,0.090000,0.160000,-0.010000,-0.090000,-0.110000,0.030000,0.028000,0.070000,0.010000,0.200000,0.128000,0.062300,0.010000,0.053650,0.010000,0.002200,-0.020000,0.215000,0.240000,0.160000,0.070000,0.270000,0.170000,0.114000,0.047000,0.210000,0.155000,0.126000,0.073000,0.410000,0.260000,0.093000,-0.031000,0.020000,0.325000,0.134000,0.118000,0.830000,0.500000,0.317000,0.080000,0,0,0,0.120000,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.174500,-0.160000,-0.102300,0.551800,0.604900,0.421100,0.190000,0.730000,0.438500,0.350000,0.090000,0.160000,-0.010000,-0.090000,-0.110000,0.030000,0.028000,0.070000,0.010000,0.200000,0.128000,0.062300,0.010000,0.053650,0.010000,0.002200,-0.020000,0.215000,0.240000,0.160000,0.070000,0.270000,0.170000,0.114000,0.047000,0.210000,0.155000,0.126000,0.073000,0.410000,0.260000,0.093000,-0.031000,0.020000,0.325000,0.134000,0.118000,0.830000,0.500000,0.317000,0.080000,0,0,0,0.120000,0,0,0,0,0.0
27,七、其他综合收益,512446.79,232942.78,-145415.65,224058.66,252038.19,55170.39,0,-1074164.63,-752716.52,-404914.18,0,907132.33,339932.36,251706.04,0,478448.10,280970.61,-4866.09,0,-48503.00,0,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-146511281.02,-130948764.31,-84212882.85,401917876.88,447366126.75,317187122.16,139565369.47,492680782.53,327348958.31,222098121.24,55911317.13,103194882.34,130059.24,-59169373.15,-67561325.42,20622005.07,20013775.40,44422113.18,8673755.98,101932863.03,63876727.19,29370051.62,4374416.75,16548790.30,-3479435.27,-829018.81,-11300070.39,97707559.48,111214889.18,74567715.88,32630905.84,129522987.10,81886325.66,32544511.81,14446893.12,53479177.26,38597352.57,32367388.21,14302960.09,83875424.64,53507963.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-126355745.01,-116124789.70,-74392266.75,401385318.16,440081204.16,306210024.88,134836562.78,479704296.15,318086913.81,214923416.54,52603939.05,95041194.48,-3839508.42,-56859214.96,-64745153.77,17414990.99,16989991.34,42332814.62,7909060.12,96586315.65,61329031.59,29864415.67,5998215.38,25734976.51,2733905.25,1043894.09,-8367684.91,103196083.99,114629958.79,77643855.74,34966309.62,128973138.16,81759204.71,33489113.70,14150864.93,53553960.76,38837944.04,31439350.78,14003822.75,79061651.19,49587917.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-20155536.01,-14823974.61,-9820616.10,532558.72,7284922.59,10977097.28,4728806.69,12976486.38,9262044.50,7174704.70,3307378.08,8153687.86,3969567.66,-2310158.19,-2816171.65,3207014.08,3023784.06,2089298.56,764695.86,5346547.38,2547695.60,-494364.05,-1623798.63,-9186186.21,-6213340.52,-1872912.90,-2932385.48,-5488524.51,-3415069.61,-3076139.86,-2335403.78,549848.94,127120.95,-944601.89,296028.19,-74783.50,-240591.47,928037.43,299137.34,4813773.45,3920045.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
