,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,933906907.77,684325139.40,435686713.92,201989218.25,849346060.30,655752404.61,395287906.81,164378189.51,804883947.15,600528993.60,387054178.32,147163696.37,696057727.01,533358806.06,353812043.75,144375307.78,608148463.03,427560650.71,267305994.00,112959506.33,592143338.41,484372718.36,322062298.24,123659675.65,590189215.54,446820408.85,294422825.47,136060503.70,650877047.32,507418470.56,326035747.82,158366171.64,663794186.05,494730602.54,315365497.59,139831244.15,592451115.71,414247935.45,249186219.61,110812959.57,505519295.65,330723978.36,201908281.44,75747017.50,452781886.71,343673437.78,222005821.66,104902187.74,373736702.13,260160368.03,157987540.74,66712887.99,297933221.88,211737077.88,141934140.39,60231693.24,295460917.31,220112242.62,136478168.25,55395611.26,347571126.32,236063489.20,149222739.17,60676506.03,279013733.84,194440443.39,124669975.85,49306412.57,254066493.89,167919980.55,102908474.86,39654768.58,243341003.28,99640852.46,219278781.24,173788034.90,176587315.62,0.0
2,营业收入,933906907.77,684325139.40,435686713.92,201989218.25,849346060.30,655752404.61,395287906.81,164378189.51,804883947.15,600528993.60,387054178.32,147163696.37,696057727.01,533358806.06,353812043.75,144375307.78,608148463.03,427560650.71,267305994.00,112959506.33,592143338.41,484372718.36,322062298.24,123659675.65,590189215.54,446820408.85,294422825.47,136060503.70,650877047.32,507418470.56,326035747.82,158366171.64,663794186.05,494730602.54,315365497.59,139831244.15,592451115.71,414247935.45,249186219.61,110812959.57,505519295.65,330723978.36,201908281.44,75747017.50,452781886.71,343673437.78,222005821.66,104902187.74,373736702.13,260160368.03,157987540.74,66712887.99,286322433.91,203584670.71,136524435.04,57461351.65,289946261.66,215827886.29,133765545.89,54075349.88,339616272.23,229969668.18,145824643.55,59266321.32,275407779.42,191474648.53,122856187.73,48270837.35,250521322.69,165018098.49,100883861.54,39354782.06,240354905.67,97460075.37,216719469.08,170477171.80,172676484.44,0.0
3,二、营业总成本,885095572.01,642230669.49,409219839.01,196457124.76,813825934.28,617762368.39,371045990.39,157967015.67,768391610.21,562987445.73,362817734.91,139473786.93,656313068.41,488878440.06,328239659.45,136887377.74,578428435.78,402101540.65,253317007.10,107912318.40,572588624.58,462165399.29,305956565.05,118760469.32,572550721.87,436240605.96,287630887.35,132354916.33,640456147.02,502672070.26,327543869.16,163653056.80,664017793.56,486081835.17,309706464.03,136809130.99,577647469.25,400332317.19,241143524.43,108435704.95,488126639.24,323954299.46,202275844.87,81924694.14,446300894.50,337177639.02,216339957.30,102765707.30,380065234.84,255311137.70,156955990.22,68490834.35,311580782.85,223170208.11,143458580.32,62626684.93,288621164.22,210627874.09,129758823.91,55009813.50,324016035.72,218884843.58,137733846.19,58707890.60,256307608.99,182492485.15,117458497.72,48542330.11,237119721.56,156446783.27,97022513.97,39119364.48,227685707.32,90646345.49,206842242.08,168594228.33,157179870.02,0.0
4,营业成本,739443984.29,538442861.46,351170370.83,164311175.76,673400892.65,508127485.43,299096932.70,129615540.84,632608268.88,466728207.61,301366337.65,113067520.95,513831937.88,393126105.74,264412905.05,114691295.77,455870494.53,312698877.64,197359368.61,83007065.58,438231055.91,368415655.51,249219196.61,95268276.13,444425060.56,338743344.76,224288941.65,105070133.75,512817416.74,413200842.76,274950788.59,138285643.79,553337744.41,413622494.33,263782695.89,116940544.77,471090425.77,322892212.04,187927071.11,84780355.65,377764385.18,248791233.83,154940293.76,59358149.64,343725505.03,264946820.49,170900613.52,77802767.76,281909308.39,197038587.08,118440074.30,47761905.41,217327459.18,156602190.56,105461155.42,44604560.40,208670261.88,156266602.53,95914380.98,40113367.62,239280794.30,157145320.67,99418980.37,40482807.44,175536578.75,126113334.02,81474898.67,32537480.44,161847882.02,106481132.95,65314724.40,25637835.58,148971941.32,59786578.79,143096642.45,111438793.15,96794916.48,0.0
5,营业税金及附加,6616776.20,4326690.08,2636534.51,1336146.47,7708631.20,5339922.69,3384368.21,1285122.60,6986048.81,5158313.72,3380869.40,1413098.33,5789621.34,4063158.60,2790936.40,996372.50,5023262.25,3428639.90,1879873.18,467476.24,5011202.69,3586234.93,2271156.99,964156.72,4508619.95,3232885.97,1641859.75,475753.75,3826927.76,2957993.40,1486461.52,588550.67,4687283.98,3069242.58,2170668.83,262220.46,2761063.73,1727437.16,1070129.98,56931.88,2367643.15,1332735.25,808143.03,21695.90,1789049.44,1121887.17,643656.05,217881.42,1443975.56,818855.95,695181.12,150845.55,1402853.91,943937.50,673447.20,214653.67,1417702.86,1160657.78,740169.59,232348.44,2352422.01,1444886.48,919060.04,309747.67,2126965.26,1404945.58,977721.68,385142.42,1703626.94,980049.86,636364.64,121267.11,1176491.76,439179.90,923900.18,799694.22,899006.23,0.0
6,销售费用,35629857.66,27238130.61,13891358.81,10983094.06,31870430.55,38511885.22,26847377.62,10675922.90,45427007.94,33447326.80,22672174.33,11131826.06,49866273.15,33807455.85,24471339.88,9380682.71,40153379.49,28454622.43,17168457.49,8225023.40,39960063.65,29390215.38,17447288.49,7626269.15,38843892.39,33505027.94,22339909.16,8504403.51,41987394.34,30436058.95,16779372.22,8989532.15,32908693.45,21725582.06,14721888.94,7000119.36,31973991.15,23967203.91,18553565.97,9960777.74,34780444.16,24220258.27,14946060.56,7238062.53,34410666.72,24984462.61,18339724.94,10396225.88,30959259.38,18705513.32,11741492.21,7894999.58,36100881.37,28483172.08,10966019.61,4634902.00,21627614.52,14942429.46,7726620.71,2439464.58,28350843.71,20383996.82,11810890.74,7063680.49,27053581.09,20021610.41,12329671.72,6825633.67,25649187.73,15548727.69,8119134.38,4031989.48,22900321.57,7804324.85,16182057.98,12056660.71,13242592.52,0.0
7,管理费用,64709123.38,43038476.69,22962048.15,10299620.99,69391173.84,43565812.91,35264354.36,14999791.01,79165823.42,51825136.67,31766615.66,13323340.25,82632877.13,50998446.94,29665365.03,11112646.18,73459742.52,50967916.79,31250538.64,14701884.35,74782430.41,52022194.68,30828584.71,13617298.21,76157141.26,54800682.69,35527912.63,16644823.53,74260949.00,50365745.93,30081153.17,14428230.36,67259390.08,42967492.23,26270302.86,11690215.90,64139981.52,43848486.71,29298148.61,13787559.93,63787950.25,43449781.17,27001810.50,14168410.01,60699537.25,43194431.76,25059015.27,12730651.72,56086193.51,36118867.89,24605998.43,13006240.13,52113301.20,32603144.78,23675674.90,11779464.14,55031836.83,34460305.29,22934244.90,10889607.37,49320049.98,36410654.92,23417297.10,9716247.57,47439207.42,32111126.14,20930374.61,7507165.01,40090104.05,26929684.90,18171404.81,6840370.71,43025639.11,17019308.77,37808813.75,36415726.86,39448302.82,0.0
8,财务费用,3016065.65,1833433.13,1394762.73,910363.13,1064479.47,1168083.72,1668831.72,1390638.32,3452518.68,2332837.46,1280054.34,538001.34,2530290.96,2320400.91,1102385.29,706457.46,1073499.79,3862612.52,2969897.81,1510868.83,6532038.17,4940642.61,2575625.49,1284469.11,7132449.69,5406595.16,3279866.99,1659801.79,6101103.11,4461991.77,2996656.21,1361099.83,5386834.57,3894336.63,1918723.16,916030.50,4723635.99,3640144.90,2537776.29,1089315.96,5480760.05,3820016.60,2413782.78,1138376.06,6251289.46,5759479.66,3646667.27,1372213.12,4996899.34,3312678.61,2156679.31,742343.57,4636287.19,4537763.19,2682283.19,1393104.72,1873748.13,3797879.03,2443407.73,1335025.49,4711925.72,3499984.69,2167617.94,1135407.43,4151276.47,2841469.00,1745831.04,1286908.57,7828920.82,6507187.87,4780885.74,2487901.60,11611313.56,5596953.18,8830827.72,7883353.39,6795051.97,0.0
