,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,326247751.93,2267603850.39,1791160922.89,1010748977.27,359635808.13,2305941868.89,1727158939.76,883843576.91,290891650.17,1903145741.91,1403403108.14,748047120.26,233631466.22,1591536891.26,1243234113.43,648936731.29,228013992.44,1325624600.11,1059081533.07,556663949.05,175601538.28,1467381591.29,1034405906.89,544480182.48,210826041.24,1600676735.83,1321192773.78,650119897.51,218290026.08,1565249474.67,255339030.93,154647843.59,53071419.21,330154743.47,236503565.51,142082721.82,51801009.90,289359006.00,208162356.35,130033650.94,49839164.20,239070922.53,166785003.53,105296036.69,37330766.96,222780660.64,168114110.90,100353449.49,36734978.00,210910942.19,151512874.41,91048006.19,32420774.68,171991664.81,125768485.24,81269398.42,27477592.56,138417344.95,90816720.70,53347673.99,19780706.25,112463424.32,83700155.47,52326331.31,21844817.65,108775611.44,60663498.93,35955888.97,13634093.47,80471094.44,58821141.08,36148494.09,14654756.12,88810073.88,41717222.32,99917348.34,43977356.59,140771975.31,57370662.16,116677372.03,52217985.01,165341675.88,74232313.26,180698435.20,203912442.74,157522019.23,0.0
2,营业收入,326247751.93,2267603850.39,1791160922.89,1010748977.27,359635808.13,2305941868.89,1727158939.76,883843576.91,290891650.17,1903145741.91,1403403108.14,748047120.26,233631466.22,1591536891.26,1243234113.43,648936731.29,228013992.44,1325624600.11,1059081533.07,556663949.05,175601538.28,1467381591.29,1034405906.89,544480182.48,210826041.24,1600676735.83,1321192773.78,650119897.51,218290026.08,1565249474.67,255339030.93,154647843.59,53071419.21,330154743.47,236503565.51,142082721.82,51801009.90,289359006.00,208162356.35,130033650.94,49839164.20,239070922.53,166785003.53,104681247.33,36715977.60,222780660.64,165462067.52,100353449.49,36734978.00,210910942.19,151512874.41,90440118.64,32420774.68,171044395.51,125768485.24,81269398.42,27477592.56,135068670.91,90491147.69,53207848.48,19704347.41,109148116.81,82953115.63,51985202.25,21647389.36,107792262.77,59598462.39,35366586.01,13599406.09,80124790.28,58583860.30,35941959.73,14479757.03,88553828.28,41675797.62,100030245.73,44076577.23,140765706.06,57324246.27,116533114.34,52086261.47,164745820.94,74646064.92,180064923.42,203380396.60,155398027.30,0.0
3,二、营业总成本,379306713.06,1810973826.48,1282997517.59,839141269.61,402931631.05,1820691854.89,1252760503.09,814662432.97,392248875.34,1689528772.52,1209841660.27,793037158.39,382125600.88,1728236698.29,1276752931.62,850693683.75,430714176.29,1330030271.54,987493995.17,650395535.69,313850078.12,1311235391.70,902649322.33,568133828.05,283599312.98,1298891391.47,932098257.94,604281061.88,286300160.75,1271290494.80,256612313.34,159309291.55,60409273.88,346890279.80,228423740.75,140480438.36,56167085.03,292266760.39,205653507.99,128365914.38,53373294.27,241357710.55,171443692.31,105775082.04,41759186.77,232121990.00,172290073.65,107782814.48,43128563.98,218993719.50,157623491.16,96090862.68,38261852.46,170500666.55,129252896.49,84644617.79,33105733.89,161215167.47,108981087.48,67325939.40,27976988.83,156284643.02,100867406.91,64835425.15,22622686.34,149953467.59,74341802.40,47419438.46,20986736.57,95721156.69,63377651.94,42174218.26,22369776.79,93058912.17,39829420.87,68320466.98,52296209.95,148385092.31,62438937.97,108479269.08,47275915.22,142924172.69,68840185.40,150338286.82,173516024.46,131415920.72,0.0
4,营业成本,248149942.67,1223685208.13,840947693.79,538599355.96,258522210.32,1185578550.28,807917607.61,518269079.07,245279856.14,1071287907.09,759032601.29,490737314.86,236028058.52,1076740876.77,785652842.94,516240297.98,259303253.53,810008701.51,586277345.48,381095124.64,179444522.36,793167953.66,537304708.89,334950794.73,165495326.36,789033141.35,546540302.66,348422853.13,163893515.28,744877013.49,205224427.01,126056665.69,44699393.80,265931319.19,190077250.96,114944920.53,43426996.36,243370671.71,174290444.95,109286065.40,42356043.32,184553733.50,127619303.22,79315445.85,28660301.36,188238692.17,144137007.44,87488618.92,33352738.49,184518353.90,130042605.82,77948910.43,28853845.83,139047310.04,101758878.29,64241284.07,22459655.92,116824373.26,79368905.09,47443714.57,17587389.33,97250950.54,70026923.21,43404458.77,18633748.40,97796926.55,50881922.69,30308134.37,11424734.39,59736431.39,37105542.35,23820908.12,12037247.72,61781335.93,32020828.45,76992901.81,37636459.90,120453531.31,48410613.06,94635517.67,41859420.70,130828214.86,57324712.21,131842414.59,156060671.44,117962842.29,0.0
5,营业税金及附加,3240410.74,27560244.43,20142926.62,13398711.88,3415208.32,30764820.59,20890056.77,12709545.45,2243671.47,24987429.56,17762436.19,11356742.56,1723592.29,21074860.81,11136071.88,5529755.27,1742052.62,16587227.80,13190974.43,6965970.11,2362719.86,18917033.43,14213173.86,7503753.25,2958535.65,20056589.30,16314795.11,7940125.90,2929483.45,18200771.76,2462958.24,1573297.40,606044.33,2714976.63,1952116.57,1163750.94,440607.09,2365450.68,1743319.66,1011703.66,355247.13,2154055.24,1630658.41,1216532.41,445560.38,2429652.70,1356431.03,861848.82,302642.60,1469993.71,917506.58,545435.79,159477.10,728328.64,838395.17,564247.26,94299.12,899296.98,378363.29,194985.85,77724.03,338652.03,267568.83,111015.93,59510.70,548247.18,232971.49,97380.52,27055.33,536040.29,370976.26,244309.59,106426.14,919553.53,469353.61,113881.20,64283.89,855527.33,378704.74,917436.75,163339.57,858094.15,363075.50,828072.80,1063809.94,2123991.93,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19994374.82,12555188.79,5545682.41,21287802.28,10581674.43,6523815.52,3606181.41,14272047.65,12251395.47,7778932.22,4038023.62,21779291.58,18002228.78,9114506.59,4051717.91,8775140.93,9089404.65,4925289.28,2128567.68,10715508.45,9499065.39,5639008.46,2977530.04,10435563.34,9241285.48,6619576.81,3665131.30,7224660.36,2789447.89,1534588.20,698071.67,5825048.31,4809995.14,3730272.89,1371469.47,7228556.25,3191067.83,2467263.52,1251787.43,4849804.23,2738713.99,1921372.93,982632.93,5145898.45,1973574.30,3804767.96,2100345.11,3598801.35,1879858.91,1619965.59,1001425.15,1505970.19,704844.05,1810366.97,2991871.20,2703912.58,0.0
7,管理费用,5496174.66,32283499.75,21384826.69,15138871.28,6466307.38,32406319.27,17928856.07,12361030.76,5934286.69,24698353.64,15476295.35,9859438.99,4464203.40,21936431.40,16303632.81,11714871.24,5418659.57,12866061.96,8062603.74,3570394.67,1303111.82,9969081.79,6121778.20,4183122.31,1626524.55,10606499.07,6423968.38,4505630.54,1139751.69,8819976.09,19911978.71,13134012.22,6650445.08,26183571.21,17217342.48,12496934.88,6326005.85,24341138.46,13881000.44,8223563.98,6578237.80,20023011.27,18119981.93,12225775.68,6676116.28,24388824.40,17744466.20,11935537.22,6171903.55,10754419.02,10856852.04,7347086.89,3982662.91,14977014.98,10741642.73,8362183.08,4728491.03,23779828.66,17570067.06,12806533.41,6854702.07,43323888.89,18870721.47,13023405.60,313865.02,35189921.94,14266295.80,9811165.42,6139893.25,19620600.60,14885399.75,9949756.84,5873167.77,17417213.52,4701431.77,-6849801.70,11510417.09,23011172.78,10605225.33,14456877.11,8164284.89,10109938.84,8054969.42,10675317.53,9304146.23,6392092.88,0.0
8,财务费用,122420184.99,527444874.17,400522070.49,272004330.49,136259549.54,572485807.31,406321237.60,271496947.47,138789706.14,571625734.99,420719661.44,280723104.26,139909746.67,608530632.22,464044222.54,316938785.39,164217078.57,490269505.84,379749364.27,258337900.25,130666903.52,489325267.88,344902420.52,225247970.70,113594123.32,477122214.32,362019799.91,242603945.22,118362623.96,494960342.50,9018574.56,5990127.45,2907708.26,11498260.10,8595356.31,5351016.49,2367294.32,6423207.53,5505097.47,4083399.12,2026492.40,6453813.34,6071519.97,3902821.51,1925490.84,7508464.67,-37235.67,2571520.24,1172711.66,7806475.26,6307461.33,4610421.11,2288336.58,9209652.01,6672694.82,4857326.57,2158156.52,12487008.21,8874304.15,5346117.37,2759101.73,9546103.25,6892198.26,4566271.96,2244092.75,9189815.67,5769544.59,4735494.63,2143266.17,10978280.18,8277019.59,6237870.78,3370302.23,7794910.74,664232.74,3731663.33,984703.96,143649.97,1164535.93,-3150528.04,-3912555.09,-378045.35,2392584.22,5182114.93,4095525.65,2233081.04,0.0
