9,研发费用,197827663.99,136379903.79,43374411.22,268180033.28,156494394.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,16678091.08,62435199.29,105496343.55,109777826.11,-287992.87,131774754.52,97691644.00,44639018.67,-10717939.12,118492645.51,94413388.21,42331859.14,-4415483.80,68542940.79,40230408.28,18224595.87,-22848444.36,44560258.12,61015033.61,61015033.61,-1166264.54,32777638.38,27413518.24,31192155.58,-1445241.72,30554476.70,21192560.60,-879554.42,3300089.82,19538979.23,4400215.85,2851189.52,290091.98,17207636.07,10903556.49,13025801.88,0,5331784.73,3388877.57,1436134.14,-391104.59,11102081.46,6805336.33,6067875.50,-1253487.94,4838650.56,1855161.90,-119139.08,645162.70,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,-1951500.00,-1960680.00,-1189260.00,-27600.00,0,24420.00,0,67380.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,2815020.23,-5100663.51,0,0,0,0,0,0,23151884.31,-2253779.11,-1944339.38,98581.32,636494.00,910732.41,899050.94,0,3947862.76,4500000.00,4500000.00,4500000.00,3000000.00,3000000.00,3000000.00,3000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3277126.92,-2396600.00,664171.40,439698.89,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2396600.00,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1949352050.17,1088401843.89,144369727.75,1817582939.51,1248443543.76,708621417.63,118919341.42,1432057961.31,1006310918.49,557827282.32,77522579.06,1096554189.71,813212375.65,404991293.42,62744052.62,728073858.22,466419030.39,259143353.88,57023983.92,623854045.42,464120316.72,259346161.22,49434550.53,415123146.40,255740600.37,99490428.35,-3794553.64,191746976.34,111927483.86,49054380.42,-26736725.66,84104441.72,48066147.75,23061720.88,-27472056.35,115510818.08,88674148.66,42781719.44,-2745823.38,81380043.12,58696133.40,31526885.73,2020880.71,48921665.05,36805976.46,19465142.82,2106044.61,54518078.48,30315365.92,39034610.70,22913768.66,0.0
16,加:营业外收入,9209552.03,5566257.64,2774880.42,14571607.85,10538237.52,2360804.80,3089670.53,13780794.19,1684760.08,939305.28,18915994.98,66846757.88,34558028.03,15393970.18,9286062.04,116567116.46,73603104.24,68805733.42,1321177.77,28570541.89,19672865.03,7577519.12,23892791.75,30782897.60,23435913.67,16343191.71,14901118.41,33685441.68,23229654.92,21721902.20,19780017.00,33866346.47,29516320.66,28600066.23,28246868.23,6631754.20,1870511.62,1533253.39,5616612.43,8906662.05,2614301.40,2307903.20,1227068.00,5272492.61,4944923.29,4622623.36,205340.82,1165820.91,1136011.75,61267.43,217.50,0.0
17,减：营业外支出,12606360.75,1444675.58,1250712.82,10384711.97,4504628.39,3002088.69,2184260.57,9133178.55,4048521.98,1232414.61,471422.82,6549625.19,4572465.17,1488983.47,592993.48,7406211.75,6188822.01,4500304.79,1071275.31,959000.62,1188594.16,96692.65,48689.20,2089312.99,1154112.26,622853.25,234247.63,2796062.46,493980.58,288107.61,56684.85,867178.47,669698.81,601033.61,63436.65,1295439.66,897593.50,766324.93,192744.97,380399.35,374647.75,203380.75,187336.39,691108.37,691108.37,691000.00,191000.00,103287.26,101287.26,421289.31,108710.80,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,3220788.20,776604.10,211226.31,5677134.14,3862659.41,1164637.25,338280.84,6667368.46,5662424.46,4178825.45,971372.17,477860.40,3290.25,3290.25,0,1827770.10,521584.72,521584.72,0,1846321.65,178005.04,178005.04,19472.93,168044.04,61436.65,61436.65,61436.65,633968.66,578324.93,578324.93,80110.95,80110.95,98171.48,98171.48,97327.12,82.00,82.00,0,0,41259.41,3543.91,60688.09,4510.80,0.0
19,四、利润总额,1945955241.45,1092523425.95,145893895.35,1821769835.39,1254477152.89,707980133.74,119824751.38,1436705576.95,1003947156.59,557534172.99,95967151.22,1156851322.40,843197938.51,418896280.13,71437121.18,837234762.93,533833312.62,323448782.51,57273886.38,651465586.69,482604587.59,266826987.69,73278653.08,443816731.01,278022401.78,115210766.81,10872317.14,222636355.56,134663158.20,70488175.01,-7013393.51,117103609.72,76912769.60,51060753.50,711375.23,120847132.62,89647066.78,43548647.90,2678044.08,89906305.82,60935787.05,33631408.18,3060612.32,53503049.29,41059791.38,23396766.18,2120385.43,55580612.13,31350090.41,38674588.82,22805275.36,0.0
20,减：所得税费用,369567803.95,168218586.82,22588803.57,310835201.41,139059294.98,90719685.21,22005090.90,194570906.50,116121953.45,65941552.79,18397813.85,130528616.97,123850616.43,56290422.42,16328721.10,108420129.04,70093805.74,35866011.94,12111802.44,68892644.60,48924805.87,39334946.16,16418021.05,73645893.14,41642111.80,16182144.13,7345833.14,31340217.82,15181720.00,12672893.80,827332.40,12944536.14,5499431.05,5253019.75,-236141.37,13717250.58,15139624.55,7202091.51,1402713.51,15875466.44,11877720.33,6793318.87,1004579.03,8205166.21,10383492.64,5801308.02,569025.03,18272658.77,9882377.63,9771653.58,5306445.03,0.0
21,五、净利润,1576387437.50,924304839.13,123305091.78,1510934633.98,1115417857.91,617260448.53,97819660.48,1242134670.45,887825203.14,491592620.20,77569337.37,1026322705.43,719347322.08,362605857.71,55108400.08,728814633.89,463739506.88,287582770.57,45162083.94,582572942.09,433679781.72,227492041.53,56860632.03,370170837.87,236380289.98,99028622.68,3526484.00,191296137.74,119481438.20,57815281.21,-7840725.91,104159073.58,71413338.55,45807733.75,947516.60,107129882.04,74507442.23,36346556.39,1275330.57,74030839.38,49058066.72,26838089.31,2056033.29,45297883.08,30676298.74,17595458.16,1551360.40,37307953.36,21467712.78,28902935.24,17498830.33,0.0
22,归属于母公司所有者的净利润,1566103896.78,915950873.55,127415323.69,1508221286.20,1114300443.72,618414793.65,98857595.45,1238836792.54,868731699.81,493718902.54,78758604.36,1028709692.11,720696429.94,364391830.85,55932590.76,729715166.83,464062909.68,284052032.60,44183051.38,576550564.08,428893251.18,224238237.68,56108046.25,363706631.32,232006776.23,97319520.39,3115154.61,188662710.95,117179526.65,57137817.82,-7653029.67,104530225.89,72079493.85,46400426.69,1706908.45,103840020.63,71904051.91,34779357.28,1234749.82,73185563.78,48635074.21,26801992.96,2309902.87,44123873.17,30266466.95,18048103.34,1841015.43,35928763.14,21760616.28,26337634.51,15847209.14,0.0
23,少数股东损益,10283540.72,8353965.58,-4110231.91,2713347.78,1117414.19,-1154345.12,-1037934.97,3297877.91,19093503.33,-2126282.34,-1189266.99,-2386986.68,-1349107.86,-1785973.14,-824190.68,-900532.94,-323402.80,3530737.97,979032.56,6022378.01,4786530.54,3253803.85,752585.78,6464206.55,4373513.75,1709102.29,411329.39,2633426.79,2301911.55,677463.39,-187696.24,-371152.31,-666155.30,-592692.94,-759391.85,3289861.41,2603390.32,1567199.11,40580.75,845275.60,422992.51,36096.35,-253869.58,1174009.91,409831.79,-452645.18,-289655.03,1379190.22,-292903.50,2565300.73,1651621.19,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.050000,0.610000,0.090000,1.010000,0.740000,0.410000,0.110000,1.400000,0.980000,0.560000,0.090000,1.220000,0.870000,0.440000,0.070000,0.890000,0.570000,0.350000,0.130000,1.590000,1.170000,0.623200,0.160000,1.040000,0.670000,0.283300,0.010000,0.550000,0.350000,0.166300,-0.022000,0.300000,0.210000,0.140000,0.010000,0.660000,0.450000,0.220000,0.008000,0.930000,0.610000,0.340000,0.040000,1.029000,0.770000,0.460000,0.050000,0.960000,0.880000,0.710000,0.420000,0.0
26,稀释每股收益(元/股),1.040000,0.610000,0.090000,1.000000,0.740000,0.410000,0.100000,1.360000,0.980000,0.560000,0.090000,1.200000,0.870000,0.440000,0.070000,0.890000,0.560000,0.340000,0.130000,1.500000,1.170000,0.623200,0.160000,1.040000,0.670000,0.280000,0.010000,0.550000,0.350000,0.170000,-0.022000,0.300000,0.210000,0.140000,0.010000,0.660000,0.450000,0.220000,0.008000,0.930000,0.610000,0.340000,0.040000,1.029000,0.770000,0,0.050000,0,0.880000,0,0,0.0
27,七、其他综合收益,39038414.01,23298462.43,19476736.08,-13476517.73,17950392.90,6119327.71,-2426980.17,-3250173.89,3253304.25,4103751.57,1264947.23,-162400.18,2310355.78,6366998.71,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00,0,0,0,8457100.00,0,0,0,5129300.00,0,0,0,4194100.00,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1615425851.51,947603301.56,142781827.86,1497458116.25,1133368250.81,623379776.24,95392680.31,1238884496.56,891078507.39,495696371.77,78834284.60,1026160305.25,721657677.86,368972856.42,55108400.08,728814633.89,463739506.88,287582770.57,45162083.94,582572942.09,433679781.72,227492041.53,56860632.03,370170837.87,236380289.98,99028622.68,3526484.00,193296137.74,119481438.20,57815281.21,-7840725.91,112616173.58,71413338.55,45807733.75,947516.60,112259182.04,74507442.23,36346556.39,1275330.57,78224939.38,49058066.72,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,1604874474.77,938894646.73,145978403.00,1494726908.71,1132031860.59,623697685.82,96654203.20,1236132388.08,871985004.06,497822654.11,80023551.59,1028547291.93,723006785.72,370758829.56,55932590.76,729715166.83,464062909.68,284052032.60,44183051.38,576550564.08,428893251.18,224238237.68,56108046.25,363706631.32,232006776.23,97319520.39,3115154.61,190662710.95,117179526.65,57137817.82,-7653029.67,112987325.89,72079493.85,46400426.69,1706908.45,108969320.63,71904051.91,34779357.28,1234749.82,77379663.78,48635074.21,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,10551376.74,8708654.83,-3196575.14,2731207.54,1336390.22,-317909.58,-1261522.89,2752108.48,19093503.33,-2126282.34,-1189266.99,-2386986.68,-1349107.86,-1785973.14,-824190.68,-900532.94,-323402.80,3530737.97,979032.56,6022378.01,4786530.54,3253803.85,752585.78,6464206.55,4373513.75,1709102.29,411329.39,2633426.79,2301911.55,677463.39,-187696.24,-371152.31,-666155.30,-592692.94,-759391.85,3289861.41,2603390.32,1567199.11,40580.75,845275.60,422992.51,0,0,0,0,0,0,0,0,0,0,0.0
