,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,90685964.92,52592272.08,24600983.10,161873826.64,107622610.58,67580013.63,25134999.10,174156219.05,108675731.96,68890355.49,31272921.01,138517636.08,92685024.65,60594998.93,32899089.09,230513610.47,179813091.35,108885894.02,43787517.67,267898214.78,207419753.70,140606890.02,63127333.63,250006703.49,177673012.09,113308804.69,41490779.42,267607710.58,191318439.95,129119529.33,43696899.30,246485467.82,176045265.51,120730453.07,39920525.94,207949864.31,135332435.61,179226054.28,173141144.25,0.0
2,营业收入,90685964.92,52592272.08,24600983.10,161873826.64,107622610.58,67580013.63,25134999.10,174156219.05,108675731.96,68890355.49,31272921.01,138517636.08,92685024.65,60594998.93,32899089.09,230513610.47,179813091.35,108885894.02,43787517.67,267898214.78,207419753.70,140606890.02,63127333.63,250006703.49,177673012.09,113308804.69,41490779.42,267607710.58,191318439.95,129119529.33,43696899.30,246485467.82,176045265.51,120730453.07,39920525.94,207949864.31,135332435.61,179226054.28,173141144.25,0.0
3,二、营业总成本,107770658.32,64324743.05,29328787.22,158644513.79,109205907.47,70735424.51,28575403.75,170846844.75,110264802.50,71678535.00,32298885.56,165193963.22,112005704.66,72860861.10,37933755.52,250600328.64,194326614.87,124972475.25,50170282.41,308332335.44,221351057.23,148483313.75,67269362.20,274588233.66,193082441.12,119294819.42,47238767.56,261301427.96,182119619.94,119770290.07,41326368.66,206773645.29,145759713.69,101119652.72,36478947.76,168180273.90,107124636.84,142862493.91,135978041.33,0.0
4,营业成本,70118577.51,40950444.23,19247804.21,121187341.56,80545866.15,50176989.86,19024749.19,128212492.08,80508696.92,50488875.13,22817852.10,110552586.62,72248506.86,47025336.05,25990912.60,187292383.82,145256086.24,91560607.55,35678864.26,215690958.38,162168086.37,108362179.28,49300366.37,197901597.51,137062831.42,87498413.46,33441550.55,187365159.13,128337536.00,86757280.08,28335610.67,147506260.90,104445031.23,71986665.99,24843981.19,122793959.37,76745423.87,98202515.40,96270098.32,0.0
5,营业税金及附加,1302107.66,938968.08,622205.37,2688039.72,3301256.16,2196234.14,1101054.99,5112731.05,3447703.70,2363661.18,1114847.40,3171818.36,565149.76,231607.08,84000.00,2173488.77,1380009.85,816665.85,175391.30,2501086.40,1963866.18,1307270.19,455873.97,1996827.27,1484399.77,1152067.62,381281.32,1946454.20,1223339.00,758859.29,213256.36,1504919.33,616327.30,410594.77,12948.34,114526.26,70355.37,816364.24,1111370.76,0.0
6,销售费用,8694405.25,4874003.01,2737584.75,9299344.39,6255873.19,4071876.00,1688142.44,9868946.26,6627043.91,4540337.15,2402054.13,9161668.71,6274461.10,3737409.05,1120810.92,8933533.41,6838873.78,4440593.66,2170403.57,12958219.40,9395258.39,5867191.60,2956544.85,13314475.68,10398148.63,6161025.00,3555307.41,12219477.09,8687596.40,5141128.94,2315114.52,9966221.84,7322422.57,5183241.10,2108307.23,9097044.65,5107620.92,9373270.40,7300319.82,0.0
7,管理费用,21813896.93,13467242.77,5939076.51,18702130.08,15919318.26,15205640.51,7845408.82,23851384.01,17544168.94,12335472.13,6321845.62,32407069.60,27954649.68,17420525.82,6663437.95,36446010.31,29322733.01,20137726.04,8867252.02,58555384.51,33000018.93,22964648.75,10488838.55,44580477.98,31947286.97,17617130.91,7562734.99,38283552.24,31810394.69,20022315.40,8240598.06,28278865.75,19993172.61,13856959.09,6665899.26,29641782.82,20698987.24,27569155.22,26333937.02,0.0
8,财务费用,77853.19,126071.86,-688.97,-315349.47,-232179.75,47163.41,-80009.87,-496426.93,-375180.83,-185122.84,-40698.82,3077922.97,3577350.69,3320221.02,3165846.25,16394197.56,11697006.63,9578403.57,7927088.28,17071575.15,12337242.93,8238932.48,3764391.93,16109931.71,11587594.59,7797307.86,3633711.88,14685752.45,7435984.61,4472873.34,2100292.94,16961837.69,12464223.87,8507475.56,2847811.74,6147717.69,4493492.80,5594966.61,5301732.61,0.0
9,研发费用,5763817.78,3968013.10,2235184.19,8784780.23,5931377.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-1452378.84,-1701772.72,-2515603.96,-962479.41,-1003941.82,4297718.28,2512369.86,2135312.25,-317014.87,6822896.96,1385586.57,1125762.08,908747.80,-639285.23,-168094.64,-1561521.42,-4648717.02,1555111.60,2486584.43,1743091.45,303346.53,684923.51,602179.74,-931125.43,-1335818.59,6801032.85,4624769.24,2617833.02,121496.11,2555539.78,918536.11,1174716.21,0,385243.11,8756.64,1306222.04,-339417.20,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,473998.63,347712.33,6152.05,382116.44,219205.48,219205.48,0,363945.21,8767.12,0,0,0,0,0,0,41699456.13,0,0,0,0,0,0,0,79178.08,79178.08,79178.08,79178.08,0,0,0,0,0,0,0,0,0,0,1359557.87,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
