,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,307878634.64,226483510.58,44484886.51,412624545.47,265031364.78,192730271.25,52301044.53,250842306.20,159892599.18,182758805.50,99966677.55,135571824.98,85597425.40,40900365.40,0.0
2,营业收入,307878634.64,226483510.58,44484886.51,412624545.47,265031364.78,192730271.25,52301044.53,250842306.20,159892599.18,182758805.50,99966677.55,135571824.98,85597425.40,40900365.40,0.0
3,二、营业总成本,273349836.54,192587814.61,41981812.52,357752503.26,225661508.53,163091993.82,49352015.00,219791520.33,139284880.17,162618326.83,86812239.98,121691737.24,77444985.29,43163920.84,0.0
4,营业成本,235583760.24,169407405.98,31025021.06,309988200.78,194105795.72,139837605.40,39334358.91,186684488.33,117168170.18,134958496.41,72572310.64,99828517.54,63159609.78,30958688.59,0.0
5,营业税金及附加,1533518.05,929063.79,574304.12,1900547.42,751105.87,582626.68,260284.37,1268586.49,1684845.28,751375.57,746300.84,978532.60,314857.62,48601.75,0.0
6,销售费用,4672206.51,2877722.73,1164569.15,6126609.83,4678919.57,3141802.05,1432013.17,5419955.86,2948236.15,4384931.21,980812.70,1769869.55,577739.14,1921061.19,0.0
7,管理费用,14693233.31,10532382.35,5171399.26,14968293.62,10826703.59,6477173.98,6782710.56,13464730.62,11791800.42,9861278.03,8115432.65,15607259.01,11863808.99,9837883.45,0.0
8,财务费用,2034440.54,1733732.81,71500.22,6994774.54,5966118.85,3442967.72,1518519.30,751879.65,463326.66,2139048.58,1145063.40,1807757.79,743401.49,86831.26,0.0
9,研发费用,14832677.89,9203246.22,3975018.71,12668184.74,9332864.93,7285622.95,0,10830178.39,0,8736267.62,0,0,0,0,0.0
10,资产减值损失,0,0,0,5105892.33,0,2324195.04,24128.69,1371700.99,5228501.48,1786929.41,3252319.75,1699800.75,785568.27,310854.60,0.0
11,公允价值变动收益,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
12,投资收益,1378396.63,1078910.32,411589.47,1513587.86,1312153.67,1187090.43,570901.43,779912.51,502476.20,1290589.26,429508.19,1303918.55,61224.18,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0.00,0,0,0,-29461.12,0,-113216.75,-198408.69,0,0.0
14,汇兑收益,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,35050257.03,31729159.33,4453464.78,56466555.55,37771361.33,30909657.90,3519930.96,32635684.44,21110195.21,21419018.25,13583945.76,15184006.29,8213664.29,-2263555.44,0.0
16,加:营业外收入,1091385.12,1035860.19,195246.12,1539633.48,1008125.48,953691.42,87572.98,6125948.63,431813.02,6831970.46,2422423.28,4864678.54,1703671.33,877254.25,0.0
17,减：营业外支出,20992.13,20451.54,20445.35,13233.27,13978.19,1904.53,499.34,24065.92,20902.08,1606.79,12156.47,82491.18,4407.57,16492.06,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,12049.68,0,0,0,0,0.0
19,四、利润总额,36120650.02,32744567.98,4628265.55,57992955.76,38765508.62,31861444.79,3607004.60,38737567.15,21521106.15,28249381.92,15994212.57,19966193.65,9912928.05,-1402793.25,0.0
20,减：所得税费用,4034842.76,4022479.28,291639.62,7967603.66,5051574.15,4691218.70,421055.47,4958110.13,3031688.55,3960631.01,2607565.10,2404238.38,1269556.08,217115.85,0.0
21,五、净利润,32085807.26,28722088.70,4336625.93,50025352.10,33713934.47,27170226.09,3185949.13,33779457.02,18489417.60,24288750.91,13386647.47,17561955.27,8643371.97,-1619909.10,0.0
22,归属于母公司所有者的净利润,32243204.86,29303110.39,4738525.41,48361228.47,32067700.10,26786426.50,3525728.14,34050024.59,18239734.15,24288750.91,13386647.47,17561955.27,8643371.97,-1619909.10,0.0
23,少数股东损益,-157397.60,-581021.69,-401899.48,1664123.63,1646234.37,383799.59,-339779.01,-270567.57,249683.45,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0,0.330000,0,0.580000,0,0.320000,0.040000,0.430000,0.240000,0.360000,0.210000,0.270000,0.130000,-0.020000,0.0
26,稀释每股收益(元/股),0,0.330000,0,0.580000,0,0.320000,0.040000,0.430000,0.240000,0.360000,0.210000,0.270000,0.130000,-0.020000,0.0
27,七、其他综合收益,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,32085807.26,28722088.70,4336625.93,50025352.10,33713934.47,27170226.09,3185949.13,33779457.02,18489417.60,24288750.91,13386647.47,17561955.27,8643371.97,-1619909.10,0.0
29,归属于母公司所有者的综合收益总额,32243204.86,29303110.39,4738525.41,48361228.47,32067700.10,26786426.50,3525728.14,34050024.59,18239734.15,24288750.91,13386647.47,17561955.27,8643371.97,-1619909.10,0.0
30,归属于少数股东的综合收益总额,-157397.60,-581021.69,-401899.48,1664123.63,1646234.37,383799.59,-339779.01,-270567.57,249683.45,0,0,0,0,0,0.0
