,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5179810282.95,2714170240.43,1204813855.90,5273032350.33,3710834344.65,2286098674.60,996366411.62,4630025738.72,3466099894.67,2269473254.95,1039393448.53,4444138122.88,3256474259.73,2163773417.62,962437096.19,4167289410.30,3155862650.33,2070687496.56,877289527.50,4014627131.78,2844412887.70,1731282051.60,768576511.50,3724760232.88,2745136354.64,1721278883.89,855284387.80,3327313393.33,2602554782.02,1611967942.08,693244678.63,2983984223.18,2100988054.13,1252667874.98,568098168.88,2369046039.49,1739336324.97,1071438156.33,512155684.90,2074691883.42,1571309061.66,910340636.17,413289333.80,1068392241.87,721355706.05,429799701.78,182879658.33,670654885.49,471045859.63,236635176.73,116928314.70,420615135.25,295873326.00,182753315.85,97651735.46,371457773.65,278909370.20,282329489.01,236009209.08,0.0
2,营业收入,5179810282.95,2714170240.43,1204813855.90,5273032350.33,3710834344.65,2286098674.60,996366411.62,4630025738.72,3466099894.67,2269473254.95,1039393448.53,4444138122.88,3256474259.73,2163773417.62,962437096.19,4167289410.30,3155862650.33,2070687496.56,877289527.50,4014627131.78,2844412887.70,1731282051.60,768576511.50,3724760232.88,2745136354.64,1721278883.89,855284387.80,3327313393.33,2602554782.02,1611967942.08,693244678.63,2983984223.18,2100988054.13,1252667874.98,568098168.88,2369046039.49,1739336324.97,1071438156.33,512155684.90,2074691883.42,1571309061.66,910340636.17,413289333.80,1068392241.87,721355706.05,429799701.78,182879658.33,670654885.49,471045859.63,236635176.73,116928314.70,420401275.89,295811787.81,182692791.83,97651735.46,371283300.00,278686539.56,282292443.44,235554124.11,0.0
3,二、营业总成本,4927350182.53,2672229638.83,1190394495.39,4964801023.96,3446741010.51,2182585959.53,937421051.56,4207559160.29,3144165596.91,2087162836.70,928257718.94,4056330377.34,2912077667.28,1960626234.51,858235706.81,3968222667.64,2975501216.87,1958442884.17,809156270.80,3786988377.72,2686590768.07,1634648469.04,715983776.41,3577505668.09,2641504616.17,1659828569.17,810345709.99,3226877461.09,2515019060.66,1551955167.55,652423437.40,2921658738.80,2011486399.77,1196213090.48,532361418.84,2247774363.89,1641115386.79,1013406477.28,483426672.33,1966807233.08,1477965120.85,864963874.83,386936749.57,984769209.93,673683018.72,404002991.72,167555832.49,623752026.88,435968341.15,178920471.71,102885795.74,381698546.36,265934495.01,164342103.48,87274775.37,343562737.63,254008222.97,262026998.47,218850740.95,0.0
4,营业成本,4106426430.01,2189967988.19,985532170.18,4163433587.26,2932726876.18,1851169259.68,789434700.85,3546745449.88,2684160872.52,1784201217.76,801814668.24,3354250230.22,2452797434.23,1669420340.13,727845137.71,3257801979.73,2519302509.98,1638834244.67,695475813.88,3225306619.08,2354992911.75,1433363481.79,636245010.08,3095694571.07,2342959646.96,1469377178.58,729227383.04,2801328420.87,2262269827.81,1388924502.81,593354783.30,2533771156.10,1786890260.17,1045218768.61,469181590.67,1964086465.70,1480857494.67,909154225.29,437611908.18,1724423338.06,1338459053.17,769514183.45,344405695.14,836455204.19,586176663.70,346697795.64,145065497.21,519265556.61,376083567.97,0,88819229.57,329974257.71,230744651.43,142303652.25,75429626.39,290559822.55,218113967.60,231358739.49,194160084.80,0.0
5,营业税金及附加,16317281.37,12144413.96,3429623.57,20864106.82,12838188.64,9105306.86,2689693.26,18213254.82,11217788.63,8049843.91,1605517.18,11547806.25,2126137.95,1111148.18,655957.75,4175861.76,2772982.01,1969109.96,671243.57,3815516.63,2312820.04,1668667.47,788985.39,4039285.94,2245861.75,1503650.86,738471.41,3459364.45,2243419.28,1497749.93,699578.13,3310087.33,2183684.29,1421858.21,661335.44,2550877.17,1594683.36,1052030.98,494126.45,1636218.48,992251.75,636990.90,399011.88,1455543.68,771966.95,439584.89,218552.30,1054125.14,685055.71,421400.93,265879.03,651674.28,423798.05,300845.56,230535.24,652076.17,441158.36,374971.46,310350.83,0.0
6,销售费用,369741931.12,178987715.13,67247860.32,312936029.31,202865478.07,129256308.11,56888622.35,273817876.88,190403761.89,132247796.15,54575097.44,282578344.32,192936247.36,137693822.96,59294136.98,315121919.54,181015725.95,125100072.97,45307297.03,284053675.94,160393518.15,93027694.43,40546978.18,239498195.27,137188373.39,78429613.95,38554368.77,207518710.14,112459808.55,71922927.56,27239741.32,176145000.24,99272582.28,65895900.16,26490686.93,124676601.04,64628338.61,38939335.26,20590221.41,106532536.41,61422527.81,40079807.82,14061313.02,55367424.69,33249464.60,23887507.80,8980845.05,29966721.60,18113692.51,10007846.73,4961031.11,15983100.09,11001764.59,6775261.54,3628742.30,18050232.18,11070455.35,10997971.69,9261072.75,0.0
7,管理费用,248697195.18,159289075.35,73304077.05,302181022.10,235339252.19,152065072.16,65636700.40,339701944.64,209695859.83,126320878.41,52180747.15,365773067.90,224529811.64,129595491.35,56609723.62,305813407.72,218869233.01,151150541.17,52892766.47,218800229.55,143026915.37,81941565.50,32174658.13,187102739.59,129723403.58,86910262.65,33309723.76,157723890.10,109866883.34,65622378.60,22426030.82,103898936.69,71538094.98,43744600.77,24400399.86,120508964.70,56303058.30,35554767.94,17425295.72,109618643.79,59158431.65,42895047.86,23721914.36,70741611.87,37673981.80,24645116.61,10138234.92,58776362.74,33751845.19,21501923.67,6364457.48,23854980.17,14165840.50,9760886.57,4798435.23,25004972.20,17345294.17,13688074.07,11327072.21,0.0
8,财务费用,127516404.80,83442377.15,42340616.21,73901581.93,37238086.01,23403780.52,9923497.93,21779513.01,17915922.73,10666242.94,3231037.63,21281883.41,12629744.43,8082273.28,3986732.77,37914146.48,27939460.02,20564675.75,5490921.01,26331894.21,19240806.38,13538702.38,6197166.08,28356362.26,22742085.57,17631912.74,8207915.48,42324130.61,34587766.35,24101352.93,10851086.12,56645781.02,40993841.04,25524830.27,11858210.94,37531241.30,27824130.60,21785285.75,10095562.93,22047884.94,12427148.06,7973061.23,3436223.31,19638619.78,12280236.79,6026556.11,1870272.15,9490760.23,6882505.43,4533288.04,2475198.55,11234534.11,9598440.44,5201457.56,3187436.21,9295634.53,7037347.49,5607241.76,3792160.36,0.0
