,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1408820489.46,10078688919.69,6573103454.93,4228169340.71,1958367539.17,7917221902.67,5283332026.71,3209989279.57,1397773495.20,5444688147.38,3386718900.02,2102362655.68,856220354.62,3320476689.57,2141283150.88,1462110305.43,632890752.02,2500799130.07,1674165081.87,1039152002.82,406106413.44,1775210612.95,1105348845.72,647691846.95,261938936.64,1253707750.78,757452072.39,419100684.31,173045759.12,783940683.71,526942436.77,303669725.63,130067692.66,557013530.69,342597396.99,221306134.15,85700989.82,436057338.42,248763524.18,157107290.06,56149818.96,307125152.90,189942299.07,110158028.64,45570124.11,257552140.84,156902921.31,88984504.95,36391917.90,205810208.08,125445925.93,84352495.32,19730819.18,171355275.56,81567521.81,0.0
2,营业收入,1408820489.46,10078688919.69,6573103454.93,4228169340.71,1958367539.17,7917221902.67,5283332026.71,3209989279.57,1397773495.20,5444688147.38,3386718900.02,2102362655.68,856220354.62,3320476689.57,2141283150.88,1462110305.43,632890752.02,2500799130.07,1674165081.87,1039152002.82,406106413.44,1775210612.95,1105348845.72,647691846.95,261938936.64,1253707750.78,757452072.39,419100684.31,173045759.12,783940683.71,526942436.77,303669725.63,130067692.66,557013530.69,342597396.99,221306134.15,85700989.82,436057338.42,248763524.18,157107290.06,56149818.96,307125152.90,189942299.07,110158028.64,45570124.11,257552140.84,156902921.31,88984504.95,36391917.90,205810208.08,125445925.93,84352495.32,19730819.18,171355275.56,81567521.81,0.0
3,二、营业总成本,1704193442.22,9630460730.71,6426609346.29,4102564728.48,1950214318.80,7717269910.21,5308408510.72,3241751404.39,1380967302.40,5061968242.34,3267832559.09,2039169671.01,810815220.09,3083291068.34,2070972997.19,1379535890.30,591734657.70,2242163759.52,1560027322.50,976470145.38,376195709.79,1499865867.27,976280476.03,572220743.09,235717181.18,1040968300.54,668910644.21,372150463.51,149834812.95,667423521.74,460544527.31,263684858.56,110728228.52,459236231.04,285178588.37,184342831.35,72954460.97,352101291.54,206495856.66,134563849.38,54230888.51,253937453.31,151958583.68,91804520.99,44471176.55,197961927.48,125782229.39,71882632.25,36114779.23,166632166.37,102843461.77,68468664.63,21025836.96,137630376.52,73172772.33,0.0
4,营业成本,765697710.27,5440459540.94,3401949578.80,2095451629.80,978561974.90,3956546167.68,2703671551.23,1607827067.98,728243664.98,2647237936.66,1705028714.83,1075484924.21,439414391.03,1642984251.84,1116519398.00,763493113.02,331670110.38,1278030596.39,862571972.35,526151381.79,176058201.49,787583728.98,531375975.46,294132869.55,104558017.66,589171465.78,372927753.99,186129107.95,65357210.15,362680159.57,255330664.99,129517812.19,49759641.84,238181904.33,129592898.57,83773416.79,30354053.50,188037841.72,93558741.36,61001361.94,19886910.18,136154125.76,77839700.55,47494410.17,20898863.21,132512999.26,80938978.13,43413745.01,21812629.09,118437211.21,65773218.78,45309774.57,11874639.44,100848624.29,38670562.32,0.0
5,营业税金及附加,10405783.54,67299575.83,38801631.15,24542008.62,10574805.84,81878317.52,48943042.20,29434541.91,8407098.21,42572556.69,19556274.00,10758407.38,3877723.87,30230470.64,16645475.56,14446761.17,10775878.06,22721766.58,16427427.13,11103118.65,3680714.01,25186096.23,16992859.88,10559423.83,4358243.80,18756366.52,12494133.82,7618140.42,2691425.21,14848184.93,10812664.65,6835207.85,2882878.57,11927361.83,7156008.24,4491370.34,1928626.99,8364661.63,4868130.52,3468668.35,1158110.72,4602748.68,2780549.61,1584833.03,701172.04,3386052.25,2221067.70,1325863.63,542571.85,2030147.32,1143405.75,788835.56,146697.04,1574957.59,813721.65,0.0
6,销售费用,274376792.25,1780156058.84,1306568253.02,881844266.79,367203139.14,1725886995.14,1178562513.47,733391161.75,322336588.85,1111337196.91,698425806.19,414117036.09,167305272.14,648741756.43,415921212.86,249470635.16,110880757.52,375465846.86,249207963.91,150900289.73,61494584.13,240084092.69,150250416.21,88986215.15,37354578.10,158294777.71,98961725.93,64407765.64,32176574.02,130787653.27,86489758.33,56873212.75,27532231.13,85435017.14,57843226.43,39125345.60,16644552.45,61752693.25,42797931.40,26436933.22,14151467.55,52596386.29,31759769.76,19533362.86,9476535.96,25239101.13,17807977.71,10753343.66,4756623.43,17754769.73,12707912.39,8481212.06,2972613.86,12187173.05,13526945.37,0.0
7,管理费用,186977519.02,706707045.56,473228916.49,311302796.48,332000510.56,947208385.66,625607585.54,822797340.90,325348309.62,1176611535.47,815426185.61,497004258.10,208769840.21,729454216.96,507824945.47,316512744.37,149263263.06,565330115.61,416315961.96,270899308.26,136229078.44,455472625.26,302747192.24,196130934.07,91121621.69,280310649.12,183929109.37,109327556.84,50732620.14,161374380.45,106117377.87,68399168.78,31943699.28,116978385.48,88751289.94,54314392.23,24125710.97,93735009.15,66151892.50,43131001.00,18761765.99,64004327.53,44269270.13,27163047.01,13683515.93,36413617.89,26148867.34,16583005.30,8468635.27,27016260.87,21473307.46,12460204.46,5682564.33,16973010.43,16084174.20,0.0
8,财务费用,5173865.88,-3706986.07,5836399.23,-1685026.27,10624947.86,-16662516.36,1055293.31,-4459671.87,-3399753.49,-25837559.43,-23049877.24,-10524310.20,-8552007.16,-33729042.11,-33495231.72,-11944560.44,-10855351.32,-37775847.51,-13939143.95,-12003682.15,-1266868.28,-41807006.39,-39421227.76,-31353409.51,-1923313.07,-19974768.53,-9608946.90,-4846875.32,-1125129.57,-12710508.16,-9780681.46,-9445851.94,-1390222.30,-2935678.76,-751563.11,-112376.99,-98482.94,-2442725.43,-2146334.71,-657617.93,272634.07,-5728725.16,-5429930.03,-5375452.54,-315430.59,-1029577.52,-1196689.16,-53808.05,532274.79,2895440.21,1650561.70,1333582.29,349322.29,3833337.49,1489046.61,0.0
9,研发费用,461561771.26,1639545495.61,1200224567.60,791109053.06,251324033.27,939224221.29,698337023.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
