,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1739912816.00,1110613005.46,466445357.25,2740464708.89,2186253969.03,1385069689.04,556216730.49,2609151369.61,2127020086.05,1209529282.76,535627889.39,1891982606.89,1293639904.37,723931841.31,349134713.81,1450997683.12,1204975164.62,758709260.77,327999281.14,1379652399.47,1008722450.16,634887076.84,280031501.95,1476669776.41,1073532406.53,672969538.13,293581430.73,1344967681.05,926010607.29,616193545.63,282970027.80,1523116360.42,1088292763.04,778291157.10,302147747.63,1285900627.94,907798224.54,1113494212.60,0.0
2,营业收入,1739912816.00,1110613005.46,466445357.25,2740464708.89,2186253969.03,1385069689.04,556216730.49,2609151369.61,2127020086.05,1209529282.76,535627889.39,1891982606.89,1293639904.37,723931841.31,349134713.81,1450997683.12,1204975164.62,758709260.77,327999281.14,1379652399.47,1008722450.16,634887076.84,280031501.95,1476669776.41,1073532406.53,672969538.13,293581430.73,1344967681.05,926010607.29,616193545.63,282970027.80,1523116360.42,1088292763.04,778291157.10,302147747.63,1285900627.94,907798224.54,1113494212.60,0.0
3,二、营业总成本,1714251801.44,1079233416.52,442944751.65,2673065763.20,2084200529.10,1305640468.98,507661898.38,2455966208.01,2012176464.13,1106714477.46,475121244.31,1710384301.54,1153993188.23,654816250.45,325506291.90,1364204055.49,1124997308.40,712941149.70,318871632.23,1339030272.70,978260625.86,614327526.90,271256940.55,1434755635.35,1037262135.87,648291486.90,283285857.34,1300048940.26,845078531.87,591232917.18,270817866.86,1456440920.64,983393412.75,740522176.97,285098143.71,1218312617.82,865288132.75,1082527779.64,0.0
4,营业成本,1538680997.37,975240706.06,395939338.47,2407745070.11,1878683080.56,1184813483.63,457837626.35,2175214004.35,1831507981.06,990512756.04,419422734.24,1577917832.45,1085027004.24,619183188.92,312196797.29,1203465144.41,1037113290.71,662715300.71,298898390.42,1245325603.57,913067207.30,576796312.18,255580204.09,1352224665.27,982912435.46,615074733.69,265448221.04,1225421472.58,845078531.87,560558195.83,253271528.40,1376163454.06,983393412.75,697283725.07,266957836.76,1140769139.80,811251424.56,1040954091.03,0.0
5,营业税金及附加,3016704.16,2091810.02,1083788.75,10121507.09,3497479.15,2068145.12,989344.45,10887263.34,3799836.23,2220490.13,955714.68,5014780.72,720970.07,537632.53,452438.77,2982937.90,2418174.10,1802514.88,864712.83,904094.58,732384.23,664662.03,243313.98,1254617.57,990976.47,990976.47,260109.80,1429336.57,630176.81,372226.95,52406.56,2217255.73,1690708.23,973713.30,459372.29,3297314.78,978750.24,2055798.08,0.0
6,销售费用,34424025.95,22968559.38,11596844.83,37686173.28,28284164.16,19710244.11,10181862.14,58189991.34,43355287.92,26970319.35,11982173.50,29861573.65,18337553.36,12197263.84,9485371.38,30647586.51,25648403.15,10381180.32,2972653.12,15342170.70,9080895.41,4874263.51,1531964.99,12162841.93,6602706.15,3113048.34,1142147.25,16252087.60,9957782.55,5664036.42,2978598.96,13034718.16,9777206.32,6376559.56,3086168.83,14067662.91,8620340.14,5669520.80,0.0
7,管理费用,27556063.35,18116024.82,10145617.12,46456401.89,23139398.19,53663950.54,23981854.09,109044414.21,83072742.30,52134778.30,27962800.95,95105034.67,51399422.87,28713007.99,11343389.44,60371382.07,42242464.55,30190523.30,14297214.40,64390054.82,47011893.26,26889355.95,11323846.12,64327199.26,43295338.27,26742374.86,14440190.80,55862633.99,38521163.69,24923315.45,14416797.56,64081233.01,45666502.07,34134969.95,14204847.80,55021801.23,38689147.68,28335446.25,0.0
8,财务费用,59129966.88,31030557.92,12603684.64,96253872.40,87146849.33,45222147.99,15025331.65,101815547.17,50387947.29,34921079.37,14957512.85,1438448.00,-1304568.48,-6551336.11,-7153843.55,65695486.39,17519915.87,7691108.02,1748206.34,12656333.62,8257807.58,4848191.55,2368305.03,4485440.49,3345809.85,2312900.53,1975589.67,968571.75,348662.73,-284857.47,98535.38,897091.09,1132276.61,1592376.10,389918.03,5101584.91,5858937.83,7562479.76,0.0
