,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2293735631.68,1480326370.33,842262626.40,3065127058.50,2273005945.13,1535595779.34,716379327.18,2505593912.49,1731804689.01,999721273.49,433492099.54,1439082922.42,925301881.42,625799300.54,274524524.59,1136957949.60,854277394.77,579445012.84,262332847.12,970313107.92,694052948.53,465572612.51,191325541.60,726549802.95,552619282.06,359626224.86,141301259.05,612265775.94,445377370.78,292854726.25,121249546.71,470612266.30,359654143.65,241076608.07,106400240.02,433182433.79,311792630.96,209341885.82,88216364.01,361570903.33,315407146.25,398935476.20,0.0
2,营业收入,2293735631.68,1480326370.33,842262626.40,3065127058.50,2273005945.13,1535595779.34,716379327.18,2505593912.49,1731804689.01,999721273.49,433492099.54,1439082922.42,925301881.42,625799300.54,274524524.59,1136957949.60,854277394.77,579445012.84,262332847.12,970313107.92,694052948.53,465572612.51,191325541.60,726549802.95,552619282.06,359626224.86,141301259.05,612265775.94,445377370.78,292854726.25,121249546.71,470612266.30,359654143.65,241076608.07,106400240.02,433182433.79,311792630.96,209341885.82,88216364.01,361570903.33,315407146.25,398935476.20,0.0
3,二、营业总成本,2127504425.08,1370667811.17,758478563.07,2813057133.93,1972821654.62,1303166481.36,609266324.21,2229615297.65,1523085807.65,912026329.72,401500725.57,1351296857.87,863103623.47,578034625.17,262366248.49,999196775.39,727231695.32,483770571.55,223181668.49,844557806.95,592905305.95,390182793.44,164305470.95,629066591.64,473894666.76,313337380.31,125425818.16,514840997.15,373551097.02,247443375.06,110586485.12,385181169.86,300898628.91,201909732.07,91051571.95,339821258.57,243986840.85,161007594.97,71049753.66,288219576.62,278130893.32,359192572.33,0.0
4,营业成本,1715266026.90,1094606681.35,610909255.27,2250235443.12,1628609610.98,1082572066.98,499090198.35,1839322136.26,1279347009.22,774509003.60,335008210.76,1140726044.42,720236701.86,477756361.70,210292280.70,832180530.87,609165722.44,409116901.29,186342450.34,706808422.23,499522059.50,331208778.84,140110215.57,538310698.69,410495255.41,272158744.49,106833488.62,447980109.19,326963257.01,217905519.80,95200680.45,335353486.71,257415059.96,170784435.85,73904405.36,286593382.63,208044085.29,138784808.80,60368789.31,238606769.18,247234985.27,342223229.52,0.0
5,营业税金及附加,10212188.71,6654828.95,3238779.22,14695908.63,9697151.12,6117938.77,2772677.64,11541853.42,7736787.67,4749613.01,480622.26,7331483.01,722911.97,674282.83,116725.79,1789032.17,1633591.37,1344550.97,751858.86,803432.63,413104.71,345614.37,130365.67,862506.46,755913.34,521105.64,199726.22,104109.70,27.70,27.70,0,216812.40,216812.40,216812.40,24550.96,403481.18,370236.47,315378.69,39477.47,674273.50,765620.37,431084.78,0.0
6,销售费用,41812233.40,27909098.51,13582131.79,62073736.07,44364058.82,27406869.48,11981371.87,49533616.69,28609894.09,15549488.62,8219364.94,30525844.06,17570265.46,11759807.33,5573712.91,29156875.77,18693293.15,11689413.84,5225617.44,25777310.56,17836239.39,9963479.60,3892300.96,15021797.11,10369025.78,6784619.27,3247031.20,11180930.32,8060954.31,5296145.66,2414992.30,8087054.56,6033343.59,4034878.65,2040801.86,6535589.97,4521345.94,2932794.93,1234285.00,5278327.33,4293881.05,5673896.24,0.0
7,管理费用,186415889.57,123739932.20,58537854.61,202420674.62,255414500.11,161910976.56,79654954.51,283760363.85,185037789.38,107215170.25,52920292.94,161823974.12,118432054.55,77684363.52,39675003.44,133226748.26,96868219.17,59755638.25,26896889.60,110370213.91,73877077.26,46823446.13,18566227.34,76564437.38,51753496.02,33465392.95,14407523.22,59673718.97,40646924.29,25773794.46,11680066.90,50501301.21,36235647.90,24689656.94,14341035.40,42815804.21,28315852.60,17881835.95,8696964.08,31446785.03,19814108.21,9445518.43,0.0
8,财务费用,56920396.19,42997615.21,23949219.56,39964712.89,27009027.75,17957283.25,8691011.53,30483884.74,17775730.44,7786705.87,3131270.55,-1984264.79,672067.39,1387871.94,3323390.18,-756777.13,-1421364.79,-841814.75,-777445.39,-3237699.13,-3299264.43,-2730906.67,-1425291.98,-5250451.20,-4287186.17,-2759888.23,-1531224.57,-7491119.44,-5494907.67,-3604349.49,-859005.16,-11657975.53,-1423579.30,1036524.69,740778.37,4407164.13,2887938.31,1867486.23,832714.51,2830727.30,5272839.18,2360666.57,0.0
9,研发费用,116877690.31,74759654.95,40341918.79,140104207.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,7919403.83,103562451.03,7727305.84,7201346.32,7076110.31,14973442.69,4578596.85,2216348.37,1740964.12,12873777.05,5469622.24,8771937.85,3385135.47,3600365.45,2292233.98,2705881.95,4742297.64,4036126.75,4556089.52,4572381.17,3031653.39,3557603.20,4808162.38,3167406.19,2269273.47,3393248.41,3374841.38,2072236.93,2149750.63,2680490.51,2421344.36,1147423.54,0,-934163.55,-152617.76,-774709.63,-122476.71,9382694.28,749459.24,-941823.21,0.0
11,公允价值变动收益,-79195735.70,-79195735.70,0,82714270.60,0,0,0,-3518534.90,0,0,0,1884031.00,0,-395502.91,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,12691129.72,11373103.76,1446252.21,6386958.95,10760025.01,7557169.14,6366808.90,-3522433.87,809471.09,-246279.35,-246279.35,-357057.01,-454124.15,261910.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-492951.47,-492951.47,0,-1874884.56,0,-167770.68,0,-2570655.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,117024480.93,52842707.05,91272702.13,371001700.87,310944315.52,239986467.12,113479811.87,291624497.67,209528352.45,87448664.42,31745094.62,89313038.54,61744133.80,47631083.00,12158276.10,137761174.21,127045699.45,95674441.29,39151178.63,125755300.97,101147642.58,75389819.07,27020070.65,97483211.31,78724615.30,46288844.55,15875440.89,97424778.79,71826273.76,45411351.19,10663061.59,85431096.44,58755514.74,39166876.00,15348668.07,93361175.22,67805790.11,48334290.85,17166610.35,73351326.71,37276252.93,39742903.87,0.0
16,加:营业外收入,1927085.43,1087090.34,1008600.00,729000.17,28400424.00,11905547.83,5964216.01,800191.42,19429815.99,9998424.67,3527079.28,29715453.56,26212123.61,6431044.14,5674490.09,12042366.13,11432562.81,3423545.56,628372.06,5946221.41,5378707.09,1199030.72,603898.09,6487840.85,4043348.47,3317533.07,293533.07,2355445.08,2210956.28,1879739.28,55750.00,6947150.47,1442400.47,297900.47,138388.00,6917591.75,6717017.69,6708017.69,24017.69,3751756.77,1014672.08,2768946.72,0.0
17,减：营业外支出,210154.06,189970.93,189000.22,1108188.76,1102079.33,1035364.86,328050.24,816383.29,769454.75,205050.64,200231.22,1864828.70,1716734.39,726281.00,220000.00,14430627.11,1669550.73,276604.49,250000.00,203622.00,200000.00,150000.00,120000.00,116244.98,115010.78,45000.00,25000.00,463426.75,118301.65,95000.00,75000.00,80000.00,80000.00,70000.00,70000.00,6014863.65,240000.00,200000.00,100000.00,177109.23,264544.08,90500.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,4819.42,4819.42,0,1561883.70,1466734.39,506281.00,0,14060627.11,1399550.73,26604.49,0,0,0,0.00,0,10.78,10.78,0,0,0,3301.65,0.00,0,0,0,0,0,5748555.96,0,0,0,0,0,0,0.0
19,四、利润总额,118741412.30,53739826.46,92092301.91,370622512.28,338242660.19,250856650.09,119115977.64,291608305.80,228188713.69,97242038.45,35071942.68,117163663.40,86239523.02,53335846.14,17612766.19,135372913.23,136808711.53,98821382.36,39529550.69,131497900.38,106326349.67,76438849.79,27503968.74,103854807.18,82652952.99,49561377.62,16143973.96,99316797.12,73918928.39,47196090.47,10643811.59,92298246.91,60117915.21,39394776.47,15417056.07,94263903.32,74282807.80,54842308.54,17090628.04,76925974.25,38026380.93,42421350.59,0.0
20,减：所得税费用,15314850.65,6919376.56,12349590.97,69107822.46,56007854.40,41033693.89,18368521.77,35803213.33,27424619.53,10967971.43,8566447.48,16615533.50,11924173.93,9361155.63,2329078.78,16436415.70,19950600.57,14139989.05,5978943.50,16004236.31,23881412.08,19043336.38,5147898.08,14008504.94,13031499.49,7989652.04,3068005.47,13181808.83,11771909.19,7703579.25,2231653.86,13356800.60,9520232.79,5941502.11,2295704.36,12981900.28,10925981.00,8280370.93,2545222.70,10867773.31,213793.38,429628.08,0.0
21,五、净利润,103426561.65,46820449.90,79742710.94,301514689.82,282234805.79,209822956.20,100747455.87,255805092.47,200764094.16,86274067.02,26505495.20,100548129.90,74315349.09,43974690.51,15283687.41,118936497.53,116858110.96,84681393.31,33550607.19,115493664.07,82444937.59,57395513.41,22356070.66,89846302.24,69621453.50,41571725.58,13075968.49,86134988.29,62147019.20,39492511.22,8412157.73,78941446.31,50597682.42,33453274.36,13121351.71,81282003.04,63356826.80,46561937.61,14545405.34,66058200.94,37812587.55,41991722.51,0.0
22,归属于母公司所有者的净利润,103803139.52,47272061.16,79308236.66,295421303.89,277311938.06,207684590.91,100638502.12,249291729.69,195518795.96,86274067.02,26505495.20,100548129.90,74315349.09,43974690.51,15283687.41,118936497.53,116858110.96,84681393.31,33550607.19,115493664.07,82444937.59,57395513.41,22356070.66,89846302.24,69621453.50,41571725.58,13075968.49,86134988.29,62147019.20,39492511.22,8412157.73,78941446.31,50597682.42,33453274.36,13121351.71,81282003.04,63356826.80,46561937.61,14545405.34,66058200.94,37812587.55,41991722.51,0.0
23,少数股东损益,-376577.87,-451611.26,434474.28,6093385.93,4922867.73,2138365.29,108953.75,6513362.78,5245298.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.060000,0.040000,0.070000,0.260000,0.240000,0.180000,0.160000,0.450000,0.380000,0.180000,0.060000,0.220000,0.170000,0.100000,0.040000,0.300000,0.300000,0.210000,0.210000,0.730000,0.520000,0.360000,0.140000,0.570000,0.440000,0.260000,0.080000,0.550000,0.390000,0.250000,0.050000,0.520000,0.340000,0.230000,0.080000,0.690000,0.540000,0.390000,0.090000,0.560000,0.330000,0.390000,0.0
26,稀释每股收益(元/股),0.060000,0.040000,0.070000,0.260000,0.240000,0.180000,0.160000,0.450000,0.380000,0.180000,0.060000,0.220000,0.170000,0.100000,0.040000,0.300000,0.300000,0.210000,0.210000,0.730000,0.520000,0.360000,0.140000,0.570000,0.440000,0.260000,0.080000,0.550000,0.390000,0.250000,0.050000,0.520000,0.340000,0.230000,0.080000,0.690000,0.540000,0.390000,0.090000,0.560000,0.330000,0.390000,0.0
27,七、其他综合收益,225634.42,159821.75,-1694109.22,776587.38,447971.81,-580249.68,0,-434468.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,2029215.24,0.00,0.00,0,-2029215.24,0,0,0,0,0,0,0,0,0,2964.96,0.0
28,八、综合收益总额,103652196.07,46980271.65,78048601.72,302291277.20,282682777.60,209242706.52,100747455.87,255370623.94,200764094.16,86274067.02,26505495.20,100548129.90,74315349.09,43974690.51,15283687.41,118936497.53,116858110.96,84681393.31,33550607.19,115493664.07,82444937.59,57395513.41,22356070.66,89846302.24,69621453.50,41571725.58,13075968.49,88164203.53,62147019.20,39492511.22,8412157.73,76912231.07,50597682.42,33453274.36,13121351.71,81282003.04,63356826.80,46561937.61,14545405.34,66058200.94,37812587.55,41994687.47,0.0
29,归属于母公司所有者的综合收益总额,104028773.94,47431882.91,77614127.44,296197891.27,277759909.87,207104341.23,100638502.12,248857261.16,195518795.96,86274067.02,26505495.20,100548129.90,74315349.09,43974690.51,15283687.41,118936497.53,116858110.96,84681393.31,33550607.19,115493664.07,82444937.59,57395513.41,22356070.66,89846302.24,0,41571725.58,13075968.49,88164203.53,62147019.20,0,8412157.73,0,50597682.42,33453274.36,13121351.71,81282003.04,63356826.80,0,14545405.34,0,0,0,0.0
30,归属于少数股东的综合收益总额,-376577.87,-451611.26,434474.28,6093385.93,4922867.73,2138365.29,108953.75,6513362.78,5245298.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69621453.50,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
