,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,22762704535.51,16400998220.55,10776171710.01,5451080597.76,21768398461.68,16109855339.71,10473649872.96,5041290788.22,18894287949.54,13705918302.81,8696577958.72,4410947004.60,14455491144.90,10200718106.19,6559584016.59,2892916603.90,10825123852.75,7930060147.30,5193744918.51,2520337430.90,10457882049.10,7867225796.26,5304785897.09,2586432321.28,10895094105.31,8313843173.16,5606354716.44,2887462845.72,10408640841.61,7790343984.12,5306225440.14,2954962265.46,8762342978.49,6249966886.79,4033292386.24,2100914872.99,8037044178.98,5774877901.50,3566222269.55,1727144158.24,5960730497.54,4196644117.13,2699047687.96,1346941676.59,5799442898.23,4679012257.36,3119931562.83,1619545773.86,5083425043.82,3717793598.37,2241665089.67,1341196888.35,5188704095.63,4645560791.59,2698677730.63,1691837461.37,5042110822.08,3629840344.86,3912443001.99,2642821880.79,0.0
2,营业收入,22762704535.51,16400998220.55,10776171710.01,5451080597.76,21768398461.68,16109855339.71,10473649872.96,5041290788.22,18894287949.54,13705918302.81,8696577958.72,4410947004.60,14455491144.90,10200718106.19,6559584016.59,2892916603.90,10825123852.75,7930060147.30,5193744918.51,2520337430.90,10457882049.10,7867225796.26,5304785897.09,2586432321.28,10895094105.31,8313843173.16,5606354716.44,2887462845.72,10408640841.61,7790343984.12,5306225440.14,2954962265.46,8762342978.49,6249966886.79,4033292386.24,2100914872.99,8037044178.98,5774877901.50,3566222269.55,1727144158.24,5960730497.54,4196644117.13,2699047687.96,1346941676.59,5799442898.23,4679012257.36,3119931562.83,1619545773.86,5083425043.82,3717793598.37,2241665089.67,1341196888.35,5172331084.23,4645560791.59,2692168310.24,1691837461.37,5038234084.00,3619675675.17,3904695755.15,2620073485.13,0.0
3,二、营业总成本,20235984530.89,14721941461.10,9798095971.70,5049043370.29,19105627330.79,13743417715.16,8707224106.35,4146949492.46,15955913380.68,11766808091.72,7486984232.75,3814444766.22,13023595306.49,9280123906.62,6075879412.86,2703070108.35,9805687625.98,7285613797.02,4803044813.37,2329115933.18,9730936119.31,7383285420.13,4992889412.37,2412184600.06,10421172651.67,7999664671.21,5403562286.07,2827794707.28,10350202071.99,7710409517.74,5289279262.05,2959082502.50,8522266793.54,5798434256.18,3714008366.07,1955793158.35,7271798548.58,5181106978.89,3163554787.30,1547806315.24,5420473168.27,3866772691.06,2529979992.22,1272591650.29,5694840366.00,4280853779.94,2855462349.77,1487788300.46,4713476074.27,3482929274.40,2110316935.09,1270414477.05,4796886329.11,4374103315.44,2497731153.49,1607720724.57,4655012984.74,3393145860.80,3602953463.33,2375280515.17,0.0
4,营业成本,17631321519.43,12935885913.53,8652160858.01,4486414299.62,16663313295.52,11985504715.60,7653725369.33,3653634721.33,13975702266.71,10289334815.85,6525046000.55,3375495879.15,11287391665.78,8028607831.27,5260420354.44,2319300532.32,8292749984.65,6107667618.77,4040082497.77,1925758313.45,8360893329.20,6306449732.58,4300995307.12,2089145756.50,9049599548.74,7014250246.48,4732749799.25,2467636909.85,8998775756.48,6739068008.93,4613116923.60,2636445761.66,7325285250.79,5061926025.86,3252933836.25,1724227883.84,6476199627.35,4603784114.06,2770673128.16,1379362115.54,4849803783.67,3443176760.79,2252703738.93,1243064059.25,4931531453.85,3785286011.86,2535411101.84,1345373565.71,4226114442.20,3119846701.79,1886421010.28,1197721763.69,4298771525.09,3947251933.69,2224711125.67,1465528407.04,4221221565.13,3051279417.41,3227754516.18,2096891729.43,0.0
5,营业税金及附加,114202911.37,79148802.24,45955290.28,22451725.99,138344960.07,105240890.39,67088018.91,34771098.69,141209440.86,96210445.50,59015630.45,32647876.84,101108087.33,52509552.33,28211364.29,7878331.73,40262715.79,33891724.38,25351363.45,11329155.74,46710572.79,34927189.02,19075743.01,7832266.87,22460174.48,14820555.69,8188772.49,4974669.44,25210202.81,14189128.48,9845449.96,6397037.48,23391325.92,18048762.28,13183184.78,5805232.28,7247306.90,3856075.28,2414101.49,878339.81,6858288.56,4269885.04,2710618.53,1376848.42,13509303.73,7278952.55,4895994.88,2723808.70,11062831.97,7000119.31,4038102.83,1636524.98,7213156.27,5202833.18,3609573.22,1812533.85,5500129.24,3399796.76,3030842.80,3526537.34,0.0
6,销售费用,941561056.61,604419305.15,379298839.16,177219071.68,750243721.15,532176462.04,318526810.40,147490302.23,662617379.36,488153973.55,324388843.79,149188124.99,572252579.56,410855439.39,266323338.83,117715645.45,423307664.46,319011723.24,204521827.91,98763878.11,341882827.62,267968303.63,167345425.14,64698257.50,462872197.15,284827778.14,197165755.04,88914911.52,324173013.91,225924038.92,160447319.17,79685613.87,286546365.75,198208014.45,129801724.01,70489612.44,257131669.87,182154316.48,110550409.91,47209558.58,232667258.57,167714212.93,113867737.66,55070939.39,200282881.49,153519601.27,102779015.61,50327995.90,194125683.70,140330393.53,86060284.13,41522661.02,229148479.85,180862428.56,110449456.75,60754025.04,184903413.05,142073130.07,131483475.40,90381148.32,0.0
7,管理费用,563843138.60,394142844.60,257712964.84,131731996.08,556167683.91,402151608.53,315405324.75,151592465.17,579942034.23,405453240.53,262915971.47,133462131.25,448601989.24,333759477.59,202724463.73,95303203.63,448560734.00,333175563.40,226314799.80,106247229.41,446043415.43,328625527.74,182623903.06,84213565.02,324912072.41,238458827.15,157904000.22,75766749.63,281530946.32,201606192.07,131060650.07,66778785.70,193957860.05,142111251.54,89013789.24,47556469.70,180525032.00,138110308.99,99137438.63,48019053.23,153286664.77,113852602.08,71919966.24,30442012.09,142291107.66,94261129.80,61519585.47,28048244.56,97757918.03,75556987.10,48372365.81,21059933.28,104444849.17,74425761.48,60142253.37,35492389.18,101348324.17,73846280.37,97780007.99,92598042.68,0.0
8,财务费用,572826237.73,441922749.61,302606428.72,144769646.94,719770016.90,555938154.86,350509284.85,142177208.85,571476121.33,439128532.99,283347714.84,135938430.53,550044015.95,423740498.31,287668142.53,133922045.09,590482527.84,452754947.36,279484272.04,158678000.48,538931301.22,420141375.82,295749007.14,143254458.02,526191218.75,386111498.55,258059215.89,143839441.06,698202846.33,507612300.20,352559390.24,159968024.24,600645374.83,361423187.17,226164066.47,99153216.99,307350898.48,218785244.46,145159208.73,72337248.08,181779716.50,133205659.26,85138355.48,47402714.89,298836070.47,220851782.91,131200350.42,61314685.59,187713898.94,134673505.66,79903605.03,8473594.08,157308318.73,154569008.91,98818744.48,44133369.46,142039553.15,122547236.19,142904620.96,91883057.40,0.0
