,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6283013903.34,4172731094.07,1943427592.05,7455843969.76,5673510902.36,3794530294.31,1752590038.46,6121181627.19,4686225802.53,3088698831.52,1383096824.42,5853875374.74,3490185994.45,2299428311.78,1145754362.35,4549865271.00,3354733184.91,2229748222.69,1108573901.59,4502477062.70,3435440470.09,2248756569.09,1083791441.62,3787731942.85,2764726761.67,1851054084.78,940141970.40,3552963551.48,2676941050.87,1692733221.73,834872021.34,3070250356.24,2280272500.81,1481174990.20,740164823.32,2572273473.98,1965524742.02,1288064284.22,639706791.84,2379592767.39,1832786337.85,1133983058.39,507211030.61,1413630984.66,994534972.35,654537125.33,317702701.82,1102260066.30,806003727.24,500790080.07,241058119.61,1000213437.74,739341842.30,497223383.35,236989185.13,991753105.30,724022042.00,463122118.00,212666152.00,1016941429.00,790010077.00,548496893.00,305421638.78,1315721985.00,939023626.76,608925193.83,252106088.54,1126967360.00,1010867076.51,718243749.28,0.0
2,营业收入,6283013903.34,4172731094.07,1943427592.05,7455843969.76,5673510902.36,3794530294.31,1752590038.46,6121181627.19,4686225802.53,3088698831.52,1383096824.42,5853875374.74,3490185994.45,2299428311.78,1145754362.35,4549865271.00,3354733184.91,2229748222.69,1108573901.59,4502477062.70,3435440470.09,2248756569.09,1083791441.62,3787731942.85,2764726761.67,1851054084.78,940141970.40,3552963551.48,2676941050.87,1692733221.73,834872021.34,3070250356.24,2280272500.81,1481174990.20,740164823.32,2572273473.98,1965524742.02,1288064284.22,639706791.84,2379592767.39,1832786337.85,1133983058.39,507211030.61,1413630984.66,994534972.35,654537125.33,317702701.82,1102260066.30,806003727.24,500790080.07,241058119.61,993644506.77,735297677.08,494682014.85,237830152.36,986485444.84,718933537.00,461054111.00,211642675.00,1008623132.00,787698442.00,547016756.00,304580945.46,1307033582.00,932037141.39,603301206.04,249545206.35,1116370452.00,1007074657.90,715387157.04,0.0
3,二、营业总成本,6253394275.07,4105941308.43,1956877860.91,7513199693.15,5719867336.02,3824437048.02,1811064691.47,6326067519.92,4747961540.56,3152253944.25,1431520016.18,5923452910.21,3522948085.73,2308762881.36,1143993648.54,4549759295.80,3383680530.51,2226448314.85,1099165508.94,4765935220.96,3548500075.75,2346492254.37,1134797957.26,4130652555.22,2913614690.31,1917367806.09,966167450.78,3700711403.85,2764209413.58,1756944424.05,862014015.10,3278051095.90,2333815142.40,1509673810.20,748102984.34,2838131971.27,2118386726.44,1381458900.97,675485196.36,2567900744.54,1888559086.11,1133264303.53,492945649.15,1439082980.01,1024669487.18,671353503.07,322659162.25,1123395858.81,824681767.54,516766030.19,247159005.45,1016980905.16,759932094.30,513929116.40,253287145.33,1083394955.09,744763092.00,491375243.00,234231138.00,1118099730.00,844399444.00,586546807.00,328547722.75,1301345911.00,920993514.44,587985153.86,245469348.21,1074977423.00,969764906.34,675486829.87,0.0
4,营业成本,4158285847.09,2749212726.08,1292482151.30,4991167144.37,3767429894.48,2496164141.71,1192380271.62,4312597919.78,3219303431.16,2112851710.06,960775234.54,4072906508.98,2417690192.28,1567793409.63,797432725.54,3161779376.01,2373739951.41,1557134702.06,766952457.63,3377765696.17,2601224103.83,1709390866.02,832000510.64,2981289529.03,2155554657.21,1418422128.02,715342595.26,2753018349.74,2086389707.57,1329568757.62,652448911.56,2418231832.10,1779480773.63,1150178029.17,582241136.64,2161620588.30,1641756782.35,1072994437.46,527711533.82,1866888394.75,1387176111.26,830271731.06,370780856.51,1130723055.53,818669661.25,534017571.06,265336305.95,895451349.54,655343781.01,399887006.14,194185875.00,783581019.41,579914797.11,396088956.67,194771682.73,781379791.15,556166304.00,363601119.00,172503245.00,803055416.00,623146569.00,434194012.00,246473504.55,1011605796.00,719140229.19,459530349.26,195546180.19,831254594.00,772698136.63,543880138.15,0.0
5,营业税金及附加,33828329.42,23632720.05,13913230.73,46999099.24,36835876.72,25618187.17,12583509.41,46608842.74,37292864.31,24252992.20,12793017.64,47358634.35,12774036.13,7988083.91,3252006.68,20635161.83,16704477.30,11575245.21,5553157.31,15918305.78,11778705.26,7816794.68,3055541.82,11695989.67,9557694.30,6588171.53,3086440.91,11403245.18,8869147.91,5904536.24,2379103.94,7748905.12,4176942.96,2143149.24,1212421.92,3477097.27,2661234.52,1759103.54,1346900.43,2643704.94,1820483.05,1081235.65,183331.86,628574.52,391488.77,284661.82,166544.53,572238.40,502010.85,330973.01,205362.85,294301.25,218243.22,136176.47,70035.12,245983.81,186575.00,103851.00,47383.00,3827129.00,3778353.00,3698980.00,3651278.02,13456495.00,6769482.08,3935098.78,53286.70,1160892.00,1419555.93,672303.06,0.0
6,销售费用,1688390915.17,1085570508.85,520803219.94,1857072938.39,1424933764.09,966586827.82,434349830.09,1591395782.44,1238015842.99,839055836.39,395436294.87,1476399579.45,904299810.09,608076136.44,294644322.55,1127891568.62,847551587.77,554587634.14,277552205.70,969717406.44,757423988.28,515484453.07,249930014.91,826647225.89,577214439.62,380905820.13,193375360.79,702890334.17,507920472.35,319644880.81,159914957.97,601204742.59,435084867.85,283640441.63,128031180.16,492601443.98,368853501.53,241502670.56,114157050.56,530606786.80,377196902.94,233117346.49,93875564.39,200769556.98,142314784.13,93478255.75,38710649.81,157189567.13,115773911.37,79310752.78,36385878.24,145925813.67,113619264.16,73125625.13,35276503.51,157486868.28,108306415.00,71389183.00,35104641.00,158963443.00,121187066.00,84104400.00,46933123.43,149332301.00,109895800.45,65472321.07,24790539.86,133705875.00,101142379.80,69943188.44,0.0
7,管理费用,246347862.00,159667969.32,82287008.94,385358358.96,301455378.77,223931572.91,134359101.93,349254443.56,232410651.98,157802620.95,63052041.17,315278766.11,192676282.83,127298279.20,50614528.35,199065056.76,131467066.54,88359740.14,40119188.88,183807884.18,126960383.87,79512530.17,36817955.12,200110065.74,133831800.81,86079647.25,42226005.03,171164985.74,110323051.07,64143124.50,33315394.15,160411784.23,94912669.28,61426897.96,31168775.64,152310998.26,96125502.94,60014355.39,30386788.45,136244784.14,88856899.16,57477159.62,24368442.92,66298434.97,48707554.85,32547223.60,16366037.00,61282067.48,44830559.31,31026325.05,14873284.13,80386806.30,60227984.46,40003740.94,20825700.99,136740795.21,72283286.00,50625594.00,23255316.00,144096620.00,86706240.00,58137094.00,28717686.07,109606757.00,71098968.64,47218620.36,20524002.85,79998749.00,79547542.60,57503313.24,0.0
8,财务费用,116730850.56,80084424.78,44324979.24,149689533.27,136470865.36,78530461.26,37167887.33,5082143.14,6574092.80,3926127.33,-536572.04,-11469450.80,-11768839.58,-9669631.80,-1949934.58,10346389.81,11287176.51,11814703.79,8988499.42,60120005.11,44288709.41,27463425.33,12993934.77,49322327.15,36471937.47,24387878.26,12137048.79,54158788.73,40650815.72,27595108.54,13986884.60,25206831.03,17584644.85,9710048.37,5680008.51,12147440.80,7844377.30,4038541.13,1882923.10,13693232.56,11067524.55,7323760.05,3737453.47,11927809.93,8645895.68,5049449.02,2090180.52,7502577.32,5547148.11,3587646.73,1508605.23,6792964.53,5951805.35,4574617.19,2343222.98,7541516.64,7820512.00,5655496.00,3320553.00,8157122.00,9581216.00,6412321.00,2772130.68,17344562.00,14089034.08,11828764.39,4555338.61,28857313.00,14957291.38,3487886.98,0.0
