,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3718283310.00,3051650830.00,2254871910.00,674653199.23,1386602813.88,1060063395.57,779546662.04,502932342.80,2756164500.99,1761925068.49,1126805112.50,488371497.35,907665417.95,612545738.71,355832969.42,125318229.09,1050584568.37,701411785.82,529067282.33,333935765.50,1768011154.80,1337919198.60,950850218.86,498690637.55,2921017731.51,2238610639.85,2415348298.30,2832812430.77,2479530110.71,1560151179.73,0.0
2,营业收入,3718283310.00,3051650830.00,2254871910.00,674653199.23,1386602813.88,1060063395.57,779546662.04,502932342.80,2756164500.99,1761925068.49,1126805112.50,488371497.35,907665417.95,612545738.71,355832969.42,125318229.09,1050584568.37,701411785.82,529067282.33,333935765.50,1768011154.80,1337919198.60,950850218.86,498690637.55,2921017731.51,2238610639.85,2415348298.30,2832812430.77,2479530110.71,1560151179.73,0.0
3,二、营业总成本,3461733840.00,2838763910.00,2117445360.00,684915204.38,2042446897.03,1590956653.83,908131178.16,569140602.01,2830267399.05,1763752682.41,1118352873.23,426859904.08,1304620213.33,791335686.47,476794167.41,199755638.66,1090358711.02,770600654.85,530033530.81,264404130.22,1341726393.45,916965154.69,573734806.18,267980954.15,1576336320.59,1179680298.44,1335988204.54,1288937082.69,1156833396.78,1046646239.09,0.0
4,营业成本,2935206920.00,2413651690.00,1839141560.00,604943163.58,1295476927.45,1026410640.65,707922831.67,474800601.65,2311574490.04,1439048982.84,886539684.70,325065019.31,777037502.42,485076231.31,277031942.43,98339232.90,670585049.40,511416395.85,349581898.26,170012897.19,899215289.05,609067253.52,362869050.58,168213959.61,1059821247.10,811381553.44,779341181.46,775663950.55,733544719.47,597696147.70,0.0
5,营业税金及附加,66189870.00,51008180.00,31401150.00,10582545.68,47548708.93,36662908.31,28766020.64,16048799.33,70866936.73,50319053.24,30873229.02,21033197.32,52752201.45,33295195.47,19941114.11,7710938.86,64226950.53,45532883.53,37437380.44,25733331.70,86790841.35,58701732.33,41217673.06,18191474.91,128966367.36,102343918.49,135149469.71,113044446.53,97485112.00,76727663.58,0.0
6,销售费用,7053110.00,5143090.00,2554070.00,1317225.05,10251318.40,6458488.78,4268621.19,1835707.47,10086755.76,5477185.79,3352784.69,2293623.41,9491244.70,6677161.54,3830325.95,2200316.71,10003933.38,9023345.35,6695252.25,2299532.75,19875492.18,11601798.60,6004309.66,2518542.05,8957955.43,5925170.48,10196054.34,10956627.76,11452532.07,15114574.01,0.0
7,管理费用,377014840.00,316263030.00,215028840.00,47943295.72,593652939.14,452219179.85,126803193.93,63545212.85,253853136.71,185778602.20,125947565.49,63033695.07,387209646.78,230583902.72,157758298.73,81760919.87,285000804.79,186768513.78,125984897.64,62616900.53,283110023.37,199985840.28,139231997.18,68104841.26,328709904.18,217638927.61,310076628.81,318868728.43,268351791.16,236992734.95,0.0
8,财务费用,73551730.00,50478090.00,27943330.00,19443361.88,75054219.68,67243957.31,40370510.73,12910280.71,56475528.12,46965858.34,25747502.91,15434368.97,50198393.29,35703195.43,18232486.19,9744230.32,25582843.63,17859516.34,10334102.22,3741468.05,48171047.97,34255064.57,21058310.31,10952136.32,36799703.17,31338552.10,34047701.64,24162870.37,19496901.61,27901445.50,0.0
