,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,15780052521.22,10386152060.23,3965103979.43,18527395542.00,12376656086.17,7980875405.52,3645163617.97,15545854866.05,10445748570.89,6174217961.76,2563060353.47,11318112180.40,8625109976.01,5029873390.35,2019257683.99,11129982964.74,8676530619.46,5488681770.37,2458685472.75,12506042318.05,9514052115.71,6163777631.91,2853097708.21,12350782449.00,9254879925.48,5369742641.28,2509029951.16,12828482289.79,10042760785.42,6447399831.72,3035019924.95,14387018543.15,10783957018.43,6641383382.37,2974715021.02,12464711089.65,9482824580.28,6136538384.05,2893421209.77,11388673057.77,7882345599.68,4246704410.51,1780867971.50,10642914621.39,8595739679.25,5422975498.18,2708971729.19,10356640599.25,5646388922.56,3651273933.54,1760347308.47,6974714935.21,5121674095.88,3165280549.28,1545917523.60,6930771784.83,5161012500.46,3333670672.43,1576822072.82,5862468731.39,4146026060.87,2677415957.28,1298750397.43,4813327722.63,3521986792.68,2065673670.83,865462374.18,3824388581.17,2966505032.87,1983615611.52,796118276.84,3350522511.47,1471004813.51,2299660692.33,829292736.34,1591549270.35,720850166.64,1418364397.78,520034528.04,1391101679.52,619821600.00,1559429785.53,711409100.00,1325081156.61,497448900.00,1162297000.54,519701175.89,652096682.02,0.0
2,营业收入,15780052521.22,10386152060.23,3965103979.43,18527395542.00,12376656086.17,7980875405.52,3645163617.97,15545854866.05,10445748570.89,6174217961.76,2563060353.47,11318112180.40,8625109976.01,5029873390.35,2019257683.99,11129982964.74,8676530619.46,5488681770.37,2458685472.75,12506042318.05,9514052115.71,6163777631.91,2853097708.21,12350782449.00,9254879925.48,5369742641.28,2509029951.16,12828482289.79,10042760785.42,6447399831.72,3035019924.95,14387018543.15,10783957018.43,6641383382.37,2974715021.02,12464711089.65,9482824580.28,6136538384.05,2893421209.77,11388673057.77,7882345599.68,4246704410.51,1780867971.50,10642914621.39,8595739679.25,5422975498.18,2704781131.09,10356640599.25,5646388922.56,3651273933.54,1760347308.47,6945045163.20,5107342660.26,3157682405.03,1548088864.34,6908406711.42,5156072596.75,3329393782.18,1570153950.24,5842780469.82,4151608979.58,2680448045.10,1297618783.59,4804631978.49,3519709419.37,2063426169.68,866294691.91,3828587948.53,2963983188.44,1980535394.84,795202898.62,3347807762.89,1468753400.92,2297222927.17,829618685.59,1583749777.70,717816858.00,1396308661.70,505826318.15,1399486196.82,615162700.00,1552643824.38,701727500.00,1311680648.53,493184700.00,1145042727.68,513624398.27,638872710.67,0.0
3,二、营业总成本,13798973973.46,9209753954.06,3608657050.29,17526768453.39,11717633663.34,7453152092.99,3567542787.76,14455685416.71,9541133217.25,5791202007.42,2492915683.67,9781238907.70,7155234252.60,4174876700.29,1866462336.13,9407284748.98,7046820151.62,4505247376.19,2093702093.96,10623950975.46,7977849266.93,5133945628.11,2444331100.57,10926420540.62,8086328166.41,4861511071.67,2278723320.69,11828242697.26,9125596633.84,5851167403.14,2839700706.70,13462786519.60,9786702826.03,5938151558.22,2639017035.53,11407598490.28,8183416831.29,5253651980.26,2410745141.73,9697007331.40,6627610000.69,3672466496.46,1601274992.91,10295275778.93,7558283125.31,4816345673.06,2278733224.34,8293109504.51,4257969055.55,2745403858.40,1314620671.95,5466039939.35,4050401269.19,2534202103.47,1236031999.98,5350831722.62,4189330419.41,2706406135.55,1267074590.26,4389461288.24,3016413956.80,1926245719.25,949667728.46,3305391171.53,2591645292.09,1559418717.91,619902601.36,2778148976.62,2077974428.36,1349345116.65,571391567.34,2516991050.17,1015085093.31,1734557693.91,689054921.94,1312674584.04,548319085.16,1139402016.33,441183937.43,1156224166.06,0,1457085635.33,0,1164540885.92,0,1008205923.02,0,519655934.18,0.0
4,营业成本,10387058423.10,6679084333.90,2849445384.92,13593889795.75,9637524936.18,6183123574.14,2950277810.56,11274190149.90,7792557198.34,4675671996.78,2003410715.73,8043574948.55,5871435974.25,3400959463.88,1495518147.59,7796763013.99,5919591323.24,3837113538.66,1783644196.28,9256152922.12,6983574232.16,4518257241.86,2161186612.53,9719794460.60,7264326960.87,4363232581.85,2045532105.14,10677880387.74,8286206295.12,5347818120.16,2605133218.77,12420114900.25,9081367366.67,5526427204.26,2457265425.50,10511016985.15,7635363834.87,4914428908.40,2238755086.93,8408771293.56,5906469044.05,3284308975.25,1403321024.28,9253811065.20,6921431525.92,4388699632.35,2082922655.10,7526291302.94,4084113530.67,2619234713.20,1237342862.34,5229267731.12,3896613883.04,2437350003.01,1180344811.46,5101447361.51,4011851815.14,2588983142.20,1211861787.67,4202344819.82,2893506435.36,1848296884.20,913164763.92,3170688754.46,2491681912.81,1494629281.39,584780938.65,2763779384.09,2067292236.37,1291027907.03,525326063.29,2218509207.59,946203519.05,1586180453.68,594225666.03,1083404457.95,458345667.52,926204693.78,347101055.67,893306484.21,0,1127322046.04,0,866358676.40,0,805268845.53,0,419506279.37,0.0
5,营业税金及附加,960975874.44,918448140.02,33111662.62,856849087.05,104724915.88,65804296.00,29500586.69,690387048.09,97691535.49,56836375.30,27342922.85,137907238.53,86455817.54,52699600.92,20995213.03,144653203.28,112188261.99,79441917.41,42764905.91,133293104.75,106418741.44,68452433.63,30414587.68,102179908.83,76647208.38,42366402.40,23052263.97,130887655.28,102905376.69,70960958.53,37393706.55,146780751.80,112840705.95,67997642.15,25810069.97,75782380.63,57316793.82,39865368.47,17386666.20,73124955.85,52126300.39,28439205.32,13031686.97,90671746.41,55872591.24,36568601.51,19534282.81,63247119.79,18101603.96,10688104.99,5319236.65,20436178.23,15157250.03,8776174.90,3927612.73,19247680.01,13812523.26,9076686.68,4657071.34,20112847.05,15549603.14,10161657.47,5398470.02,17190564.16,12588091.22,7249970.68,3544655.01,10005207.82,7695058.44,5070792.64,2306326.70,9924577.76,5098162.07,2738669.24,621043.09,1994704.30,934994.68,1253905.52,352432.02,2080192.23,0,1817388.53,0,1616982.62,0,1254803.09,0,12545642.39,0.0
6,销售费用,173961330.30,117204231.85,54318138.36,210570521.71,140759434.04,88494196.19,41605865.03,143349819.02,99747809.35,61268852.72,25939009.93,108357637.19,73700405.59,43681356.82,21114592.95,93325228.97,65476799.04,38733289.88,17551186.74,92914056.78,59942691.72,32401785.66,15066188.28,89425776.13,45384138.82,27666641.56,14306243.08,76337960.57,44656961.38,25616478.26,11968985.35,60687197.06,37900011.53,20849577.37,9177231.64,37065702.99,22257697.28,12020749.64,5631350.77,32627174.95,19495659.94,10376849.03,5482984.61,35589618.59,20458353.00,13394341.80,6536896.08,33700292.33,17289737.40,11666833.52,5866314.02,19988079.29,13656746.46,9097353.83,4579781.91,17553062.78,11992445.57,8052597.62,4313629.21,13635362.56,0,0,0,8312112.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43073.03,0,0,0,10945.78,0.0
7,管理费用,687603612.03,486714487.39,162826203.96,781326298.16,508978879.02,301582649.35,137764480.24,790585965.15,482255290.78,272681167.98,121852939.01,616852764.77,461107101.49,249708833.44,116648997.66,640862682.05,403022060.38,214728713.11,95516561.20,502562985.62,361735155.02,211085669.72,91984175.27,544269804.52,348951353.89,191010396.70,88675014.55,488640923.84,330772013.47,182124326.22,83832814.53,456855057.39,296467967.81,166916927.62,73388767.12,446156396.83,234760107.04,127497520.94,62175262.38,359557733.53,248442003.34,132568310.08,62416818.95,360053116.72,181540045.23,123349958.78,57761709.63,331093704.70,78440587.96,49215428.61,24797775.18,123827286.08,72210820.70,51301901.54,31409407.69,144189479.81,102183305.00,73437224.99,31898601.51,123527538.72,91117616.40,57174634.99,25754987.36,88321623.87,74146338.21,51222498.56,27954187.46,-35386570.09,-29935903.78,30118868.23,19519283.54,196794976.94,23474409.35,83265495.56,37243004.40,82919501.20,23123526.30,58949842.88,19176603.11,60329627.11,0,55766687.88,0,42571303.55,0,42677257.42,0,9796273.66,0.0
8,财务费用,1511750957.03,950825905.73,491756459.37,1809733040.29,1318761000.58,817601366.49,408942332.36,1522926404.85,1067612279.95,725956619.81,314416556.04,820999866.37,661994506.14,425023714.08,214121400.38,706992334.87,546385502.98,335067242.33,153279607.28,605074860.77,468846907.12,304796182.87,146567971.01,468856576.56,350306823.94,234465423.86,107943030.95,442386479.61,358190574.71,226090712.00,101327111.50,409277212.56,258566661.58,159025822.08,76441156.56,309706760.35,234541758.60,160625051.39,86746951.31,387347849.75,306250690.14,209368785.83,118255721.22,517927475.53,384479204.22,256012534.14,106582798.04,312219158.54,45518793.72,41987593.92,25413298.00,72520664.63,52762568.96,27676670.19,15770386.19,68394138.51,49490330.44,26856484.06,14343500.53,29840720.09,16240301.90,10612542.59,5349507.16,20878116.53,13228949.85,6316967.28,3622820.24,39750954.80,32923037.33,23127548.75,24239893.81,91762287.88,40309002.84,62082881.21,56965208.42,133874131.09,65914896.66,152993574.15,74553846.63,200507862.51,0,272179512.88,0,253950850.32,0,159005016.98,0,77796792.98,0.0
