,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,223574247.94,123379128.94,60008345.75,387587246.91,219794796.81,119218955.37,49499877.58,343433627.84,198815293.58,91682584.12,34801647.10,269095434.33,138717653.23,75796984.29,39153615.85,205195869.98,118696094.13,70690834.30,31675601.78,330657259.24,221855774.27,138692999.30,65350447.49,437822683.30,292693386.72,150619864.39,61162038.79,414956898.08,217710048.46,93584891.81,51030621.25,409759793.13,187803333.99,102036644.69,45277199.71,340765800.63,178486364.76,101987905.72,48925266.63,216924209.55,141610931.49,82037167.69,32243647.30,172060050.23,114259108.58,80144618.04,28060954.23,132989040.43,70722286.77,47333671.86,4553606.47,11062428.53,8885636.13,6250611.71,3944098.23,14976822.29,9408587.98,5575951.76,2660566.10,47042088.82,41308605.36,37467014.56,15446025.99,64292655.41,39147401.33,17578661.00,5099181.24,31303256.48,27452280.94,23055462.52,14658654.46,52470880.18,34814160.68,137443296.40,69340698.58,89900724.70,39116186.70,124915220.59,62707431.69,145016723.57,158505619.11,189553409.53,0.0
2,营业收入,223574247.94,123379128.94,60008345.75,387587246.91,219794796.81,119218955.37,49499877.58,343433627.84,198815293.58,91682584.12,34801647.10,269095434.33,138717653.23,75796984.29,39153615.85,205195869.98,118696094.13,70690834.30,31675601.78,330657259.24,221855774.27,138692999.30,65350447.49,437822683.30,292693386.72,150619864.39,61162038.79,414956898.08,217710048.46,93584891.81,51030621.25,409759793.13,187803333.99,102036644.69,45277199.71,340765800.63,178486364.76,101987905.72,48925266.63,216924209.55,141610931.49,82037167.69,32243647.30,172060050.23,114259108.58,80144618.04,28060954.23,132989040.43,70722286.77,47333671.86,4553606.47,13698580.45,10993688.76,7440514.73,3944098.23,16636523.97,9819658.76,5995335.21,2677633.85,48036915.34,42826484.18,38021094.79,16003191.96,66063079.08,40392236.09,17675987.46,5338923.66,30562149.32,27378708.67,22946021.85,14680516.81,50825445.85,34685385.32,135946825.00,68988321.26,89079097.73,39155886.74,123994661.70,62582367.18,144737424.04,158252671.28,189761340.71,0.0
3,二、营业总成本,203793250.75,112019459.49,53827128.48,362067048.27,199811278.02,110342399.22,45181559.91,324140672.67,180258154.93,83620736.60,30868120.73,257231514.83,129394427.90,72147316.12,34475403.16,229292526.49,115812805.83,68199402.36,31306709.89,329880426.99,213358733.29,131741278.79,62285792.66,429481727.28,282818332.34,142124874.34,57711032.04,405850747.65,197441013.72,82939005.56,48042291.59,375377090.26,161148371.49,89269235.71,40139005.73,290188906.97,151972286.23,90482105.34,42599873.72,185901871.44,114544406.73,65470667.50,26599554.83,140435022.44,92460007.25,62336214.89,21507439.40,115338390.38,63405244.06,43073376.94,6847483.13,26617803.61,17626273.64,17494323.42,10208268.80,88863589.04,43008843.86,22729069.61,11621877.89,90230765.75,71333275.19,56379813.74,25899538.52,123028188.64,62971045.32,32951962.54,13144744.04,105319784.87,62402849.24,46777336.99,26951353.43,106881107.11,57583229.82,167821741.86,85546445.71,131739882.69,51945061.00,120848603.51,60272997.34,133732329.47,148145453.90,176171540.04,0.0
4,营业成本,178765710.56,95972525.90,46139521.70,310576922.77,173576152.33,94149889.30,39837158.42,278870001.71,159663220.36,72500490.26,26671014.09,218638353.22,113581109.11,63452233.32,31976032.89,179833687.10,101819174.34,60148306.22,28746962.46,286472818.56,187407071.64,115972542.70,52414644.13,364852457.18,247275396.18,122386291.65,50859883.28,356011989.52,170837606.91,71607578.17,40178274.00,337595129.02,145981124.47,80049677.66,36740142.16,258861535.72,136396661.45,79972935.43,38206295.75,162690024.03,100383895.39,58387790.14,24026929.02,127313575.79,84632914.82,57197246.47,20138965.07,99205178.24,52447646.62,34974677.29,4708169.59,8180814.28,6623616.06,4560379.09,3131530.20,9628186.12,5765785.90,3443691.95,1743508.92,44692264.74,39497330.04,35091932.03,15120575.98,59187021.76,36267707.94,17999018.72,5592623.01,38978859.94,33572004.39,28617876.45,17765781.26,53668202.64,35543387.87,137126665.96,69559568.34,90488859.91,35285842.04,90386970.49,46767472.55,109122035.57,126321747.90,148490976.55,0.0
5,营业税金及附加,1360883.41,1000128.90,262134.37,2911369.11,1809727.48,1321684.24,547140.03,2043817.51,1340750.59,1026413.51,151028.04,2358983.67,582558.48,326787.82,233504.55,749416.23,407287.99,232424.39,162530.18,2379568.61,800586.91,466264.65,202043.99,3249533.94,2218305.76,1757811.75,178114.56,1412369.14,756122.45,396541.58,254332.14,1367167.71,385819.95,300053.26,131694.38,921595.14,715901.12,422671.73,206578.83,1139639.84,881113.70,580563.04,188732.17,1040050.09,683027.90,513729.31,211161.61,945991.48,369261.83,245001.83,56127.95,178065.06,152912.56,107813.01,42223.24,233784.81,144967.53,98084.79,54244.28,509174.94,470398.03,316003.95,172125.32,586817.97,268184.77,56220.66,582.03,301178.92,207876.02,201291.39,76920.85,838298.25,82853.93,1164344.58,734976.40,688494.10,371729.08,106461.25,146915.50,1364802.27,1716844.52,1647578.51,0.0
6,销售费用,10177431.74,5914049.92,2404902.34,14304503.11,9793372.47,5719937.37,2207201.45,12890560.76,7309110.95,4550687.72,2212142.86,8587314.67,5394388.20,3190203.83,1962623.54,8983353.68,6478964.33,4025692.92,1805878.28,19898441.73,12978085.18,10179737.96,6923203.46,28806925.23,15537634.65,7635515.87,3816599.10,16351301.89,9234206.11,5088847.94,3587820.37,14511835.79,5509339.79,3393748.02,1695344.46,12362360.96,8567436.75,5894437.75,2531546.70,12634548.49,5635496.30,2990016.44,1121656.44,6307923.50,4616284.10,2644610.25,262508.14,9561685.99,7037919.22,4756907.94,332332.91,1043092.62,770955.30,414074.52,175797.23,1275845.21,1032365.65,693360.80,333862.94,3847499.36,3442233.93,2863496.89,1252827.30,5490879.69,3566230.58,1468454.79,488008.06,2145682.76,1847283.49,1421337.63,737701.01,6026065.53,2734866.96,10362292.27,5671704.10,7606062.30,2865203.72,5150313.16,2444315.99,5656716.52,5035702.91,4681685.49,0.0
7,管理费用,7696001.96,5597232.55,2382321.17,7154883.01,5570700.39,7804576.44,3286901.22,18939069.39,11325883.76,7139705.22,2890586.79,17721323.70,11129551.39,7073707.65,3197362.75,17435652.10,11892831.94,7298127.41,2784701.90,22340679.66,15604917.48,7806077.88,4289874.41,29354687.68,19549307.54,11581994.94,4722340.76,27339350.40,16636838.31,8377699.99,4686597.28,16937206.90,8609292.20,5285349.95,2015642.63,16294051.56,8238537.94,6036241.08,2231010.43,11717262.97,6804139.22,3289021.44,1642339.33,6628203.36,2589363.11,1946630.45,1277847.37,3780121.81,2470023.85,1925547.41,866802.38,7867102.53,5215784.82,3435430.69,1840113.28,57971105.26,21785379.80,9520911.29,5005181.36,23253046.53,14426027.20,9099148.68,4855854.63,40063971.60,10258263.87,5032332.58,3752693.14,46720775.67,17522320.61,10553575.05,5429645.99,32664647.91,11050529.23,11520835.65,6962204.56,16111490.56,7840051.12,15005240.91,7295742.45,10037690.54,8795571.45,14437790.55,0.0
8,财务费用,-1433179.01,-806022.80,-169901.64,-2404114.21,-1620720.16,-1197421.55,-11445.48,-887215.72,-613370.49,-496026.67,-226560.67,-2432294.95,-1065187.95,-790934.67,-550517.21,-5210879.40,-2465876.42,-1422548.93,-559761.05,-2491396.62,-1592580.43,-933082.41,-664613.59,-674167.30,-490139.19,-448848.69,-162132.54,569427.53,247038.80,-41751.32,-146767.36,1484415.62,560171.57,270803.34,-299355.55,-2277123.17,-2258467.32,-1918792.61,-657004.23,-2107301.14,-832199.12,-549943.67,-174612.66,-628359.53,-476424.32,-337484.91,-66720.46,236355.95,163697.47,300814.90,435457.31,9348729.12,4863004.90,8976626.11,4489723.44,19754667.64,14280344.98,8973020.78,4485080.39,17928780.18,13497285.99,9009232.19,4498155.29,17699497.62,12610658.16,8395935.79,3310837.80,17173287.58,9253364.73,5983256.47,2941304.32,13683892.78,5671317.00,10836877.82,5956844.66,13424614.16,5582235.04,10199617.70,3618550.85,7551084.57,6275587.12,6913508.94,0.0
9,研发费用,7226402.09,4341545.02,2562409.79,12781671.50,7401234.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,245740.75,16741812.98,3280811.21,2543733.42,-685395.73,12284439.02,1232559.76,-1100533.44,-830090.38,12357834.52,-227991.33,-1104681.83,-2343603.36,27501296.78,-2319576.35,-2082599.65,-1633601.88,1280315.05,-1839347.49,-1750261.99,-879359.74,3892290.55,-1272172.60,-787891.18,-1703773.12,4166309.17,-270798.86,-2489910.80,-517964.84,3481335.22,102623.51,-30396.52,-144462.35,4026486.76,312216.29,74611.96,81446.24,-172302.75,1671961.24,773220.11,-205489.47,-226370.77,414841.64,371483.32,-316322.33,1609056.91,916695.07,870427.57,448592.99,0,0,0,528881.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500274.83,-3189274.42,-3338852.35,3420361.66,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
