,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4790467584.86,3630807380.85,1987268286.49,475238496.56,4173075725.21,3108532295.56,1689876855.18,345239478.32,4355343696.58,3438067907.60,2033141322.93,529260677.37,3688900584.17,2697033037.99,1425056093.32,267119139.97,3184499513.36,2422295382.25,1324862796.98,267921619.33,3892639741.21,3111389298.09,1857556524.12,401959921.99,4206873740.71,3084254875.55,1716438504.18,362332376.94,3147867864.92,2394459296.96,1277815818.50,268983922.63,2727405848.53,2067934622.64,1184644034.28,221745779.15,2427863627.99,1685018330.83,916367657.09,108652162.49,1810370023.41,1255545208.46,748087253.86,151280348.92,1383409685.42,1004455201.44,543663471.96,77771590.53,957144892.96,630839003.76,353494897.58,32088154.00,609772276.11,419709847.31,202464192.78,22526071.50,493358206.32,336887883.64,178798023.67,22525650.48,401367310.49,283839243.16,126452518.95,26100295.49,313273597.42,238029641.83,133446082.16,28064700.63,219751234.14,141187038.93,166411105.65,133717999.51,0.0
2,营业收入,4790467584.86,3630807380.85,1987268286.49,475238496.56,4173075725.21,3108532295.56,1689876855.18,345239478.32,4355343696.58,3438067907.60,2033141322.93,529260677.37,3688900584.17,2697033037.99,1425056093.32,267119139.97,3184499513.36,2422295382.25,1324862796.98,267921619.33,3892639741.21,3111389298.09,1857556524.12,401959921.99,4206873740.71,3084254875.55,1716438504.18,362332376.94,3147867864.92,2394459296.96,1277815818.50,268983922.63,2727405848.53,2067934622.64,1184644034.28,221745779.15,2427863627.99,1685018330.83,916367657.09,108652162.49,1810370023.41,1255545208.46,748087253.86,151280348.92,1383409685.42,1004455201.44,543663471.96,77771590.53,957144892.96,629850454.08,353494897.58,32088154.00,609248001.63,419511348.48,202369655.70,22526071.50,492680877.97,336192584.69,178170816.57,22220596.00,400812258.16,283310609.23,126252185.17,26073025.03,312390843.77,237380955.95,133101648.60,27863797.58,219078487.91,140755076.88,165627758.01,133387391.07,0.0
3,二、营业总成本,3858825849.00,2913108797.78,1652618131.74,541370876.55,3665742018.62,2694988612.68,1528465789.67,444673591.93,4036308532.52,3109464368.03,1882818130.83,586872943.37,3654975990.03,2608169919.00,1473784816.76,358464760.92,3257547056.85,2473118699.64,1412849211.15,368893395.54,3671285727.45,2807744730.12,1701689409.81,467671004.29,3889578956.67,2789546773.39,1571190924.75,425755519.51,3122905503.89,2364397398.77,1311705976.72,338793258.33,2381366189.77,1741352877.07,987236738.52,236400176.54,1869418906.78,1232062997.86,674383872.93,118013786.95,1395443305.53,908771138.55,554678718.23,129192546.63,1193322641.93,833300186.02,472529468.69,100032538.05,891970851.60,570021759.02,330929825.05,50525474.00,607529415.10,423792333.78,228562216.47,45449781.56,464366666.87,302080539.55,164036026.92,34091702.83,351393589.80,234674053.56,105373243.44,27553628.11,289155156.15,218441714.27,126244714.84,31985305.98,200053678.11,124408001.96,143057448.15,113126662.03,0.0
4,营业成本,3013685642.83,2305396926.26,1288777665.51,379900414.23,2660704238.54,2007089991.64,1088160023.33,269604223.34,2987469908.32,2403122094.64,1468904037.35,454376375.01,2621196026.65,1955334985.44,1081430856.59,231965459.69,2407223341.71,1852922293.43,1057971378.80,233642053.12,2784120410.18,2180787673.54,1303149164.77,313999614.01,3011940266.32,2207365456.55,1245925384.26,300289598.34,2513435654.45,1947351182.08,1076343722.76,251146953.54,1929360169.06,1427809721.14,805709865.35,160474394.43,1427433055.64,961511544.54,526734727.45,65149240.52,1036845886.30,702421862.36,423243742.63,91118353.14,844399752.79,616994494.68,346792946.28,58456993.77,675491679.35,430417283.61,249709793.62,27143257.58,478683136.05,331150095.84,171506065.68,24059210.40,339215667.14,216490394.11,114450052.90,16973381.19,259521136.01,175056703.76,77960856.40,17653825.62,203297287.59,150837030.26,88207437.32,18844700.40,136481612.18,85162228.58,94308188.89,77644527.84,0.0
5,营业税金及附加,102360331.39,76639510.85,44857576.78,15746183.68,86899995.59,61476326.39,32847710.85,10715208.69,79182469.68,61300535.78,36166668.72,10088097.86,51592034.49,20222498.47,11440593.96,1771691.27,26390900.06,21001843.54,11184922.50,1655137.75,33939406.32,26555087.87,13953407.74,2047096.11,38485294.31,26966660.90,13380269.67,2039562.66,20251231.22,14378061.62,7162883.37,70698.71,16391806.21,11688261.58,5325449.91,293158.72,19095432.63,14066564.58,7000197.78,389862.90,15707996.75,11816647.21,7692556.83,1261778.15,13174065.94,8283126.38,3956087.32,325729.44,7815276.57,5298759.78,3038599.08,120438.20,4648224.69,3537891.05,1622489.38,64539.20,3729532.09,2400066.37,1112930.47,51153.37,3333750.45,2550357.96,1161535.53,157066.85,2562080.97,2188782.04,1279140.61,300571.35,1644844.48,1099374.47,711600.27,706371.33,0.0
6,销售费用,415060282.83,317595891.55,187167228.16,61700352.80,413916340.35,307449669.08,175141054.13,39299472.25,433531230.69,337938553.51,190577770.58,52129868.44,460389942.26,329196474.66,190228783.34,41480017.52,382982857.98,269285620.82,141127749.22,36127020.33,368214323.56,269771673.67,158730915.78,40208927.94,353394201.03,249062690.91,139640852.04,38239175.23,254605563.31,169983897.54,88834987.57,23447190.26,178919697.76,119363099.39,68086772.60,19355482.18,151568810.64,97537305.05,47286854.54,11048444.27,131413283.64,95893146.61,57081421.06,15078429.18,151454550.47,103002968.97,56483135.01,10530547.75,91954157.04,62144890.26,29507280.34,6442084.42,47146269.51,34282065.53,18011107.45,4056791.11,41493686.13,31947800.81,15299592.03,3568443.17,34622200.94,26507468.04,13329787.77,4515495.88,38702984.32,30981670.34,16979486.43,4291408.61,29100574.93,17241954.38,25894524.74,19377128.19,0.0
7,管理费用,305394216.07,186598619.60,112651971.52,75199472.19,402025414.45,272916262.11,208678592.47,117306405.63,391669769.82,230575156.44,145827825.84,51581867.99,290791677.07,211240118.80,138167413.65,61458182.87,312313349.44,236819087.69,149644941.28,75331579.19,342685559.74,233655884.60,157345472.77,81478295.11,290344404.45,182385816.94,90718899.87,41196230.24,154905581.36,103823260.08,63631043.98,29563176.35,136047523.45,70469560.50,38816589.49,31799678.91,168516679.19,102337744.37,65720365.15,27123903.74,134813076.40,79409135.34,51757494.59,17100096.28,122513597.41,62931488.43,33762242.41,17245560.02,59862692.80,28810418.00,14678357.57,11465766.90,51489030.33,36121181.46,25649096.14,11043920.94,62825758.35,39594163.25,25211647.53,10073131.07,47628613.03,27301112.11,12628500.81,5226086.36,31746439.50,21590880.67,10717352.10,4128260.64,19085898.17,11133177.62,13570337.90,11655064.89,0.0
8,财务费用,19654967.00,25143841.42,17949063.81,7340544.89,37829099.64,31851988.29,20846885.08,10289374.17,64534277.99,56054065.70,43197620.01,22226132.19,103684752.22,75152458.75,49788578.23,24390273.78,109140910.10,83085407.85,50144530.78,25302464.03,115196055.15,87613313.03,63156528.76,29154931.24,136850517.70,106358417.61,72304599.70,42931807.07,161987686.93,121704318.65,73776271.81,37230565.64,111929105.75,104418944.87,64190341.03,25731408.12,69537456.93,47183525.15,25474585.05,14016057.24,31987053.47,19571486.87,13025819.62,5219615.75,59943723.66,44155311.60,31059404.72,15073103.97,36444766.70,24632512.66,16004003.63,7405862.35,25562754.52,18701099.90,11773457.82,6225319.91,17102023.16,11648115.01,7961803.99,3425594.03,6287889.37,3258411.69,292562.93,1153.40,12846363.77,12843350.96,9061298.38,4420364.98,13740748.35,9771266.91,8572796.35,3743569.78,0.0
9,研发费用,2670408.88,1734008.10,1214625.96,358045.40,3147587.43,1908077.27,786263.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,61219342.62,12296297.90,2005260.16,-2541092.15,79920876.02,20473961.96,-1855791.67,-3529398.12,127321557.34,17023382.88,2728590.99,-2600864.21,19495697.56,10004446.31,2775688.57,-3164858.88,27129972.50,9361097.41,5353919.99,782139.88,58564272.86,17407730.48,9220919.21,1059145.97,17719786.62,7156678.80,1957067.23,-2665326.17,8717887.54,7603289.59,5107720.14,-1253945.82,33267471.75,9426314.17,2167142.96,286278.28,44676008.97,-341139.84,1877683.50,-585725.87,1836951.66,-2067204.04,475652.95,-1599396.90,20402279.14,18717894.71,17991790.81,-2051935.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,25422418.34,21687170.54,16266646.11,14358400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1684018.60,1781671.70,2007623.14,-332186.10,2730159.98,3085000.00,3080000.00,0,3115000.00,3115000.00,3115000.00,51000.00,3725800.00,3725800.00,3725800.00,49000.00,3721800.00,3721800.00,3721800.00,32000.00,3710800.00,3710800.00,3710800.00,0,-73259884.54,-63450185.38,-32111181.37,-11410025.09,-63637095.23,-38196446.23,-24458646.25,-14576340.62,1142862.41,12845655.33,12105569.02,-2870567.10,15071680.19,16642040.32,0,0,855461.66,0,0,0,800000.00,0,0,0,800000.00,800000.00,800000.00,0,0,0,0,0,0,0,0,0,1473528.09,0,0,0,-1207615.09,5306.89,5306.89,0,-441.12,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-924306.40,-807128.30,-581176.86,-332186.10,-354840.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32141181.38,0,0,0,0,0,0,0,0,0,0,0,12807680.19,0,0,0,0,0,0,0,0,0,0,0,800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,987473653.85,772000459.17,368901877.00,-49209927.06,569730249.36,449747589.87,173007534.56,-97832620.77,434185087.98,405394439.57,187240696.57,-57561266.00,37650394.14,92588918.99,-45002923.44,-91296620.95,-69325743.49,-47101517.39,-84264614.17,-100939776.21,225064813.76,307355367.97,159577914.31,-65711082.30,244034899.50,231257916.78,113136398.06,-74833167.66,-38674734.20,-8134548.04,-58348804.47,-84385676.32,347182521.17,339427400.90,209512864.78,-17524964.49,573516401.40,469597373.29,241983784.16,-9361624.46,415782179.54,346774069.91,193408535.63,22087802.29,190887043.49,171155015.42,71134003.27,-22260947.52,65974041.36,61617244.74,23365072.53,-18437320.00,50212004.65,26195204.36,-19105623.23,-18164844.03,67802840.69,59212533.89,26796721.27,-2357668.06,75430772.96,67114121.99,25443283.28,-1453332.62,42771188.33,37371834.34,15503950.59,-2638250.46,33908550.82,21057096.89,31324885.20,31057985.83,0.0
16,加:营业外收入,62636310.46,54926669.23,10987091.39,9241112.11,65225428.01,16557379.02,16179211.09,8853837.40,49860973.46,9097650.41,4904293.47,2292923.21,109385814.88,60888864.26,27252000.61,2764450.76,156345871.65,123246304.49,62283671.07,24482529.43,223257064.29,123278419.09,23862990.59,2291209.78,237678598.68,92088415.32,9408033.47,3634388.47,195745345.22,91864957.32,45238600.80,17226510.86,128347592.82,71213252.76,24481867.60,11077534.36,129475335.25,28127306.93,12533767.80,3741104.45,131389688.17,75427806.18,27854991.80,11208388.39,129345044.62,57702017.46,24495074.76,11318069.39,69745758.62,34909454.57,14451568.13,4124651.51,248098.35,83072.61,78072.61,0,842823.23,333362.70,74635.73,69635.73,349689.62,225053.16,84687.81,82607.81,40155.00,6765.00,5665.00,0,26358.00,6358.00,10718.21,77041.82,0.0
17,减：营业外支出,16428943.20,6184226.52,476104.66,16378.90,66368828.69,417619.76,327640.56,302154.69,26677592.82,28091206.27,22867246.01,148963.63,6165395.58,2130834.57,1312788.60,935056.89,7444887.45,1978384.68,1334122.14,428945.64,11281507.53,5904166.03,2632134.32,1020381.28,9770575.51,2001388.57,417134.04,114717.94,636774.86,436147.56,292627.36,66583.23,8806020.51,2882954.31,1749848.99,863276.35,3660625.52,1731607.81,815552.19,206913.80,4953552.74,478639.28,445254.99,431500.14,2669329.24,4205807.81,3073995.17,241951.79,5839645.17,3076662.31,2189732.93,92156.91,1442395.13,1052830.35,514733.76,21462.80,2244736.34,1198883.79,300728.54,143491.98,14046837.45,8851794.20,3100645.69,31531.76,3270394.02,450856.76,275675.77,60749.80,1443786.64,337079.07,154826.01,141863.54,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,24448007.66,22191081.22,11832.49,684167.09,140414.62,50472.34,27000.00,4386774.93,135168.49,27378.09,24365.80,7658740.40,3760838.63,1179141.27,0,6119810.46,10290.08,5825.81,1181.37,60994.20,58261.58,58261.58,42351.32,1710427.40,0,369927.40,0,1931168.97,0,0,0,2653270.59,0,48998.80,0,441253.64,0,0,0,3515024.05,0,535538.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1033681021.11,820742901.88,379412863.73,-39985193.85,568586848.68,465887349.13,188859105.09,-89280938.06,457368468.62,386400883.71,169277744.03,-55417306.42,140870813.44,151346948.68,-19063711.43,-89467227.08,79575240.71,74166402.42,-23315065.24,-76886192.42,437040370.52,424729621.03,180808770.58,-64440253.80,471942922.67,321344943.53,122127297.49,-71313497.13,156433836.16,83294261.72,-13402831.03,-67225748.69,466724093.48,407757699.35,232244883.39,-7310706.48,699331111.13,495993072.41,253701999.77,-5827433.81,542218314.97,421723236.81,220818272.44,32864690.54,317562758.87,224651225.07,92555082.86,-11184829.92,129880154.81,93450037.00,35626907.73,-14404825.40,49017707.87,25225446.62,-19542284.38,-18186306.83,66400927.58,58347012.80,26570628.46,-2431524.31,61733625.13,58487380.95,22427325.40,-1402256.57,39540949.31,36927742.58,15233939.82,-2699000.26,32491122.18,20726375.82,31180777.40,30993164.11,0.0
20,减：所得税费用,188563187.10,145830750.68,68864990.61,10111995.44,89102894.55,78583168.78,28295045.54,452908.89,79090812.16,65928360.24,36370033.82,1842118.60,45394983.84,37107908.40,10124126.33,975086.77,24666923.92,26222470.24,6361284.53,764472.65,107182967.69,101042940.61,46364390.05,1452330.02,97574498.06,66607223.87,18995903.55,2202239.90,57133970.64,33741405.30,9588607.87,0,90652520.07,67668438.26,35238350.30,3312564.22,110320131.98,77674968.02,37927150.56,2253516.68,73996653.79,57160695.42,32886229.45,5752648.06,28644793.20,22009376.55,5422495.19,-2425942.01,15710674.66,10591938.70,5683677.64,509929.45,3543422.27,50330.45,-2406809.69,0,6560005.59,5997637.30,2897951.20,860251.31,3943793.16,2698295.43,767188.57,61840.83,1134095.65,1965547.60,46244.45,0,5126301.48,2916030.93,4778441.81,2039868.10,0.0
21,五、净利润,845117834.01,674912151.20,310547873.12,-50097189.29,479483954.13,387304180.35,160564059.55,-89733846.95,378277656.46,320472523.47,132907710.21,-57259425.02,95475829.60,114239040.28,-29187837.76,-90442313.85,54908316.79,47943932.18,-29676349.77,-77650665.07,329857402.83,323686680.42,134444380.53,-65892583.82,374368424.61,254737719.66,103131393.94,-73515737.03,99299865.52,49552856.42,-22991438.90,-67225748.69,376071573.41,340089261.09,197006533.09,-10623270.70,589010979.15,418318104.39,215774849.21,-8080950.49,468221661.18,364562541.39,187932042.99,27112042.48,288917965.67,202641848.52,87132587.67,-8758887.91,114169480.15,82858098.30,29943230.09,-14914754.85,45474285.60,25175116.17,-17135474.69,-18186306.83,59840921.99,52349375.50,23672677.26,-3291775.62,57789831.97,55789085.52,21660136.83,-1464097.40,38406853.66,34962194.98,15187695.37,-2699000.26,27364820.70,17810344.89,26402335.59,28953296.01,0.0
