,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,350123950.89,232094255.75,117733032.03,521047721.93,398125000.53,291632641.73,151693730.48,615938010.40,433551666.54,281306785.22,151751690.32,648110553.52,287383797.49,512151646.92,433282411.35,372141593.02,0.0
2,营业收入,350123950.89,232094255.75,117733032.03,521047721.93,398125000.53,291632641.73,151693730.48,615938010.40,433551666.54,281306785.22,151751690.32,648110553.52,287383797.49,512151646.92,433282411.35,372141593.02,0.0
3,二、营业总成本,339503585.66,224294821.87,110311021.60,471232345.39,347411642.44,252282017.72,128554321.68,509158891.93,357341245.97,233343617.33,126579794.23,544274923.07,238025192.58,446806992.23,377471555.34,327869445.45,0.0
4,营业成本,283553050.85,186309522.84,91210629.52,373429007.88,279970195.08,203176967.41,104939084.60,392807423.50,276346341.41,180758874.76,100812654.17,421463421.41,187013727.09,355027887.92,302841399.59,262651473.84,0.0
5,营业税金及附加,3130053.74,2640919.62,1764723.21,6216831.36,4216789.72,3790995.68,1918994.37,8319077.92,5037151.58,3688885.26,1310915.73,8037138.10,2382547.26,4159302.17,2701913.11,2643802.06,0.0
6,销售费用,11698685.70,7188194.93,3757687.53,15822697.42,12167921.00,7907252.23,4743363.42,21085364.50,14877495.39,10924337.43,5107915.01,19235984.62,7600059.42,13318961.74,13376327.49,10337516.76,0.0
7,管理费用,20811221.91,14074499.84,6845608.56,40145681.87,29838292.98,31587797.15,15607818.11,62736590.71,25002387.21,27663696.59,13392452.85,68191571.26,31933052.23,53766363.51,41411402.40,38874610.30,0.0
8,财务费用,5348820.93,4097637.21,2295088.32,6724437.05,6100640.51,5312521.70,1345061.18,19315161.54,15130126.45,10126601.37,5955856.47,20055487.38,10241852.21,18560993.94,15437762.07,12831436.12,0.0
9,研发费用,14961752.53,9984047.43,4637054.12,22969118.16,16140445.96,0,0,0,18690502.05,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-199769.66,5924571.65,-1022642.81,506483.55,0,4895273.76,2257241.88,181221.92,0,7291320.30,-1146045.63,1973482.95,1702750.68,530606.37,0.0
11,公允价值变动收益,4222234.84,2913806.90,0,0,915697.77,63300.00,-1131000.00,-189900.00,0,0,0,0,0,0,0,0,0.0
12,投资收益,1251713.09,957294.44,1819920.91,10674707.54,8629333.62,5545029.15,1605253.96,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,16188204.03,11844509.67,9609883.91,71728482.30,64373717.15,46262601.57,23832125.36,113484068.99,76210420.57,47963167.89,25171896.09,103835630.45,49358604.91,65344654.69,55810856.01,44272147.57,0.0
16,加:营业外收入,14741.35,14140.55,13340.47,4141444.77,3053934.45,3053726.75,29726.76,4149061.53,2283251.40,1913727.98,1228250.48,6109850.75,3159027.80,7937639.47,6536923.74,4179333.67,0.0
17,减：营业外支出,0.20,0,15.65,25133.43,24322.62,514.63,514.63,178527.82,170080.31,65948.77,39259.50,2668877.85,2172811.82,906759.11,194463.60,30376.86,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,28587.56,0,255489.09,0,900569.32,194463.60,17932.16,0.0
19,四、利润总额,16202945.18,11858650.22,9623208.73,75844793.64,67403328.98,49315813.69,23861337.49,117454602.70,78323591.66,49810947.10,26360887.07,107276603.35,50344820.89,72375535.05,62153316.15,48421104.38,0.0
20,减：所得税费用,1344348.07,985200.66,1082918.30,9157190.97,9108304.47,6768977.07,3519364.91,16424673.86,10631289.10,6868853.15,3718733.06,14520517.68,6860199.51,9408973.72,8125982.90,6238671.24,0.0
21,五、净利润,14858597.11,10873449.56,8540290.43,66687602.67,58295024.51,42546836.62,20341972.58,101029928.84,67692302.56,42942093.95,22642154.01,92756085.67,43484621.38,62966561.33,54027333.25,42182433.14,0.0
22,归属于母公司所有者的净利润,14858597.11,10873449.56,8540290.43,66687602.67,58295024.51,42546836.62,20341972.58,101029928.84,67692302.56,42942093.95,22642154.01,92756085.67,43484621.38,62966561.33,54027333.25,42182433.14,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.090000,0.070000,0.050000,0.430000,0.370000,0.280000,0.140000,0.840000,0.560000,0.360000,0.190000,0.770000,0.360000,0.520000,0.450000,0.350000,0.0
26,稀释每股收益(元/股),0.090000,0.070000,0.050000,0.430000,0.370000,0.280000,0.140000,0.840000,0.560000,0.360000,0.190000,0.770000,0.360000,0.520000,0.450000,0.350000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,14858597.11,10873449.56,8540290.43,66687602.67,58295024.51,42546836.62,20341972.58,101029928.84,67692302.56,42942093.95,22642154.01,92756085.67,43484621.38,62966561.33,54027333.25,42182433.14,0.0
29,归属于母公司所有者的综合收益总额,14858597.11,10873449.56,8540290.43,66687602.67,58295024.51,42546836.62,20341972.58,101029928.84,67692302.56,42942093.95,22642154.01,92756085.67,43484621.38,62966561.33,54027333.25,42182433.14,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
