,报表日期,20191231,20181231,20180630,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,2135491647.33,1931057166.47,988496857.70,1807002594.65,944135470.95,1526734175.75,1114129898.43,731979266.65,0.0
2,营业收入,2135491647.33,1931057166.47,988496857.70,1807002594.65,944135470.95,1526734175.75,1114129898.43,731979266.65,0.0
3,二、营业总成本,1915795587.71,1707214587.52,838569487.45,1520904787.67,776704682.31,1291618747.21,929580434.95,635380042.32,0.0
4,营业成本,1735053691.69,1543684621.11,765075858.52,1344857563.61,680877480.36,1119027534.16,790368783.83,560405972.14,0.0
5,营业税金及附加,8757691.30,4679728.63,3647939.72,6977927.39,4768987.14,7746341.57,6179972.37,3872736.43,0.0
6,销售费用,51717848.90,45401595.51,19028966.00,50458784.98,21924793.42,43346157.31,24667618.33,9782588.43,0.0
7,管理费用,37688798.77,39357373.84,11564919.35,28921584.31,45489144.87,89884264.42,57625586.08,33527966.67,0.0
8,财务费用,9850387.44,3115942.86,1704640.82,15468257.33,8461435.25,10664179.14,14037975.41,8849640.04,0.0
9,研发费用,72727169.61,70975325.57,32309707.46,66105494.12,0,0,0,0,0.0
10,资产减值损失,0,0,5237455.58,8115175.93,15182841.27,20950270.61,36700498.93,18941138.61,0.0
11,公允价值变动收益,390515.93,0,0,0,0,0,0,0,0.0
12,投资收益,-183675.93,1148177.19,1148332.83,1570140.51,691573.97,311783.94,278456.92,-31628.64,0.0
13,其中:对联营企业和合营企业的投资收益,-495901.31,733948.72,814577.35,1414053.65,691573.97,311783.94,278456.92,-31628.64,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,221447938.03,213656951.49,154078821.42,289773591.50,168822831.27,235427212.48,184827920.40,96567595.69,0.0
16,加:营业外收入,580275.29,2635288.30,283903.89,365294.40,107337.51,2519112.64,1513196.95,2120984.67,0.0
17,减：营业外支出,3530537.05,1878973.49,476243.36,7636637.02,2563842.62,2115806.16,691803.23,803708.39,0.0
18,其中：非流动资产处置损失,0,0,0,0,583384.30,217981.30,222727.19,562560.54,0.0
19,四、利润总额,218497676.27,214413266.30,153886481.95,282502248.88,166366326.16,235830518.96,185649314.12,97884871.97,0.0
20,减：所得税费用,27997249.03,27861235.69,21404367.90,41159405.17,23792187.66,33968924.87,25433350.76,14420038.20,0.0
21,五、净利润,190500427.24,186552030.61,132482114.05,241342843.71,142574138.50,201861594.09,160215963.36,83464833.77,0.0
22,归属于母公司所有者的净利润,190273102.49,187137164.52,132894484.90,241875139.18,142574138.50,201861594.09,160215963.36,83464833.77,0.0
23,少数股东损益,227324.75,-585133.91,-412370.85,-532295.47,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.530000,0.520000,0.370000,0.700000,0.430000,0,0,0,0.0
26,稀释每股收益(元/股),0.530000,0.520000,0.370000,0.700000,0.430000,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,190500427.24,186552030.61,132482114.05,241342843.71,142574138.50,201861594.09,160215963.36,83464833.77,0.0
29,归属于母公司所有者的综合收益总额,190273102.49,187137164.52,132894484.90,241875139.18,142574138.50,201861594.09,160215963.36,83464833.77,0.0
30,归属于少数股东的综合收益总额,227324.75,-585133.91,-412370.85,-532295.47,0,0,0,0,0.0
