,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2326217698.89,1573044548.53,821494135.59,2918099219.52,2235274383.42,1442336228.99,769481409.08,2558514621.39,1839084642.90,1178755764.15,560494172.82,1806110170.60,1320712759.93,925251258.34,555618560.82,2065627072.69,1609633270.79,1088065582.95,538631079.81,1889657429.00,1413382817.78,965586831.51,546975049.30,1624882781.90,1185488513.39,844002982.66,451963464.96,1266573181.90,912038472.30,627333869.19,285160921.03,1662746284.25,794344937.93,484161998.09,242480808.56,1181821853.17,889578587.06,651954124.66,391604002.39,1488266431.22,1089322882.17,708073160.46,335024436.09,1254651587.05,928777446.80,593996919.83,287656051.17,986054975.80,692399288.68,458556545.15,211281813.20,742299070.31,544784618.00,345496596.51,175964110.56,687081775.05,486636839.20,330139478.86,162549808.81,597537681.12,427552913.25,270278033.07,139961950.00,374509924.24,251709100.00,144343000.00,68566700.00,213076179.13,152763700.00,98574000.00,154845745.38,133700250.72,125531117.20,0.0
2,营业收入,2326217698.89,1573044548.53,821494135.59,2918099219.52,2235274383.42,1442336228.99,769481409.08,2558514621.39,1839084642.90,1178755764.15,560494172.82,1806110170.60,1320712759.93,925251258.34,555618560.82,2065627072.69,1609633270.79,1088065582.95,538631079.81,1889657429.00,1413382817.78,965586831.51,546975049.30,1624882781.90,1185488513.39,844002982.66,451963464.96,1266573181.90,912038472.30,627333869.19,285160921.03,1662746284.25,794344937.93,484161998.09,242480808.56,1181821853.17,889578587.06,651954124.66,391604002.39,1488266431.22,1089322882.17,708073160.46,335024436.09,1254651587.05,928777446.80,593996919.83,287656051.17,986054975.80,692399288.68,458556545.15,211281813.20,741299852.94,543768555.64,344617095.06,175916727.79,685782785.78,485917907.93,329661072.02,162425404.94,596803472.76,427527389.67,270168202.54,139972530.00,373490221.00,251525900.00,144157000.00,68450200.00,212627953.34,152494100.00,98463000.00,154552428.73,133596785.32,125564133.79,0.0
3,二、营业总成本,2069982552.57,1381931556.31,739063755.82,2608045796.60,2000259406.82,1288190306.64,711922504.44,2343888762.86,1683345257.62,1066919367.31,523119098.01,1866206963.91,1318826926.63,882262574.11,478879981.16,1854889029.20,1392450786.66,946974244.85,465690644.59,1708599669.18,1236378104.56,852056857.83,492596758.53,1541958080.42,1105472402.84,784881104.99,414638950.10,1175486994.50,848908380.61,573045585.17,261185715.19,1434037010.37,707824700.62,445328314.91,200939436.06,1028145206.87,761296974.72,554596816.59,337000160.30,1335590195.68,964130275.79,627371699.33,300219238.90,1148330912.75,848066866.74,540012173.70,259786099.16,918808174.70,640424064.52,429210582.01,197565044.57,716957144.52,527446753.14,337412610.13,170534892.86,657640728.52,462245313.91,314090583.33,149876115.19,552748844.43,393188177.93,249318174.17,127494090.00,335936151.84,220809100.00,125583000.00,59509100.00,181733466.44,128186800.00,81256000.00,126895802.42,110395486.41,115641382.23,0.0
4,营业成本,846283941.32,578748964.04,313238312.90,1164611232.80,953079805.62,604234529.32,300066316.36,1115863592.83,819999380.16,551524372.22,274468910.20,1009669538.47,734735982.06,506120330.81,267316615.82,979648592.23,741524577.11,495621899.31,231329689.06,896745593.17,654624344.94,447785478.03,253124065.29,885634630.21,624888664.03,466292135.32,249464196.71,617272693.98,454649429.59,314272564.17,143246690.74,909637829.12,363105666.83,227516392.36,108149211.27,634961828.76,483848687.72,370984341.58,252539086.99,969278635.87,705697859.41,458416068.17,222627520.07,839950639.58,630121322.81,400899131.92,194553048.23,645390180.72,447621619.91,299872563.67,129242480.69,477926190.11,351569655.47,230134553.86,114989611.53,443785889.58,305625832.06,209533376.71,102132691.97,385266936.70,273568257.22,170948958.36,86718810.00,203021726.67,129856800.00,64009000.00,30029100.00,96599725.71,69887500.00,42437000.00,74887226.13,62667564.33,70361211.07,0.0
5,营业税金及附加,30210914.79,21084812.29,12406686.01,42189867.48,31449378.15,20829924.90,12490945.76,39232110.51,29688193.52,18579227.70,8577889.48,27482422.72,10885033.56,7319347.20,5000637.38,20543319.62,16590817.49,11713241.31,5736139.66,16668785.79,13518818.16,9278114.32,5743570.51,12693152.01,10253170.71,7330600.15,4297904.86,12318079.53,8729142.91,6724629.51,2880610.30,58777101.02,6370383.35,3606414.57,2281587.37,7780364.22,6876730.50,4362704.52,1801141.73,9031770.27,6714565.22,4359214.38,2067319.91,7970449.62,5896445.40,3874401.12,1781457.24,7251193.55,4890432.09,3247339.31,1611827.54,5239643.76,4117371.16,2303128.14,1243436.85,4666509.63,3351976.04,2149760.98,1106380.32,3852858.98,2766342.26,1750442.42,939490.00,3029545.72,2197300.00,1506000.00,728800.00,2348628.96,1692100.00,1172000.00,1355992.66,1274528.03,1198467.67,0.0
6,销售费用,877385018.63,571025940.50,293039455.33,962264422.17,716293120.94,448698172.07,274583154.34,694219795.91,490077081.45,290681281.29,141023510.96,438431861.11,292878145.08,183848610.94,115058298.51,451403193.95,341674725.31,248634617.89,138319476.93,425033540.73,301197171.45,225947241.33,146351315.38,338503718.52,252342173.97,171377485.02,88822803.49,282450093.96,201997110.44,129064728.52,59590571.24,214505313.15,145115704.29,88455349.00,38094859.33,205585704.63,145667164.97,94505074.49,45859618.73,207564015.26,132185536.03,88589788.34,43572033.37,160565077.97,112831234.37,70437272.59,32777113.50,169574177.51,113874754.37,76731211.70,40230050.32,133041834.18,97045350.00,57916501.14,32685202.98,107525952.28,80418992.59,51463427.43,26376400.80,88508418.26,66825009.80,44321376.39,23478100.00,71648059.52,48222400.00,32451000.00,14383200.00,41120398.57,27163900.00,19517000.00,24967494.74,22119891.78,16735768.56,0.0
7,管理费用,196408927.91,134821476.98,68206183.49,277386654.70,213432082.27,197468229.51,109389326.39,438399515.86,302183098.00,174515621.71,85884762.13,360828186.89,257101701.35,167542379.57,80958308.97,350080435.01,240783625.90,160775312.91,73248649.39,321407046.45,226376803.61,138768616.92,66596116.86,252032344.93,177975108.97,110867802.02,54060682.91,210881162.02,146955062.02,94972229.83,41351147.36,187640498.73,135672718.71,85845687.80,41665088.94,150229841.90,100821351.09,65903852.72,28415564.19,124401263.18,95307138.75,60077388.36,24928873.50,113244386.94,77238352.31,48828906.24,21718814.29,75802779.28,52318532.25,32814933.88,17070110.96,76728393.87,52427860.20,35072873.92,15526675.31,73410922.31,51675820.67,36858579.18,14167423.49,56542719.98,36389299.72,23776512.70,13891730.00,48197337.28,32427900.00,22595000.00,11540900.00,31474760.61,21632500.00,12953000.00,19126561.26,20444720.50,21672809.77,0.0
8,财务费用,38014602.13,25682256.82,12949187.86,34106204.92,24006093.88,15395895.76,7933721.09,37643825.37,30633143.10,21010395.83,11254106.71,29464575.47,18074981.84,12347790.67,8122425.16,51027271.13,41783268.57,23536218.54,14627052.87,47242893.39,36422269.60,27211065.59,16698034.63,45762750.08,36803877.62,24315126.90,14806422.07,47290069.30,31941776.54,23677940.96,11078189.17,44721703.51,37735191.11,22031560.98,9495153.42,29568345.34,21615229.69,13950382.38,6138061.03,25603588.78,20482340.80,14077228.82,6088148.35,25078397.30,19436500.71,14057776.89,8769813.21,20846131.76,17369724.52,12328769.91,8700032.82,24021082.60,22286516.31,11985553.07,6089966.19,28251454.72,21172692.55,14085439.03,6093218.61,18577910.51,13639268.93,8520884.30,2465960.00,10039482.65,8104700.00,5022000.00,2827100.00,10189952.59,7810800.00,5177000.00,6558527.63,3888781.77,5673125.16,0.0
