,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1639825901.01,1226669346.43,790253408.52,380492576.49,1623520734.64,1223062286.84,790727706.94,378384814.30,1452302261.49,1082184485.48,692866741.15,329682142.16,1251991337.37,909171329.44,580701411.26,281286241.62,1096874768.39,785016615.65,498675460.86,225457981.57,935850159.10,686965631.97,427044915.48,200202877.88,764775264.99,561304465.03,355618775.90,166828170.08,737625377.99,554074977.31,366765272.54,177593803.60,719138605.48,528600396.91,341270627.50,163930158.68,634668003.93,459272626.16,287573560.08,131591227.70,464442038.42,333567959.04,210562886.97,98341302.38,429506566.35,320201501.67,202680682.62,98285804.83,490322899.76,385717374.81,244940131.22,115628668.70,477963458.55,350880074.71,222059007.59,105754872.17,465562625.79,347749414.25,216520799.28,103154683.03,411695874.38,291476119.50,165305902.40,76721027.20,2365312180.20,1747031182.01,1079970435.70,486018587.75,2076137809.18,1515808809.41,986149352.31,533057226.37,1807705231.74,893660286.03,2927646869.47,1588455750.83,3169397233.00,1218393451.53,2309548816.22,822203059.65,2120379670.56,791966183.11,1879858545.00,1822369946.00,1042652916.00,0.0
2,营业收入,1639825901.01,1226669346.43,790253408.52,380492576.49,1623520734.64,1223062286.84,790727706.94,378384814.30,1452302261.49,1082184485.48,692866741.15,329682142.16,1251991337.37,909171329.44,580701411.26,281286241.62,1096874768.39,785016615.65,498675460.86,225457981.57,935850159.10,686965631.97,427044915.48,200202877.88,764775264.99,561304465.03,355618775.90,166828170.08,737625377.99,554074977.31,366765272.54,177593803.60,719138605.48,528600396.91,341270627.50,163930158.68,634668003.93,459272626.16,287573560.08,131591227.70,464442038.42,333567959.04,210562886.97,98341302.38,429506566.35,320201501.67,202680682.62,98285804.83,490322899.76,385717374.81,244940131.22,115628668.70,476854999.16,350291902.18,221654091.71,105552414.23,464578722.23,346951243.93,215918572.00,103020066.00,410844829.00,291134239.20,165077982.20,76607067.10,2353843074.02,1738302613.46,1075256368.72,483670981.85,2061759752.40,1504898630.92,978394157.65,529449798.32,1793705343.88,885813440.95,2908375033.19,1587349814.01,3167845625.00,1217539071.21,2308666382.79,821748928.54,2119675066.04,791622591.96,1879289477.00,1822355728.00,1024600756.00,0.0
3,二、营业总成本,575633680.70,396871498.97,263558133.88,128480620.90,598736480.49,412446375.48,274191400.54,135836265.23,586906613.62,385193180.64,242773632.11,121142150.31,527520579.81,354797662.42,230315663.12,114952924.89,552210939.14,389938447.56,260325493.23,101799782.97,452107010.80,304658120.78,197106235.19,99434128.10,399294758.95,270055636.83,170496992.50,77472806.96,377791501.48,265257113.90,183481953.88,87417819.18,379569441.25,237497968.12,149581675.34,68463260.59,342646626.23,220167415.58,136361606.56,65943508.63,270041929.92,183357294.33,118370212.28,53563710.89,253312262.39,169815780.64,107328497.48,48536582.03,240667082.48,175278175.17,114827025.58,49147907.29,244877091.30,171050418.51,110263824.16,51563422.96,198959796.27,126681793.09,76625664.94,38235619.75,177691039.76,136163533.03,84344139.92,40333052.87,2255186960.03,1619622143.61,1005911985.36,445530248.11,1905254819.74,1469285779.99,952560568.51,559973626.95,2166818651.76,1056764323.50,2809464488.37,1330202822.40,2638935743.00,1093729304.19,2193434029.59,810735303.85,1752101253.67,0,1601569051.00,1510263048.00,875417317.00,0.0
4,营业成本,549167439.29,385516226.48,249421024.38,122168614.66,564323541.03,386650495.26,258277889.60,133148830.72,503395275.60,367243046.00,233024701.10,113972693.03,432077100.57,267629349.47,170773547.14,89649284.01,393722347.52,273533002.19,184641080.85,68757198.13,300589219.80,205966316.33,133064991.52,68102739.43,268581035.87,181479239.69,113695712.58,51561194.47,249241589.64,176091167.86,120355946.51,56406558.88,264318127.45,172449950.76,109920259.64,50596889.08,253475380.47,162769218.38,101177529.02,48580006.18,180857662.12,125137669.91,81168602.83,38634720.37,163493688.15,111969301.38,71359714.08,34989553.44,174848040.27,129736489.95,82652480.50,37900340.83,185348461.53,133553058.99,86184092.60,41842779.87,152982168.18,100633606.11,58059096.02,29395973.36,133720854.92,102414219.69,63396002.42,27931480.26,2002456738.50,1499574185.28,929049450.00,414670614.78,1811520266.80,1358733584.22,890098786.87,516682590.75,1935076247.09,869369122.76,2461687751.10,1208816599.62,2404567835.00,957789391.83,1920516139.80,704783937.16,1519192686.59,0,1351119993.00,1269060698.00,774257013.00,0.0
5,营业税金及附加,8912471.80,5700914.49,3606016.80,1724700.94,9131853.80,5986874.50,3822816.73,1761259.55,8981399.41,7229621.90,4762800.62,1741862.41,22839475.41,16285646.42,14927748.07,10809321.10,41926143.91,29447727.14,19019075.04,8559611.91,34775376.39,25241315.00,15839855.60,7454911.47,28789958.86,21046599.56,13303363.54,6255537.57,26431468.27,19735514.48,13317249.22,6280567.21,24935540.63,18345377.16,11849817.03,5682383.38,19726978.74,14226687.03,8920108.72,4070060.36,14382003.37,10324567.92,6516328.03,3044014.98,13311602.64,9606989.36,6083312.90,2938310.95,14663410.06,11535688.33,7321122.92,3459847.34,14305681.88,10508788.98,6649654.67,3166572.43,17500317.61,13971493.26,10040513.10,5151003.30,20542241.46,14556711.97,8253899.11,3830353.36,0,0,0,0,167212.06,176892.95,114286.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89432297.34,62616616.91,38695170.94,14731821.98,66233229.09,48814223.75,32331726.52,15941013.07,61613709.03,39625791.38,88435547.17,43996374.87,70859618.00,29742109.79,70577521.47,32702942.57,50304697.01,0,28362549.00,18064733.00,10117711.00,0.0
7,管理费用,62090282.11,37534890.70,23810714.71,10589236.42,59535121.92,35348336.69,22891089.77,10071040.17,43867296.47,27178194.60,16158255.42,7879424.67,41124965.37,24499314.25,15555271.22,7458443.53,59912372.27,26179905.80,19534442.93,9122594.73,53520260.70,23958588.74,16253560.50,8584519.08,41332283.52,22885988.99,14772157.42,6789168.85,37203566.36,19801828.84,13276129.39,6130788.82,33724738.31,15235676.87,8070130.50,3450910.65,26492717.35,12134142.07,6357692.50,2738491.33,25848030.13,14180379.55,7684986.26,2139290.09,24074295.61,11687703.67,8103592.70,1670236.03,25719313.02,10869167.28,9039624.78,1576126.01,28786199.46,15711529.09,10853110.41,3617215.78,21787074.99,13314620.75,9834242.74,4032546.78,12422384.53,7564869.82,4005533.31,4469760.55,155171930.72,58378542.40,37074229.42,15605299.29,14195956.53,45198069.68,23149826.07,17517990.21,116891501.84,120561459.39,191704590.99,64766310.71,118060502.00,60228286.08,122018590.90,49882012.34,107429169.82,0,68622678.00,62683604.00,31587738.00,0.0
8,财务费用,-44536512.50,-31880532.70,-13279622.01,-6001821.91,-31671761.58,-10530130.41,-11812046.52,-9811294.06,-9178526.83,-23821664.27,-18462007.60,-9580242.74,17246217.68,46416268.13,29203257.94,6078654.31,46868897.02,51280981.75,31111033.35,12273448.22,60228872.89,46181333.52,29315012.75,13325019.32,60345209.29,44362547.84,28326398.31,12904278.12,64810822.19,49679100.43,36342341.79,18389323.74,56309162.82,31303249.13,19718886.74,8568735.35,42535145.12,30553766.04,19350313.18,10574191.50,48734702.99,33648367.33,22997278.49,9749897.46,52756451.95,36869485.06,22132478.44,9335944.56,25017159.07,22669587.85,15778151.59,6217260.55,16436748.43,11277041.45,6576966.48,2936854.88,6690235.49,-1237927.03,-1308186.92,-343903.69,11005558.85,11627731.55,8688705.08,4101458.70,8125993.47,-947200.98,1093135.00,522512.06,13138155.26,16363009.39,6865942.28,9832032.92,53237193.80,27207949.97,34387843.60,12623537.20,46357694.00,45969516.49,70544985.61,23366411.78,75174700.25,0,153463831.00,160454013.00,59454855.00,0.0
