,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,605776294.77,3377169624.34,2555915260.84,1753723659.89,742869585.85,3000795069.74,2287546794.81,1490032099.33,647354096.28,2245305884.69,1529759938.41,1050197278.91,444086078.59,1832821359.70,1343539073.06,954491303.74,402439243.42,1820809289.15,1339884278.04,946079805.78,401193419.58,1808980761.14,1323316676.21,928408140.18,395418725.43,1568668858.06,1174096788.73,806340629.33,357360472.17,1270852547.87,970491404.77,654716943.12,297193352.44,1001151805.28,723803672.82,494232072.89,230966750.89,755434925.62,551018782.79,376014578.70,183872716.83,676314453.25,492656190.61,338003311.34,171959639.80,630905946.93,414784321.89,0.0
2,营业收入,605776294.77,3377169624.34,2555915260.84,1753723659.89,742869585.85,3000795069.74,2287546794.81,1490032099.33,647354096.28,2245305884.69,1529759938.41,1050197278.91,444086078.59,1832821359.70,1343539073.06,954491303.74,402439243.42,1820809289.15,1339884278.04,946079805.78,401193419.58,1808980761.14,1323316676.21,928408140.18,395418725.43,1568668858.06,1174096788.73,806340629.33,357360472.17,1270852547.87,970491404.77,654716943.12,297193352.44,1001151805.28,723803672.82,494232072.89,230966750.89,755434925.62,551018782.79,376014578.70,183872716.83,676314453.25,492656190.61,338003311.34,171959639.80,630905946.93,414784321.89,0.0
3,二、营业总成本,543486787.34,2965986937.45,2224701220.82,1512498885.31,658582815.96,2626797412.01,1983418560.11,1279214363.47,566763785.30,1979281024.52,1335689841.52,904497177.41,387620225.41,1660480093.93,1189193208.59,826212465.16,353358693.32,1552827627.32,1131833956.48,792012459.20,343439652.66,1535790971.93,1110021708.06,783828386.15,337578208.63,1341965873.86,997143209.66,682789230.25,305772636.87,1096965759.63,828172160.34,561755152.38,256150228.50,890958713.33,637051744.83,435973694.47,197029106.92,646166493.43,463734421.79,319046672.45,153750176.48,560020060.66,401839999.19,275343624.15,144893821.90,532749477.90,369282768.12,0.0
4,营业成本,473136953.17,2527747412.60,1917820687.61,1320360217.20,558148813.45,2240627126.59,1701938421.82,1098020116.23,465455858.11,1645186979.28,1093000035.88,738320365.46,311094819.06,1396360744.91,998504844.17,698901176.93,293631033.45,1333379383.73,962510652.43,674890045.77,289013273.55,1302231503.82,940553666.46,662046413.40,283336342.64,1152067861.38,856472673.62,591070181.15,266171517.79,957376626.36,735804565.81,501953385.49,230691227.60,784601569.18,558699458.49,380124141.55,168904561.81,537690414.13,389638836.42,264175085.60,123119043.33,449784993.70,328983795.77,222026462.31,119731208.61,428696843.23,302809667.12,0.0
5,营业税金及附加,3595536.45,15247140.61,11270113.37,7510278.53,3693758.63,13819442.80,9968035.89,7000350.91,3363926.36,15104275.55,12111774.54,9360867.89,1985925.17,6720536.78,1266040.97,553531.55,147205.21,1174313.15,871713.87,602303.02,1723.18,1408677.98,1407353.54,1407340.26,101430.47,1582736.27,1165579.72,685090.38,11242.00,58470.34,39236.21,12162.19,7762.28,148651.16,136363.54,124664.90,119740.65,1346654.81,1085026.71,918642.99,796911.40,1148600.17,817190.31,365370.59,360990.66,910936.33,291080.76,0.0
6,销售费用,12828172.91,104488666.28,74294426.22,46494150.46,20301153.77,100455360.40,71518769.17,43196701.81,21484229.94,86643119.75,58261101.04,38116208.80,17750445.57,72484301.95,46947808.42,29339892.56,14100856.15,55425989.32,35934212.79,24176883.44,9713126.82,53745642.76,36955838.80,24726085.76,9497578.18,51741525.08,36771746.32,24494255.52,9370641.80,52143175.52,37466781.78,24324524.77,10829946.75,43941881.00,30420318.26,19590238.73,8678077.79,37162511.90,21721659.81,15985531.28,6792880.74,37316993.21,19471862.89,14570116.90,5919328.89,34213026.53,26301164.82,0.0
7,管理费用,30739387.92,131291499.01,88470222.97,54298301.17,26769308.38,119606809.51,84196808.06,113342829.29,55385926.13,205821325.55,144503754.48,94159080.43,44102660.26,165210013.09,122094886.57,80597769.24,35506412.87,149044358.29,118000847.11,78163834.12,35439092.81,159720472.45,116065244.79,79853102.48,36612452.43,138115792.98,100182513.66,61387803.76,26245824.76,107715206.81,71847107.86,46698722.70,18861633.85,80182033.46,61170505.20,42591984.37,19412259.23,78179468.14,48623936.00,34080074.17,19504570.40,60168544.53,44981474.39,31927825.25,14376236.12,52286201.85,29577063.34,0.0
8,财务费用,2604414.31,38441917.64,29786906.79,19024093.54,10051648.02,13228644.22,7419223.10,9349542.44,10707601.75,33471757.42,26197803.26,16757638.71,8118235.22,17447855.86,13222903.64,7355481.10,4841274.90,4624090.32,4062404.24,6483629.51,5705177.87,12292607.17,5886376.04,4728284.79,846785.98,-3277066.00,-4376269.20,-2407482.45,-867606.34,-18084187.30,-16794060.06,-12007577.66,-5933812.48,-20062778.67,-13725750.33,-9401163.46,-3655987.57,-11943801.76,723165.81,725803.61,2486987.23,9437472.28,7487641.67,5519488.21,2432295.24,15189531.34,10242031.75,0.0
