,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6160031114.08,4268696691.72,2669678385.18,1253796154.42,4848494752.18,3585491716.53,2289057630.83,1134607317.29,4202080685.27,3060424391.69,1962036237.25,945284263.29,3690344577.43,2708335198.98,1724333189.00,825048888.96,3356967216.10,2526702586.83,1664704947.70,779712492.89,2435295905.79,830324247.48,525389038.48,247279919.14,1001449409.81,729103815.60,450001297.03,214502755.22,885267957.56,656466220.36,418158739.70,201960115.90,747698082.21,524590909.18,310071070.35,150781961.72,595308598.96,415174633.79,258804639.25,118366891.53,465224705.16,336486465.15,207237157.24,98183618.50,423886179.50,313399299.87,196858968.78,92388836.19,411924732.46,300315807.52,183601984.27,83021737.84,363079962.46,265339065.02,162466266.04,76582759.34,323867498.61,232977883.37,144687410.81,65962117.81,276104484.33,205096280.24,127877062.22,58292342.41,257890080.79,189391451.12,114877938.68,51424489.51,236047334.28,174763271.48,107246810.26,46640113.05,221441337.11,101856009.92,139412305.74,64654292.02,36115938.96,32837039.42,47294768.66,0.0
2,营业收入,6160031114.08,4268696691.72,2669678385.18,1253796154.42,4848494752.18,3585491716.53,2289057630.83,1134607317.29,4202080685.27,3060424391.69,1962036237.25,945284263.29,3690344577.43,2708335198.98,1724333189.00,825048888.96,3356967216.10,2526702586.83,1664704947.70,779712492.89,2435295905.79,830324247.48,525389038.48,247279919.14,1001449409.81,729103815.60,450001297.03,214502755.22,885267957.56,656466220.36,418158739.70,201960115.90,747698082.21,524590909.18,310071070.35,150781961.72,595308598.96,415174633.79,258804639.25,118366891.53,465224705.16,336486465.15,207237157.24,98183618.50,423886179.50,313399299.87,196858968.78,92388836.19,411924732.46,300315807.52,183601984.27,83021737.84,359292363.30,262438671.44,160689548.48,75906622.59,318873725.27,230269919.09,142848808.40,65083977.13,272391240.17,200428647.14,124070458.78,57460189.34,255388448.61,187220208.92,113630991.28,50621047.08,233919317.66,172771257.74,106014488.92,45551305.52,218424013.96,99132869.40,131675738.73,61384431.17,30044340.06,21510348.25,39690097.31,0.0
3,二、营业总成本,5216223896.68,3530656758.26,2214899682.13,1062681873.58,4075754456.27,2819196351.29,1809424747.40,873346660.45,3495017182.65,2473365277.76,1600815669.00,785731539.48,3082243682.15,2205044938.02,1400156250.69,689302504.32,2864487037.53,2136218820.41,1402308626.79,658300726.44,1981283945.15,627982927.99,401343510.89,194195797.32,783512645.86,542751904.39,342465354.29,169755655.51,683859172.87,495296855.04,321269782.97,156639161.48,557594494.26,379092329.54,220291753.58,110753044.60,437306719.40,309756432.64,192380478.31,90375503.14,348195849.86,231777826.23,145042294.66,68874470.23,294616584.99,203134329.30,126237562.86,60815402.50,262016619.65,182783009.06,112945954.92,53142901.08,227406487.10,157424518.80,95527519.02,42679500.02,194750620.87,127185855.55,83664256.49,34998385.52,154171288.67,109253524.18,71411764.27,32639270.19,147613195.36,100619362.57,63741718.55,31612995.54,142077413.62,99661150.02,64306506.92,28940861.73,130489089.73,61017550.95,84233590.97,37539360.72,30457619.18,34823820.81,37512250.25,0.0
4,营业成本,4434793271.29,3010473437.92,1874292186.83,910869961.27,3396166752.71,2359329337.05,1511468608.73,724548253.76,2873155204.16,2075493541.08,1351465646.45,663784492.16,2495208838.34,1785657877.56,1137711815.38,555662541.52,2300047235.70,1720242147.18,1146472947.54,536622929.61,1677658162.09,495613037.04,318068747.77,155165700.91,615924697.02,432503640.89,270191890.72,132664557.39,525386220.15,376385567.08,243799602.27,118014572.80,431875933.52,287876749.48,182082165.30,91543476.60,354095318.30,241585928.43,155806023.45,71576370.30,277977128.06,182138942.81,114295508.21,53229925.27,228933282.33,158791876.56,97531680.67,46850554.38,206124809.01,143085485.58,88940439.91,40726899.29,181483520.82,125960134.43,76733363.77,34211426.68,157577412.84,101472528.11,67560897.79,28129814.49,124558552.64,90113969.55,59309576.26,27437028.63,123508644.59,85497127.62,54472537.48,26700794.54,117891040.01,83853498.69,54392044.83,26467784.93,109248028.12,51440936.04,62177914.03,29342681.11,21116671.82,16300611.46,32368339.11,0.0
5,营业税金及附加,41677792.77,24007046.27,16561493.89,7845195.36,37759343.73,25739816.95,16615548.46,8046503.27,43020263.00,29717974.84,18743904.75,8869379.77,38173921.99,19786513.98,12577589.81,6588678.57,26044072.83,18247147.47,11105440.90,5310339.89,14813591.63,5073942.36,3621618.26,1378015.99,6603288.14,4364249.00,2933706.02,1246332.79,4893957.98,3650918.17,2357658.17,1075216.58,4726135.35,3416853.85,2032308.63,958139.32,4509192.70,2993163.96,1796825.76,789432.74,3153415.20,2273934.90,1399068.76,696700.22,2904906.34,1994847.77,1244577.47,563397.39,2558011.02,1859219.33,1133405.09,521534.88,1970636.13,1447257.81,887444.63,417500.69,1761755.43,1269731.99,753159.76,350944.55,1797782.18,1322829.09,818865.04,379237.25,1685563.69,1235653.34,749964.52,334098.90,1543867.53,1140290.33,699695.63,300638.62,1372793.48,619626.95,815104.89,378407.25,86233.16,23910.67,27075.28,0.0
6,销售费用,74470967.88,55927415.48,35728676.07,18207476.47,69102650.80,49912076.88,32257153.75,15526752.24,69730984.66,49757717.03,32083306.46,16110072.77,71380347.52,47666200.39,27639826.05,13930310.76,74743024.41,51442915.79,32616121.32,19241862.35,71548814.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44400.00,44400.00,461405.35,1255475.78,273546.92,0.0
7,管理费用,373704407.99,235877397.64,153307775.48,67082377.77,274381005.41,225523670.83,145672536.24,76001542.96,293552993.47,183185913.44,110330691.28,55045023.08,265063894.73,193272253.10,111181930.64,53200436.29,217976639.02,153355565.53,92558752.43,42710695.42,120022928.13,49634385.49,29331532.26,13015923.54,72339147.47,41395804.91,24273688.23,13744328.33,54740265.85,39275900.23,24295280.17,12231233.31,54882076.18,44395849.98,17422784.96,9328232.18,44218882.97,40562380.95,17433875.65,8885733.36,33490427.46,23409297.56,14956726.15,7813428.89,35360424.89,22702347.54,14436777.16,8133655.20,34543300.70,23984358.08,14377503.17,7962097.51,30780403.98,21312617.48,12514272.38,5473895.61,27453550.36,18922685.83,12261379.48,5141537.92,23379956.66,14046775.26,8981182.12,3551973.51,17724308.15,10390193.09,6345902.71,3417981.97,17336877.29,10632600.09,6704431.96,1088807.53,14573138.10,6097906.23,13622272.29,3316721.80,9616109.30,11864619.08,9819674.80,0.0
8,财务费用,224052705.09,165682224.94,107752614.09,50914395.73,213963196.42,158694883.94,103413500.22,49223608.22,179011339.52,135484839.42,88464328.11,42194779.75,206517859.51,158660549.62,111045088.81,59920537.18,246199131.42,192941318.75,119565638.91,54425173.48,95070378.50,76637090.83,49312672.72,23565561.72,86394417.76,64488209.59,45066069.32,22100437.00,98382858.06,75984469.56,50817242.36,25318138.79,63402730.53,43402876.23,18754494.69,8923196.50,33413027.62,24614959.30,17343753.45,9123966.74,33124066.21,23955650.96,14390991.54,7134415.85,26861031.64,19670900.15,13050170.28,5293438.25,18561737.83,13727185.56,8367846.24,3932369.40,13171926.17,8704509.08,5392438.24,2576677.04,7957902.24,5520909.62,3088819.46,1376088.56,4434997.19,3769950.28,2302140.85,1271030.80,4694678.93,3496388.52,2173313.84,1160120.13,5305628.79,4034760.91,2510334.50,1083630.65,5295130.03,2859081.73,7573899.76,4457150.56,-822800.45,5379203.82,-4976385.86,0.0
