,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,578073230.43,437237243.85,313237854.65,153068125.66,526091429.85,369337475.14,260584838.01,126668054.98,452273770.86,323803461.95,221233358.26,103278468.08,462600425.29,318631419.76,207701500.66,96739409.93,357003868.53,260225504.92,173494065.63,83213795.62,357834661.99,254006647.68,166460504.41,74583662.76,280368747.84,174432127.97,100624050.77,55555722.18,219595635.41,161154756.07,116139677.29,67460872.68,256402788.13,194173728.65,135473427.10,58845893.98,239124885.99,182090429.01,133937242.52,57670209.36,218510542.79,153542766.71,95079304.76,38492894.00,282609887.73,232894083.43,165926649.22,74475848.47,430041360.03,341142977.34,230563835.37,102379481.67,435758963.68,366646884.98,274319940.40,120427152.24,409892979.72,307786150.90,201435958.03,72110280.74,356936742.90,285434615.98,201459350.73,89440222.51,278190582.87,198913507.37,134286986.85,51543076.79,159909576.08,109846870.30,67097656.75,24419742.86,191183428.01,71644989.83,202419636.18,69014679.74,283551267.70,170377551.22,429714453.32,231663930.36,439764274.31,254731822.74,447274000.00,315389000.00,257469000.00,0.0
2,营业收入,578073230.43,437237243.85,313237854.65,153068125.66,526091429.85,369337475.14,260584838.01,126668054.98,452273770.86,323803461.95,221233358.26,103278468.08,462600425.29,318631419.76,207701500.66,96739409.93,357003868.53,260225504.92,173494065.63,83213795.62,357834661.99,254006647.68,166460504.41,74583662.76,280368747.84,174432127.97,100624050.77,55555722.18,219595635.41,161154756.07,116139677.29,67460872.68,256402788.13,194173728.65,135473427.10,58845893.98,239124885.99,182090429.01,133937242.52,57670209.36,218510542.79,153542766.71,95079304.76,38492894.00,282609887.73,232894083.43,165926649.22,74475848.47,430041360.03,341142977.34,230563835.37,102379481.67,433771384.08,365052642.44,273199213.25,120012979.18,408535189.39,307012088.06,200928284.53,71906602.10,355322324.36,284302531.17,200562754.59,88988639.99,276003777.20,197648729.89,133483390.61,51163431.29,158532537.05,108480942.79,66284393.77,23997004.48,190628999.83,71108633.56,200110462.72,68223643.22,280437957.64,168681506.14,427335971.73,230610155.35,436424297.49,254100601.65,446279000.00,312255000.00,280802000.00,0.0
3,二、营业总成本,571425658.44,433990863.82,311182851.29,152825269.39,523153436.07,368588288.94,259893149.10,126207556.20,450668207.16,320736516.83,219593830.93,102545570.51,460557442.15,316550546.59,206262685.25,95096113.53,354134945.35,257172513.50,171712031.20,82241707.64,353360185.37,251254282.01,164680157.71,73921772.20,285687382.50,173757599.46,100338846.78,55292276.58,230260148.26,165047381.49,118164560.97,69677125.37,254827729.79,194041989.54,135452998.09,59503197.51,235612308.70,181011216.76,133080824.02,57247343.64,226230269.11,157893502.06,99472550.28,38795042.88,291284548.17,232159635.48,166713412.52,76554976.32,419933021.58,330571768.75,223484032.63,98272329.68,416800129.76,350080764.44,261924339.49,117027019.19,399805582.36,298953306.25,195178434.34,70619043.04,348294314.22,279216995.67,196190871.88,87203468.09,273128392.52,195295935.03,131763496.38,51434377.78,157150103.29,104888212.15,62671505.90,24382137.87,190505084.50,66046506.67,188319276.27,62316155.75,260764295.74,154089534.95,372208376.33,204290959.40,385425908.24,0,398196000.00,286509000.00,261206000.00,0.0
4,营业成本,517133701.33,395831038.68,285452750.96,139910536.13,463848406.36,327657529.36,233187612.77,113059243.87,400028720.17,288567206.36,198367858.19,90036346.44,406470531.59,281955316.85,183242163.14,86989927.23,308553330.46,226324325.31,150065910.65,71975702.96,309538426.83,224077142.10,146428881.88,64857138.64,251019473.38,155219171.31,90268878.12,50844908.59,201824201.04,150276692.82,106207215.56,61588714.25,229017726.63,178629216.08,124425433.93,53907521.19,213574039.06,168264021.07,123384361.63,52744126.48,204165366.98,143710327.59,89755061.36,36863183.72,257867770.99,212382234.07,153065432.00,69679689.58,384927548.89,305992914.96,205995713.36,89758470.52,380255543.33,320140802.30,238863106.97,103588052.32,368220367.35,273849085.94,178646097.91,64797916.86,323972116.44,264401077.66,184736388.96,81479645.81,247368513.26,180474073.55,123114398.85,47782416.43,143847830.04,99762753.70,60558808.39,21993791.69,173669676.17,63185142.70,188408111.34,57671644.70,245529976.21,148500496.80,363058375.71,199405165.50,370003939.77,0,371074000.00,257643000.00,234498000.00,0.0
5,营业税金及附加,3013525.92,1807065.30,1456849.56,716432.78,2845630.37,2161581.67,1423061.80,713138.70,2837240.65,2404198.39,1597955.48,1216878.23,2861640.83,809037.21,330574.42,208580.78,1396925.65,963792.94,623946.11,257988.87,3092122.92,2309217.29,1288366.51,546596.09,1367089.15,888580.80,529915.62,325308.98,1149366.36,775086.42,625401.77,465160.97,1071089.88,695033.75,601010.25,416926.35,1602472.91,1221684.31,986310.22,285930.40,1692619.34,1333939.88,859553.17,181323.15,4003311.70,3639034.82,1818364.89,556598.53,3086520.07,2616303.85,2212785.54,1174495.21,5898619.20,5687121.51,4979380.11,2306855.00,4771900.01,3270598.74,2553700.50,643444.22,3319970.79,2763745.91,1366661.97,673439.09,3524524.78,2815044.69,1892869.45,876718.54,6660264.39,4578864.45,3292841.80,1567739.85,5060553.69,1204774.83,10196689.52,3062722.54,1664706.14,649435.25,1784052.57,1397894.10,340303.42,0,460000.00,968000.00,1023000.00,0.0
6,销售费用,12056081.96,6908678.92,4865168.85,2942580.37,11343944.35,6675644.12,4279151.86,2291504.66,10448863.94,6340824.08,3454527.59,1764221.21,13466287.65,7602100.68,4774491.08,1789618.89,9336298.18,4864299.83,3498203.46,1478574.32,7285943.43,3894728.93,2317754.63,1441760.95,5700246.43,2264190.22,1433169.79,614147.28,5606723.72,3347310.45,2854638.09,1500239.37,5567386.67,3228323.41,2115373.54,1030027.64,5785944.34,3534988.45,2816356.29,1128698.36,5643371.59,4220879.77,2894801.98,1293714.40,5823017.62,3879453.83,2852864.17,940179.23,8807117.24,5902039.39,4547254.37,1694001.71,8885406.30,7524127.44,5604158.81,2670335.93,8059555.32,6750401.94,3114716.84,1191851.54,6316116.59,4418798.37,3199088.27,1866089.32,8739805.24,4901694.74,3106171.24,953464.48,2549551.07,774523.90,437502.43,176123.35,2333469.71,2311903.55,3004890.59,3071344.64,3883295.61,1286574.79,3950129.53,1130833.47,6439350.23,0,6849000.00,3562000.00,3284000.00,0.0
7,管理费用,37190069.09,30431993.03,20451982.42,9494707.70,42407961.02,34027669.58,22585212.87,11135273.08,40109455.53,26332916.30,18259777.00,10516801.09,40744419.15,29094551.88,19983608.21,8177259.74,40444262.83,29083289.79,19598491.88,10426582.05,37201773.27,24850092.56,16926769.34,8416732.93,33926983.51,20225872.14,11473235.06,5229816.23,29207391.37,16184661.94,11945450.33,7588799.86,25868696.71,16635848.41,11610815.32,5894105.89,21360979.44,13447680.74,9853200.09,4893199.66,22921231.97,15488984.81,11060700.62,3336622.17,28739999.01,18316038.66,12935156.59,6190053.23,28917774.24,19550281.07,13771201.79,7308305.68,25424219.12,19188840.31,14124538.14,8859351.76,23669739.80,17511286.78,11904023.60,4941396.52,18517692.86,10038826.93,8935492.23,4207586.75,17287003.82,9821526.52,5870135.78,2848840.06,8536450.24,3077430.60,511896.68,1449236.86,13212174.59,1365235.33,6295.64,5509971.11,14402289.25,5889783.11,12181873.39,6786199.90,10874655.44,0,15387000.00,21777000.00,20104000.00,0.0
8,财务费用,-3970195.76,-2901890.10,-2291503.26,-1626596.12,-3404562.85,-2883193.93,-2413230.26,-1617429.26,-2983066.93,-2722555.24,-1899762.66,-813370.94,-4598172.44,-4375105.81,-3459186.11,-2451081.42,-6151893.93,-5679779.09,-3483055.86,-1914870.68,-5251793.45,-4164239.85,-2933227.35,-1224369.91,-6579471.24,-4975667.66,-3738805.77,-1859646.79,-7865479.69,-5852314.11,-3890488.81,-1412230.16,-6610606.94,-4969517.70,-3333665.52,-1670414.06,-5713733.94,-4234194.73,-2864246.58,-1437462.51,-7802912.18,-5835054.73,-3910870.57,-1950601.08,-8022582.44,-6048375.08,-4101909.89,-1494622.73,-7125140.46,-3489770.52,-3042922.43,-1662943.44,-3663658.19,-2460127.12,-1646844.54,-397575.82,-4915980.12,-2428067.15,-1040104.51,-955566.10,-3831582.46,-2405453.20,-2046759.55,-1023292.88,-3791454.58,-2716404.47,-2220078.94,-1027061.73,-4443992.45,-3305360.50,-2129543.40,-804753.88,-3770789.66,-2020549.74,-5913095.61,-2276110.64,-4966424.50,-2236755.00,-8766054.87,-4429133.57,-2232340.62,0,4426000.00,2559000.00,2297000.00,0.0
