,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,14219395904.14,9533402317.24,2380873677.28,8229667262.00,5921212791.76,4264428358.95,2302565504.98,7588819238.46,5410017715.25,3983465167.12,2169505278.73,5500789527.04,3696760418.76,2408543323.22,1413069849.59,5586650712.23,3863593317.22,2621496648.83,1551395710.31,6253884064.37,3810466405.45,2520402102.39,1494487784.70,6221013891.92,4478319228.28,2978005183.54,1709161350.77,6870106149.94,4812075087.55,3331116064.52,1797979597.41,6502471878.01,4902911303.37,3429089499.72,1864097627.88,5672329913.49,4394868257.01,3046104332.68,1507247107.86,4789437514.62,3239152385.45,2080048498.00,1015991988.46,3883094365.11,2612952195.33,1629287681.98,835436746.23,2611232073.99,1892380016.95,1270032103.46,675636075.67,1938361153.75,1291078412.09,815737784.74,414687539.13,1599942523.25,891022720.80,0.0
2,营业收入,14219395904.14,9533402317.24,2380873677.28,8229667262.00,5921212791.76,4264428358.95,2302565504.98,7588819238.46,5410017715.25,3983465167.12,2169505278.73,5500789527.04,3696760418.76,2408543323.22,1413069849.59,5586650712.23,3863593317.22,2621496648.83,1551395710.31,6253884064.37,3810466405.45,2520402102.39,1494487784.70,6221013891.92,4478319228.28,2978005183.54,1709161350.77,6870106149.94,4812075087.55,3331116064.52,1797979597.41,6502471878.01,4902911303.37,3429089499.72,1864097627.88,5672329913.49,4394868257.01,3046104332.68,1507247107.86,4789437514.62,3239152385.45,2080048498.00,1015991988.46,3883094365.11,2612952195.33,1629287681.98,835436746.23,2611232073.99,1892380016.95,1270032103.46,675636075.67,1938361153.75,1291078412.09,815737784.74,414687539.13,1588579592.16,884768274.80,0.0
3,二、营业总成本,11725728207.04,7894508849.92,1446047730.53,5970507652.72,4104823124.49,2849071728.37,1423480370.87,5528172146.15,4002466248.27,2748355486.76,1367138246.70,4554301617.22,3131325761.24,2020386998.28,1149636540.32,5017215772.67,3550250274.25,2217699158.27,1206725430.11,5585524293.80,3617625108.86,2295333548.93,1219980096.10,5286913200.51,3843824356.68,2521207058.12,1254365563.13,5167483702.31,3912870836.85,2545731346.21,1209963260.77,4749244072.26,3685832968.15,2503443388.92,1194147605.23,3973206632.87,3110286899.28,2037474059.46,849021305.42,3738709972.76,2523177520.66,1493692592.41,573665496.49,3034844435.07,2030924223.95,1185886520.67,536792990.53,2059695445.86,1438724798.84,917463515.63,406784994.75,1477620716.57,942744767.63,584918027.77,271575812.25,1098016232.38,719806572.44,0.0
4,营业成本,10274057572.37,6894519666.05,1064130452.57,4564162979.79,3131236182.30,2148484657.47,1032832313.27,4294312573.43,3136991800.25,2130366994.22,1024797694.66,3530277593.55,2453189873.28,1556297190.96,863217431.81,3961113225.65,2802535351.88,1696450288.16,844175215.72,4631438291.84,3029306300.70,1899575910.91,946443878.77,4471869512.19,3248723303.80,2128333460.77,997698658.85,4357375421.81,3286640109.17,2143813084.16,965502792.46,4025082886.94,3149828688.17,2140962774.49,971143767.75,3327717882.31,2651013998.67,1746968832.22,673678000.40,3204773074.03,2120567333.15,1228501218.25,434814720.50,2544064457.73,1692406101.20,967687580.66,411991286.30,1708127910.04,1193437211.44,757023655.62,318926428.20,1152522851.64,726877490.16,454954511.84,208605811.18,872630841.63,550250165.16,0.0
5,营业税金及附加,814164222.35,573764439.70,274958850.76,945776281.95,701606174.33,511116276.33,280944336.97,893942873.40,654225015.58,484832446.22,269725856.81,602358348.37,307127938.02,205608334.10,130507504.34,476615796.73,322082863.25,222503693.57,140737992.63,253558409.37,153504388.75,100494699.90,60769899.87,224258640.94,160964352.24,105750673.99,62506426.45,231784403.63,159696696.42,109717527.32,61992479.21,210868938.51,157530635.30,111516680.46,59583438.65,196143926.90,145770251.56,101960190.84,52036244.71,167616813.04,119069967.18,80044513.34,40516091.42,137593740.94,100708723.71,66669427.90,34311671.05,98413416.70,72806462.81,49234170.69,27071550.40,78185685.84,53360946.85,34327450.45,18196325.06,53156836.50,24300071.41,0.0
6,销售费用,39922482.04,27426488.49,6353896.24,28704363.42,16881458.90,11374864.50,5996912.55,23136125.30,14515200.48,10118488.98,4179701.65,20299663.77,13822596.16,10477000.78,6164180.58,27113665.48,15170203.79,11516502.97,6522208.34,23972002.81,15486995.13,9982677.30,6087294.94,51159600.41,43359933.21,35307512.36,23579405.67,69145466.42,49197469.58,35332484.51,21477447.09,65377891.58,48873244.96,40725866.18,25526904.19,138844659.51,94339215.34,63374819.78,36947337.66,125749205.67,97855259.70,62186420.22,21312979.67,89606831.64,62512560.53,41797637.84,21238261.06,74606653.55,57218516.60,37319482.88,17665899.78,51624526.78,29922161.05,15365708.22,13005196.10,28535734.92,42879833.69,0.0
7,管理费用,219618483.79,145075186.84,38894011.39,332852851.59,183134913.30,119005559.60,58478080.25,215196890.85,116567422.50,61343030.48,24275497.83,227799489.35,251563648.20,171941758.73,87090481.24,355470845.16,245741057.52,163687547.27,129872145.39,426632819.20,302955325.30,200116525.74,150998206.52,398050796.20,272573666.16,178733888.51,120011065.51,399716733.66,318084263.71,187122744.70,112647518.82,348268711.57,257069600.41,154167487.79,102572079.26,277490033.47,212680103.83,122661790.29,81752785.99,228724151.70,171188275.37,113859743.52,66821057.87,195746744.67,142294563.68,80855118.98,54296853.18,138264738.08,85856824.27,51438607.41,29069026.33,152625304.33,101674213.41,62371243.86,21467340.06,114576427.95,78362526.10,0.0
8,财务费用,377965446.49,253723068.84,33392760.16,76870641.24,55698100.49,40388234.04,19395971.37,93555851.34,71351877.36,48935765.62,30108169.12,134266579.64,102899463.52,68065415.88,34170212.21,196506237.43,156666152.37,114671993.26,59940226.09,244515385.38,101150778.66,70207950.85,32834869.19,138380152.74,105060189.32,70798750.22,35832498.82,120785736.11,89247297.37,58689190.60,30411033.59,84070481.93,61961628.91,41750342.34,20846731.75,28447018.20,3774497.41,-1176686.80,-655098.65,6850323.41,9921430.97,7653858.59,4308991.52,42143137.98,34307917.02,27463624.17,11587477.54,38390228.85,27988965.49,20287370.99,11028507.50,40179070.08,28803675.03,17895056.86,8877113.03,29116391.38,24013976.08,0.0
