,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,251153525.23,183032306.75,111997022.37,55592176.97,224523783.20,162590288.83,102741224.12,48581874.21,434487818.74,306512943.42,187269240.18,107162669.92,455408516.23,329652277.83,231944944.03,101886928.24,506408017.97,354905860.54,239330911.07,118600581.50,415412217.22,310470011.44,215200979.64,93916608.10,452415270.30,344219648.53,255585987.16,131644417.71,542982704.54,429457172.58,295674376.39,159000160.52,528702660.24,399460810.61,264125317.80,126035039.63,363298576.39,256731851.75,183749902.30,88163065.04,240205862.15,179162508.77,117030550.82,49408475.86,327937112.36,270070991.89,195012061.70,76109034.48,789653334.09,658405611.69,395696065.10,105433248.86,542872126.17,451038983.03,263272347.46,91698780.09,468568696.73,378275123.01,242785030.82,85110990.64,380686245.31,327135358.29,209299924.61,65279385.11,231393775.59,175238993.50,115648055.08,34204143.47,99015170.62,73916337.23,51124594.65,94056209.60,81441654.96,64181295.78,0.0
2,营业收入,251153525.23,183032306.75,111997022.37,55592176.97,224523783.20,162590288.83,102741224.12,48581874.21,434487818.74,306512943.42,187269240.18,107162669.92,455408516.23,329652277.83,231944944.03,101886928.24,506408017.97,354905860.54,239330911.07,118600581.50,415412217.22,310470011.44,215200979.64,93916608.10,452415270.30,344219648.53,255585987.16,131644417.71,542982704.54,429457172.58,295674376.39,159000160.52,528702660.24,399460810.61,264125317.80,126035039.63,363298576.39,256731851.75,183749902.30,88163065.04,241318529.67,173577846.10,117030550.82,49408475.86,327937112.36,270070991.89,195012061.70,76109034.48,789653334.09,658405611.69,395696065.10,105433248.86,539191546.54,447027509.05,260157229.89,89655551.17,461997669.30,372714494.09,238930535.97,83661855.50,373376337.82,326091332.85,208608255.25,63330731.92,231164061.42,175133667.83,115656943.87,34203957.90,99009959.25,73915558.61,51124571.87,94056629.99,81444403.42,64182107.91,0.0
3,二、营业总成本,255114292.57,190417516.74,119356982.82,57883310.55,249761885.08,174490992.33,111838238.75,51276646.29,458758094.94,328070972.86,209366491.16,111787979.27,513595831.85,364039935.16,254755303.34,109772978.56,510800587.38,364242445.12,242630736.71,121722723.86,475307699.97,335203759.49,231721445.65,101310639.30,475290711.23,354481887.72,260069665.26,131970767.85,627265813.30,449791209.78,305059094.58,155954005.35,566235989.11,418170508.04,280296293.66,132560663.02,449264620.66,325142948.13,234087149.25,110356662.08,413030344.66,263219354.42,171342389.81,72348270.24,497668887.22,330353935.66,231492672.53,91773747.04,782184459.19,639660888.60,381722309.81,102892113.19,558566724.88,437783313.98,251081873.62,86350909.08,444352649.20,357197399.07,226480751.75,77670347.17,354638022.55,294959209.92,185013958.58,59658271.35,199001008.93,151622035.39,98642956.73,28369021.93,74979654.19,53665929.19,36167824.86,68204509.78,57488712.41,44218374.75,0.0
4,营业成本,204203575.01,152709171.24,96027320.78,46458372.87,180142809.72,132273062.47,84423537.91,40730109.64,355224907.11,257603861.49,162462836.36,94589840.27,406193994.10,293270305.68,206682957.68,88412251.17,422207877.03,304061510.57,203917814.41,103444561.94,369882516.84,275692784.45,191883510.09,83241177.35,382190438.08,295514621.10,218958175.92,113709552.29,461188636.19,364079331.42,250341536.39,133766201.21,455530276.18,344416919.57,229676765.13,111072148.77,317230540.25,228439056.44,165355385.94,80923579.92,210550574.23,148488781.30,102639047.34,41146600.78,289158649.66,231283205.32,165841167.34,62200269.96,611591049.62,505284006.14,301678614.89,77444830.46,419128839.91,338066639.87,193955937.81,63399199.32,328715520.41,263639012.09,170414377.55,55401993.37,256525351.20,216733823.60,136498066.75,40392921.90,128191289.18,97005454.09,62646864.91,15457272.47,38097365.76,27255236.79,18350864.27,34477910.18,28970420.59,20538197.73,0.0
5,营业税金及附加,2634775.03,1911804.10,1176546.52,605743.44,3384686.93,2483490.48,1597013.46,796338.68,4893318.61,3796899.98,2373025.68,1354782.99,3800855.90,1115772.60,825351.40,435393.15,2131127.23,1387713.19,804904.14,343836.65,2257690.49,1523344.14,956506.56,451631.90,2249268.38,1560055.35,1045401.72,490256.86,2260404.91,1714659.03,1091138.21,485155.00,2299734.62,1609107.11,998767.27,470822.38,2886924.32,1774907.90,1238527.20,723671.96,4050363.54,3164834.42,2005884.48,877551.10,5772058.96,4427315.61,2767560.46,1030490.67,6135753.21,3672709.69,2746217.62,346295.55,1378673.92,1401401.97,847274.39,293118.14,1865439.36,1435338.97,962698.74,474001.07,2119264.72,2003299.43,1235309.76,468178.02,2016348.60,1344839.27,1018030.63,611158.74,2492419.21,1830208.66,1272958.22,2864792.30,2977886.18,3067587.58,0.0
6,销售费用,28508214.24,20463564.77,12889802.11,5644517.69,34639360.85,20993453.94,13406937.93,5688053.97,35397837.78,23587837.70,14238599.50,5947127.54,38218758.49,26214136.65,16593322.66,7296319.88,32200144.19,21564475.82,13605649.56,6490005.58,34058106.32,22330085.69,13934904.39,6412811.54,35527518.61,24255869.51,16345113.81,7433808.33,47281915.08,31253877.33,19059234.50,8734109.39,39969584.31,30539498.38,20864517.54,8060723.02,29484392.73,22030119.45,13838540.98,6449365.36,27318945.03,21913595.66,13838277.81,5511035.90,24842316.24,18159046.88,11120199.00,4934458.42,72866062.12,58584514.97,30424033.37,6221066.03,42142084.52,37837633.56,18798369.08,4265726.12,33053134.78,29799143.77,14003207.57,4668446.51,36374605.13,31227369.92,17956811.03,6638023.46,26234093.21,22665842.13,13911051.62,3937109.38,18062344.84,12686355.09,8740407.60,14471210.01,9499209.11,6455527.78,0.0
7,管理费用,27170495.20,20092336.39,11897236.01,5897699.20,32384784.03,19814678.99,12910215.63,5612471.27,52384673.12,34140352.20,21642870.90,9108338.92,55429645.29,38486479.25,25910463.90,12981619.32,45601147.20,33765635.11,21602636.22,10577524.38,52176724.49,31801617.97,20137154.71,9305385.02,42122076.53,25141272.58,17175922.85,8785539.30,52795882.42,32405313.82,20867175.45,10024990.62,45194623.51,29527698.85,19366829.26,10271697.80,54693359.28,36007334.97,26035205.65,10337976.31,41609209.89,27115868.33,17075352.89,8948460.08,38510762.93,28616180.86,19096105.28,9867132.18,45960420.02,36640664.69,23433430.72,9414574.76,56398972.39,31259623.81,18639360.53,10612392.27,48904771.32,37033861.88,25033931.98,9854770.20,37404197.55,29518384.61,20697422.67,9636620.16,37671140.40,27443233.74,20126941.54,7995298.27,13429131.22,9680553.44,6249912.77,13224632.90,13275082.89,11666883.26,0.0
8,财务费用,-7478339.31,-4811088.07,-2667764.09,-730923.75,-4089708.72,-3423846.85,-2709260.67,-1558872.20,5966826.59,3082712.95,2818865.11,730011.81,2762940.60,1433895.86,1235086.78,632204.44,2876617.91,2608961.63,1834493.58,904679.31,9298329.45,2167907.91,3121350.57,1899633.49,8273443.33,4464756.49,2999738.27,1551611.07,11204596.13,10297489.82,7403629.91,2943549.13,11607881.18,7844165.31,5156295.64,2685271.05,36737642.69,33079723.05,23807683.16,11922068.53,78665545.26,53997344.17,35241521.92,15864622.38,65983611.07,47578837.19,32001316.89,13741395.81,42781344.79,34508782.83,22379134.05,9465346.39,39518154.14,29218014.77,18840931.81,7780473.23,31813783.33,25290042.36,16066535.91,7271136.02,22214603.95,15476332.36,8626348.37,2522527.81,4888137.54,3162666.16,940068.03,368183.07,2898393.16,2213575.21,1553682.00,3165964.39,2766113.64,2490178.40,0.0
9,研发费用,75572.40,51728.31,33841.49,14025.92,250319.12,10962.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-6124.82,3049633.15,2339190.80,2209794.49,8544.93,4890531.73,5859308.54,5830293.61,57877.74,7189637.47,3519345.12,3508120.92,15190.60,5783673.82,854148.80,865238.80,-37884.00,7634332.38,1688019.33,1688019.33,0,4927966.30,3545312.69,3545312.69,0,52534378.57,10040538.36,6296380.12,0,11633889.31,4233118.82,4233118.82,0,8231761.39,3811806.32,3811806.32,0,46300579.11,318210.59,542305.37,0,73401488.36,289349.80,666323.56,0,2849829.43,970210.28,1060879.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
