,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1824873688.51,956304320.47,510979682.20,325595038.65,2234443751.70,1364763139.44,1165449471.68,409790250.07,2133974599.53,728390203.34,296446253.59,124354327.56,1515539038.14,506984123.64,368508102.46,76656664.51,1740500133.49,620438202.11,165228811.90,86011573.93,1381632112.69,1177308729.27,1105090524.13,726556015.06,1469977503.82,1400843741.86,1069492625.88,846850549.72,1398668117.03,364607262.23,301263437.79,54110789.75,830940468.25,611364167.66,530678145.60,190989818.08,1308474992.32,832172462.33,436526646.92,249601124.93,1291474935.01,161920004.25,102386407.23,45211513.68,332418414.01,216431982.25,130464272.99,67139070.11,414184412.05,292774639.26,203478320.70,101595307.19,494815033.81,337888209.68,212714252.73,89177917.45,425723232.68,289670316.83,196611762.37,90553497.83,405158740.50,295888987.02,179588265.36,81052168.27,621381360.34,473582815.08,273273555.54,107189072.27,625340351.77,437068583.12,283864278.11,98275386.74,530506480.41,241526475.94,169633717.57,57176317.90,119412008.83,52465655.96,212332839.77,97178880.15,260160500.20,148572266.71,202052101.51,97357221.11,263932957.65,128004101.42,223151000.00,123240712.15,316727475.97,162793760.42,0.0
2,营业收入,1824873688.51,956304320.47,510979682.20,325595038.65,2234443751.70,1364763139.44,1165449471.68,409790250.07,2133974599.53,728390203.34,296446253.59,124354327.56,1515539038.14,506984123.64,368508102.46,76656664.51,1740500133.49,620438202.11,165228811.90,86011573.93,1381632112.69,1177308729.27,1105090524.13,726556015.06,1469977503.82,1400843741.86,1069492625.88,846850549.72,1398668117.03,364607262.23,301263437.79,54110789.75,830940468.25,611364167.66,530678145.60,190989818.08,1308474992.32,832172462.33,436526646.92,249601124.93,1291474935.01,161920004.25,102386407.23,45211513.68,332418414.01,216431982.25,130464272.99,67139070.11,414184412.05,292774639.26,203478320.70,101595307.19,490482714.64,335510105.93,211323741.15,88613920.38,420747214.26,288526365.57,194524584.11,89715548.37,400208607.63,292059855.00,177468525.46,79932007.02,619197050.35,471867304.99,272195376.10,106712139.40,622753085.15,436004665.67,283302216.51,98093880.28,528593331.39,238865453.35,167846185.32,55873968.13,117917898.46,52088526.54,174862293.57,88984401.21,242920880.42,143564784.10,197615728.98,97121308.32,263505880.30,127806106.65,222827000.00,113725755.51,315768386.03,162656394.49,0.0
3,二、营业总成本,1527873111.62,1030524410.45,544590217.68,326816770.55,1681630982.56,1041911657.91,784506990.01,294554281.55,1526400696.80,510579641.58,218232813.67,104514121.59,984349222.24,357804123.00,234133470.37,63510974.11,1052245521.36,393277542.90,121702291.12,70586258.87,750442382.95,624508274.86,575591787.16,369650644.78,816398879.61,751778614.97,608854200.85,465057235.91,842114657.66,196883558.72,165088119.88,30966557.01,453931466.21,330826585.50,291266484.26,102377278.11,832953645.08,513656627.45,263724596.35,150402513.73,844508908.49,199223527.26,129018269.66,60666354.67,402460459.01,254347555.11,159792906.63,83533551.22,420896392.73,314356071.95,214901458.13,106680177.04,545344456.43,367486847.44,230650621.72,100513496.66,431627777.86,307527121.27,210192771.88,99341905.06,417222652.77,307609184.86,188447653.90,88718274.26,676572152.73,499387557.35,289964133.64,111666244.27,630855190.76,433503496.40,281630483.07,101342837.25,529980626.83,239810401.79,185766170.11,69997238.14,183323290.02,66425941.93,233795572.83,101695491.82,225241647.64,115339675.17,188116154.34,0,246573761.13,0,0,0,291010487.37,153852514.33,0.0
4,营业成本,926579537.21,701378509.88,337798898.96,227855588.22,792172419.56,484202229.48,333366125.05,152900920.46,810829308.79,323075852.47,154101886.70,54396609.37,483918643.11,181924839.84,128620536.99,46068729.79,486813978.09,218026581.30,85982043.45,51774776.36,428692404.17,369030940.93,328159338.19,216871112.21,530998289.35,465367778.53,368604601.80,277088412.36,558071500.50,131694006.95,103256543.40,29514070.82,279013620.86,202126617.03,171537489.42,58771362.86,508789246.40,319538067.98,165654663.09,102745145.63,513271282.90,137644539.90,86356710.08,39196695.98,286269166.09,186016043.82,113559556.74,60074781.68,340187971.09,251159020.48,174896920.91,89393026.27,449246117.41,308082845.13,192357950.63,81488817.94,354742358.69,252136666.28,173350375.21,80699502.44,331692647.12,243485372.92,145919019.06,66849711.32,535828543.11,409939174.73,235778387.86,88733705.20,532134877.20,366319898.16,238829481.74,83511025.40,453163302.19,196107286.47,127923361.04,45079470.63,98696533.67,43735118.46,148694886.97,73904084.33,183769366.55,100140191.75,162376273.37,0,207753795.61,0,0,0,250001394.83,134387673.19,0.0
5,营业税金及附加,191154063.29,40809362.18,27513290.90,13754448.10,637136171.92,390384979.29,380113027.01,116650636.16,613469065.61,117788699.28,22648167.83,16109849.52,383416198.31,87265393.41,70932458.95,471303.44,495986791.68,128708878.23,10133088.97,5620901.30,302386242.17,257526535.02,251702835.61,154586404.68,282142100.38,278241071.56,243249553.93,189081871.55,285974264.54,69764424.10,64225767.53,2381005.87,170926545.59,124366854.84,112926344.78,39978870.47,294184314.04,174559568.46,82053884.92,37331964.94,119194805.90,1522068.88,1061143.52,420242.50,1973054.96,1025143.58,528579.45,342479.86,2773094.52,1106706.46,625864.79,270876.19,1581128.96,669177.98,371901.38,106225.21,2269453.78,973992.03,543425.21,225453.40,1198252.37,822602.82,561376.93,239747.89,1292263.20,1058685.73,644490.85,292160.74,1999681.59,1085883.97,601058.84,77314.14,1614642.69,276704.94,780572.01,368526.89,1451019.45,604305.38,9248862.36,1256105.09,2801103.38,790944.02,1592125.49,0,1471142.94,0,0,0,5715276.39,3052330.53,0.0
6,销售费用,38691633.05,26676927.08,13919382.05,7508541.23,50104653.17,29193780.93,15865789.26,7406113.90,33825363.83,15243119.67,9736323.01,3057059.17,21523084.92,8188349.59,3980274.85,2153556.07,17919198.72,11839432.91,4792373.91,2772085.35,6578938.39,2012649.72,1540695.08,733074.04,6325908.80,2880555.77,2112969.79,1742599.79,2696461.57,1824117.80,567999.62,346314.28,4922475.89,5187340.22,5080198.36,1893581.65,3175272.27,1301712.55,898195.48,655946.55,217733966.86,14565344.41,10092891.53,4809211.28,30181108.41,18479093.66,12775388.01,5765142.88,23912430.39,18259165.52,11663267.81,5723846.45,22428102.89,14461392.26,9452838.80,4645950.72,17952228.90,12968675.06,8416243.46,4009568.84,21625994.00,15891312.10,10449931.40,4976079.99,36123357.99,23389874.01,13311506.13,5308834.93,23237522.59,16261124.24,8606425.74,3998221.30,14818944.81,11179504.61,15455839.91,3454584.14,6511816.76,2315877.77,9042324.42,3717317.77,7511303.19,3614791.69,8145877.12,0,10228836.26,0,0,0,9925102.70,5086381.62,0.0
7,管理费用,189640691.46,134416986.44,88875767.98,46013422.22,119784037.25,86755044.74,56939758.52,32951942.50,122099542.45,95786879.39,68861757.83,40042644.27,101518019.03,69048927.98,43057763.62,23580940.55,76594018.98,53355192.67,35890964.61,16510143.92,53553987.61,35792732.90,24459943.36,13595003.46,46939583.50,36737447.73,21295863.67,12190922.26,28977300.21,18912946.83,12438192.72,6396474.85,27757638.30,20367631.38,14160320.55,6401869.12,34676525.25,21574847.40,15096115.02,8259485.13,14849629.73,37312439.76,25268518.90,13193883.68,53089769.01,38796612.51,26023240.64,14197358.53,43052565.45,36261124.97,22679100.23,9338897.95,66403157.63,39921579.63,25730335.38,12865096.61,50667494.44,36692592.11,24764838.81,12715262.43,57432360.29,40914603.99,27031066.33,14344480.37,87376850.95,52422581.96,31979004.66,13834135.71,59542014.56,39321832.35,26662819.53,10295837.93,47884560.04,26096638.44,30347542.81,15705260.01,61612802.01,13473178.95,46022424.63,12396406.84,21750453.09,9833748.89,11911956.73,0,13448474.84,0,0,0,17423370.83,8099810.86,0.0
8,财务费用,177882418.12,124296234.17,74591774.02,30132595.59,68863553.36,39435733.58,6792537.01,-5508104.27,-36829129.07,-29934628.20,-24300605.24,-12606262.63,-41196390.42,-15488888.02,-9659709.38,-6812256.97,-30580290.93,-24019800.38,-16249270.30,-7257510.12,-43794035.35,-42794781.48,-29603462.31,-15103881.61,-52028894.32,-27757104.73,-26378495.90,-14485965.85,-40618709.71,-28477907.52,-18325108.08,-8895675.30,-31322441.42,-22444399.11,-13047261.27,-5454257.19,-9486117.62,-4672172.85,-303967.63,1057531.50,-15064227.01,6928992.82,4582214.92,2370960.25,11187793.93,8855976.65,5802457.66,2831428.24,7969868.86,8245921.56,5388607.67,2590856.05,5685949.54,4351852.44,2737595.53,1407406.18,5996242.05,4755195.79,3117889.19,1692117.95,5273398.99,6495293.03,4486260.18,2308254.69,15951137.48,12577240.92,8250744.14,3497407.69,13941094.82,10514757.68,6930697.22,3460438.48,12499177.10,6150267.33,11660774.80,5389396.47,14454386.36,6297461.37,20787074.45,10421577.79,9409421.43,959998.82,4089921.63,0,13671511.48,0,0,0,7945342.62,3226318.13,0.0
