,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2241199353.12,1592422080.21,1038285101.23,562450718.92,2130068972.10,1566980635.15,1036044114.97,478477134.29,1291652918.33,882579594.65,518975782.10,233798095.99,855747906.19,608897543.35,393878887.62,183840230.53,828786901.12,601998173.01,411404179.40,197925900.26,836973719.17,603502334.36,382272735.04,157375718.66,642971609.59,462090946.61,296639366.52,131505113.43,548563354.90,408298766.74,259606297.70,119805681.25,623634789.97,465521409.94,313739705.96,147523419.53,467363678.94,333261400.77,371202371.32,0.0
2,营业收入,2241199353.12,1592422080.21,1038285101.23,562450718.92,2130068972.10,1566980635.15,1036044114.97,478477134.29,1291652918.33,882579594.65,518975782.10,233798095.99,855747906.19,608897543.35,393878887.62,183840230.53,828786901.12,601998173.01,411404179.40,197925900.26,836973719.17,603502334.36,382272735.04,157375718.66,642971609.59,462090946.61,296639366.52,131505113.43,548563354.90,408298766.74,259606297.70,119805681.25,623634789.97,465521409.94,313739705.96,147523419.53,467363678.94,333261400.77,371202371.32,0.0
3,二、营业总成本,1975636148.70,1403345757.69,915223701.30,491911215.70,1925431924.74,1413506194.80,920749115.02,420603450.63,1124075861.07,762973635.75,448964389.59,207503313.31,755492125.78,535951674.81,346212548.99,160083757.06,744892747.44,536506853.43,359215841.27,172486609.87,730283073.31,525335376.34,331274509.57,137463524.87,559338926.85,402957676.73,254070663.63,114840861.76,478671843.77,361251067.80,224627232.92,105165822.44,559452313.37,419578617.91,280353345.25,133098545.49,413184094.77,291565349.39,343050318.69,0.0
4,营业成本,1635325434.59,1166060227.65,769124278.10,424158973.74,1614986838.97,1186202848.56,766798883.72,339904021.71,918336067.48,611815715.55,359110788.36,161306118.94,606563168.79,433975454.40,283658184.18,136432905.25,612236445.58,444643702.81,303319393.08,147512793.59,607398340.47,433834279.83,272765744.01,112673713.03,468380469.01,338304872.38,215557299.42,98554659.33,406354000.92,309321394.90,193723560.18,92158190.60,486983999.08,369635873.25,246701223.65,118271852.70,348553187.43,245109343.60,292915157.69,0.0
5,营业税金及附加,12908293.00,9740064.59,6972299.18,4752824.26,13862132.89,10104056.39,7168113.81,3758446.88,9876542.72,7190146.17,3958402.82,1744351.52,8296544.94,4103025.33,2523727.12,1097126.96,5732997.03,3737476.15,2268604.33,901651.64,3906273.09,2492744.64,1585322.20,736278.23,3389957.12,2052350.68,1316990.30,816016.91,2695350.29,2002214.72,1298285.17,499046.98,2565058.80,1653224.85,996213.36,616251.86,1570818.56,1323839.29,518795.01,0.0
6,销售费用,149283256.14,101468248.46,59473527.97,26590450.63,128859839.68,96383801.08,66202584.61,35417640.45,91310332.62,63720208.74,36677665.05,16299730.27,59066114.62,37793174.94,17426236.67,8154224.53,33999189.16,24848320.78,15138580.21,7525962.91,33321892.67,25206460.82,14536762.72,5924252.59,24593743.32,17433428.61,11669234.97,4764224.83,19240689.85,14453155.74,8052803.38,3534349.49,19650088.10,14283796.14,9794740.35,4571559.89,18946803.91,15897415.35,22369672.71,0.0
7,管理费用,75598571.13,52298210.49,31890539.29,16251340.33,52233369.09,41107821.76,62784355.94,29507758.10,82465265.47,59234890.64,37808877.32,19650829.42,73220358.93,55787792.46,40067835.43,18442149.72,81804842.24,57424016.37,35289342.59,17166258.54,74573345.28,58160620.50,39609181.34,17016806.55,55248077.65,40725515.01,23982024.98,10033507.12,40561678.27,28875933.21,15131218.39,5360416.29,36761890.53,25212609.20,16836551.34,6515962.40,33170835.55,22047993.23,16171071.51,0.0
8,财务费用,13645554.00,9005253.55,7379317.52,4898878.82,19334386.85,15336916.61,10976922.39,5768046.03,8068301.65,5058237.58,2405750.77,861361.45,-302652.29,377452.95,-45459.63,675910.50,2461818.37,2066341.09,2715118.17,1056025.67,4137893.02,2130909.86,720081.11,555009.55,2747826.72,1835382.31,1063527.54,672453.57,5964524.09,5315057.25,5086431.24,3613819.08,11598841.44,7680983.16,4912485.24,3122918.64,6696009.07,6239975.54,9198675.27,0.0
9,研发费用,88875039.84,64773752.95,40383739.24,18491253.29,78439562.77,56341212.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,17715794.49,8029537.59,6818254.55,6247537.46,14019351.13,15954437.07,9002905.27,7640921.71,8648590.79,3914774.73,2582025.22,-4718559.90,8657455.06,3786996.23,484802.89,-1676082.48,6945328.78,3510360.69,2057418.19,557464.92,4978853.03,2606127.74,481586.42,0,3855600.35,1283311.98,1334934.56,0,1892435.42,1112131.31,1112131.31,0,4246440.25,946782.38,1876946.50,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1067874.44,258983.88,-34627.85,5365.30,428210.31,272685.14,341618.12,349127.75,349015.98,377969.74,495177.59,599342.89,-561306.50,-161735.91,-111182.44,-73803.01,-65681.78,-82137.77,0,0,7000.00,7000.00,0,0,7000.00,7000.00,0,0,7000.00,7000.00,0,0,8400.00,8400.00,0,0,-44161.64,10346.00,10192.00,0.0
13,其中:对联营企业和合营企业的投资收益,1009474.44,208983.88,-84627.85,5365.30,419810.31,264285.14,341618.12,349127.75,340615.98,369569.74,495177.59,599342.89,-568306.50,-168735.91,-111182.44,-89137.77,-72681.78,-89137.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,266279049.40,185583060.63,124484701.76,70930589.25,209789315.28,157125445.28,117361967.93,58394921.34,171855802.59,119983928.64,70506570.10,26894125.57,99694473.91,72784132.63,47555156.19,23682670.46,83828471.90,65409181.81,52188338.13,25439290.39,106697645.86,78173958.02,50998225.47,19912193.79,83639682.74,59140269.88,42568702.89,16664251.67,69898511.13,47054698.94,34979064.78,14639858.81,64190876.60,45951192.03,33386360.71,14424874.04,54135422.53,41706397.38,28162244.63,0.0
16,加:营业外收入,424955.83,79118.36,53455.99,28036.00,467672.43,486279.98,407813.49,11998.95,119430.71,2372642.93,1918117.91,234776.59,3243434.81,1943146.07,1429198.35,1127011.72,5224493.88,3836825.16,3619573.44,666363.72,4442149.70,4158155.38,3835246.66,3531189.22,2246809.99,1755667.27,1411952.55,1209189.72,5982360.67,4736393.31,4458253.75,524423.02,3757616.50,2622959.74,2081113.53,1263273.36,3985600.63,1806466.28,4716561.99,0.0
17,减：营业外支出,368384.38,287276.77,159167.41,295934.21,1745068.18,881884.88,572121.70,438660.52,228762.94,181774.92,179591.78,138484.96,344215.33,161253.30,47213.24,75748.76,1548393.15,920914.40,723025.60,436112.04,4737786.97,2965908.95,1814812.78,743380.65,3599944.90,2221650.67,1444596.04,607754.78,2870198.20,1749456.40,1143757.83,510074.70,2897398.67,2094568.60,1417789.62,720845.65,2190137.66,1643791.96,2270201.58,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,103406.37,81300.92,0,102171.63,175909.35,132616.02,132616.02,0,117431.45,0,0.00,0,171939.64,0,1996.14,0,62039.50,0,7931.10,0,57194.87,0,0,0,46390.39,24850.19,49931.32,0.0
19,四、利润总额,266335620.85,185374902.22,124378990.34,70662691.04,208511919.53,156729840.38,117197659.72,57968259.77,171746470.36,122174796.65,72245096.23,26990417.20,102593693.39,74566025.40,48937141.30,24733933.42,87504572.63,68325092.57,55084885.97,25669542.07,106402008.59,79366204.45,53018659.35,22700002.36,82286547.83,58674286.48,42536059.40,17265686.61,73010673.60,50041635.85,38293560.70,14654207.13,65051094.43,46479583.17,34049684.62,14967301.75,55930885.50,41869071.70,30608605.04,0.0
20,减：所得税费用,36889831.66,27165049.18,19412491.04,12053324.11,32544609.81,27420299.91,20830348.93,10139819.38,29516184.61,21213034.51,12218654.02,3347049.42,18849839.05,13621665.21,7446147.81,4596568.12,17744644.07,11392935.37,8906188.83,4587262.13,20864751.15,15069927.43,8528016.85,3542845.28,13938775.71,9335430.61,6882578.57,2853274.54,13142148.15,8437464.39,6356646.81,2580560.68,11683557.18,8767622.84,6097838.17,2609764.82,9776701.27,9051655.12,7829658.05,0.0
21,五、净利润,229445789.19,158209853.04,104966499.30,58609366.93,175967309.72,129309540.47,96367310.79,47828440.39,142230285.75,100961762.14,60026442.21,23643367.78,83743854.34,60944360.19,41490993.49,20137365.30,69759928.56,56932157.20,46178697.14,21082279.94,85537257.44,64296277.02,44490642.50,19157157.08,68347772.12,49338855.87,35653480.83,14412412.07,59868525.45,41604171.46,31936913.89,12073646.45,53367537.25,37711960.33,27951846.45,12357536.93,46154184.23,32817416.58,22778946.99,0.0
22,归属于母公司所有者的净利润,224407244.96,153662198.42,101699490.88,57359180.25,166984711.46,122019966.98,91792650.92,46732054.11,140280141.21,100344447.97,60205822.97,23605063.26,82981230.72,60483841.85,41206637.08,20153750.57,65762884.94,54157796.47,44641927.36,20271125.95,81969219.21,61927316.06,43237433.69,18853814.97,67603717.56,48630145.36,35152091.33,14081199.41,58531069.26,40438622.52,31045340.87,11674774.74,51803186.42,36595446.48,27220169.53,12071733.12,44413885.64,31172118.25,21498174.82,0.0
23,少数股东损益,5038544.23,4547654.62,3267008.42,1250186.68,8982598.26,7289573.49,4574659.87,1096386.28,1950144.54,617314.17,-179380.76,38304.52,762623.62,460518.34,284356.41,-16385.27,3997043.62,2774360.73,1536769.78,811153.99,3568038.23,2368960.96,1253208.81,303342.11,744054.56,708710.51,501389.50,331212.66,1337456.19,1165548.94,891573.02,398871.71,1564350.83,1116513.85,731676.92,285803.82,1740298.59,1645298.33,1280772.17,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
