,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3640200904.88,2668522585.69,1866378177.43,974402525.42,3940101700.72,2909229709.84,2026027954.72,1068387034.10,4044782462.52,2961273297.40,2018250917.67,1045021217.12,3860808283.07,2792679577.37,1934081456.02,1024895746.20,4228734282.43,3190861998.19,2210398098.35,1154221868.07,4349626283.86,3198500491.67,2221139720.37,1151637868.43,4307445028.56,3143640204.61,2165006664.53,1074198961.73,3910706310.52,2824382541.27,1937513161.82,970152967.19,3760340493.78,2759489084.59,1925193276.13,1004114562.20,3288529713.48,2337307234.59,1595523033.99,814077845.11,2402831832.49,1653644323.82,1085271322.02,512192742.50,1810525595.35,1332491181.39,895750486.66,448170080.73,1595798762.72,1106961735.93,734262608.83,360815618.58,1200655013.96,835783981.58,558841138.59,264968602.63,1023965184.67,735944934.38,511801245.13,269417864.83,910299746.90,633783404.79,425717822.42,209825625.08,717123564.56,514607083.60,344521833.10,178399062.39,704070691.06,497000241.67,338782802.81,0,648258047.45,315570231.92,659292278.33,311859990.83,647233797.85,310580485.63,600946073.74,292546777.57,500990993.65,301925075.72,504382214.81,292964479.11,472754986.73,412247501.22,320786102.89,0.0
2,营业收入,3455659921.69,2528217366.54,1774126345.59,928550862.71,3764613573.52,2771639413.23,1937724465.74,1029535357.86,3923627320.00,2871816138.55,1967154910.55,1023669973.85,3773952789.05,2726215461.22,1884963220.42,1001891254.45,4164706228.27,3141575876.36,2177623116.10,1140086692.39,4295322779.22,3162286479.64,2198018018.34,1140482506.43,4263940213.04,3113676169.85,2144608078.78,1063992106.44,3870194783.91,2797956923.27,1922282264.82,963378511.19,3727867834.78,2735848350.09,1909123526.63,994367675.20,3255743967.15,2337307234.59,1595523033.99,814077845.11,2402831832.49,1653644323.82,1085271322.02,512192742.50,1810525595.35,1332491181.39,895750486.66,448170080.73,1595798762.72,1106961735.93,734262608.83,360815618.58,1151303287.05,801469529.80,536750358.27,254895156.59,974131714.58,699174042.57,487390274.66,257008137.41,880454892.80,618918303.67,415859183.82,204906295.33,699649148.56,501598747.00,335957716.06,174506989.28,690497796.21,487699737.37,332383417.62,0,647360896.20,315102463.00,658781698.91,311551071.56,646874635.05,310362326.73,600390689.18,292177336.40,500807342.78,301841427.31,504218809.93,292634659.17,471707425.33,412083214.25,320683299.86,0.0
3,二、营业总成本,3407086809.44,2506658093.35,1745571082.97,906006667.12,3731306364.70,2737705829.06,1901324498.21,1006028509.73,3901349442.20,2847997190.58,1930371106.54,1000752250.09,3745642718.28,2696225858.87,1849199260.91,979580062.14,4114842578.61,3094313582.38,2125615601.39,1110024430.58,4201930605.06,3094795249.25,2137038628.31,1111418721.64,4176348235.13,3048888274.56,2087535966.87,1039724719.43,3713888755.87,2690075202.58,1834206622.50,921451329.65,3602113441.66,2640431711.37,1833695599.32,961354882.78,3158973678.58,2247644698.26,1530833859.98,782333001.69,2347132363.95,1632106002.38,1073986604.72,499646063.48,1749750236.63,1291559004.20,866445055.78,433934183.40,1529686215.94,1079647736.65,721863651.78,355425536.31,1150770159.92,817115287.50,544789579.77,255967446.21,1001212944.47,716001040.78,497667944.23,259000605.57,878595663.13,619079978.89,412804791.53,195076261.93,688958274.41,492283193.28,328146061.36,164541193.08,656459877.15,471732087.47,318140622.08,0,596339247.96,292370184.47,627297476.91,298549131.05,613672014.27,291811717.99,558886749.30,266137181.44,449705210.48,0,472546963.57,279269367.32,452072061.95,395617244.23,308481627.34,0.0
4,营业成本,2705188682.19,1965451261.13,1383581681.35,715287881.72,2962838100.68,2179981840.29,1526655599.78,812325969.02,3138736954.80,2298662597.38,1568970703.50,815088542.35,3019903594.89,2175909868.64,1505266856.65,802249364.85,3377247447.96,2549370227.59,1763114532.33,926110687.52,3464777300.29,2549550768.36,1778885886.61,927514291.20,3428338611.87,2495507863.87,1726161221.45,858781011.35,2997702543.73,2164413813.58,1486257097.34,738941343.08,2905932704.41,2132086802.28,1488015512.52,778869202.17,2537920512.40,1803607156.00,1235905340.20,635417995.39,1864649497.49,1280729996.39,844765423.09,395486650.40,1393390921.32,1032989035.42,691322155.28,347941503.09,1208789817.00,846364294.54,573471274.10,287184561.89,896412406.32,635265569.05,427653092.99,200298159.97,766991454.35,551270174.49,393588797.07,206265112.23,708458906.92,503609642.55,338959415.74,160319025.55,548425008.51,393076517.60,266298520.62,133026484.02,506706503.71,364670845.78,247767476.48,0,465732052.13,225722040.82,491699143.64,230572698.35,478529492.79,234215222.55,475375506.41,248052866.02,422600521.90,0,445159502.81,261233771.54,416916901.79,355456620.58,272881594.08,0.0
5,营业税金及附加,37176863.03,28011732.35,18970180.27,10222145.21,35866912.00,25901429.50,17715352.55,10014093.83,37811356.89,28214150.89,18906250.85,9267658.74,38099684.74,20998394.35,17107446.24,10818037.76,43890870.34,33220150.04,23848668.67,12446982.66,49058664.13,34464259.21,23869040.05,13660852.54,52934265.01,40420444.34,27925300.92,13553313.25,51410520.81,36973264.63,25705342.97,14510056.94,45463109.43,34004240.58,24181989.00,13900403.65,37650060.45,26157376.51,18169536.43,9594978.84,25749233.69,18126752.89,12525157.00,6489758.64,19005950.71,12597765.37,8591400.39,4370744.89,17125784.43,12852936.49,5591113.06,2752863.49,10470960.77,6794603.52,4434819.32,2225963.87,9372617.40,6744441.96,4339103.70,2370805.47,8553583.84,5638261.95,3881365.34,2129045.47,7861606.49,5531474.48,3577688.98,2391551.75,10347637.83,7226592.97,5135077.86,0,11599062.12,4824551.63,9850786.02,4599479.16,9544722.25,3977332.26,5937869.38,1128303.32,2307610.88,0,2167303.50,1068738.67,1521697.20,749584.99,6960946.54,0.0
6,销售费用,265276263.78,196543909.56,132589593.52,68339502.72,276405100.83,204894402.65,136353050.03,68815424.67,281512711.96,203279244.24,129664978.12,68501593.64,268317036.26,197449693.48,125477270.70,61601342.03,258742114.06,193796008.96,124959768.75,59923335.55,266231073.30,199294187.63,126065645.56,66215665.69,239440329.62,178586179.73,115508658.44,57872834.82,230595413.13,173573565.39,113955213.79,57352260.27,219204932.31,155530056.83,101765253.41,50152775.51,185680722.85,138132575.08,91013507.87,44543089.77,154692215.06,112297219.82,73529997.31,39298007.54,117917272.20,83859182.37,55781195.93,29046157.57,99256738.60,75962656.79,47627688.57,24101899.47,71678098.84,49561951.90,31846662.16,15799230.23,61283526.56,41267045.18,22860840.47,12768985.40,36234460.92,23756928.45,15649936.86,7901781.63,33553853.14,23461773.02,15240016.40,7292705.65,38913093.33,25561839.18,16571350.28,0,33479426.32,16950879.65,34105413.78,16897982.67,34664981.82,17528988.04,25643785.40,8571448.18,11907137.19,0,10910951.91,9401814.73,15731594.90,14594746.63,21944780.83,0.0
7,管理费用,400516101.34,318373082.21,212864855.91,113573740.93,441293551.26,325071075.99,218425700.73,114818626.33,433097007.89,315669872.25,213707150.89,109182193.48,420218085.12,305795698.22,203467994.24,107891883.58,444250652.72,327431064.59,219610773.01,115212084.79,425664263.54,316233689.96,209345032.40,103397599.38,449476707.52,328402884.74,214803255.57,107093063.10,430565034.71,314874785.29,209700813.60,107144408.94,394596804.66,290889674.96,198437681.74,105676427.24,341333571.44,242410284.22,161355763.84,81737250.96,265533984.44,193325247.71,125440667.74,53961138.60,197237928.36,131320169.12,97953223.41,48123775.66,175176937.38,131565186.38,88394913.87,43341605.27,144808575.30,107001864.62,68420037.30,31642454.66,137652881.51,97705160.54,64501762.76,31511477.53,102550196.61,70255324.08,44675325.57,20257900.03,79497675.95,56074744.56,36433703.86,19341930.76,82919515.57,60358504.00,39475099.33,0,68722678.69,34179546.86,69447839.59,33941601.83,68149448.36,26718707.35,47916981.00,13614902.29,21866287.68,0,15604192.22,6004077.48,14772263.51,18772256.38,2715671.04,0.0
8,财务费用,-1228700.90,-1771891.90,-2485228.08,-1416603.46,-1393874.81,89606.50,407320.99,54395.88,4550322.74,1775171.05,-1274131.59,-1387870.19,-4725951.78,-5109682.57,-3262624.23,-3128004.00,-10409601.52,-7459607.73,-3863858.81,-3972960.70,-6307659.05,-5214529.87,-1645452.42,649743.64,3966117.66,3740247.49,834033.58,1612761.55,4245585.24,2940894.59,1491396.13,3364661.80,33548044.81,29577890.61,22812668.26,12550401.59,50888773.32,35826662.97,22826227.20,11039686.73,35205684.37,25545574.79,15532861.98,4410508.30,21443087.62,15318795.30,11323024.15,4452002.19,26948061.12,12503704.21,6379703.94,-1955393.81,27400118.69,18491298.41,12434968.00,6001637.48,25912464.65,19014218.61,12377440.23,6084224.94,22798514.84,15819821.86,9638748.02,4468509.25,19620130.32,14138683.62,6596131.50,2488520.90,17573126.71,13914305.54,9191618.13,0,16806028.70,10693165.51,22171352.43,12456955.46,22571990.37,9371467.79,4012607.11,-5230338.37,-8976347.17,0,-1294986.87,1560964.90,3129604.55,6044035.65,3978634.85,0.0
