,报表日期,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、营业总收入,482417813.57,318919599.32,624616617.42,295590574.54,575203395.84,406000876.48,303524611.72,0.0
2,营业收入,482417813.57,318919599.32,624616617.42,295590574.54,575203395.84,406000876.48,303524611.72,0.0
3,二、营业总成本,408702527.09,273244239.33,532444424.79,257367993.88,517418606.73,353059649.28,276641075.88,0.0
4,营业成本,263434247.44,176068712.29,352841408.68,171753796.78,351386922.47,240085286.57,181735277.27,0.0
5,营业税金及附加,3035734.52,1990304.20,4324200.30,2079363.28,3463009.80,2836241.51,2419208.04,0.0
6,销售费用,60037191.05,41415869.56,78457216.09,38616618.90,71586922.06,49810209.39,39463307.95,0.0
7,管理费用,42176330.09,29320009.28,53816390.90,23701289.42,46947645.27,34952760.82,30769733.56,0.0
8,财务费用,26973405.61,16491610.85,25411839.41,11437690.38,27055177.27,13492891.89,15169662.14,0.0
9,研发费用,13045618.38,7957733.15,17593369.41,8491415.83,16978929.86,11882259.10,8217332.15,0.0
10,资产减值损失,0,0,0,1287819.29,0,0,-1133445.23,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0.0
12,投资收益,52080.00,52080.00,260400.00,260400.00,643601.58,82602.74,319332.19,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0.0
15,三、营业利润,76408399.15,47128753.33,93502951.62,39298058.54,58332353.89,52178764.38,27174455.45,0.0
16,加:营业外收入,2100277.99,1901164.86,386743.30,195342.63,53004.47,2069288.53,439051.70,0.0
17,减：营业外支出,2480851.40,2313265.80,2368536.92,1558818.12,2983055.76,1434631.91,931425.60,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0.0
19,四、利润总额,76027825.74,46716652.39,91521158.00,37934583.05,55402302.60,52813421.00,26682081.55,0.0
20,减：所得税费用,11967935.25,7118415.75,16161973.16,6671529.10,10439204.89,11818110.12,6648751.13,0.0
21,五、净利润,64059890.49,39598236.64,75359184.84,31263053.95,44963097.71,40995310.88,20033330.42,0.0
22,归属于母公司所有者的净利润,64059890.49,39598236.64,75359184.84,31263053.95,44963097.71,40995310.88,20033330.42,0.0
23,少数股东损益,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,
25,基本每股收益(元/股),0.530000,0.330000,0.630000,0.260000,0.370000,0.370000,0.200000,0.0
26,稀释每股收益(元/股),0.530000,0.330000,0.630000,0.260000,0.370000,0.370000,0.200000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,64059890.49,39598236.64,75359184.84,31263053.95,44963097.71,40995310.88,20033330.42,0.0
29,归属于母公司所有者的综合收益总额,64059890.49,39598236.64,75359184.84,31263053.95,44963097.71,40995310.88,20033330.42,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0.0
