,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,194875050.54,118310327.13,33504336.10,260411296.47,170402085.21,90759383.34,28379410.63,206396643.37,132928345.15,73654988.55,20806886.76,223707402.17,153972752.25,99624503.13,39093867.13,280653173.80,198704347.57,132883022.79,57044032.70,410830564.39,270747446.74,148125459.35,56114116.59,397247918.88,267893073.86,168609286.83,58595488.59,413753465.33,274756873.97,156150880.08,56810048.91,388030585.63,247619880.17,136862276.70,44920927.34,361061851.30,220604068.91,120240079.11,36668527.75,288653782.15,165682848.75,98752339.60,41628191.55,267356267.19,166407393.52,91599632.56,25239363.74,254158572.23,165396983.66,77955812.79,21478229.28,250968376.43,170323922.75,236960462.87,175656051.64,0.0
2,营业收入,194875050.54,118310327.13,33504336.10,260411296.47,170402085.21,90759383.34,28379410.63,206396643.37,132928345.15,73654988.55,20806886.76,223707402.17,153972752.25,99624503.13,39093867.13,280653173.80,198704347.57,132883022.79,57044032.70,410830564.39,270747446.74,148125459.35,56114116.59,397247918.88,267893073.86,168609286.83,58595488.59,413753465.33,274756873.97,156150880.08,56810048.91,388030585.63,247619880.17,136862276.70,44920927.34,361061851.30,220604068.91,120240079.11,36668527.75,288653782.15,165682848.75,98752339.60,41628191.55,267356267.19,166407393.52,91599632.56,25239363.74,254158572.23,165396983.66,77955812.79,21478229.28,250968376.43,170323922.75,236960462.87,175656051.64,0.0
3,二、营业总成本,185876711.97,118352179.40,40260930.24,433179803.22,205627179.15,122712181.00,44461448.62,279826070.65,180470960.88,124607100.13,48737732.56,312700719.02,229746352.11,148948255.05,64524689.74,466719471.66,228178240.19,143279188.41,72898305.45,398859557.09,269964229.71,158571461.38,70380239.77,381458472.80,263448256.57,170334424.20,72558346.22,400253290.22,271685677.41,169569302.75,70535103.64,373395176.73,239943596.05,142684248.71,53441323.24,357935555.50,212902931.85,123456241.68,43711635.73,273335465.97,169648169.78,106547015.23,43084686.43,241573652.66,152301239.45,86952196.84,34537669.10,221342416.75,143922029.37,73302027.54,26794208.08,220243361.94,147678035.72,205588350.74,143147781.46,0.0
4,营业成本,160642593.16,103614507.29,33494588.01,243560289.07,157694092.32,87770459.14,34579336.13,193824471.32,124869852.16,83675546.43,30726280.56,225370532.45,154638392.14,100455521.66,49719141.97,306430574.26,180450980.79,111257865.14,66682334.06,352111902.25,232085085.00,138530730.62,59088502.32,310669832.85,215025385.76,142513835.55,61984071.10,325286428.87,217971711.39,134543259.47,60605975.18,308007691.59,194398549.91,116490313.41,48760683.76,274301043.44,171010158.50,95375843.49,36923685.96,224524920.92,139701871.31,87469389.43,36628600.80,199122721.67,119651721.00,65072507.24,25778753.71,187673735.00,121643394.22,61836477.32,21570764.55,186643174.97,129650812.68,175030833.24,124628631.83,0.0
5,营业税金及附加,1399292.79,1218892.13,228713.15,2265430.43,1771102.23,1357925.86,192352.68,2498994.29,1693249.70,1211335.53,45328.72,2438221.61,1209707.31,1167201.99,770985.57,4587811.74,3075644.54,2261625.10,1151599.62,8057793.95,4181322.28,2050880.67,762034.12,6259894.02,3926178.70,2222489.86,481930.17,6651299.39,3374657.08,1381385.93,780721.83,5967759.55,2861650.83,1694183.72,351315.59,5607437.19,2680922.71,1397970.70,86107.26,3280159.02,800297.74,265112.75,63877.55,1554350.25,1208617.24,735830.48,186233.42,2478323.13,1895630.41,801520.95,220172.90,2623759.52,928438.02,3142561.00,1896073.50,0.0
6,销售费用,11143.75,5642.50,5421.25,5559.00,5337.75,442.50,221.25,55785.39,55564.14,22858.04,10396.01,126332.47,59692.90,32287.17,221.25,36569.08,36347.83,36126.58,400.00,590566.50,371058.11,71310.60,54196.70,496171.42,224787.02,185524.28,168995.23,275263.87,105591.63,70140.59,29700.12,495417.49,354431.65,193634.50,59641.56,595166.93,427785.16,292690.95,135534.27,620019.23,413657.91,235970.29,130332.42,592188.59,376039.15,212637.50,88619.77,858202.35,514646.61,353057.08,131497.37,601272.99,716345.62,1089048.94,511418.38,0.0
7,管理费用,13424518.47,9858543.48,3376456.27,26245853.14,16457149.43,10744770.24,4769432.18,32004880.49,25647229.05,20270182.54,8116448.89,48116236.42,32699411.08,20907164.49,9980319.11,74946908.33,36432383.32,28064038.41,6664873.33,27064297.61,24119898.44,14063124.22,9439011.98,59445260.97,35980682.46,20792465.37,9629816.96,59174184.34,41739099.62,27212962.06,7844414.11,55000219.43,38157598.30,23789779.91,8179890.45,61951882.28,26744654.88,18714660.03,4513104.74,36432849.71,22748244.25,15277468.41,5862753.96,37862280.78,22895724.56,15594843.17,7293529.48,27275704.24,16013444.86,9759012.40,4141496.57,25649341.73,14364996.56,19880604.59,13773377.01,0.0
8,财务费用,10399163.80,3654594.00,1413504.15,29473978.19,24894939.27,16268794.33,2365037.60,9385520.35,18284497.14,9100886.32,997106.73,36665956.62,32130047.98,15410239.80,4739028.79,57895252.16,15355112.56,6045031.65,2369821.68,401284.19,1853032.56,1760436.12,756093.82,5950069.65,4220984.46,2413280.20,1180529.45,7795159.37,5635099.71,3522444.89,1581819.42,6748665.04,5290799.70,3279627.17,1575827.89,8774930.60,6406599.39,3853949.22,1708626.18,6297936.69,4323915.30,1819568.91,680424.38,1819212.29,3817467.72,2714774.13,387252.56,5382065.71,3834664.41,2169035.96,730276.69,4350941.01,3333487.67,2887244.66,1094039.06,0.0
