,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2913720060.71,2272652492.83,1657774515.37,754250866.77,3165898900.03,2510026252.20,1731645811.93,662408049.55,3166525962.21,2089439974.92,1468288726.88,675060368.91,2361613862.57,1707853927.27,1157472065.03,530438960.40,1816949034.99,1273089140.23,847551617.80,409511237.98,1662062031.88,1208221530.09,808410681.24,407544763.97,1556311681.43,1159026355.44,785348487.08,373360903.72,1255810040.57,879873049.16,584498033.20,282576302.05,1019154065.29,754200263.59,494540209.19,226712091.55,821746664.22,591572448.93,366063723.08,142704629.11,598569468.91,460271860.53,309076345.59,133523000.98,652898263.58,482052445.66,321300012.14,161396366.50,696704483.93,533347717.83,362187779.22,167174580.63,678647922.53,495051723.18,327927971.44,144234119.34,635852180.16,476705907.86,307792114.47,150051406.66,545887463.46,395571271.05,254890820.60,124610893.48,354549964.74,259004096.05,157162669.21,81096599.44,304874064.15,217419475.99,138868838.82,66503057.89,289324929.47,166700652.72,324621945.87,167232316.00,244398906.00,120557320.00,178134339.86,187348531.69,173737235.13,159039782.57,0.0
2,营业收入,2913720060.71,2272652492.83,1657774515.37,754250866.77,3165898900.03,2510026252.20,1731645811.93,662408049.55,2957961565.56,2089439974.92,1468288726.88,675060368.91,2361613862.57,1707853927.27,1157472065.03,530438960.40,1816949034.99,1273089140.23,847551617.80,409511237.98,1662062031.88,1208221530.09,808410681.24,407544763.97,1556311681.43,1159026355.44,785348487.08,373360903.72,1255810040.57,879873049.16,584498033.20,282576302.05,1019154065.29,754200263.59,494540209.19,226712091.55,821746664.22,591572448.93,366063723.08,142704629.11,598569468.91,460271860.53,309076345.59,133523000.98,652898263.58,482052445.66,310692473.32,161396366.50,684037479.93,533347717.83,356089443.17,167174580.63,654224731.50,475506892.89,317441111.31,140758005.75,622551857.96,466409799.50,301391226.32,147185645.23,537849350.61,389645861.17,251515036.29,122830060.93,348285447.28,253500723.61,153079854.50,79301014.08,300375233.43,214422705.39,136648738.03,65724155.30,283394490.85,163708322.62,318939205.39,164930674.00,232815878.00,109639470.00,177450261.61,186766117.84,172647859.55,158816197.23,0.0
3,二、营业总成本,2844218595.39,2273792038.83,1646101496.03,764244347.94,3495824716.30,2401055862.04,1592423451.21,627325541.01,2782536146.44,1963289979.55,1264100256.59,555100472.59,1932271293.18,1423330380.92,957943058.70,420674166.77,1536132222.69,1121178549.52,744281126.50,351048251.67,1422327595.55,1037253777.59,687273580.10,343072029.48,1341561858.05,1018373256.45,684900622.90,319575181.92,1075773594.62,752316296.26,499336694.63,240414744.92,884099739.24,657141030.63,432490295.90,196778706.50,743298388.56,528774185.64,316703778.02,129581050.12,568524981.16,427539951.92,285796376.40,121477537.53,599167373.85,435833212.51,289670516.47,146065349.15,622774082.33,475903573.82,324304933.59,148750279.85,591823348.23,407367210.35,273238494.03,120244493.88,526131534.81,393997779.41,257102295.27,127466461.53,462485819.63,335374258.81,219777863.14,107218248.34,306354057.18,222151595.21,137863031.12,69174886.64,266177739.81,190625832.58,122369697.67,60199520.82,254910471.21,142320407.69,264122788.04,122145734.00,160076665.00,74117677.00,138483159.67,154156544.92,145171919.31,142677250.65,0.0
4,营业成本,2184071571.49,1704940884.30,1265600802.37,577802711.71,2440092473.82,1795052437.05,1175623126.42,447432336.15,2065714865.05,1490127722.25,930463976.72,386938467.16,1410425391.02,1043724531.89,699503182.42,303725769.67,1164017354.17,834852924.85,561389993.85,273787712.94,1118738996.00,794784892.75,531139769.46,267781173.34,1042892767.55,788517017.89,538314238.27,251477717.39,841106239.48,577066470.62,386383864.68,191205402.19,700373222.27,521295903.70,352944252.66,168270973.70,576812027.22,406362995.00,240483219.45,95513362.62,424381057.38,331748133.95,224213621.80,91416935.41,466195313.16,337225651.19,225328727.72,113839450.74,480175964.33,380934168.77,258018462.81,117420936.03,483777506.69,327778927.05,217116163.41,94364918.63,418103881.83,317023653.80,206386050.94,103541813.63,369392499.55,270864921.26,175314132.13,88207888.72,241719643.88,180614485.51,113282782.98,58283166.88,215379185.74,152414509.58,96621680.03,48609366.51,200414341.12,111321452.83,219529833.20,104355382.00,126761625.00,59548261.00,109687095.30,117793390.52,112153561.01,109127747.03,0.0
5,营业税金及附加,30410455.15,22102314.21,13533620.50,7022563.06,36497243.63,26875350.32,24822107.05,14134728.62,34325188.63,23950785.08,19027068.37,10926917.68,35112074.80,20047524.45,13972757.53,7135468.09,19866748.97,13958638.08,9447032.64,4796006.70,14347698.38,9970148.67,6757218.41,3598649.62,7831595.89,5400104.06,3501291.52,1072110.17,6374758.64,2681801.68,1723621.03,322505.30,3409921.36,3090344.50,2207102.08,934346.23,205556.90,1540.90,1540.90,478.30,574.33,0,0,0,2592.70,807.23,807.23,0,10535.22,10535.22,10535.22,8428.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768.00,0,0,0,0,0.0
6,销售费用,74597622.02,54654961.92,41145687.92,15745955.26,80449747.72,54445609.46,34921156.02,11830428.50,76339251.80,49026060.24,30997280.68,16125683.21,45372794.28,31725961.98,19732177.26,9365883.08,45705143.54,29299908.12,20556219.94,10213032.64,46557863.61,32778795.00,19496101.25,8279306.55,52702012.43,29871035.60,20831843.37,10278315.09,48594602.43,27226201.18,18202308.69,10928409.97,42515082.37,25357743.30,16029848.99,7299812.17,40622418.09,22987764.63,14459958.78,6621740.83,21897090.72,16244855.38,9148031.97,3753684.92,20532624.81,15150938.89,10315668.26,5864253.41,26241032.54,19487872.86,13904812.12,7387459.07,16903783.58,13750353.76,8795166.90,5183419.21,22225245.71,16544832.85,11269842.65,4121173.24,19121188.25,12362386.62,8719039.75,2697655.72,14999478.89,9880762.53,6577351.10,2755950.78,13599007.63,11147079.01,7889317.81,3729771.16,14752059.26,7802979.32,17624209.54,7988326.00,16377133.00,7818873.00,13822755.09,15373506.95,18239686.31,20990464.65,0.0
7,管理费用,188447641.03,154582855.58,112077848.16,57254687.95,227965918.71,183506237.21,199231257.84,89893000.21,314396741.41,218991337.26,139153639.64,76649653.79,282570151.16,208655587.75,130679395.87,57103742.54,159056047.46,106529082.84,66030125.12,23125413.92,119586990.45,98126638.12,67446637.58,28900386.75,137082232.66,98870927.39,57077220.14,30021033.47,106410389.86,79403358.55,51041242.14,20951824.53,96920113.29,68593302.78,39107529.11,12511851.68,70771027.21,45977985.73,29093162.91,12179022.35,58752563.92,41226286.63,27295384.37,13114256.17,52615289.89,39377061.28,25628474.60,11413054.85,47288692.85,34486197.26,22370704.47,11082160.38,52579865.54,39376301.43,30870421.57,13478504.13,61492752.88,39946617.68,26268927.31,13721978.46,56860240.10,40569480.91,28722454.76,13605565.19,41181915.20,26574827.37,14778189.11,6365154.49,31032395.52,22569885.74,14922130.83,6613162.81,32638975.05,18800542.04,24053106.98,10503521.00,18059379.00,7277466.00,8526769.13,10905968.23,9137349.74,7305610.99,0.0
8,财务费用,310153780.26,279235062.49,175165240.83,86352920.95,303003858.80,211684364.22,137470822.34,69358899.41,203680939.62,150911932.40,90000723.61,42425343.46,141486608.87,104712629.71,68267108.49,33103189.25,117454728.80,91583318.70,62247674.21,31889745.66,108515408.69,82411104.24,52011858.57,25895684.94,94522741.65,72758645.06,46797724.09,22626561.99,79767039.23,56612766.18,34795419.04,16350326.29,55986093.80,47507722.92,31279332.19,16307871.65,62320935.77,46511309.12,30243702.96,13899093.03,49053880.42,37872999.35,24807163.00,12235879.03,59851714.73,43241538.57,27930773.34,13645434.80,51730200.30,37786382.81,24295717.45,11182206.10,38562192.42,26461628.11,16456742.15,7217651.91,24309654.39,20482675.08,13177474.37,6081496.20,17111891.73,11577470.02,7022236.50,2707138.71,8453019.21,5081519.80,3224707.93,1770614.49,6167150.92,4494358.25,2936569.00,1247220.34,7105095.78,4313646.14,3898779.32,281646.00,-1278500.00,-530691.00,6446540.15,10083679.22,5641322.25,5253427.98,0.0
