,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3465814359.55,2419049936.80,1361976453.58,4268964661.64,3207494339.15,2159157155.31,1249877474.64,3602647169.79,2715231243.88,1745909826.24,1032785093.36,2830178670.27,2334965401.53,1482567106.23,887790639.00,2584012482.99,2113554950.16,1308574777.52,738068938.88,2258553837.12,1783371104.64,1098810842.04,2447151233.39,2506547079.95,2092420966.93,0.0
2,营业收入,3465814359.55,2419049936.80,1361976453.58,4268964661.64,3207494339.15,2159157155.31,1249877474.64,3602647169.79,2715231243.88,1745909826.24,1032785093.36,2830178670.27,2334965401.53,1482567106.23,887790639.00,2584012482.99,2113554950.16,1308574777.52,738068938.88,2258553837.12,1783371104.64,1098810842.04,2447151233.39,2506547079.95,2092420966.93,0.0
3,二、营业总成本,1840958454.62,1274740994.24,660638922.77,2294247465.62,1709713181.35,1183903209.33,663220817.28,2091262478.59,1562897009.89,1079702239.21,605421645.76,1796803527.40,1403737570.65,952130832.01,528045962.41,1764625541.04,1397370748.30,939024240.49,497414492.02,1704377352.00,1323719371.62,871923909.10,1896060231.98,1895967848.57,1561451671.06,0.0
4,营业成本,891790834.71,582083685.32,301921041.86,1094228904.34,823080674.04,552957198.24,315669667.85,976495536.71,759324401.68,490684559.72,280966972.70,779968077.04,639688101.07,422439378.77,246913572.03,779527648.90,630971285.31,414956466.64,228199027.05,732017398.19,585372078.61,373076781.68,907239642.51,959499158.80,791908949.08,0.0
5,营业税金及附加,510925058.59,359314053.14,193097854.18,679784271.72,507808095.49,348698690.83,194341549.25,618156112.93,478328255.16,320704734.44,181633800.33,467483996.87,371948116.10,245732325.10,146361744.27,410634685.23,334535438.50,216879719.77,119117317.71,355211250.49,279745972.33,173967956.24,389385854.13,416909534.98,331071397.10,0.0
6,销售费用,288479212.44,229116098.70,122777383.89,336268376.21,255379101.18,198306343.35,110984409.93,318668448.24,204090936.30,182478333.67,104249546.85,360824727.47,251378278.71,184935726.84,89046460.77,358119179.61,273771433.92,201072859.16,95398998.80,405168810.95,301490878.85,214712702.15,415732070.19,360910938.72,308557937.13,0.0
7,管理费用,155342454.16,106526506.15,46567653.56,179461779.26,127209357.28,87348065.20,44044118.83,185225442.57,127707228.44,87125207.62,38829363.26,187413115.52,141638983.23,97174623.05,46899861.50,191873818.04,145469666.62,95412729.62,49879073.99,178623001.36,132720490.09,90526821.91,155312235.44,138872068.42,116569223.69,0.0
8,财务费用,-10283464.22,-4906531.89,-4617839.42,-8001643.14,-6583483.05,-3496085.46,-2048059.78,-10167618.88,-7862027.87,-2747101.78,-1007110.86,-5338988.83,-4788852.08,-1708015.87,-399099.35,6224313.21,8772672.98,7191743.90,3774024.30,17367632.21,12303606.11,7533284.56,13109713.71,12904861.06,12461327.14,0.0
