,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5461246125.19,3710108941.17,1787642418.55,7884977231.67,5722830280.21,3908309332.05,1848284340.07,8095104575.05,5846894767.81,3895846757.91,1866157793.63,5421823716.45,3583921983.60,2387659342.08,1120832251.19,4661453877.85,3458159399.91,2342141022.52,1083457115.23,4402248872.77,3222337295.33,2114133200.00,998605899.84,3935607062.48,2843977062.34,1861794966.97,877878503.74,3415996665.68,2494871181.29,1621526571.44,799265767.20,2968411500.00,2045333997.37,1330631319.84,2525658955.81,2223898073.99,0.0
2,营业收入,5461246125.19,3710108941.17,1787642418.55,7884977231.67,5722830280.21,3908309332.05,1848284340.07,8095104575.05,5846894767.81,3895846757.91,1866157793.63,5421823716.45,3583921983.60,2387659342.08,1120832251.19,4661453877.85,3458159399.91,2342141022.52,1083457115.23,4402248872.77,3222337295.33,2114133200.00,998605899.84,3935607062.48,2843977062.34,1861794966.97,877878503.74,3415996665.68,2494871181.29,1621526571.44,799265767.20,2968411500.00,2045333997.37,1330631319.84,2525658955.81,2223898073.99,0.0
3,二、营业总成本,5118702069.30,3468993427.73,1750064703.70,7333238151.27,5145048503.12,3488878768.21,1673694132.71,7171601853.34,5020656305.24,3428520266.31,1598943875.82,4505431603.95,2839859427.47,1958473247.53,894699717.98,3896717663.24,2776243394.75,1899577347.29,858990873.61,3654987887.62,2613856717.34,1754460900.00,792645650.59,3323598313.86,2387220974.80,1517776136.61,693886106.18,2886112485.59,2093913286.96,1304231651.26,648664692.77,2545066900.00,1759891218.64,1107514641.47,2170178113.60,1914007065.51,0.0
4,营业成本,3997846670.94,2709592437.19,1372882838.24,5711732998.40,4051834924.21,2751598050.85,1322358857.62,5607083584.32,3946466056.99,2662490739.15,1262091862.08,3474251386.55,2228365755.76,1513421714.96,703552226.81,2951387429.48,2168628473.09,1479394365.31,667050374.70,2867439789.64,2055767896.20,1352528200.00,616361490.08,2527546005.97,1816503584.18,1133328334.55,520774883.43,2145638617.42,1597527748.99,997141555.80,496374522.14,1941330400.00,1358554446.74,878324736.61,1684990331.44,1479208243.77,0.0
5,营业税金及附加,14552868.84,10346725.46,4498796.54,24669941.06,15540171.35,11227744.75,5192581.63,38345418.92,27699561.24,22519122.44,10344859.89,45349256.30,28330619.31,20417964.76,9019916.58,36998581.30,29982601.58,21336904.27,9042646.02,45292053.13,34268123.44,24091900.00,10230938.14,93107303.85,77627350.14,56283701.06,25375266.24,76965588.20,57356825.21,37477629.71,17061454.51,57758700.00,38009677.83,21673491.08,41101909.80,58889970.49,0.0
6,销售费用,480057949.62,325401336.46,157830146.83,638726805.85,441864825.46,287742446.44,138310707.02,644033857.41,417468106.86,301811414.71,139833624.37,430893137.39,241765577.69,154102868.86,70078214.24,349774043.57,216158403.20,144037726.67,62577664.31,222821329.02,158135162.67,108014400.00,50498248.18,207727155.93,147523619.16,100408879.77,37302551.75,211238850.89,130816516.31,79699033.57,38679761.51,147686200.00,105260063.12,68600991.02,139285300.13,88041830.88,0.0
7,管理费用,679173697.20,449065471.48,216418971.55,927220816.76,535404238.32,424330739.44,202171212.91,879642278.64,616677293.67,429561965.71,172148192.18,608965356.80,362962050.23,242792213.45,105842887.56,512344712.68,320398248.83,215892959.82,99351050.31,433658037.43,290370847.09,200658900.00,96485131.28,420806970.74,287505235.76,195179834.11,94257558.39,390749457.79,254378062.34,158878438.63,82022245.91,340353800.00,204200943.83,124980974.95,271882979.96,240761168.53,0.0
8,财务费用,-64057303.36,-32843895.67,-6525768.04,-25243212.61,-11618915.19,8809458.45,8774357.60,-21976501.34,-13570371.52,-4400764.49,3753217.96,-62371629.01,-37163294.91,14444985.37,1521404.35,37212692.87,29544319.46,31200825.93,19180822.56,81711730.40,62371465.67,54677500.00,16027224.68,69549057.29,52377229.35,26248669.88,12621422.30,60289683.87,48020792.18,25492055.13,11408996.84,45224200.00,33533326.04,13934447.81,26451555.96,38280957.64,0.0
9,研发费用,11128186.06,7431352.81,3684123.11,26565609.44,101787000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,1275595.47,29565192.37,10236258.97,5170328.28,-3113584.07,24473215.39,25915658.00,16537788.79,10772119.34,8344095.92,15598719.39,13293500.13,4685068.44,9000203.34,11531348.59,7714565.29,1788315.71,4064948.00,12943222.27,14490000.00,3042618.23,4861820.08,5683956.21,6326717.24,3554424.07,1230287.42,5813341.93,5542938.42,3117711.86,12713600.00,20332761.08,0,6466036.31,8824894.20,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,9609342.70,6026867.62,2828933.80,14107117.12,9782938.63,6915175.03,3455125.91,6052196.72,11809639.58,7031540.95,3805464.21,14602651.41,12965353.15,10109425.74,5490091.20,22379457.99,21405991.22,14236268.77,7181818.12,29682913.52,21768944.68,15977900.00,3935951.66,26558542.99,21924877.29,13086218.45,7685918.35,24866197.73,17182689.34,8848895.24,9162217.19,20074000.00,12526161.09,0,15720514.37,25329435.04,0.0
13,其中:对联营企业和合营企业的投资收益,9609342.70,6026867.62,2828933.80,14219473.56,9895102.95,7027339.35,3455125.91,6052196.72,11809639.58,7031540.95,0,14558713.11,0,0,0,22245868.02,0,0,0,27210964.22,0,13561700.00,0,24182967.89,0,11798579.63,0,22805197.73,15435011.29,0,9162217.19,20055700.00,12526161.09,0,14921916.93,12078739.49,0.0
