,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19930630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4137241351.46,1842795618.00,609020776.28,3283799151.93,1992301470.98,1549080472.88,1074075753.94,3626836283.73,2169841551.58,1553926284.48,776375933.06,3157685203.64,2365208931.29,1574682454.58,972338476.44,3267293088.96,2281214591.88,1521379119.00,953252085.79,4122856276.61,2217857793.47,1704229376.91,1131916936.64,3706097012.03,2305246217.16,1837951685.05,1124483976.19,2328094442.81,1722954214.96,1344135250.21,879528677.63,2014176118.75,1497912939.29,977240335.18,634146480.10,1935984162.58,1106448369.40,597219097.18,351742415.05,1466440990.47,1041263866.50,578146222.17,239019898.45,923527519.91,703886413.53,488124711.03,176447288.82,966460829.02,503412426.74,316656235.93,85329508.06,912711037.01,609531058.88,512084234.12,116818335.77,1143138812.17,688693917.55,537231220.51,133139255.29,1886815783.20,1299081195.32,963271465.98,257338068.50,1470114247.31,1039866227.27,769223973.83,91673472.34,1355240584.56,746785547.94,505894837.65,200362149.35,654269147.66,206966987.83,635687182.23,356445999.53,569617072.13,221190426.85,307305039.20,130911758.41,290225114.20,97913814.61,296155975.25,77554655.50,141475956.02,63555997.48,120970300.00,52110927.83,35247200.00,39544000.00,17451000.00,14116000.00,0.0
2,营业收入,4137241351.46,1842795618.00,609020776.28,3283799151.93,1992301470.98,1549080472.88,1074075753.94,3626836283.73,2169841551.58,1553926284.48,776375933.06,3157685203.64,2365208931.29,1574682454.58,972338476.44,3267293088.96,2281214591.88,1521379119.00,953252085.79,4122856276.61,2217857793.47,1704229376.91,1131916936.64,3706097012.03,2305246217.16,1837951685.05,1124483976.19,2328094442.81,1722954214.96,1344135250.21,879528677.63,2014176118.75,1497912939.29,977240335.18,634146480.10,1935984162.58,1106448369.40,597219097.18,351742415.05,1466440990.47,1041263866.50,578146222.17,239019898.45,923527519.91,703886413.53,488124711.03,176447288.82,966460829.02,503412426.74,316656235.93,85329508.06,907400334.71,604667894.96,507419541.51,116263042.20,1139108504.34,686589359.47,535461409.82,132913913.62,1866855023.88,1296445214.16,961315560.53,257095584.50,1452760112.01,1035136369.10,767626331.49,91295570.27,1343975310.63,744407505.22,504337518.20,199847772.58,652036044.82,206241292.14,631379230.67,355036100.32,563306303.66,218893398.16,303969913.00,117006149.31,275018356.48,95419867.17,288219218.59,75219349.70,137268351.25,62800520.00,120363500.00,51810127.86,34692000.00,39544000.00,17451000.00,14116000.00,0.0
3,二、营业总成本,3487453877.48,1664400698.97,548811123.60,2984853334.49,1825536361.62,1412005959.72,979459152.04,3381464246.69,2068965631.92,1496688952.66,738807559.38,2858554914.64,2156214155.16,1480943103.27,937783877.61,3079029744.84,2183146960.54,1466397241.80,924048796.42,3896491037.50,2110745270.59,1618493883.70,1087063645.10,3545742386.75,2229317138.03,1775318675.02,1102089969.72,2198332880.10,1658104094.88,1296563727.89,854817789.24,1854254835.30,1422277037.74,927787190.31,611921729.11,1824864979.84,1037087477.70,590158443.18,350223063.24,1385641449.39,1010723598.06,566450370.47,249614159.57,915674723.26,688505221.53,469876568.39,177967247.82,909095773.90,470499662.10,304033980.42,97262265.23,863860090.71,599027153.20,490373634.95,144914938.56,1108436858.57,668790579.69,509695912.18,149569441.67,1883270608.84,1283352175.63,951695922.68,270911091.21,1454406865.67,1031628211.76,760662301.55,107334087.09,1321995011.09,730797459.40,494353501.14,208702440.15,641159772.38,195525460.06,630943051.01,343705766.06,539142493.50,218350959.47,298063079.10,123823974.21,259413183.83,0,268828469.00,0,120733093.61,0,0,0,20291000.00,29477000.00,12631000.00,9872000.00,0.0
4,营业成本,2875395770.15,1493642338.83,487160521.12,2692351732.76,1630050875.86,1280880844.21,896596016.39,2997588658.09,1839604154.72,1334747164.91,662435850.55,2553038949.79,1930514277.28,1317799391.75,834766843.45,2692323694.29,1919327481.04,1302377507.09,836844675.75,3443163254.39,1877260418.43,1452327650.41,991062432.02,3066815723.42,1912256709.10,1551783509.30,994808342.33,1883396385.55,1420871320.60,1138772066.83,762611966.86,1600275969.51,1233565461.96,804236997.18,545733892.35,1558322875.99,903725606.57,521318959.25,310165926.90,1157816641.89,861982990.85,475050959.33,211641935.96,706645610.46,549239224.97,359713702.26,136105296.71,669331417.16,369983252.19,236184417.42,68492346.65,667702659.48,440775843.65,357227566.72,101233179.31,898480003.65,547492459.92,413927253.42,118298756.73,1638708932.70,1127636149.80,831020576.62,233172046.17,1248523757.49,906782098.34,668372592.34,76782024.26,1136678013.63,621747420.99,415302971.18,170331447.68,525670325.29,159453155.40,545482914.63,300259741.54,451223068.96,181024186.97,242721085.80,91773337.06,212883623.71,0,238984532.09,0,95877355.82,0,0,0,20291000.00,29477000.00,12631000.00,9872000.00,0.0
5,营业税金及附加,424626169.19,52761963.43,14546928.87,69794393.14,38985415.51,30394829.03,24010275.90,112784662.91,61156189.23,43338641.04,16148290.27,96185397.83,73011664.01,59550683.73,50816550.70,205080599.55,137482317.99,81498541.05,46629854.62,253017700.79,115802251.82,86185853.74,55184654.82,224094319.86,133036453.97,99895346.99,50480266.77,118064103.57,100849311.74,76443987.71,46977917.06,109651662.54,84654174.48,58264113.16,31173073.37,122224692.64,64982717.28,23251841.55,14811831.20,93853618.02,48654075.24,24227599.50,6018512.98,61172471.70,39436258.47,31880960.86,2229576.12,96149371.74,24928031.65,17532156.58,6405132.45,35560153.56,24425553.87,22368724.06,2131556.00,39096801.41,22644858.19,19724547.90,2189058.62,55825090.72,36639145.87,30141509.56,2911203.08,53067942.09,35524233.98,25831138.45,1678154.31,52023198.70,25487315.39,20638296.81,9322705.79,17713430.20,6323089.96,11665258.50,10135293.68,13651464.77,5197813.13,10234651.73,3930669.35,8887952.36,0,10657440.29,0,9418601.11,0,0,0,0,0,0,0,0.0
6,销售费用,28296215.40,19066654.97,6969407.34,44927200.81,30307238.86,19387805.84,10137871.19,52340977.16,39448552.64,34094683.65,14917554.66,38939695.15,28944289.31,19821357.72,9202264.35,26159905.08,16260612.93,10158009.63,4548616.24,36466614.00,14150851.08,9553426.18,5224028.43,65107575.26,37338256.25,20231767.07,4258451.34,24700894.04,11031936.09,6542842.82,5258000.16,36549854.58,23523509.22,15386259.36,9026071.31,26529965.07,16119000.16,10320184.35,5555485.65,39478919.33,28460577.21,18860949.02,7319664.32,43700734.82,29156967.48,25113851.13,10346849.03,39847522.48,26043998.86,19283621.77,8293956.03,42536077.52,27311398.83,19825052.27,8611952.26,58871911.24,36975340.18,30738196.70,6567598.70,52800402.79,41772607.96,32120308.49,8146453.68,35386073.34,30113667.03,24024007.64,6895159.65,26306002.22,19325466.68,13942411.46,6827111.34,23478608.93,8835571.04,17850795.27,9184797.64,15521033.98,6678368.96,9113403.72,3176914.95,5968008.76,0,3956398.72,0,1058450.48,0,0,0,0,0,0,0,0.0
7,管理费用,127670950.08,82146919.82,43689338.50,177135275.03,122592338.25,89780499.98,48516679.24,175989776.76,116927324.09,75514955.84,41744101.44,151379943.34,112914993.68,75455931.01,39907300.41,149182146.06,108382107.79,70733284.90,37923902.71,145993001.62,105812147.25,70018034.92,36114882.35,167263829.50,118549260.10,78363234.30,39896583.92,150426112.31,107379703.58,71558728.94,36380043.94,123439740.91,88956607.12,56286897.05,28169258.08,104575588.29,52408567.73,34626918.44,19410396.16,79819703.93,58764926.00,41127984.22,19202390.75,68159092.70,50387552.02,34883110.32,19379651.77,72417509.33,37731813.06,26431923.33,13812004.03,102921373.56,91389912.19,79770549.01,28135215.25,98143737.84,50030804.13,37678248.56,17616285.08,110721253.99,55488304.13,44192527.70,19615971.38,97762450.43,49244415.26,34482239.84,17239807.89,81721341.76,41010373.63,27980424.76,15198998.11,53097711.00,14061985.55,38844215.66,20932791.65,40454191.52,17262303.08,31997074.91,13914902.01,27978183.03,0,21931587.13,0,18112419.41,0,0,0,0,0,0,0,0.0
8,财务费用,22581429.20,10378932.34,-7144979.41,-30120240.48,-10307576.18,-8474279.34,178591.85,11227652.59,6653526.99,8964094.62,3546623.56,8179501.87,10801292.08,8297309.16,3090918.70,6931876.08,3295515.29,3243895.93,-398252.90,-545207.65,-2291267.61,398048.83,-522352.52,21520575.13,29875214.61,26783573.36,12646325.36,17854736.76,17972822.87,3247101.59,3589861.22,-15706981.52,-8422715.04,-6387076.44,-2180566.00,403093.45,-2839590.51,-2050636.88,279423.33,14771013.12,16909829.48,7182878.40,5431655.56,20158404.55,16285218.59,14284943.82,9905874.19,14316264.45,11812566.34,4601861.32,258826.07,15139826.59,15124444.66,11181742.89,4803035.74,13844404.43,11647117.27,7627665.60,4897742.54,25214928.64,21815967.87,14221000.31,7065416.90,19666642.32,9963797.15,7952323.28,4738940.98,25266454.78,23226882.71,16489396.93,7022177.23,21199696.96,6851658.11,17099866.95,3193141.55,18282693.05,8126196.08,3996862.94,11028150.84,3695415.97,0,-6701489.23,0,-3733733.21,0,0,0,0,0,0,0,0.0
9,研发费用,8883343.46,6403889.58,3250318.94,16877762.89,13798674.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,13887210.34,109394.67,36260.00,19717.47,31532519.18,5175884.25,29412.60,15138.90,10831426.66,27638.80,18429.90,0,-648476.22,-1601074.50,-1613996.80,-1500000.00,18395674.35,10869.62,10869.62,0,940363.58,-1738756.00,-1738756.00,0,3890647.87,-1000.00,-1000.00,0,44589.28,0,0,0,12808764.40,2691176.47,2691176.47,0,-98446.90,-4048800.72,0,0,15838409.03,4000000.00,4000000.00,0,17033688.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10041.22,62091.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,824000.09,1134987.70,1451576.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14410.00,-31540.00,-17130.00,0,-13605.80,-37055.80,-4080.00,0,0,0,0,0,0,0,0,0,5868217.16,4703375.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
