,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2541805661.55,1794955493.13,1193937728.91,562682863.44,2435409240.53,1772990296.82,1138448274.21,554656751.14,2368745860.18,1789130744.75,1189110049.17,549884838.01,2356275247.60,1718618047.22,1144803665.28,586186620.72,2192111458.04,1601289976.09,1063937527.46,513464734.62,2182159926.65,1604349188.73,1052804007.61,507073191.46,2088591802.73,1538487060.35,1014915536.43,493727978.35,2025515173.80,1526607499.69,979501238.99,471210631.90,1919787250.78,1400391614.50,903832524.09,454740258.76,1841582680.33,1362643521.34,880542063.26,424259726.48,1598396220.67,1189607237.07,779183454.87,378091450.41,1673685463.73,1262144038.00,821557202.60,405998298.15,1619396969.78,1202559670.00,787429503.34,390456657.76,2688898409.93,2003394458.48,1303488345.08,610158614.00,3293032809.86,2662202626.00,1815936970.99,901177566.00,2540684555.63,1465464046.00,480444630.00,98087919.00,324370543.00,219681418.00,129111498.00,84769017.00,313427314.00,222813536.00,146196126.00,66653293.00,251161693.00,119467672.00,217602519.00,98883621.00,185364535.00,91561908.00,204580814.00,108406186.00,257269208.00,131026417.00,258347912.00,122217677.00,248037697.00,121818013.46,272504000.00,131491642.71,196845130.83,93433364.04,0.0
2,营业收入,2541805661.55,1794955493.13,1193937728.91,562682863.44,2435409240.53,1772990296.82,1138448274.21,554656751.14,2368745860.18,1789130744.75,1189110049.17,549884838.01,2356275247.60,1718618047.22,1144803665.28,586186620.72,2192111458.04,1601289976.09,1063937527.46,513464734.62,2182159926.65,1604349188.73,1052804007.61,507073191.46,2088591802.73,1538487060.35,1014915536.43,493727978.35,2025515173.80,1526607499.69,979501238.99,471210631.90,1919787250.78,1400391614.50,903832524.09,454740258.76,1841582680.33,1362643521.34,880542063.26,424259726.48,1598396220.67,1189607237.07,779183454.87,378091450.41,1673685463.73,1262144038.00,821557202.60,405998298.15,1619396969.78,1202559670.00,787429503.34,390456657.76,2666956682.11,1988953031.42,1294365708.93,604232604.00,3279881587.08,2649754928.00,1807587180.69,897198934.00,2531867266.92,1460297332.00,477986528.00,98087919.00,324283789.00,219681418.00,129111498.00,84769017.00,313427314.00,222813536.00,146196126.00,66653293.00,251161693.00,119467672.00,217602519.00,98883621.00,185364535.00,91561908.00,204580814.00,108406186.00,257269208.00,131026417.00,258347912.00,122217677.00,248037697.00,121818013.46,271551800.00,131491642.71,196845130.83,93433364.04,0.0
3,二、营业总成本,2439109295.23,1717172988.17,1132273905.11,543122982.54,2440317364.60,1680661970.28,1076491017.74,512843310.72,2265687425.18,1707221894.07,1134489069.42,513237005.81,2253063708.37,1634304314.63,1086241317.07,546576651.84,2099535416.30,1514947677.67,1004861209.44,477467470.94,2089822384.87,1516941820.76,988400882.31,466753858.11,1999413463.31,1457131930.41,947886715.58,454258490.24,1931439204.65,1441773139.04,919678649.52,442468780.08,1771983746.76,1261159508.84,800129619.92,415505551.51,1661008289.35,1222324031.96,785525388.79,382216912.67,1458205149.65,1073915263.58,696575891.52,339675699.00,1508611437.02,1138152340.01,731928495.29,354628632.28,1450410964.27,1071340160.46,688874445.53,341815940.80,2507073741.27,1869843855.00,1213527715.09,561492261.00,3126030330.47,2518928487.00,1712445856.95,846204065.00,2413208009.32,1362730152.00,438473724.00,82691186.00,308521085.00,218204533.00,133801159.00,74876852.00,287319095.00,205812649.00,134149238.00,63608474.00,249389053.00,113355360.00,220217648.00,100177290.00,187449448.00,89735541.00,197902679.00,98996061.00,215387710.00,0,203757699.00,0,200332271.00,0,0,0,154325394.23,72546801.70,0.0
4,营业成本,2124918225.68,1501269027.24,971008047.26,462863447.68,2006826805.61,1457511295.73,926773851.39,441026527.64,1970500377.94,1481097593.85,982366829.97,438175995.12,1937525407.26,1390751533.61,933809670.55,469885139.13,1771431336.30,1270703200.66,844157282.31,391784405.50,1738297203.67,1266574311.26,830319867.40,387928959.28,1669492098.38,1214648498.69,792714668.34,378736707.74,1623797014.80,1216746777.26,772944672.89,372307451.68,1443459785.62,1027224757.57,647928299.57,338146524.17,1366645791.33,994697499.74,636720905.53,308574870.03,1156375275.34,865442256.87,557653433.66,270528281.54,1239851804.91,941334998.76,601541761.82,292048953.79,1183560499.87,877232163.02,564321858.35,284799164.13,2161800975.63,1619392234.15,1048120522.26,479566202.00,2753544671.28,2229168876.00,1518421510.18,754033277.00,2049757632.61,1126669304.00,288432703.00,16030952.00,50521332.00,33831959.00,21117830.00,13435499.00,46957417.00,32693023.00,21909392.00,11118412.00,41183770.00,19226818.00,38297373.00,17485173.00,36765509.00,18039019.00,38242456.00,19699877.00,50072029.00,0,46129738.00,0,30350222.00,0,0,0,29991380.91,13779885.37,0.0
5,营业税金及附加,13782087.60,9648204.65,7031008.89,2625086.47,14480929.52,10577118.00,7562365.20,3069729.13,15388781.36,10644135.39,7581808.41,3296724.82,14675125.42,6732150.97,4910028.21,2847482.73,11976971.74,9099167.60,6351221.36,3284223.47,11706828.38,8736149.50,5527001.53,3098382.26,11591789.68,8739735.74,6221638.73,3122612.12,11496979.63,8189480.19,5336467.18,2812058.66,44442000.40,32796474.54,21685622.56,10643296.40,42030518.84,30949665.67,20059449.84,9948443.32,39620080.55,29477264.76,19806836.51,9627082.51,40644346.62,29869547.37,19979488.93,9808311.04,39529081.82,28398455.18,18897366.93,9247681.27,43147760.21,32172947.55,21923066.72,10923312.00,46111054.22,34469362.00,23065397.16,11364803.00,31162796.97,19292010.00,7803819.00,5045704.00,16000447.00,10484902.00,6301723.00,4312658.00,16006020.00,11231341.00,7341370.00,3319422.00,12603320.00,5951715.00,10553326.00,4633540.00,8661291.00,4105068.00,9805663.00,5100947.00,11449191.00,0,12170096.00,0,12065990.00,0,0,0,9696372.86,4481851.77,0.0
6,销售费用,191462993.12,151487054.91,101050491.84,50822047.00,182615619.85,137165704.98,90070058.91,45510571.92,177406228.09,140054760.04,91864444.55,48542767.15,179248112.90,146896872.43,93903523.17,50032437.77,182213776.58,147499423.94,92555480.83,49505526.66,186230691.12,147883096.16,92462680.12,48759430.22,190039685.74,145080155.28,91931988.61,48078306.05,179454428.75,134641373.98,87319571.31,43555816.42,160210765.27,120405981.18,79618659.43,40331088.69,139207207.78,109256656.34,72454688.39,35705807.37,133160020.35,100324883.84,66084545.37,32898494.79,130652635.49,98651019.83,66325646.29,32292801.84,128091199.49,95150438.13,61982330.68,30703764.30,183559366.48,141796148.94,92811654.24,46492317.00,187986305.32,148911141.00,100227582.60,48807657.00,157731602.68,103067748.00,52691320.00,20209384.00,78158456.00,50490441.00,28010711.00,16280821.00,67097453.00,47571974.00,30574590.00,14497551.00,54017703.00,23955108.00,48730793.00,23639660.00,47613297.00,21846510.00,41911647.00,23657756.00,43909552.00,0,52104505.00,0,49268324.00,0,0,0,40520555.41,18059544.57,0.0
7,管理费用,120528645.06,64433016.06,59212632.03,30490473.89,248222656.03,83751950.80,58037490.16,25584381.19,111584248.49,81650326.52,57160826.49,25585289.02,126307312.37,92170285.03,57707670.66,25879037.10,139757133.46,92002141.23,66738954.72,34596396.72,160521654.62,98264838.65,63468655.77,27679059.54,135489844.58,93380436.20,59137255.71,25038779.17,120588861.98,84654797.39,55951239.21,24657023.36,126714704.50,81775536.10,51401488.12,25074806.17,114940890.24,88232191.23,56225601.93,29099711.05,135952071.75,81420706.79,54309174.16,27128102.63,108392818.70,72952536.22,46827133.35,21294816.13,105149355.47,72823790.71,45692832.60,17908586.52,120362503.40,77800776.65,52143737.92,24696890.00,137096666.75,103980988.00,70976073.13,32248820.00,172116922.83,111272259.00,86700685.00,39563451.00,154114832.00,114152114.00,72083628.00,37287359.00,143237652.00,102330807.00,65736246.00,30086169.00,127480466.00,58511427.00,112029117.00,49100862.00,91920023.00,43572029.00,104666678.00,46678594.00,100442357.00,0,94266572.00,0,102473423.00,0,0,0,76703806.62,30540485.17,0.0
8,财务费用,-11582656.23,-9664314.69,-6028274.91,-3678072.50,-11804335.76,-8344450.34,-5953099.03,-2347899.16,-9301390.15,-6225674.50,-4485592.77,-2363770.30,-7084926.81,-5038742.52,-4213246.71,-2067444.89,-5962581.45,-4356255.76,-4941729.78,-1703081.41,-7150750.95,-4515226.68,-3377322.51,-711973.19,-7035254.27,-4716895.50,-2118835.81,-717914.84,-4054517.53,-2459289.78,-1873301.07,-863570.04,-2868602.78,-1042790.55,-503999.76,1259028.51,-1938842.42,-811981.02,64743.10,-1111919.10,-6935662.22,-2749848.68,-1278098.18,-506262.47,-10868195.58,-4655762.17,-2745535.10,-816250.52,-6114515.61,-2264686.58,-2019943.03,-843255.42,-1796864.45,-1318252.29,-1471266.05,-186460.00,1291632.90,2398120.00,-244706.12,-250492.00,2439054.23,2428831.00,2845197.00,1841695.00,9726018.00,9245117.00,6287267.00,3560515.00,14020553.00,11985504.00,8587640.00,4586920.00,14103794.00,5710292.00,10607039.00,5318055.00,2632191.00,2172915.00,5194705.00,3858887.00,9514581.00,0,-913212.00,0,6174312.00,0,0,0,-2586721.57,5685034.82,0.0
