9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,2527789.57,839926.93,-269836.46,1277486.52,-2139212.06,6039325.38,588752.65,-421706.50,-634832.38,-44407.31,-601017.34,-441335.79,-926774.72,20411306.83,1344422.57,1020237.05,124774.21,980277.78,-813764.28,-39590.93,1249117.65,373316.76,1745948.46,1723986.88,1476965.88,421621.94,2081232.38,1984249.06,2942023.01,-213765.10,1519085.76,132488.99,3349723.44,658052.18,193999.65,665956.25,0,1777475.83,1412035.44,2608998.75,0,19164976.69,-1036050.06,1356225.59,0,9397646.12,0,886681.50,0,-84874848.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21796820.41,-9273732.79,18842847.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,82757.14,5257807.69,4401950.27,3492095.66,562668.96,3191116.61,2441804.47,2247476.92,2144667.65,44960296.94,27353505.07,9677476.47,2099835.90,-421696.77,-7915054.09,-8922406.96,-2564170.77,10333683.37,1598485.73,5242044.13,0.00,98376595.64,9957071.90,8839443.61,1745039.34,8220326.86,3245600.93,3248321.72,0,6022786.14,2968722.90,2968722.90,0,7536105.19,3050623.01,3050623.01,0,20091917.14,2966465.82,2965145.14,0,8323472.69,1101209.52,1101209.52,0,6330416.20,-138642.61,-165642.61,0,-1037183.64,12000.00,0,0,-665150.15,30000.00,0,0,-49632935.98,60000.00,0,0,-1209425.55,24000.00,0,0,-26579.73,50000.00,35000.00,0,-10259161.80,1106494.00,1106494.00,0,-6981943.62,2188348.66,-10522396.30,0,257019.32,0,35563400.30,0,107580.00,9630.00,1778522.45,1556748.95,4055909.74,518400.00,8637884.50,2559100.00,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,82757.14,5257807.69,4401950.27,3492095.66,562668.96,2350717.84,1601405.70,1407078.15,1304268.88,24074713.40,6622444.28,6655144.64,153805.74,-2541763.75,-9788727.93,6077497.63,-2564170.77,10333683.37,1598485.73,5242044.13,0.00,0,9957071.90,8839443.61,1745039.34,0,3245600.93,3248321.72,0,6022786.14,2968722.90,2968722.90,0,7536105.19,3050623.01,3050623.01,0,7994694.92,2966465.82,2965145.14,0,0,0,1101209.52,0,-523469.80,0,0,0,-1049183.64,0,0,0,-698150.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,47041599.45,346165743.52,205127089.78,119813322.64,40942774.72,247163937.75,151708339.00,95606285.62,25742348.00,198129982.52,130059301.59,74154280.71,29638369.16,131721641.13,98779481.30,58190890.41,24216366.61,85957894.64,82408816.81,52123465.11,23649740.32,171482138.64,77191053.20,50570474.04,20956730.48,79083132.14,61565332.74,41170014.97,19777948.46,57490378.39,49508266.95,36720697.23,15954114.03,68689035.06,64903495.00,41238021.48,13427501.73,63076416.04,43386170.60,27203064.24,8222448.29,55754059.97,39654630.81,24388619.84,13524063.76,-119921878.44,-67634775.11,-45520200.24,-20890656.62,-93702761.96,-54196167.11,-34306993.60,-14883559.41,2418349.71,-101138971.49,-66316172.89,-29017273.78,-272935218.63,-108677225.67,-75318492.41,-38220596.30,-253014779.84,1592649.74,1164979.55,877165.94,-256512884.62,-51965416.81,4924279.56,965955.22,-720049062.00,5506182.83,3500832.17,-4864662.53,-330174220.03,6731467.31,908861.74,-54571220.27,-305938487.54,47307091.27,76376772.20,61557640.56,154883845.75,84043038.03,181358316.12,96952490.21,168400135.32,95021900.00,167451270.81,81499800.00,136603599.48,40651358.00,28500272.00,23116079.00,0.0
16,加:营业外收入,651219.22,2686180.95,1397218.78,1060429.06,722492.55,1567909.84,714872.49,349338.11,121417.39,374542.44,235968.66,223258.21,3537038.04,17880921.73,11997355.59,8428120.94,4737099.22,21174632.88,13933795.51,10484376.72,4887593.00,30003297.83,14430253.51,9004035.18,4438505.43,34584870.27,21384050.56,15890695.76,4141572.35,33964389.58,24386753.46,17403595.32,8741020.49,27416113.72,12243023.85,7463689.76,3888383.95,28325417.09,21971693.20,13228053.74,3405165.52,21812710.85,14084758.64,10538246.03,4823161.55,460813269.01,0,0,0,102827231.44,1749737.44,1749737.44,0,23429063.64,163704.35,153610.35,3060.00,3353482.33,3232709.39,2421588.32,1855.00,17523.90,16434.90,11756.70,6876.50,2063761.67,20068.00,14469.40,8183.10,6534643.98,41000.00,41000.00,2000.00,6218912.32,70611.45,6288206.15,0,9538798.88,454115.77,25384692.59,496819.92,11872904.94,0,1265637.94,52395.82,441735.44,0,2536175.27,0,1121636.47,686243.00,979814.00,54004.00,0.0
17,减：营业外支出,123607.66,1039029.19,775126.60,521635.12,167340.62,1496544.41,623007.19,125702.22,64167.98,765549.50,73593.38,34328.83,20139.81,1992572.04,468914.42,189724.44,184765.18,809681.98,52502.16,39826.40,2107.43,1144904.90,348259.39,221325.82,45676.50,720329.00,429370.77,775695.88,15943.31,1515535.75,1593484.43,481772.66,149631.94,2307648.08,3186804.01,495390.81,136253.63,2087684.93,2175792.63,901663.71,377.02,615746.63,542165.84,268343.79,259484.72,3308950.07,178068.47,1627.28,326.97,4259270.48,4165478.76,3129035.16,14962.88,20102628.36,1215432.59,784772.19,61939.50,39542206.14,467689.70,230567.60,23029.71,249109.24,183939.97,180996.89,168776.04,140099.30,106225.70,106225.70,2659.18,134695620.78,15439.06,13782.82,13782.82,-3117747.46,10388.93,1754395.14,44114.54,430361.62,211515.02,184690.58,16841.00,323242.62,0,26928.04,0,150329.48,0,3668304.06,0,1023759.63,858245.00,515596.00,392513.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,64748.77,33414.22,19769.28,461105.86,455921.64,185453.75,183494.49,49758.78,13413.25,13062.75,2107.43,187415.61,178863.69,164555.43,426.50,0,27938.26,10216.64,451.00,103619.53,90820.54,89485.85,18693.39,683044.05,0,0,0,0,0,0,0,0,0,0,0,1797891.78,0,0,0,3957411.20,0,0,0,14132202.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,47569211.01,347812895.28,205749181.96,120352116.58,41497926.65,247235303.18,151800204.30,95829921.51,25799597.41,197738975.46,130221676.87,74343210.09,33155267.39,147609990.82,110307922.47,66429286.91,28768700.65,106322845.54,96290110.16,62568015.43,28535225.89,200340531.57,91273047.32,59353183.40,25349559.41,112947673.41,82520012.53,56285014.85,23903577.50,89939232.22,72301535.98,53642519.89,24545502.58,93797500.70,73959714.84,48206320.43,17179632.05,89314148.20,63182071.17,39529454.27,11627236.79,76951024.19,53197223.61,34658522.08,18087740.59,337582440.50,-67812843.58,-45521827.52,-20890983.59,4865199.00,-56611908.43,-35686291.32,-14898522.29,5744784.99,-102190699.73,-66947334.73,-29076153.28,-309123942.44,-105912205.98,-73127471.69,-38241771.01,-253246365.18,1425144.67,995739.36,715266.40,-254589222.25,-52051574.51,4832523.26,971479.14,-848210038.80,5531743.77,3528049.35,-4876445.35,-320837560.25,6791689.83,5442672.75,-54615334.81,-296830050.28,47549692.02,101576774.21,62037619.48,166433508.07,84043038.03,182597026.02,97004886.03,168691541.28,95021900.00,166319142.02,81499800.00,136701476.32,40479356.00,28964490.00,22777570.00,0.0
20,减：所得税费用,10186198.72,61340042.68,46019549.05,29300724.40,12975834.90,55864759.32,38944619.43,25674456.86,10225745.02,41850168.57,31434820.06,21548908.18,10430142.92,39997006.69,29835769.10,19780239.30,9160468.06,31924878.80,28911015.81,20060235.80,9715011.39,46847527.58,27695704.67,19167433.64,8744386.42,32675496.42,22900850.93,16251442.92,5387734.82,28219969.27,20360475.86,15104028.71,6217697.10,23684750.62,19730146.67,12253435.84,4772187.96,28967991.40,16580269.88,10755101.69,3251505.32,18141206.12,10926353.73,5859605.49,3277008.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7132453.80,15405348.63,0,0,11947500.16,24407526.26,13015935.01,22707394.44,14253300.00,22548770.24,12225000.00,20505221.45,0,0,0,0.0
21,五、净利润,37383012.29,286472852.60,159729632.91,91051392.18,28522091.75,191370543.86,112855584.87,70155464.65,15573852.39,155888806.89,98786856.81,52794301.91,22725124.47,107612984.13,80472153.37,46649047.61,19608232.59,74397966.74,67379094.35,42507779.63,18820214.50,153493003.99,63577342.65,40185749.76,16605172.99,80272176.99,59619161.60,40033571.93,18515842.68,61719262.95,51941060.12,38538491.18,18327805.48,70112750.08,54229568.17,35952884.59,12407444.09,60346156.80,46601801.29,28774352.58,8375731.47,58809818.07,42270869.88,28798916.59,14810732.56,337582440.50,-67812843.58,-45521827.52,-20890983.59,4865199.00,-56611908.43,-35686291.32,-14898522.29,5744784.99,-102190699.73,-66947334.73,-29076153.28,-309123942.44,-105912205.98,-73127471.69,-38241771.01,-253246365.18,1425144.67,995739.36,715266.40,-254589222.25,-52051574.51,4832523.26,971479.14,-848210038.80,5531743.77,3528049.35,-4876445.35,-320837560.25,6791689.83,5442672.75,-54615334.81,-296830050.28,40417238.22,86171425.58,62037619.48,166433508.07,72095537.87,163498536.46,83988951.02,150354482.09,80768600.00,143770371.78,69274800.00,116196254.87,29259450.00,19392325.00,12657386.00,0.0
22,归属于母公司所有者的净利润,43263784.92,246132048.03,143750121.53,70305333.06,29236746.07,167163643.37,104121552.66,58670633.11,25633618.89,155322655.21,98471292.96,53192008.54,23114137.04,105632195.28,78749841.36,46009266.87,19360933.40,74939487.32,67368606.53,42875679.82,18693397.66,153144210.17,63545812.70,40179463.38,17691852.49,80468839.31,59783682.77,39408608.77,17828919.34,61326050.73,51079008.08,37661685.44,17639285.79,67561563.57,51883575.50,34295281.48,12057883.46,57896290.55,45911352.41,28150940.22,8968187.28,55765592.81,41039347.08,27932832.87,14138275.48,337582440.50,-67812843.58,-45521827.52,-20890983.59,4865199.00,-56611908.43,-35686291.32,-14898522.29,5744784.99,-102190699.73,-66947334.73,-29076153.28,-309123942.44,-105912205.98,-73127471.69,-38241771.01,-253246365.18,1425144.67,995739.36,715266.40,-254589222.25,-52051574.51,4832523.26,971479.14,-848210038.80,5531743.77,3528049.35,-4876445.35,-320837560.25,6791689.83,5202301.74,-54855705.82,-298484942.42,40417238.22,84769513.58,62037619.48,163071344.47,72095537.87,158189499.76,83988951.02,145984146.84,80768600.00,143770371.78,69274800.00,116196254.87,29259450.00,19392325.00,12657386.00,0.0
23,少数股东损益,-5880772.63,40340804.57,15979511.38,20746059.12,-714654.32,24206900.49,8734032.21,11484831.54,-10059766.50,566151.68,315563.85,-397706.63,-389012.57,1980788.85,1722312.01,639780.74,247299.19,-541520.58,10487.82,-367900.19,126816.84,348793.82,31529.95,6286.38,-1086679.50,-196662.32,-164521.17,624963.16,686923.34,393212.22,862052.04,876805.74,688519.69,2551186.51,2345992.67,1657603.11,349560.63,2449866.25,690448.88,623412.36,-592455.81,3044225.26,1231522.80,866083.72,672457.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240371.01,240371.01,1654892.14,0,1401912.00,0,3362163.60,0,5309036.70,0,4370335.25,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.070000,0.420000,0.250000,0.120000,0.050000,0.290000,0.180000,0.100000,0.040000,0.270000,0.170000,0.090000,0.040000,0.180000,0.130000,0.080000,0.030000,0.130000,0.120000,0.070000,0.030000,0.260000,0.110000,0.070000,0.030000,0.140000,0.100000,0.070000,0.030000,0.110000,0.087000,0.065000,0.030000,0.120000,0.089000,0.059000,0.020700,0.100000,0.078600,0.048200,0.015000,0.100000,0.070300,0.047800,0.024000,0.850000,-0.171000,-0.114800,-0.053000,0.010000,-0.143000,-0.090000,-0.040000,0.014500,-0.260000,-0.169000,-0.073000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.070000,0.420000,0.250000,0.120000,0.050000,0.290000,0.180000,0.100000,0.040000,0.270000,0.170000,0.090000,0.040000,0.180000,0.130000,0.080000,0.030000,0.130000,0.120000,0.070000,0.030000,0.260000,0.110000,0.070000,0.030000,0.140000,0.100000,0.070000,0.030000,0.110000,0.087000,0.065000,0.030000,0.120000,0.089000,0.059000,0.020700,0.100000,0.078600,0.048200,0.015000,0.100000,0.070300,0.047800,0.024000,0.850000,-0.171000,-0.114800,-0.053000,0.010000,-0.143000,-0.090000,-0.040000,0.014500,-0.260000,-0.169000,-0.073000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,37383012.29,286472852.60,159729632.91,91051392.18,28522091.75,191370543.86,112855584.87,70155464.65,15573852.39,155888806.89,98786856.81,52794301.91,22725124.47,107612984.13,80472153.37,46649047.61,19608232.59,74397966.74,67379094.35,42507779.63,18820214.50,153493003.99,63577342.65,40185749.76,16605172.99,80272176.99,59619161.60,40033571.93,18515842.68,61719262.95,51941060.12,38538491.18,18327805.48,70112750.08,54229568.17,35952884.59,12407444.09,60346156.80,46601801.29,28774352.58,8375731.47,58809818.07,42270869.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,43263784.92,246132048.03,143750121.53,70305333.06,29236746.07,167163643.37,104121552.66,58670633.11,25633618.89,155322655.21,98471292.96,53192008.54,23114137.04,105632195.28,78749841.36,46009266.87,19360933.40,74939487.32,67368606.53,42875679.82,18693397.66,153144210.17,63545812.70,40179463.38,17691852.49,80468839.31,59783682.77,39408608.77,17828919.34,61326050.73,51079008.08,37661685.44,17639285.79,67561563.57,51883575.50,34295281.48,12057883.46,57896290.55,45911352.41,28150940.22,8968187.28,55765592.81,41039347.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-5880772.63,40340804.57,15979511.38,20746059.12,-714654.32,24206900.49,8734032.21,11484831.54,-10059766.50,566151.68,315563.85,-397706.63,-389012.57,1980788.85,1722312.01,639780.74,247299.19,-541520.58,10487.82,-367900.19,126816.84,348793.82,31529.95,6286.38,-1086679.50,-196662.32,-164521.17,624963.16,686923.34,393212.22,862052.04,876805.74,688519.69,2551186.51,2345992.67,1657603.11,349560.63,2449866.25,690448.88,623412.36,-592455.81,3044225.26,1231522.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
