,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,148896109856.46,98979793121.16,48043265870.34,183316560236.03,138138774411.21,88591626626.07,42655164567.37,159254466909.46,119189613634.20,77575749980.10,37741143448.27,119065825201.51,84270593385.38,48786606924.87,22236608015.25,89748320410.91,62637050986.16,41920085570.93,21870847316.55,88775444479.11,70487490218.48,47000717840.11,22392684634.39,86487723560.83,66555676185.50,42970525174.75,20548492044.23,79856597810.97,60627185163.81,40469693529.64,18688577124.09,73662501627.24,56831976195.90,37994692670.28,16478379061.88,60588248129.75,45430565676.19,29683728057.50,13313420868.19,32979419367.01,26577163909.34,16605644268.19,6800929850.24,30408039342.38,25964843054.97,18902489554.96,8236084534.38,29468645507.98,23696924488.45,17115654637.96,6197816617.81,19661419981.82,14670814967.89,11253823286.84,4243094050.48,16522672160.04,13294467505.58,9557840995.63,4111355653.90,15319069768.81,12305325021.75,8670735628.73,3245898753.08,11731745106.70,9253038569.96,6342747341.92,2800224478.31,11611296303.93,9236685995.82,6270861259.11,2695679983.54,11474304941.82,10014699576.56,6532275228.40,4841264356.73,2712412099.11,3989498798.77,2152030911.73,3845758674.59,1945612632.73,3843453404.11,1654592361.08,2646382399.07,1148585714.87,1534046361.82,587100100.00,926569850.00,440920898.22,795417259.95,588960795.00,591049219.00,535620013.00,0.0
2,营业收入,148896109856.46,98979793121.16,48043265870.34,183316560236.03,138138774411.21,88591626626.07,42655164567.37,159254466909.46,119189613634.20,77575749980.10,37741143448.27,119065825201.51,84270593385.38,48786606924.87,22236608015.25,89748320410.91,62637050986.16,41920085570.93,21870847316.55,88775444479.11,70487490218.48,47000717840.11,22392684634.39,86487723560.83,66555676185.50,42970525174.75,20548492044.23,79856597810.97,60627185163.81,40469693529.64,18688577124.09,73662501627.24,56831976195.90,37994692670.28,16478379061.88,60588248129.75,45430565676.19,29683728057.50,13313420868.19,32979419367.01,26577163909.34,16605644268.19,6800929850.24,30408039342.38,25964843054.97,18902489554.96,8236084534.38,29468645507.98,23696924488.45,17115654637.96,6197816617.81,19622831178.47,14665478197.69,11249728418.56,4240675058.95,16509455788.59,13287198297.17,9555401534.21,4110425304.45,15299383414.82,12287183114.56,8656167460.89,3233297628.04,11688374607.34,9217326082.84,6310763834.08,2786069619.52,11553520958.99,9209132831.23,6258864017.99,2693032995.97,11441823199.86,9977513696.56,6499763575.47,4828378025.49,2706766895.09,3974274783.43,2146690521.65,3823372330.15,1937467822.47,3826478494.57,1652731324.30,2644074669.04,1147483149.24,1530501338.50,586732800.00,926420150.00,440675344.99,795387918.04,588960795.00,591049219.00,535620013.00,0.0
3,二、营业总成本,141321760011.83,92948216240.14,45590068619.86,174866506302.15,131146255979.08,82990516025.15,40388152695.05,152156542051.80,113364284425.92,72895770760.33,35827028593.95,113662635982.28,80026228651.08,45404843534.70,20962096500.03,84526081762.99,58372169342.95,38627257019.78,20567760393.13,82276339361.17,65192301445.37,43514843190.17,21190207751.15,80941053781.44,62142336070.00,40124384054.78,19586407947.96,75129270897.21,56890276915.46,37996009443.98,17847172945.67,70020458413.85,53789442489.44,35951869691.52,15791504734.81,57865369583.78,43659938465.26,28541654435.22,12834211906.62,31515989782.90,25314907553.35,15720734644.46,6673363049.85,29392367129.56,24836151282.68,18056020270.24,8016408211.40,28634220133.65,22999399646.94,16612441884.98,6048899578.28,19061223249.77,14198159556.12,10908135227.51,4126263986.79,16083347915.23,12927059810.36,9284467662.14,3986222166.07,14691409254.47,11810715842.78,8338832606.59,3091557995.33,11124262611.06,8769549582.64,6022350659.10,2655209071.15,10959126207.15,8700521602.82,5909702776.22,2535652153.10,10486973656.41,9154906809.94,5952853566.82,4469421777.98,2516998778.13,3628650942.47,2000012670.25,3556777207.79,1801094205.07,3553873842.60,0,2445731132.47,0,1396711609.38,0,0,0,712861651.76,506579412.00,514834409.00,478940350.00,0.0
4,营业成本,105584046741.98,70174853958.91,34051470881.04,130154144638.08,98174684451.42,62924743807.78,30449298701.96,109889621609.45,83552179384.59,54154905833.39,26380619829.43,82126882211.95,59770278919.57,34675732074.42,15879797406.33,64658463207.53,45248115201.51,30273894667.92,15820574029.65,64345178404.56,52458248709.97,35252182401.62,16844550603.33,64586109082.61,49786907912.11,32332751721.22,15547400293.55,59703870817.98,45236651358.42,30518866074.60,14211413969.62,56263081343.94,42943828714.30,28835368857.40,12454783278.67,46420009145.90,34117374660.63,21925738410.67,9618702708.82,24263147272.18,19370166660.52,12190209605.95,5110132513.52,23375986068.53,20130908662.93,14243302025.07,6259492548.87,23867836251.20,19001004158.09,13485100365.68,4944171338.61,16868521903.09,12541557081.18,9495400816.15,3590810928.92,14567234642.53,11719259363.12,8400765127.94,3617631546.29,13276840224.94,10626587806.75,7449321074.35,2769789753.90,9972233680.40,7861749106.26,5372496479.92,2443512794.51,10057750600.20,7981737829.79,5323023102.33,2292704120.61,9508842528.10,8296029146.69,5369022083.67,3947897753.07,2252753488.10,3147008023.84,1772170435.87,3096673719.97,1574289986.89,3081867034.37,0,2193183901.44,0,1297021681.09,0,0,0,612320772.48,451926466.00,470323996.00,442460284.00,0.0
5,营业税金及附加,683425767.84,400930500.65,231507156.07,857232037.80,648780027.35,404415631.92,223258372.32,808890988.25,614599237.19,345386333.30,178393139.98,687765274.77,288720266.70,171696918.27,79633377.77,397251039.85,294557635.97,193792896.76,87152139.62,399706466.21,294874670.99,191003041.66,92394567.08,433408736.13,345783784.33,209058056.59,78759608.90,429872234.17,294857731.37,166448380.59,65458191.34,331881010.10,242853226.67,156660712.24,65176784.12,160226116.51,96508753.59,68482934.66,28853579.17,134738200.38,110817764.79,69182471.80,29984225.57,95454059.03,65092325.75,39724442.36,17185202.85,65855870.72,49704459.38,33667444.97,14568867.15,36032724.84,27434677.16,17342241.90,3706163.83,27793612.95,21349435.34,6716818.88,2186166.96,15841290.96,14243205.99,10943549.87,5526836.97,17560815.34,11625278.31,5633512.29,1140532.59,7255389.13,6627587.27,5004296.17,2285902.51,29261435.61,25789871.39,13869017.96,10546815.06,7030314.68,8231378.33,4385608.48,7856869.36,3909243.05,8962297.84,0,4516102.81,0,5097147.08,0,0,0,29144761.50,24600673.00,21723034.00,17459942.00,0.0
6,销售费用,22783073275.91,14596335114.01,7180387965.14,28653223738.07,21339457352.81,13106599051.97,6254887373.85,28276014979.78,21024447698.61,12937515954.38,6683104490.92,21254103195.32,13365034255.10,6693076335.80,3218647826.21,13101282436.95,8796419174.92,5534489533.39,3228336177.13,11578015165.15,8207420225.34,5151015307.00,2938444454.95,10306817423.92,7412903346.02,4739799630.90,2788374863.38,9628798167.66,7658549311.79,5057001933.88,2600191119.90,9099342578.93,7493378944.27,4885543433.21,2387019688.45,7815461209.67,6687547356.18,4592146507.14,2298209827.82,4984187508.44,3906541089.50,2308180303.03,910200394.05,4074594216.59,3214936391.79,2649436892.55,1024030544.02,3502458838.78,3051578393.38,2420161004.81,844293682.57,1386074104.76,1075643110.08,967455962.13,351627577.51,915908531.84,749921441.18,563049597.81,223353438.25,828456943.78,730787176.44,543755677.17,189075871.21,630867822.66,500497823.48,364266356.65,112992426.59,364770178.39,278531205.03,227509048.31,108525482.12,347750803.49,294607268.95,207826368.91,56256907.25,31115574.99,85187187.14,28299528.07,82241854.38,38500297.49,97756141.02,0,20692659.69,0,9987228.36,0,0,0,27648165.94,0,0,0,0.0
7,管理费用,6875429007.45,4525786069.23,1868650431.02,8324327164.18,6236541938.43,5951531296.20,2746972301.60,11133225318.88,6948695908.26,4623708396.51,2136203851.54,8382442112.27,6161130885.52,3543082531.68,1672477973.48,6549193839.44,4150195371.70,2696609726.52,1436276964.66,5994655207.18,4312105166.25,2922225238.26,1358013667.93,5443049447.18,4342273837.65,2725251344.98,1102204636.00,5188995999.97,3684351759.13,2236612275.90,959553119.50,4053202612.90,2916750418.95,1905923851.64,809809891.83,3416664435.09,2585067660.64,1864566589.08,845443317.86,2116221142.76,1899773185.32,1125687194.24,565128594.70,1691186469.23,1291921364.54,997422740.15,605924748.51,1187483078.84,897245229.71,654772879.24,234931076.82,768060297.27,558026345.87,430981359.76,181203380.58,574437299.99,438003926.84,315736467.61,144096071.54,562983266.95,427056815.03,321348768.41,120449586.23,483198751.97,377204119.37,262700405.81,94441643.79,509239368.93,413951999.04,341439800.62,125576109.10,588611646.24,531659564.98,358229802.06,446445894.72,219583432.98,365021761.30,188346585.67,357161318.92,176725984.21,346738856.42,0,211079838.22,0,79188586.66,0,0,0,37976421.64,22015863.00,18639637.00,17703252.00,0.0
8,财务费用,935573105.65,508746781.53,441163370.56,939176200.46,765856927.10,424983265.35,468944062.41,1392872274.21,990471459.74,611677281.93,225293551.11,720894816.45,270355496.98,125069008.47,4926386.49,-498120405.83,-295806153.67,-219855130.21,-98675324.63,-231129546.05,-140380412.29,-74892602.07,-97813604.58,-45745482.18,-9643580.65,-5639121.93,4813147.28,-22147108.29,-18853916.85,-4592440.67,6029662.13,115380434.91,133775770.65,113924495.64,54891708.91,6658266.14,103531434.44,59107859.10,17795070.66,-7965819.41,25127691.75,26216862.18,15283215.83,103655265.15,103571537.90,81986204.51,54242828.24,47970512.41,13008354.92,19055110.05,4023623.81,2534219.81,-4501658.17,-3045152.43,-1084064.05,-2026172.08,-1474356.12,-1800350.10,-1045056.97,7287527.84,12040838.57,13463536.79,6715947.02,20401540.69,18473255.22,17253904.43,3121673.67,20110670.50,19672981.69,12726528.79,6560538.76,12507242.97,6820957.93,3906294.22,9515490.42,6515967.38,7134331.28,6810512.16,12843445.16,7668693.43,18549512.95,0,16258630.31,0,5416966.19,0,0,0,5771530.20,8036410.00,4147742.00,1316872.00,0.0
9,研发费用,4460212113.00,2741563815.81,1534693885.11,5080604505.93,3712243059.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,215322646.22,760284186.13,268692222.87,178242971.93,244791882.91,655916881.23,233890737.53,222576960.82,223413730.97,490548371.52,170708827.21,196186666.06,106613529.75,318011645.05,178688112.52,148325325.40,94096406.70,189913664.12,60033085.11,73309803.70,54618062.44,217414573.78,264110770.54,123162423.02,64855398.85,199880785.72,34720671.60,21673219.68,4526883.18,157570433.07,58855414.60,54448341.39,19823382.83,46350410.47,69908599.78,31612134.57,25207402.29,25661478.55,2481161.47,1258207.26,42634106.18,51491051.03,29720999.77,44147965.60,55532338.91,-37384418.30,-13140948.54,-314919.77,6910989.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1241082.54,0,16068260.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,14588891.48,57409956.80,221898309.95,-145191723.49,-88550629.00,36661921.50,207293485.79,614071259.47,526252264.40,412063845.15,158467287.04,94648076.07,-103567238.94,-182258158.84,-56543159.42,-90223059.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,4987525354.22,756051437.45,295937088.57,1923204044.99,1326437894.00,867458988.96,242480840.14,1481800064.82,972423558.52,653842714.35,319933556.06,1619717433.78,1337553151.05,1029193799.84,780650130.95,1320302216.61,845997590.76,468159791.09,191170527.94,1237475844.32,1044159748.92,314269574.87,151633742.35,621873634.53,463629729.03,296517331.55,142060954.81,542586538.35,443879690.98,292792018.15,132807288.50,420764850.88,319212988.57,210865291.00,93657722.86,263666041.69,187405050.53,93781377.58,34220230.03,167071754.33,162838539.86,111342543.48,39818663.34,151058393.06,119749353.51,67128493.85,6538529.71,64868376.81,27992307.80,14834584.15,7400421.04,-110665098.81,-69898952.38,-53997847.13,-10086262.18,-113207763.73,-82554677.39,-66284277.61,-34966736.09,-121538219.54,-104921818.11,-68666350.88,-34319070.58,-119528409.52,-103044623.29,-67570086.54,-32864366.64,-138718204.49,-102607480.27,-71150459.24,-35260154.47,-105916074.83,-99064250.46,-57136478.40,130196903.01,38066498.25,43883563.31,27208920.81,36214343.52,14445319.24,31763544.17,8114798.22,12577888.63,5309245.99,561073.91,189900.00,966330.00,0,159350.00,102737.00,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,1324848299.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265454761.32,0,0,0,0,93657722.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
