,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,11209104808.76,8529722348.15,5969394781.86,3030798567.47,10138132143.78,7176797770.58,4459184165.15,1831347903.17,7612185740.64,4119304171.18,2701739794.97,1407476119.35,5626440546.85,4925145278.03,2851773914.89,1356074573.94,5157369192.01,3739442080.44,2551438380.23,1153642371.36,5126627132.09,4021054047.04,2614078509.23,1145076016.76,4549915314.66,3533108056.75,2317937920.07,1061814170.05,3951033033.08,3108945426.23,2120015596.80,982858603.07,2998260900.21,2157922672.49,1407135719.90,676163818.88,2556879166.48,1871540097.01,1309187224.31,755972492.63,1929934694.42,1383033757.21,776106675.24,1346754319.55,849884428.14,0.0
2,营业收入,11209104808.76,8529722348.15,5969394781.86,3030798567.47,10138132143.78,7176797770.58,4459184165.15,1831347903.17,7612185740.64,4119304171.18,2701739794.97,1407476119.35,5626440546.85,4925145278.03,2851773914.89,1356074573.94,5157369192.01,3739442080.44,2551438380.23,1153642371.36,5126627132.09,4021054047.04,2614078509.23,1145076016.76,4549915314.66,3533108056.75,2317937920.07,1061814170.05,3951033033.08,3108945426.23,2120015596.80,982858603.07,2998260900.21,2157922672.49,1407135719.90,676163818.88,2556879166.48,1871540097.01,1309187224.31,755972492.63,1929934694.42,1383033757.21,776106675.24,1346754319.55,849884428.14,0.0
3,二、营业总成本,9539220513.24,7413727653.85,5176181326.01,2545235221.24,8790110937.90,6230875236.06,3756161413.31,1484833460.75,6108527795.73,2941874133.52,1906970769.52,1022255344.26,4003945314.12,3753404785.66,2066624431.02,1003844858.64,3601152572.53,2617883101.78,1790539650.77,817268832.56,3674696563.47,2941020025.89,1886314092.57,823122312.99,3361397070.56,2620643268.63,1685304610.08,810497077.76,3041768615.08,2429213249.65,1635966001.08,783064519.77,2387036477.86,1664765621.15,1062772073.18,523806536.48,2068755534.55,1464071542.09,1050375358.29,638649148.29,1553898323.89,1058594468.88,565400447.28,1093453511.35,632583105.27,0.0
4,营业成本,8783403509.80,6864924187.67,4798230983.77,2332934798.65,8037291444.86,5736986225.90,3449543913.51,1328273875.08,5539294257.52,2585753367.82,1659751825.75,899649507.38,3532992928.34,3415349586.06,1834806637.40,889266043.80,3061530652.31,2221990559.96,1506939893.45,673000782.15,3079522015.64,2529443878.55,1621234075.60,696090652.02,2715074804.86,2141284241.39,1367792511.03,649294642.06,2407146272.42,2012811234.68,1367465539.52,648965655.29,1982149196.23,1406528880.26,892480862.08,437392783.66,1703040650.46,1214422310.70,879224697.69,545415669.07,1192328599.25,803738180.18,423196606.81,805813758.71,480295054.30,0.0
5,营业税金及附加,183489558.49,137932334.61,101283032.32,57869052.97,203395895.25,78793810.01,51672443.97,22236401.39,75270284.83,48143719.22,33060258.99,19784678.83,48122479.00,15656232.05,10616115.13,4170836.68,12316517.62,8468329.87,6021235.07,2639789.94,14979528.00,10778552.89,7092136.57,3181292.91,91264472.36,88065256.23,69761316.84,32189827.46,129927048.01,91401949.04,61953113.82,27409553.21,86650054.83,63094674.27,42210720.66,20878601.23,70901453.47,52155121.06,34733641.14,17289973.38,61036313.36,43544471.60,26444310.39,44024672.20,27648473.58,0.0
6,销售费用,27448467.03,23990961.58,15151064.36,6810703.55,32232628.65,22571884.95,13675369.25,6649733.57,27887920.58,1606181.25,1015020.34,471006.47,1903185.31,787550.19,535496.44,815122.11,1876396.21,1455419.31,1031052.25,533490.23,4668589.44,3485980.22,2035568.52,594162.08,7988981.85,5990008.92,4959952.78,1381201.98,10385906.33,5388193.67,3776571.61,2390992.71,8613995.45,5171226.88,3159142.40,1370907.57,4811172.44,3252449.07,2651620.43,1357324.59,5313286.46,3403070.26,2290869.84,3120371.34,1191724.14,0.0
7,管理费用,461220879.32,320787287.28,218331291.20,98624714.34,419127593.28,316220255.82,185567050.85,88046392.67,407831879.53,251572792.87,167814983.58,71494179.32,327715583.54,248801120.63,159019699.21,76819550.18,331786908.01,236251747.28,159299705.98,79033045.25,334459711.78,230880801.87,145778752.12,67911665.39,339621086.77,222337042.53,134269351.21,71243170.75,321650707.87,198345489.12,128544051.99,69081678.81,271602506.81,163595803.88,107974052.30,55640352.07,234435485.50,144158948.72,94467413.92,53332352.06,220890818.06,154337123.09,81410754.75,169811727.42,118632586.25,0.0
8,财务费用,67309159.93,54770203.39,38509687.20,20722473.59,74752738.55,69723963.98,42788360.17,12871088.23,46842545.95,36223700.96,25046664.42,12851367.73,80492662.64,64707015.61,45230852.01,25478564.14,151407355.78,127200407.17,94184782.93,46349723.54,191153461.60,149690231.08,104418750.96,48318945.27,187658943.55,136271150.67,89628435.75,43429186.14,164963377.83,110978952.40,68073369.55,31683816.34,36607234.72,23355930.45,14419885.11,6269813.27,53971406.21,48624759.00,37264068.17,19046527.25,65291937.63,52064375.78,31455326.52,69963431.68,5052771.83,0.0
9,研发费用,16348938.67,11322679.32,4675267.16,1235699.20,7858208.00,3065359.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,15452429.31,3513735.69,12914275.56,26755969.81,11400907.32,18574371.40,20282016.44,18004604.53,12718475.29,8103281.12,16415630.83,7294741.73,42234742.60,22516638.19,23062981.09,15712001.45,49913257.01,16740581.28,5754808.80,7025595.32,19788781.17,26695568.89,18893042.47,12959049.37,7695302.62,10287430.74,6153354.59,3532823.41,1413489.82,3019105.41,2527410.63,2254078.68,1595366.47,1457953.54,2033916.94,2207301.94,9037369.13,1507247.97,602578.97,719550.00,-237504.83,0.0
11,公允价值变动收益,2010859.20,-16065174.04,-528409.30,-23103110.76,-3736874.05,-2377533.66,797219.04,-367717.96,-8334350.00,0,-36000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,403081687.59,300343254.71,238794191.68,83339434.24,437032067.15,297330558.72,182492872.21,80592045.39,214480702.95,189244208.64,131275360.60,42993983.10,44582369.24,32700963.88,31550395.55,439297.10,39765458.48,39723741.33,38568541.29,577790.09,35659417.17,14434393.02,13809752.01,881850.16,59074038.53,17987647.49,15012299.98,7904333.84,12665174.15,1487061.56,1257705.83,561574.09,11628238.00,1834225.98,1246610.35,858711.21,7260125.22,7103579.89,6989940.97,6467714.13,1133009.94,2221595.24,1443093.56,-3702270.98,2420009.92,0.0
13,其中:对联营企业和合营企业的投资收益,419593169.28,316224770.00,217512007.12,105337482.70,401647360.90,237308861.78,132775130.23,72771095.52,192308945.74,155078095.24,93144500.65,42993983.10,13614169.24,1732763.88,582195.55,439297.10,2969448.70,2927731.55,1772531.51,577790.09,3259417.17,2434393.02,1809752.01,881850.16,4476742.32,4802825.49,1827477.98,1311922.84,2465174.15,1487061.56,1257705.83,561574.09,1420874.20,0,1246610.35,858711.21,1260125.22,1103579.89,989940.97,467714.13,714956.46,2221595.24,1443093.56,610846.76,723509.92,0.0
14,汇兑收益,0,0,0,0,0,0,0,-499370.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,2166414444.37,1490579579.03,1097759865.61,548683302.38,1884332427.72,1321335789.13,964752718.53,467629374.57,1817938210.93,1366959205.10,926008386.05,428214758.19,1667077601.97,1204441456.25,816699879.42,352669012.40,1595982077.96,1161282719.99,799467270.75,336951328.89,1487589985.79,1094468414.17,741574168.67,322835553.93,1247592282.63,930452435.61,647645609.97,259221426.13,921929592.15,681219238.14,485307301.55,200355657.39,622852660.35,494991277.32,345610257.07,153215993.61,495383757.15,414572134.81,265801806.99,123791058.47,377169380.47,326660883.57,212149321.52,249598537.22,219721332.79,0.0
16,加:营业外收入,34084235.33,21785635.36,13394670.08,4977311.76,22036775.77,16179648.94,11848505.74,5261838.01,22960345.35,12833795.84,9716759.81,2635079.19,48658460.54,53873125.42,32424666.95,6210720.68,23781791.00,7924680.53,6234082.43,3635164.15,20328373.99,5174292.67,3811163.01,1076899.94,13753154.59,12429658.16,9625558.20,4932292.40,13846548.58,10964667.41,9521710.67,3686116.00,33686703.53,30225130.10,28208076.20,1321063.37,8478489.85,6386853.13,5022939.62,1644177.35,6674807.75,3182833.81,2038047.10,9991607.59,9213878.30,0.0
17,减：营业外支出,4248485.18,3286990.65,1717291.02,444985.20,5149833.89,3600802.66,1794220.77,747116.22,6942200.29,4355001.48,2995283.29,2127867.64,57594507.89,49748413.06,49216698.47,0,25274201.79,20324544.70,19560174.68,55000.00,878268.16,288886.58,2689.00,1689.00,2397122.38,594213.85,426608.90,64905.50,788345.60,430285.31,290470.19,78405.86,2786888.76,369219.92,197413.32,138727.95,4678070.45,3742773.14,1798702.14,245556.27,2378721.40,2261192.68,438926.10,6075872.98,2449414.73,0.0
