,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9104342088.84,6730360306.66,4688159157.16,2264627418.45,9400534426.47,6759307651.77,4707537796.92,2254497109.82,8278758726.28,5874405256.28,3857720655.64,1708129406.30,5830191339.72,3879319633.21,2591700082.12,1166848045.30,5858860791.94,4404983035.53,2944722414.99,1437871755.12,6601451246.61,4914902226.65,3321462397.71,1651041874.92,6466699211.03,4132746551.69,2865981619.22,1239039884.36,7579309504.59,5298124281.69,3153739516.80,1280279371.02,5037462412.72,3755181462.39,2611108046.60,1124589584.56,3695219243.82,2682017571.92,1841393538.59,772678469.17,2281741063.87,1590481894.86,1096489576.05,459353433.13,2591014957.90,2117684559.86,1611339751.75,708380378.78,2400388164.85,274944279.17,158583332.09,63221321.12,280679561.53,197330409.13,116282015.18,35279889.12,230794457.93,163701567.24,103115886.29,31761346.12,202203507.49,153851269.64,106981539.59,35336400.04,236945056.39,172001444.10,105966981.90,176345263.79,122076187.66,0.0
2,营业收入,9104342088.84,6730360306.66,4688159157.16,2264627418.45,9400534426.47,6759307651.77,4707537796.92,2254497109.82,8278758726.28,5874405256.28,3857720655.64,1708129406.30,5830191339.72,3879319633.21,2591700082.12,1166848045.30,5858860791.94,4404983035.53,2944722414.99,1437871755.12,6601451246.61,4914902226.65,3321462397.71,1651041874.92,6466699211.03,4132746551.69,2865981619.22,1239039884.36,7579309504.59,5298124281.69,3153739516.80,1280279371.02,5037462412.72,3755181462.39,2611108046.60,1124589584.56,3695219243.82,2682017571.92,1841393538.59,772678469.17,2281741063.87,1590481894.86,1096489576.05,459353433.13,2591014957.90,2117684559.86,1611339751.75,708380378.78,2400388164.85,274944279.17,158583332.09,63221321.12,276837869.18,194324975.65,114661882.37,34760529.50,228282209.49,162176785.52,102044701.78,31288360.20,200532583.49,152550074.33,106221804.06,34983710.79,235368284.24,170243334.22,105029835.72,175275981.76,121023974.29,0.0
3,二、营业总成本,8901355305.67,6641185549.93,4625322470.13,2278012338.72,11519851304.84,6825214939.02,4736295674.62,2259786652.93,8278395752.46,5875246983.13,3825750241.59,1698379004.12,5909121504.10,3906035768.03,2580064064.86,1167319671.17,5881394851.17,4401981658.76,2923483684.18,1434529059.79,6514031197.09,4821362359.05,3233787684.56,1608187969.76,6531095227.05,4097445313.36,2840958847.14,1165653398.90,7199661184.95,4932532056.73,2936909515.46,1185422966.37,4784539198.01,3556039563.00,2453378242.46,1071224337.52,3387672527.93,2451404691.85,1665324386.06,710320265.30,2061735034.67,1399778973.54,939041379.00,400521775.78,2378847881.20,1916640260.94,1442360561.10,647480282.87,2155576933.52,263438827.27,153994875.41,63171986.78,266980098.71,191492970.59,115288987.82,32789902.73,200184730.91,139259453.18,88733757.23,29499330.36,174932129.93,132065420.90,90250530.49,32645124.77,196270327.12,140356360.66,85804227.61,143858341.97,104302208.12,0.0
4,营业成本,7470146997.66,5586515696.58,3904423449.46,1910169924.41,8275486127.24,5763293923.21,4026440678.43,1920047016.93,6870073623.96,4831034368.60,3172615066.34,1410956668.56,4747116396.02,3069919059.68,2038070844.86,920131371.18,4773118447.12,3591650260.54,2399595493.83,1179748095.62,5474831083.85,4083679225.15,2748625239.72,1383698612.88,5462289025.63,3358653374.87,2326306157.00,952253620.93,6234283030.05,4289121143.09,2498847326.02,1000628807.75,3971638043.27,2981681487.86,2078815390.39,907820671.22,2907261106.71,2123010120.27,1464062100.71,633698282.89,1805278969.37,1227388453.08,836176896.00,360369108.88,2121402276.03,1723964986.11,1304718836.28,582393577.64,1989165534.79,193703774.26,112237322.29,45734304.64,208810360.73,153420221.44,88816292.48,22859429.05,157106745.10,110561876.10,70072446.75,21376112.64,129466290.58,98725618.97,67274044.94,22341043.24,142756211.11,96737073.58,62161196.36,103919549.81,73539628.32,0.0
5,营业税金及附加,45002181.10,33974596.08,23787547.17,11535582.42,54420387.31,38082271.86,26611309.67,11141166.59,44977835.37,28741998.61,20950152.51,7458874.36,43623646.66,23038469.30,17120945.07,5049381.54,39454183.67,25877690.66,17903796.37,7667702.28,38185634.44,27124156.83,17537879.84,6759713.93,29117328.65,19909026.15,13320746.72,6471955.03,33456349.59,23134531.93,15892074.83,4776619.41,30270410.75,20033978.70,14378589.53,4376231.83,12837821.21,7147330.47,4807525.87,1674492.64,7870662.41,4948290.66,3400638.65,1242761.39,9384475.03,5055341.20,4016892.46,1288614.39,4510745.59,1594446.42,908991.68,427403.78,1547862.77,950453.94,537735.59,127295.89,2023217.70,1564710.38,1116587.04,352123.92,2180626.71,1674240.63,1165001.33,395095.59,2885209.36,2096785.24,1237987.12,2074469.39,1172037.41,0.0
6,销售费用,444155873.02,307665643.59,200693196.72,108242962.99,446302994.23,290393258.77,206554830.20,93036709.16,396404926.29,279036465.90,169867586.32,79857494.79,306926717.30,204626868.85,132913703.60,59684203.55,266605388.20,205625908.53,133212793.06,59731625.54,241337707.86,181658794.92,114132630.20,52981390.91,231350889.35,169456084.55,115589731.93,40626233.56,236393472.99,147080815.77,93636700.45,39261465.16,187242290.76,132240735.77,88497775.36,42039531.70,128636670.19,89246885.06,53057152.55,24950702.34,81208935.93,58045026.82,31860246.19,10545541.59,87652794.34,61907331.78,42025338.99,21683097.40,80319289.73,40453013.02,22316484.30,9619488.34,25771382.04,17466396.06,11832143.01,4927497.50,22932060.24,15419360.19,9724923.14,4528706.82,23671289.66,16964216.34,11704569.36,5687451.66,30276519.70,27904443.11,13789962.97,20723514.32,16813219.68,0.0
7,管理费用,343715506.71,340155284.76,234885898.88,117997605.75,471562565.12,323290343.04,352014827.38,165608695.36,673445445.53,503444412.12,310376526.89,152247367.26,605086318.11,446800986.69,274384293.79,137741351.30,624065551.56,445288285.11,274866833.09,139016298.88,573027464.74,394864431.30,260270529.77,124994892.92,489324669.76,358358758.71,243124731.01,116017759.53,503050667.32,358297859.76,245716114.13,106880838.47,463163823.96,318391717.73,208769111.46,100297850.44,286018101.32,194931604.26,121191370.96,50174370.81,150333366.86,93565255.05,53150818.85,23689694.19,117592579.56,91601921.80,64436208.39,31971870.65,86864116.35,23893757.87,15283471.83,6710854.50,26519160.20,16637123.08,12137921.38,3897771.78,18249397.03,12119216.31,7920921.37,3413945.45,19502353.58,12859264.55,8570980.81,3559369.14,18032591.34,11849632.52,7389169.24,14257796.91,11472948.73,0.0
8,财务费用,218528651.48,161761951.25,126146421.67,63596475.18,249271814.17,145593880.99,94861572.95,69953064.89,244153755.18,199461921.97,118413093.60,47858599.15,169910381.08,134149546.67,90073440.70,44713363.60,182848118.26,125898023.00,90263276.91,50250171.69,174068262.40,124603187.16,83788841.34,39753359.12,211727981.60,160064644.03,111614055.43,50283829.85,117984886.13,97592614.63,65512208.48,33875235.58,115838841.72,85280604.72,44506337.50,16690052.33,45486005.96,25190059.48,10327543.66,-177583.38,8807712.58,10878000.98,9498832.36,4196552.40,23004199.47,20307407.76,13360012.69,10143122.79,12763533.93,1512098.39,966868.00,679935.52,4331332.97,3018776.07,1964895.36,977908.51,-126689.16,-405709.80,-101121.07,-171558.47,111569.40,1842080.41,1535934.05,662165.14,2319795.61,1768426.21,1225911.92,2883011.54,1304373.98,0.0
9,研发费用,379806095.70,211112377.67,135385956.23,66469787.97,345233095.77,233622409.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,1677574321.00,30938851.76,29812455.99,0,49340166.13,33527815.93,33527815.93,0,36458044.93,27500836.84,27500836.84,0,-4696837.64,7641490.92,7641490.92,-1884834.22,12581043.80,9432563.69,9432563.69,0,107285332.06,31003425.05,31003425.05,0,74492778.87,17305091.55,17305091.55,0,16385787.55,18411038.22,18411038.22,0,7432822.54,11878692.31,11878692.31,0,8235387.52,4953946.95,4953946.95,478117.33,19811556.77,13803272.29,13803272.29,0,-18046286.87,2281737.31,2281737.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,2597000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555215.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
