,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1567563016.08,964714770.64,430034702.96,2290837622.15,1599930195.27,1040574383.70,376624519.12,2079370439.14,1467051712.00,831942818.39,399353670.96,2011743929.44,1554281110.23,915292315.40,370921290.99,2170305544.69,1879680968.18,1090731906.77,517503017.33,2361209332.08,1834310174.35,1130391379.19,564638172.99,2132553599.60,1676262971.43,1092271750.85,529119760.57,2167196965.24,1727851015.35,1155346313.94,505994089.37,2323768642.77,1677351197.54,943088944.59,395598782.60,1543168690.13,1193032315.91,703227561.91,320213114.17,1417339353.96,1070939389.21,649169933.65,336207889.77,1780945325.94,1628188994.93,1057803215.02,495776704.51,1641482382.90,1254649052.92,780926064.85,324819877.21,1030610178.06,833366591.84,705412482.13,429636235.87,0.0
2,营业收入,1567563016.08,964714770.64,430034702.96,2290837622.15,1599930195.27,1040574383.70,376624519.12,2079370439.14,1467051712.00,831942818.39,399353670.96,2011743929.44,1554281110.23,915292315.40,370921290.99,2170305544.69,1879680968.18,1090731906.77,517503017.33,2361209332.08,1834310174.35,1130391379.19,564638172.99,2132553599.60,1676262971.43,1092271750.85,529119760.57,2167196965.24,1727851015.35,1155346313.94,505994089.37,2323768642.77,1677351197.54,943088944.59,395598782.60,1543168690.13,1193032315.91,703227561.91,320213114.17,1417339353.96,1070939389.21,649169933.65,336207889.77,1780945325.94,1628188994.93,1057803215.02,495776704.51,1641482382.90,1254507014.63,780926064.85,324819877.21,1030610178.06,832083665.04,705412482.13,429636235.87,0.0
3,二、营业总成本,1545561701.41,957457221.65,437258559.69,2334750853.66,1584529447.57,1041640053.87,408151179.50,2195665486.37,1454711033.82,829319796.10,397913096.11,1954744572.52,1432271891.96,860559166.87,359133320.17,2011135263.20,1744049973.40,1029813744.24,491624785.39,2152259582.83,1664838440.05,1010208177.57,494012989.34,1996554469.72,1566008966.53,1011738900.18,486581154.87,2073661776.38,1635451516.86,1078772408.14,466997094.00,2239284617.29,1607792860.69,896919013.36,369068652.51,1422018108.99,1107778636.28,659685569.05,294672462.05,1412121794.41,1079740008.42,684525305.98,341195305.26,1713831707.36,1529140566.28,987886763.00,469241312.29,1567064595.70,1197172441.05,746483746.65,310408069.76,983153764.64,795752206.00,681228325.43,408751251.33,0.0
4,营业成本,1322926492.20,813124149.88,369620678.09,1928731850.02,1350947583.57,872766452.23,331062599.50,1772500710.55,1204554307.22,671523257.62,324387157.70,1576555609.32,1185869356.88,705400687.19,289142676.50,1705297436.06,1504796991.81,880427232.12,423442308.37,1863890557.04,1458289982.55,875271377.21,431482505.48,1773908836.33,1401619430.68,902436063.65,436567398.87,1888042066.44,1478932532.88,972694378.45,414056169.64,2000231346.04,1445108183.86,791888583.02,335339203.32,1275519609.24,1007635524.23,592393351.37,258954139.71,1270940911.06,979738944.42,614228700.86,308558718.95,1563070924.38,1420179396.43,912174786.28,429705604.56,1462967862.14,1124029256.94,699227703.91,287409642.86,903433138.04,736796404.80,630396280.16,370214966.24,0.0
5,营业税金及附加,8427725.55,6376978.67,964226.71,12413535.68,6381262.54,5084561.81,1521404.37,9958850.55,6447002.69,5351619.95,2357960.75,6253135.50,1877790.07,1516286.88,515360.93,4089850.70,257452.41,155494.23,32651.32,174300.25,140526.62,78390.27,28937.76,140424.77,256676.51,81286.81,20280.59,254369.76,231837.97,132877.61,44467.46,24876447.32,676921.25,233029.96,35694.79,65439.92,44526.35,36899.29,3698.23,34616.41,22394.07,510.79,216.26,634.41,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,66921261.07,40716282.51,19432065.63,149144576.49,90689341.36,65887047.78,30313327.26,145248411.75,92139622.67,53166834.80,15541087.75,91026129.07,63759289.72,35374569.67,10197249.82,81533128.08,54120955.40,33394150.30,17906271.08,111957010.63,72149660.11,45920895.70,20352341.48,95247411.01,66084643.16,41961956.89,17951413.06,85548392.84,67443323.93,47508554.55,21425978.68,93058094.15,69856009.64,45625567.70,15641619.51,73535295.82,52148004.11,36665178.06,19413642.91,77565944.90,58422755.26,38421578.81,16214727.43,68016439.99,53956697.22,38064387.59,19791218.23,57389769.96,40160450.97,23828108.20,12669110.76,43505405.85,33443110.71,27495305.96,20946271.82,0.0
7,管理费用,86016535.47,59155949.96,29584334.12,135126923.11,96264362.51,75229884.19,36702720.75,156310578.45,114754463.13,77568043.85,38991064.20,170909636.74,127249278.81,83117626.70,42062983.24,186528036.41,130983155.37,83896558.38,37673449.24,164540329.06,107490050.55,71975291.42,36008354.45,111617823.32,90055993.68,60059088.22,27241748.63,94399853.89,82432488.78,53603862.48,27771840.60,109580107.30,87717003.95,56046540.97,17736368.41,72178433.41,46314394.86,29512448.87,15031623.63,59004555.17,42739703.82,26330524.66,14204857.92,55327848.34,42542096.71,29284295.53,16002654.15,40022166.36,28166996.67,20151720.22,8976489.29,31209832.03,22867163.54,21324818.85,14776254.82,0.0
8,财务费用,38287595.72,28952145.50,14537554.10,63940312.34,32214889.45,18751886.08,9129972.60,80997072.07,37027678.30,22474474.42,17607543.14,69437693.29,52434998.90,34823576.62,17825204.96,34386142.45,50790936.28,33162400.70,14131409.12,6859699.33,17465733.84,8650267.41,2255414.17,13628761.97,6246796.76,7722468.49,3191493.20,8202746.25,8779394.92,6222554.26,2661284.69,6421914.93,3314753.26,842624.05,315766.48,-405186.24,-37421.49,116324.30,323402.16,4798315.39,4948350.42,3857425.21,2216784.70,15638744.92,11502216.53,7403134.21,3741835.35,6866038.08,4584811.12,3045288.96,1445807.95,4330787.49,2645526.95,3288166.76,2485028.93,0.0
