,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1346633734.43,914477997.70,608209100.31,247805586.38,1391240341.06,844201237.60,611653496.21,228260240.74,1427161940.07,962754736.68,667497956.02,302614885.82,1524573365.61,1007319300.28,719761018.19,335882011.04,1572706809.50,1099740877.73,798934316.61,323996585.04,1789013935.87,1266167683.16,858971974.92,410125144.50,1847477710.55,1252269584.72,811521517.60,381640688.51,1795491076.98,1221791154.75,813392575.16,395635744.12,2110985187.97,1475008668.22,1005283410.92,447234462.34,2307488391.67,1545177637.05,988395334.54,446654138.34,2277504376.03,1610843020.32,1074950921.60,543995637.21,2905075792.76,2045999463.33,1240461170.81,522126107.59,1678210692.99,1198652446.74,738448963.64,378245410.72,2366338724.01,1951285719.96,1387129043.35,715379542.32,2961839684.09,2201583329.89,1458097382.48,764979895.12,3852254675.19,2969423170.00,1988103015.53,1030065384.06,4027060411.30,2963653592.68,1979631633.10,1008278473.77,3678984804.31,2588273354.69,1637969105.03,887151269.04,3244704276.39,2338279100.57,1494174672.49,1444913806.33,131515398.33,261524364.99,110631802.04,330002913.83,170743870.55,390099157.01,153892702.72,301417065.99,144128389.43,327045415.75,153271700.00,359839700.00,196670669.50,230300474.10,45745093.47,81411479.68,0.0
2,营业收入,1346633734.43,914477997.70,608209100.31,247805586.38,1391240341.06,844201237.60,611653496.21,228260240.74,1427161940.07,962754736.68,667497956.02,302614885.82,1524573365.61,1007319300.28,719761018.19,335882011.04,1572706809.50,1099740877.73,798934316.61,323996585.04,1789013935.87,1266167683.16,858971974.92,410125144.50,1847477710.55,1252269584.72,811521517.60,381640688.51,1795491076.98,1221791154.75,813392575.16,395635744.12,2110985187.97,1475008668.22,1005283410.92,447234462.34,2307488391.67,1545177637.05,988395334.54,446654138.34,2277504376.03,1610843020.32,1074950921.60,543995637.21,2905075792.76,2045999463.33,1240461170.81,522126107.59,1678210692.99,1198652446.74,738448963.64,378245410.72,2345371699.50,1934982953.85,1375289142.14,709084627.56,2945931106.78,2186988208.34,1448267358.18,758802743.65,3836481696.24,2955561565.14,1980281500.80,1026366894.23,4014089223.76,2954937062.47,1973226533.90,1006567574.06,3663238826.95,2579225513.10,1632973565.71,886646535.90,3247882437.11,2339736365.28,1495631937.20,1444530218.69,130078181.62,258603679.32,109624497.27,325266073.03,168969024.28,387822328.94,151401043.33,297608701.34,143667565.48,324222425.40,149890600.00,359172340.00,196423577.58,230300474.10,45745093.47,81411479.68,0.0
3,二、营业总成本,1352354046.62,910875284.21,601090880.72,258687148.19,1406429552.74,849574684.65,596012262.97,224635050.33,1469367867.07,931456011.87,641566751.26,283851909.74,1529411660.06,998531532.83,704542677.08,327733252.45,1588110826.71,1141666781.28,809221773.66,338023436.23,1907946379.89,1260928105.15,837574470.04,392006818.45,1835473617.56,1205122380.17,766419744.45,359581952.41,1751503276.85,1156042790.89,756897386.63,363465736.66,1997066385.90,1379679595.03,923971133.69,411402451.43,2106599002.64,1418144240.20,906009228.95,420351784.99,2026872980.85,1421036117.68,944199420.81,486331747.16,2676439633.05,1872089062.68,1153079450.88,481541263.14,1639509506.94,1160428524.75,718197764.29,362649583.72,2370057415.45,1960320019.66,1404619279.24,718988810.05,2977016152.33,2202293522.45,1445251719.24,760152206.31,3818354421.18,2932616202.94,1954344508.89,1023735889.53,3949421131.13,2924548168.52,1946428325.10,1001710589.91,3598252969.61,2550338305.86,1607361603.04,880745584.25,3183870581.96,2304840330.13,1467229779.48,1417381192.03,131493647.64,262561376.08,113272427.94,332802654.00,169182039.82,370551449.31,0,301077496.17,0,318879786.24,0,0,0,194999479.70,39415448.92,92065179.66,0.0
4,营业成本,884885334.15,599155525.74,396211941.76,159211801.24,893682587.04,537406460.53,396596735.07,132430570.59,901538154.07,614587566.33,427867720.70,188845066.94,1014391375.91,657786468.75,475818995.61,217797509.85,1079759382.98,742796644.42,542674879.24,222505174.10,1232685493.58,863515569.15,578782697.92,271054671.53,1215837205.70,818462621.64,516945049.00,248298303.98,1200685098.15,820755009.65,540118544.25,263016807.98,1417205375.72,987167077.61,661529552.70,285446996.00,1450940302.93,983840958.33,625264748.10,282830622.04,1443128859.81,992030147.31,662051438.64,347766390.60,2020004346.33,1442783265.40,890791781.90,363557986.02,1275007974.82,902809612.61,555210322.13,286082593.04,1943319388.45,1610468932.91,1160452300.61,588999902.37,2457165537.56,1831990541.08,1196508168.20,629774275.75,3302230812.53,2552675695.12,1692347487.48,880814534.71,3390607364.47,2505083950.83,1650157711.02,846993213.51,3088324069.40,2202193219.85,1381180803.33,759238253.10,2791180269.15,2035818723.65,1293103522.58,1231250747.05,112278849.96,229361525.03,93587991.08,283675146.96,146425673.98,318045022.34,0,240013594.96,0,264183682.15,0,0,0,187648578.09,38003670.76,67899515.47,0.0
5,营业税金及附加,6442825.19,3035851.90,2886006.13,23258.58,8532760.46,4008307.73,3833415.44,660803.36,9553077.04,4122083.06,3579140.82,251913.69,12965830.45,6265980.18,5614413.00,3493181.20,28102197.94,15067752.13,10524849.79,6960735.01,27263789.48,12783481.42,8834443.69,3840479.62,31213570.27,23760108.27,16416556.49,7149549.73,31630152.33,22031931.38,14570155.87,6428658.01,54674931.45,43242675.78,28312544.19,11154585.20,67793876.98,46878330.74,28585693.07,11880291.58,65432552.73,44477027.06,28141631.51,12524210.01,65989194.78,41899586.40,23772263.58,9400261.97,5387152.13,3999927.47,1512252.20,755285.22,12056646.40,11679365.40,8142760.72,4637567.49,18193228.85,14557376.71,10417323.91,5713732.74,18962456.41,15746281.39,9895559.51,5171269.34,25140900.02,19186427.31,11814142.45,6846029.05,22328063.33,3332239.73,8817691.22,4635120.79,14105988.64,2103540.04,5417087.86,6277852.89,266096.86,624872.57,378230.51,812134.13,368097.00,3940000.35,0,1002860.33,0,1128788.92,0,0,0,7350901.61,1411778.16,24165664.19,0.0
6,销售费用,407813140.02,279675324.65,185393659.82,87552548.90,410666193.26,288305770.69,193262448.45,94213945.24,418262492.17,291990470.07,194275950.14,96803582.66,434782408.28,302246363.13,198837406.99,99607316.52,452275462.86,314258766.50,205080512.15,101877910.68,427511460.29,297692844.79,193949275.18,96542531.74,437691294.21,309934903.64,202164788.64,96357254.15,437344533.03,297227780.09,189545842.19,93148447.65,423244577.81,291148107.48,190026207.49,92796163.24,411327531.08,280430668.38,181941138.75,91807508.01,394038795.64,278028888.01,180455797.17,88200522.18,366041932.65,246404497.38,156757522.74,77082292.58,267326658.97,190252232.99,123499749.08,58510487.27,304098255.13,245931501.07,167822371.64,87822756.13,383960970.06,281038948.38,185654281.25,94773337.98,373390327.66,276066626.54,184751401.33,96976942.19,379644612.53,284714780.82,205441186.51,105478304.11,341316351.25,243434728.52,155861653.67,82362034.66,261158378.42,187332655.05,119271009.79,63801478.04,4538585.98,7607038.06,3713582.94,10004052.17,5372974.77,20379613.28,0,23675397.53,0,20722527.53,0,0,0,0,0,0,0.0
7,管理费用,86589053.30,53631864.60,33640760.10,11545580.68,110738329.96,62799654.16,32828666.20,15904973.69,115248407.69,65615623.84,46420993.65,15260727.69,120919257.33,79917927.35,54958901.41,23339335.25,137278867.48,90224060.53,49478947.34,21047861.04,135525453.98,88567526.74,58313973.74,25848766.25,134334745.81,84100420.83,54197388.81,25295571.94,130578057.74,75816389.00,47841575.57,19877545.97,142241100.03,84845466.37,54880612.37,25856344.74,129579285.34,84101940.90,53585885.19,28232295.54,129520376.47,85303844.15,56063152.52,27957167.98,163655405.88,115173371.96,68646926.76,29434198.48,90959197.63,62997712.70,38508154.71,16767373.18,117916879.18,98235561.66,71671561.68,39198781.03,123788257.04,79307951.30,55733666.43,31017366.48,116524106.35,79891571.18,57890162.04,35839820.91,138959791.79,105499727.37,73611534.85,40685017.44,130032893.41,88624366.81,52888498.09,30438688.85,98548659.94,66970261.27,42414231.14,112452334.55,14547533.99,22009435.19,14428958.85,31978814.44,16032992.54,28501416.14,0,36263400.30,0,39039571.74,0,0,0,0,0,0,0.0
8,财务费用,-33376306.04,-24623282.68,-17041487.09,-1631306.27,-55296995.79,-51231137.03,-37701302.77,-18524016.72,-77037057.31,-57987284.22,-38683881.67,-19577938.71,-80004944.70,-56859786.67,-36762943.84,-16486923.48,-164555730.81,-31931974.05,-6610945.19,-13368761.44,19521142.06,-10090272.73,-6527326.13,-5347825.71,-35500603.03,-33633615.92,-32747928.65,-19578769.51,-84735053.72,-63238752.16,-42369027.24,-21115930.59,-47734778.03,-28601689.95,-11707228.27,-4293339.76,6330019.13,5858686.54,3400949.11,1270372.99,-18871516.33,11199577.19,8101995.64,6235265.76,29288527.90,19896950.48,9647853.62,1339033.77,-4714997.24,-3446202.31,-3110893.86,-1966154.99,-7333753.71,-5995341.38,-3469715.41,-1670196.97,-6091841.18,-4601295.02,-3061720.55,-1126506.64,7246718.23,8236028.71,9459898.53,4933322.38,15068462.32,10063282.19,5403750.27,1708025.80,16251592.22,12753750.95,8612956.73,4071486.85,18877285.81,12615150.12,7023928.11,3164235.29,-171517.52,2722639.64,1163664.56,6311157.81,982301.53,-314602.80,0,122243.05,0,-6194784.10,0,0,0,0,0,0,0.0
