,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,253210603.57,142599816.23,80276144.62,260063672.93,199901355.49,150092517.89,83632346.22,282074421.38,205904793.01,145744616.18,80255172.89,268794775.05,210258368.83,145994201.02,91152022.96,268341579.82,200946352.00,144134689.41,90128471.44,388430173.79,300428414.61,213015194.62,132659459.05,366982204.62,266626080.13,193682217.37,122637218.51,375271863.91,285521059.05,204740055.03,123642768.98,350940124.11,268607950.43,185673213.31,116895015.31,338984391.09,270937071.99,188602246.22,114311084.07,315318138.19,238369025.77,159180750.10,100412531.85,332748537.02,266373623.66,183865089.61,110336071.07,568271302.47,443321157.29,320370335.66,200140856.51,516805725.02,253029848.30,172131719.79,94386509.80,381083476.91,263282136.73,179883687.11,107886577.95,759839779.06,252461647.11,172771722.67,74321628.99,650449528.90,321239434.99,215290646.12,110195564.44,478302955.70,345828744.92,220340792.04,129207941.00,453400516.36,204880136.57,479409367.92,517147393.18,370175531.71,0.0
2,营业收入,246701778.16,138550219.06,78443142.86,249037021.14,193877431.51,145645882.47,81865683.22,269949173.34,197277293.42,139444696.25,78367237.62,253266715.78,196932588.24,138275880.79,86817815.06,251746181.42,190346466.20,136753552.51,85844008.74,337639192.79,253624085.61,182617783.82,119040001.25,357032581.42,266626080.13,193682217.37,122637218.51,375271863.91,285521059.05,204740055.03,123642768.98,350940124.11,268607950.43,185673213.31,116895015.31,338984391.09,270937071.99,188602246.22,114311084.07,315318138.19,238369025.77,159180750.10,100412531.85,332748537.02,266373623.66,183865089.61,110336071.07,568271302.47,443321157.29,320370335.66,200140856.51,504978166.20,247678664.02,170719975.95,93904058.85,350374625.69,247766469.72,169599074.14,98589936.37,741281682.34,250300614.95,169162926.78,74360402.18,638146036.35,320971703.57,215169849.08,110080272.79,476867461.75,345735331.40,220249002.30,129207941.00,453323538.47,204880136.57,479358175.38,517129698.33,370168900.27,0.0
3,二、营业总成本,224201029.15,146677434.32,76447978.14,644985801.04,198946963.41,148545331.85,79720229.22,321078135.32,221733958.94,150961074.05,69151132.52,385980404.34,328727511.06,152275045.29,83213265.53,381225047.81,251144455.49,181116319.04,92320623.79,369324824.24,277352538.06,185932215.91,110071372.08,371091373.41,270836066.02,196164464.54,108620597.32,381088493.53,272737435.38,189847356.21,100939410.30,353167500.50,258818594.89,173612460.36,93359456.15,344505900.63,294905022.60,219758735.65,91647889.58,354336632.11,253338911.37,170280051.55,99152794.71,528449892.47,289899141.97,184460914.70,97807694.86,581016899.09,438136366.60,318443850.81,189305542.90,522252308.95,277623415.35,194975851.68,93765096.47,397264097.01,246860383.23,167853984.09,94970632.64,641357429.81,233231725.76,152494990.61,60407984.79,582440418.34,293485777.61,204033973.72,98461616.34,431703492.29,312961140.97,203788954.67,117175968.50,412255513.27,182431216.55,453070038.81,468188383.19,304412932.94,0.0
4,营业成本,111072880.32,63086190.07,35620820.67,107264799.98,89652134.64,64823226.23,35558439.82,118642004.97,86009814.02,58519208.91,25801360.69,102363316.28,80395926.69,55830309.70,34721690.08,104205718.45,77383565.71,54457115.70,32188679.77,133577577.11,104824937.55,77032838.85,47694079.28,133148837.46,100272969.15,71346529.34,45256565.98,129592237.53,98283929.14,68290901.35,37789992.98,124651496.50,95073630.80,61276124.13,36201911.69,111442127.01,90097463.73,56913657.60,34809679.55,119351696.42,94839991.45,56471596.46,34671873.48,134995887.65,110394137.25,72723974.57,39128405.12,308812534.32,257836868.57,194474012.45,121844579.92,277978595.66,107617271.37,77325057.60,36726717.50,157714732.41,111612395.71,77022220.85,37870069.56,354775050.12,101337797.72,69561200.67,26138919.87,319912453.70,133448442.07,94427404.52,40995434.94,158651026.65,115130157.70,72824973.22,37190123.52,143734870.90,60655175.20,137681282.70,101780693.18,66066956.77,0.0
5,营业税金及附加,2903998.94,2468880.70,817411.18,6266346.49,3915430.97,3434462.26,1151714.20,6543968.40,4441674.42,3711936.05,2117211.64,8771809.18,3017560.81,2442710.02,1432822.47,4602098.20,3152303.72,2151075.54,1253218.69,10389952.23,8915170.57,3968128.41,2206758.98,5125075.75,3362109.03,2622178.61,1726335.55,4262177.04,3255163.13,2336636.96,1544294.95,4720561.44,3293114.60,2491618.65,1635332.06,3943227.89,22675148.31,31533911.43,1361354.53,3565410.25,2468431.20,1712489.79,1225519.84,4604671.54,3553333.13,2361824.39,1202337.62,19711826.83,16180653.81,10800512.65,6908418.35,13332577.46,3251592.66,2277564.99,1301621.81,2248000.35,3720068.71,2222118.01,1409166.41,24050992.50,3201937.50,2283030.10,841201.20,15942496.51,4519118.90,3605212.00,1170708.90,5444717.07,3643675.92,2359435.94,1410644.91,5203968.41,2425281.82,5951710.48,5781207.97,3982733.29,0.0
6,销售费用,52937954.69,39014344.40,18547542.79,85406969.75,54178726.84,38626505.22,19971449.87,84938494.29,55709960.60,38238989.56,17879185.69,94768918.70,64772819.93,45264548.26,26816694.74,149865831.47,98719848.49,72775599.55,41239760.32,138549450.05,105493090.05,70848390.36,43761021.07,159290240.49,121786729.36,88470669.25,48114698.53,169390836.45,121520551.80,87321444.37,45583815.34,152974115.42,115200953.07,79059424.83,42449536.15,150416063.13,118554040.12,81631881.12,43564887.43,137600743.40,105991298.45,76901235.18,44500949.71,173203083.55,119113084.93,69514038.35,36543094.43,152792604.67,100098619.38,71936258.62,34967859.93,155393558.72,101498043.24,70804072.28,31273757.03,124255586.22,73821043.65,55465625.74,32908098.76,146743088.20,66013595.97,40989285.21,17290749.11,160150108.29,102006084.98,70215531.32,40894865.97,192777814.27,144024038.03,98332936.47,62563103.88,208898650.13,91620030.08,252912116.45,317139387.18,203956138.02,0.0
7,管理费用,40521718.85,28126062.54,9569526.93,68078564.60,43102665.99,38554156.36,13611131.02,78898674.54,48962456.15,32925285.12,16929716.95,83081991.31,76673298.30,30763453.98,14196837.71,95139541.20,56613348.00,39660320.00,13884669.32,66579445.27,42254926.65,26189819.94,12093151.32,65173290.30,43157895.21,30739436.84,12061559.47,65423879.97,45614313.21,29026043.20,14330257.97,64878269.82,42798388.00,28867344.75,13567512.80,80567692.92,61891888.30,47221513.51,12101195.48,71454261.71,43643407.31,29671787.64,15532504.59,105714993.41,55333313.70,38523860.47,19867136.70,75523370.85,56474714.76,37838674.08,20041333.84,58597835.30,50503197.55,33953971.36,18249504.12,100117529.23,47959780.66,31036336.66,18659322.12,104179090.85,52674499.81,34961593.88,14567379.01,82257809.17,49091620.20,32463614.47,13463801.39,69358756.93,47320640.04,27228346.97,14193192.48,48014446.65,24092355.62,54027889.31,42616730.43,29189934.43,0.0
8,财务费用,2310829.46,3734217.69,6063350.73,346636.64,-2678818.32,2494201.17,9428473.31,30550844.67,24688016.07,15807912.25,6373620.15,18461767.62,23585263.54,15568346.08,5896210.75,11415633.50,11371638.05,8212845.16,2745183.49,14593629.19,10703505.54,6861334.48,2875019.31,4153796.07,4464816.42,2898023.76,1461712.77,4923058.10,4077420.84,3014121.27,1691049.06,4910229.99,3496753.74,2374785.78,795435.00,-1232002.42,-1133046.94,-357726.57,10772.59,6556410.77,6482027.02,5608540.60,3223144.25,16732905.36,1289506.03,1118794.36,1066720.99,12090107.48,8837055.86,4685938.79,5543350.86,16949741.81,14753310.53,10615185.45,6213496.01,12928248.80,9747094.50,2107682.83,4123975.79,11609208.14,10003894.76,4699880.75,1569735.60,4177550.67,4420511.46,3322211.41,1936805.14,5471177.37,2842629.28,3043262.07,1818903.71,6403577.18,3638373.83,2497039.87,870364.43,1217170.43,0.0
9,研发费用,14453646.89,10247738.92,3913462.40,15670404.24,10242943.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,361952079.34,533879.67,612780.61,-979.00,1504148.45,1922037.68,1757742.16,50037.40,78532601.25,80282641.79,2405677.25,149009.78,15996224.99,3903751.52,3859363.09,1009112.20,5634770.39,5160907.70,1031703.87,1441342.12,4200133.34,-2208453.15,87626.74,-274.98,7496304.44,-13942.74,-141790.94,0,1032827.33,-1044245.32,-456837.78,-1290271.55,-631207.90,2819529.08,2815498.56,-200000.00,15808109.56,-86244.06,-85598.12,-1197.16,93198350.96,215766.93,218422.56,0,12086454.94,-1291545.78,-1291545.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,117161.92,24722.24,175409.48,7155.00,7889.32,34794.64,8435.09,13037.20,73474.46,24030.21,35301.36,-5600.00,-15820.00,-15680.00,-1806871.39,14590.00,-36120.00,28840.00,12880.00,43400.00,119192.00,121720.80,158733.60,404400.80,307750.40,-25044.00,-9924.00,18334.40,-18464.00,-616.80,28439.20,-345270.40,-18900.00,-4620.00,9520.00,-36400.00,-50960.00,-49980.00,-13720.00,51100.00,35420.00,60340.00,17360.00,-291060.00,-1219125.00,-1078195.00,-917625.00,966210.00,540350.00,330630.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,93044463.69,93349634.97,96092341.22,-131256615.16,94209267.01,77634124.54,32541782.43,253088000.74,135501207.35,77833939.83,33724942.97,248591875.47,244041339.79,68172204.38,28520978.49,250981685.87,162822863.95,135098090.91,37864862.17,90443024.43,30857101.35,11821918.40,-2512442.74,94330839.61,54878442.91,55754565.12,49559349.28,105848330.56,101254924.85,25962991.54,763765.38,58365432.37,31367511.67,26437821.38,539917.44,65050357.56,43468115.78,40911320.26,429565.30,57255566.77,41938205.31,39314753.46,24095622.16,43703285.05,61483901.19,23096082.90,-591865.95,35107731.98,18087565.58,13767493.64,857693.47,8423526.20,13032469.80,12223834.88,4083322.76,52520074.43,-31798.58,146555.77,-1406371.10,-9115424.52,2813284.37,2139485.29,431647.23,8339123.91,8138656.57,8923219.94,1446941.56,1067778.62,12024688.88,14146025.36,6979836.06,13591328.96,6662838.46,9712115.10,3373239.27,0,0.0
13,其中:对联营企业和合营企业的投资收益,228886.66,0,3488099.50,-201445026.48,24382762.53,15787660.82,12934564.92,38741260.52,0,15390237.76,-1205271.37,8648925.54,0,0,0,21568317.57,0,0,0,21020286.88,0,0,0,14736439.77,0,0,0,-3218699.26,0,0,0,0,0,0,0,18781893.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
