,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1054459334.18,800168359.54,543665065.93,235111856.71,923430908.20,709114192.40,476313826.84,207612258.84,736667970.20,374235763.42,652062732.29,524802257.91,445631716.78,0.0
2,营业收入,1054459334.18,800168359.54,543665065.93,235111856.71,923430908.20,709114192.40,476313826.84,207612258.84,736667970.20,374235763.42,652062732.29,524802257.91,445631716.78,0.0
3,二、营业总成本,726451037.45,504382729.22,323165009.84,135389004.85,677977403.53,467440166.39,313916865.14,145947168.27,606002047.82,275372467.46,516704714.92,442197320.62,327983246.71,0.0
4,营业成本,522155801.02,355895624.51,220020209.25,87579112.99,449647459.50,328431164.14,224344000.45,106631427.14,421512884.29,199063712.18,330816986.81,269888758.03,226531791.50,0.0
5,营业税金及附加,10675476.16,8157168.41,6660521.69,2831816.76,10634923.49,8671040.21,5770652.08,2822034.98,8433514.68,5258779.64,9012953.00,8226441.84,5482095.36,0.0
6,销售费用,72216974.22,55206177.86,36995924.71,18445750.58,69970270.20,46979837.83,30337214.58,13199292.88,61242722.44,29276967.48,58821775.02,51412664.40,43945574.18,0.0
7,管理费用,90301371.74,64609038.61,42441735.85,19986301.93,75721429.32,52898245.96,34752002.21,17946592.47,68059690.19,28565134.25,62000958.72,90719766.53,35436640.54,0.0
8,财务费用,-946982.33,-224383.33,3760789.15,2945827.00,11698298.94,7847437.27,5533591.47,2909752.24,17641419.49,6852224.94,24418725.05,16205289.77,12347533.76,0.0
9,研发费用,32048396.64,20739103.16,13285829.19,5902454.95,29733593.64,22612440.98,13179404.35,5629109.80,22809991.16,0,22976142.93,0,0,0.0
10,资产减值损失,0,0,0,-2302259.36,30571428.44,0,0,-3191041.24,6301825.57,6355648.97,8657173.39,5744400.05,4239611.37,0.0
11,公允价值变动收益,581041.10,409991.79,179589.04,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,0,0,0,0,0,-51267.43,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,332953772.69,285406114.30,212140149.96,101141689.33,258531141.33,234770938.86,154037017.90,62017196.94,140491336.79,98863295.96,135358017.37,82604937.29,117597202.64,0.0
16,加:营业外收入,2000059.80,2000059.80,2000059.80,0,3032804.43,31427.61,31427.61,0,7456472.81,8028236.26,5301114.38,16215532.62,9438013.87,0.0
17,减：营业外支出,581146.79,240569.95,147372.52,0,290134.85,170000.00,150000.00,2100.00,358092.91,49195.14,22032.03,292576.40,34174.35,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,49195.14,0,195240.28,0,0.0
19,四、利润总额,334372685.70,287165604.15,213992837.24,101141689.33,261273810.91,234632366.47,153918445.51,62015096.94,147589716.69,106842337.08,140637099.72,98527893.51,127001042.16,0.0
20,减：所得税费用,55703904.35,49849568.40,36784960.15,16445658.37,42911122.40,39933824.61,26656579.37,10523336.12,25576892.51,15437372.11,22723796.24,22763153.05,18557429.74,0.0
21,五、净利润,278668781.35,237316035.75,177207877.09,84696030.96,218362688.51,194698541.86,127261866.14,51491760.82,122012824.18,91404964.97,117913303.48,75764740.46,108443612.42,0.0
22,归属于母公司所有者的净利润,278668781.35,237316035.75,177207877.09,84696030.96,218362688.51,194698541.86,127261866.14,51491760.82,122012824.18,91404964.97,117913303.48,75764740.46,108443612.42,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.880000,1.670000,1.350000,0.680000,1.760000,1.570000,1.030000,0.420000,0.980000,0.740000,0.980000,0,0,0.0
26,稀释每股收益(元/股),1.880000,1.670000,1.350000,0.680000,1.760000,1.570000,1.030000,0.420000,0.980000,0.740000,0.980000,0,0,0.0
27,七、其他综合收益,1466603.87,1618700.12,1800630.18,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,280135385.22,238934735.87,179008507.27,84696030.96,218362688.51,194698541.86,127261866.14,51491760.82,122012824.18,91404964.97,117913303.48,75764740.46,108443612.42,0.0
29,归属于母公司所有者的综合收益总额,280135385.22,238934735.87,179008507.27,0,218362688.51,194698541.86,127261866.14,0,122012824.18,91404964.97,117913303.48,75764740.46,108443612.42,0.0
30,归属于少数股东的综合收益总额,0,0,0,84696030.96,0,0,0,51491760.82,0,0,0,0,0,0.0
