,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20121231,20120930,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20050630,20041231,20040630,20031231,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,24593411762.73,16421904024.88,10484456561.43,5456923622.68,15277425925.59,9366375724.35,6075085747.19,2880291168.95,13367782979.84,9641366636.47,6062480806.06,2825717739.17,14719976135.30,10163704599.56,6090260692.92,2939779340.95,30462603134.29,21664934784.32,17053454004.23,6068002130.81,8656796873.96,8857862244.80,2639022766.41,1546191657.06,5947237579.12,4277234234.75,2203931001.19,4825438431.69,3379331365.38,4930346596.64,2266176606.39,7040409113.70,2211763893.78,8086335797.61,3272930992.56,4784904681.94,3275891900.00,2544543776.92,1290742200.00,13490183869.28,9967149700.00,5794519402.73,1757178700.00,1762760391.38,713599000.00,46567959.33,651679570.88,160063704.84,935699036.08,430497854.56,1194879283.51,751493377.02,1099820876.84,1879713842.31,0.0
2,营业收入,24593411762.73,16421904024.88,10484456561.43,5456923622.68,15277425925.59,9366375724.35,6075085747.19,2880291168.95,13367782979.84,9641366636.47,6062480806.06,2825717739.17,14719976135.30,10163704599.56,6090260692.92,2939779340.95,30462603134.29,21664934784.32,17053454004.23,6068002130.81,8656796873.96,8857862244.80,2639022766.41,1546191657.06,5947237579.12,4277234234.75,2203931001.19,4825438431.69,3379331365.38,4930346596.64,2266176606.39,7040409113.70,2211763893.78,8086335797.61,3272930992.56,4784904681.94,3275891900.00,2544543776.92,1290742200.00,13490183869.28,9967149700.00,5794519402.73,1757178700.00,1762760391.38,713599000.00,46567959.33,651679570.88,160063704.84,935699036.08,430497854.56,1194879283.51,751493377.02,1099820876.84,1879713842.31,0.0
3,二、营业总成本,17642351674.54,10566989256.03,6469855325.05,3043608556.20,10076578081.90,5219631477.47,3447753526.81,1587248697.51,7424755507.00,4990139961.38,3321741485.41,1505685643.59,8483350327.02,5755452672.08,3584892097.59,1606874568.31,12966199836.75,9914092061.97,6968858322.84,2350068440.78,4297144245.58,4612940599.86,1361141739.65,823235526.71,3449933068.49,2421824315.84,1210157393.72,2962235080.15,1999468776.89,2717209458.99,1037110660.32,3145600509.61,914020711.17,2951738663.83,1160924884.69,2297234823.16,0,1039834946.86,0,4052210337.94,0,1362411314.18,0,374197823.59,0,-717550647.30,1919585599.74,426051201.00,1159542363.35,636147939.09,997086344.67,472387216.65,1090468572.08,1646350281.03,0.0
4,营业成本,17642351674.54,10566989256.03,6469855325.05,3043608556.20,10076578081.90,5219631477.47,3447753526.81,1587248697.51,7424755507.00,4990139961.38,3321741485.41,1505685643.59,8483350327.02,5755452672.08,3584892097.59,1606874568.31,12966199836.75,9914092061.97,6968858322.84,2350068440.78,4297144245.58,4612940599.86,1361141739.65,823235526.71,3449933068.49,2421824315.84,1210157393.72,2962235080.15,1999468776.89,2717209458.99,1037110660.32,3145600509.61,914020711.17,2951738663.83,1160924884.69,2297234823.16,0,1039834946.86,0,4052210337.94,0,1362411314.18,0,374197823.59,0,-717550647.30,1919585599.74,426051201.00,1159542363.35,636147939.09,997086344.67,472387216.65,1090468572.08,1646350281.03,0.0
5,营业税金及附加,145938365.02,98858457.89,72464284.28,32463710.66,130448875.65,101904506.20,77233357.10,32667185.48,113666749.32,84579791.02,55958643.04,22048110.90,424822833.64,362641192.76,330709355.98,242385721.85,1937131682.54,1441733511.15,1007565010.73,363510255.72,484794960.69,470756927.35,154524782.59,86510397.12,332862192.32,228913967.75,115961720.17,212091843.36,155250357.58,229008001.89,106819608.84,305605724.38,118180810.68,385432200.86,155011447.51,293582953.79,0,185269985.05,0,589921098.27,0,296592079.69,0,123597365.89,0,42399341.22,41608177.22,13863500.71,64853020.54,40109786.68,47654242.02,24820553.03,61485231.91,150286694.20,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,财务费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
