,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,228717033.81,1222577954.53,817090021.44,408124616.38,152975230.74,1884937109.00,1619839888.90,1079760214.80,403525942.67,2045766831.74,1570853632.62,872962697.33,318755094.24,1574088977.85,1206573138.41,697688267.08,244369581.94,1345018210.71,1030239250.67,650557237.18,258686630.32,1234101547.84,981503161.72,527397555.77,163144349.56,1110427750.14,942935976.14,565476934.91,210612299.28,1265445768.29,1031050972.71,705842198.56,432815711.38,2415817730.35,1768590376.40,1143413610.78,454988479.87,1601730465.30,1192389394.97,702859674.61,277528735.50,1867829757.71,1487870813.13,878653990.33,365346858.88,3156551549.97,2821899705.57,1948872000.00,984946449.85,3620124000.00,2692627869.04,1464613231.01,595545382.78,3869347560.49,2765673660.82,1608178561.81,753813118.35,3044222811.73,2285047251.18,1519266260.26,728628420.51,2436233058.40,1723087505.54,1108038940.12,554533276.96,1875202389.96,1335038124.07,811969959.62,311048106.82,1622417593.57,1216847461.16,662805480.17,268775036.16,1083630763.98,451436435.25,889714044.95,369594006.41,600710427.02,200129720.00,392830833.35,178070779.98,429229946.69,252928213.35,428068880.02,179094420.01,410542453.32,183067679.99,616958390.73,276224935.09,590062699.45,0.0
2,营业收入,228717033.81,1222577954.53,817090021.44,408124616.38,152975230.74,1884937109.00,1619839888.90,1079760214.80,403525942.67,2045766831.74,1570853632.62,872962697.33,318755094.24,1574088977.85,1206573138.41,697688267.08,244369581.94,1345018210.71,1030239250.67,650557237.18,258686630.32,1234101547.84,981503161.72,527397555.77,163144349.56,1110427750.14,942935976.14,565476934.91,210612299.28,1265445768.29,1031050972.71,705842198.56,432815711.38,2415817730.35,1768590376.40,1143413610.78,454988479.87,1601730465.30,1192389394.97,702859674.61,277528735.50,1867829757.71,1487870813.13,878653990.33,365346858.88,3156551549.97,2821899705.57,1948872000.00,984946449.85,3620124000.00,2692627869.04,1464613231.01,595545382.78,3861752394.77,2754679923.84,1600837591.57,750299027.49,3030682031.75,2274012475.72,1512011663.98,727348477.93,2432712524.28,1723173030.19,1107979282.49,554828356.92,1863937169.23,1326983550.79,803737846.15,306644461.53,1622904974.34,1217236878.18,663061416.65,268886256.40,1084093347.25,445860660.25,889714044.95,369594006.41,600710427.02,200129720.00,392830833.35,178070779.98,429229946.69,252928213.35,428068880.02,179094420.01,410542453.32,183067679.99,616958390.73,276224935.09,590062699.45,0.0
3,二、营业总成本,251289929.79,1207009412.33,818761404.40,443959972.56,187113939.80,1900833745.47,1577363145.86,1045043229.77,416971883.63,2041685464.04,1581145383.63,905059018.04,353161278.27,1759336768.75,1305532407.49,786599259.71,307460792.12,2572505108.03,1411432057.68,911655231.49,404494421.92,2161437445.59,1627453193.69,911511690.74,333164911.65,1994099068.79,1737743181.81,1062370143.37,435709710.55,2476584780.12,1957015767.33,1302518140.85,748813540.33,3928456443.60,2897056424.21,1780340947.29,702178453.15,2482988623.82,1851084520.02,1112949091.73,457407856.92,2198290863.56,1649382307.95,983612209.92,455635714.61,4856244371.47,4271843779.77,2782298000.00,1273588107.37,4031379000.00,2931685319.19,1618961961.30,667849526.43,4262227179.58,3138641000.67,1848417354.79,853021524.61,3163596636.64,2334906239.79,1492723901.05,656893180.03,2030092123.07,1366019395.54,924042737.11,465670401.08,1408734939.04,1059677676.80,651191826.36,259468758.62,1145062553.84,882563773.73,468924673.26,185255754.87,849707838.40,365525892.23,781162119.88,310049235.05,521791477.19,163862425.34,316090304.99,148852181.01,378071702.92,0,418744430.88,0,389871886.46,0,536602499.11,0,590062699.45,0.0
4,营业成本,222478803.66,1061916713.85,721313081.63,382997137.69,159111562.68,1752153327.20,1471083684.84,969695053.03,385053424.45,1874562988.94,1463786256.85,827761559.33,309853787.59,1442900975.18,1090497394.12,639919822.75,235656874.76,1492814812.50,1166291861.51,746907771.86,322806976.27,1740905277.37,1388326775.28,756464991.38,256116502.72,1613205960.33,1522600218.91,911164225.22,352724963.07,2087264770.22,1723912065.25,1146829174.36,669915764.47,3589704382.71,2673883744.17,1635583031.68,633682028.70,2239345909.35,1686306958.07,1003249405.69,406357906.95,1939542550.54,1469557913.14,861187994.60,392632944.49,4514317627.52,4049316511.50,2632629000.00,1209414118.28,3788089000.00,2769037709.68,1516301196.90,611149097.71,4043040777.33,2985104742.28,1753912174.02,804023228.72,3032302704.45,2238758834.32,1421905010.63,623261428.55,1932529202.66,1317399438.86,894495391.38,449200217.66,1363435059.41,1024683842.44,628714861.77,249274888.07,1086570958.75,839884916.98,439089095.33,174278409.45,818506248.58,335828768.88,742677144.85,291349102.16,438511499.93,145844227.26,276864314.06,123993384.73,322094138.32,0,368858560.25,0,329162678.77,0,450405620.71,0,358420629.51,0.0
5,营业税金及附加,2049312.50,7640784.83,4602545.12,2825433.43,1387607.12,11443320.37,7846282.62,4722002.73,2031387.85,12949736.84,7164273.12,3494481.47,1624279.24,12357698.20,4628113.83,3100286.05,2294763.29,7806014.41,5365809.98,3501579.02,1739376.86,7132351.18,4988393.00,3355792.96,1650478.68,6509035.37,4529450.82,3024057.73,1457696.68,7623350.20,4804173.48,3279859.65,1726019.81,12574988.91,8500355.26,3850355.62,1031640.79,7363142.54,4170952.63,2971470.22,1242606.72,10466095.29,5252656.96,3524473.48,1504435.15,8985989.00,4986849.80,2940000.00,1023159.99,6089000.00,2270390.16,1219170.61,431091.81,4170133.59,2226369.11,547779.03,94569.24,4795526.69,3676006.99,3213890.68,892507.05,3450112.72,2628433.06,864312.30,317911.47,1262239.94,987585.84,555281.15,-255650.24,1529101.87,1259909.27,590105.39,267863.07,967599.38,405412.53,581180.07,272676.28,535757.02,261395.81,588287.43,35621.50,0,0,0,0,0,0,0,0,11505800.00,0.0
6,销售费用,1070938.90,5599305.43,4494377.10,2566269.52,1053802.16,3715812.95,2809911.61,1650238.04,459156.87,3046206.09,2365011.12,1413079.30,815174.84,5563192.84,3972760.84,2453390.26,903530.46,4040925.95,3156377.20,2183711.61,908956.01,3144077.93,2681218.17,1659963.69,438614.29,2644665.12,2204982.07,1097790.70,342498.68,2308615.35,1235320.21,510156.84,287581.15,818301.34,621315.83,396202.63,208486.26,860503.71,655224.21,464946.47,286000.43,945157.22,730383.57,497766.79,249876.62,2179835.99,1748263.63,1196000.00,616804.34,2165000.00,1726440.97,1169820.61,780051.74,4658033.69,4423584.50,3125094.81,1409885.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60377858.33,0.0
7,管理费用,21190048.99,109541900.18,71377334.82,44931864.50,20641767.60,93529697.87,64780935.65,46681650.04,19145685.78,99021102.92,65294662.19,41191218.46,22795473.90,105626259.83,70196981.58,44677104.53,21320442.94,152448251.49,65648374.06,43210635.07,20414436.75,94273391.92,67200133.52,43191076.63,20438201.83,103071415.17,67417079.71,45078741.44,24428912.05,105788572.54,74785085.51,50598310.93,24989853.86,97538885.64,73376179.38,50599499.76,24381992.12,95926428.20,68440009.45,47023275.69,22564681.76,99736599.07,80189893.53,53966274.95,28316452.46,99372070.91,96970712.92,68195000.00,30405013.81,103410000.00,59774605.09,38581966.74,18693493.52,90698329.73,51735581.06,34715092.77,19489735.29,63203326.12,41142520.00,30316675.55,16697973.15,71428636.53,31834427.06,20553869.25,11825823.56,35164949.68,28816064.96,19140146.72,8760506.26,45436662.65,35607574.09,24319842.60,9671684.17,20062142.14,27308617.30,26474323.67,13071803.87,68085478.58,13643648.42,28510122.15,19861761.24,43769958.42,0,37492340.72,0,32738491.61,0,35630059.80,0,110672370.55,0.0
8,财务费用,4500825.74,22310708.04,16974065.73,10639267.42,4919200.24,39606243.43,30842331.14,22294285.93,10282228.68,53518125.67,44039491.32,31679390.45,18072562.70,174062078.28,136242157.12,96448656.12,47285180.67,230684786.65,170969634.93,115851533.93,58624676.03,244562310.79,164256673.72,106839866.08,54521114.13,236694584.66,140991450.30,102005328.28,56755640.07,247564983.52,152279122.88,101300639.07,51894321.04,204297949.90,140674829.57,89911857.60,42874305.28,128297803.98,91511375.66,59239993.66,26956661.06,124982945.84,93651460.75,64435700.10,32932005.89,156740252.87,118821441.92,77338000.00,32129010.95,126981000.00,98876173.29,61689806.44,36795791.65,119659905.24,95150723.72,56117214.16,28004105.73,63295079.38,51328878.48,37288324.19,16041271.28,22684171.16,14157096.56,8129164.18,4326448.39,8872690.01,5190183.56,2781536.72,1689014.53,11525830.57,5811373.39,4925629.94,1037798.18,10171848.30,1983093.52,11429471.29,5355652.74,14602579.16,4113153.85,10127581.35,4961413.54,12207606.18,0,12393529.91,0,27970716.08,0,50566818.60,0,49086041.06,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,385343.65,0,0,0,-1412696.42,-1504310.97,-480710.97,0,18826564.42,-5000.00,0,0,684710317.03,0,0,0,71420036.40,0,0,0,31973408.14,0,0,0,26034488.29,0,0,0,23521935.10,0,0,0,11194836.04,0,0,0,22617515.60,0,0,0,74648595.18,0,0,0,4645000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56162.50,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,199465.79,-1429841.92,-733364.25,-677552.37,-431753.10,-2205628.45,-1664189.63,-1076904.31,-532242.73,-2050390.78,-1537470.11,-1019420.00,-497728.95,1658648377.50,-1629936.37,-1082859.84,-547925.93,-2077122.55,-1244685.23,-883344.35,-455578.62,-1730276.62,-1722673.24,-1270147.52,-583458.13,79263954.01,0,0,0,0,0,0,0,23329325.70,-62088797.89,-39857497.48,-16728157.24,-49130454.11,-29991642.02,-32231888.28,0,-9833574.79,266089.80,0,0,0,0,0,0,0,0,0,0,-1774075.46,6680000.00,6680000.00,0,10649740.75,10571453.68,6905326.13,1108081.01,13822749.82,6179515.96,4264549.82,0,2088358.49,0,0,0,-1046160.04,0,0,0,-1017636.84,0,0,0,9162128.12,11410683.83,-10096448.25,-2912610.86,30832516.38,18467127.26,32768145.82,3500000.00,10037571.08,6280128.56,13292955.46,8735767.26,2908123.98,0.0
13,其中:对联营企业和合营企业的投资收益,0,-1429841.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90201890.81,-62088797.89,-39857497.48,-16728157.24,-49082776.11,-29991642.02,-32231888.28,0,-10099664.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-15706636.12,23440865.96,4769153.70,-31968679.41,-33516269.31,-9673688.96,48185753.40,37776886.10,-12263378.86,9083601.28,-6569082.53,-29625877.61,-34903912.98,1473400586.60,-100589205.45,-89993852.47,-63639136.11,-1229564019.87,-382437492.24,-261981338.66,-146263370.22,-929066174.37,-647672705.21,-385384282.49,-170604020.22,-804407364.64,-794807205.67,-496893208.46,-225097411.27,-1211139011.83,-925964794.62,-596675942.29,-315997828.95,-1489309387.55,-1190554845.70,-676784833.99,-263918130.52,-930388612.63,-688686767.07,-442321305.40,-179879121.42,-340294680.64,-161245405.02,-104958219.59,-90288855.73,-1699692821.50,-1449944074.20,-833426000.00,-288641657.52,-411255000.00,-239057450.15,-154348730.29,-72304143.65,54909955.45,-57843319.85,-46761112.98,-3886175.79,12546935.84,-11236314.93,42222255.34,81617891.50,425888721.15,369172661.96,194185788.83,88862875.88,541461548.01,312265584.05,197683270.03,86868355.06,523013888.87,366536999.72,210007463.05,99645937.43,274396972.02,117457276.08,173396103.65,64444771.36,125281338.26,53813212.18,100161586.02,47046488.30,81062624.18,63759313.82,42092594.96,25891784.77,30708137.94,1828442.28,95380317.17,40841035.00,86610584.73,0.0
16,加:营业外收入,1401.84,5601216.93,145392.45,103166.50,104485.70,39264446.03,7975.00,4775.00,2000.00,347199.40,349199.40,5796.00,1585394.76,16417353.54,15728109.02,11821340.67,2093790.05,401866238.19,265761057.54,133689250.30,37063558.75,513595490.23,517174537.29,285616447.50,106366315.78,900241855.36,564815008.67,383165093.32,153103579.33,979204618.46,693512658.61,474161438.45,233985916.13,1516790851.26,1034489508.23,589314683.18,184369384.32,832316848.06,504964507.98,171419645.98,69675522.56,472393279.52,376721101.50,180256133.16,83674464.60,1769137635.18,1537001541.86,895390000.00,342829613.35,509339000.00,275620371.61,169614276.53,63260866.53,444448.60,147584.60,4000.00,0,49230.89,7114.00,7114.00,7114.00,5362780.84,0,0,0,44600.00,44600.00,18500.00,18500.00,95001.47,95000.00,95000.00,0,9655.00,300.00,52029.18,29145.98,63474.10,500.00,693992.04,0,23045507.01,0,32788012.06,0,20755231.67,0,20626299.47,8503666.99,2968452.85,0.0
17,减：营业外支出,10000.00,270348.79,46124.97,46124.97,25188.07,1141532.50,919718.63,859018.73,796877.44,465924.38,172009.57,172009.57,11127.35,1255054.91,7844301.19,223276.08,28711.19,448678.66,116532.87,28760.53,10000.00,2819069.79,10380.50,10380.50,9215.00,727689.88,45603.65,10000.00,10000.00,210609.14,37764.81,37764.81,23607.37,5225709.23,397324.48,297324.48,33846.41,573905.21,82110.00,31860.00,31650.00,122237.65,43198.57,56070.37,40391.67,4684975.82,4319920.66,856000.00,353633.00,3121000.00,60120.00,60120.00,30020.00,318858.93,233877.00,150000.00,30000.00,2490474.55,2104293.74,2100000.00,2050000.00,418490.47,308000.00,8000.00,8000.00,19095.62,19095.62,19095.62,19095.62,12007277.48,660002.29,654882.24,0,3650136.54,3650136.54,5736598.32,0,89120.22,-3134.29,4879409.08,14336.00,381122.00,0,614751.79,0,36599.04,0,8743066.68,28000.00,116090.26,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,849018.73,786877.44,454644.16,160729.35,160729.35,1127.35,203629.98,203276.08,203276.08,7531.70,338447.94,106302.15,18676.42,0,967450.29,0,0,0,678471.97,0,0,0,202167.83,0,34978.97,0,4985709.23,0,162698.07,0,16537.00,0,1840.00,0,86584.08,0,0,0,2301262.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-15715234.28,28771734.10,4868421.18,-31911637.88,-33436971.68,28449224.57,47274009.77,36922642.37,-13058256.30,8964876.30,-6391892.70,-29792091.18,-33329645.57,1488562885.23,-92705397.62,-78395787.88,-61574057.25,-828146460.34,-116792967.57,-128320848.89,-109209811.47,-418289753.93,-130508548.42,-99778215.49,-64246919.44,95106800.84,-230037800.65,-113738115.14,-72003831.94,-232145002.51,-232489900.82,-122552268.65,-82035520.19,22255754.48,-156462661.95,-87767475.29,-79582592.61,-98645669.78,-183804369.09,-270933519.42,-110235248.86,131976361.23,215432497.91,75241843.20,-6654782.80,64759837.86,82737547.00,61108000.00,53834322.83,94963000.00,36502801.46,15205426.24,-9073297.12,55035545.12,-57929612.25,-46907112.98,-3916175.79,10105692.18,-13333494.67,40129369.34,79575005.50,430833011.52,368864661.96,194177788.83,88854875.88,541487052.39,312291088.43,197682674.41,86867759.44,511101612.86,365971997.43,209447580.81,99645937.43,270756490.48,113807439.54,167711534.51,64473917.34,125255692.14,53816846.47,95976168.98,47032152.30,103727009.19,63759313.82,74265855.23,25891784.77,51426770.57,1828442.28,107263549.96,49316701.99,89462947.32,0.0
20,减：所得税费用,154055.99,3078791.48,1690180.51,1157865.76,973552.89,15996399.82,13831358.27,8092879.62,2248293.10,8587799.54,3195032.67,920495.87,300272.98,223804443.74,2852363.73,1085010.53,633056.68,1178036.68,803816.89,488647.17,136586.81,3342608.35,1922112.60,1692763.26,0,21727620.48,0,0,0,2859105.88,677573.96,638646.90,44939.46,13224142.33,2213357.77,3585345.15,7336373.37,24787762.05,687530.22,687530.22,492222.27,11966349.64,341181.77,270103.78,116981.31,49926080.06,26935693.55,13530000.00,12282683.31,-2583000.00,7385178.04,6003371.28,2327344.39,-2930795.11,8575238.75,8959646.33,0,2649325.55,12399504.51,9055914.95,5219920.68,-22556174.74,38872411.36,19097742.64,9096827.88,70376692.06,25469451.98,26954676.16,13130456.99,51671294.16,36634289.49,17468665.57,8179068.79,42193286.57,17071115.94,22423293.88,9671087.60,9086014.57,6360924.42,15954577.40,7491714.47,6029778.36,3832826.30,3157748.73,1941883.86,2998428.61,0,7422179.32,3043570.10,6665468.35,0.0
