,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1325790812.17,7778849374.39,5188965600.00,3408296760.34,1641831109.34,7303418993.65,4954637566.39,3205364169.39,1437628264.61,6597812186.79,4459920055.44,2924133003.64,1320409319.50,6057459844.76,3916758544.23,2633304635.25,1185504927.21,6061378943.47,3683417784.07,2389287722.28,970574607.62,5750455498.00,3659186496.17,2447482590.89,1129047155.25,5368761767.56,3381335473.56,2087021647.86,964859629.15,4963409896.76,3457193421.84,1060573925.47,536080673.88,1855743729.32,1243855593.63,826676527.08,381715638.37,1510956848.86,1022727806.30,692896290.96,320435188.84,1029250603.21,616183481.53,423076582.64,169308012.94,1239895324.83,943573813.26,625681331.30,318540021.13,1384100962.17,1021186392.87,659715735.84,313203117.61,1203967086.91,841530776.31,514871616.26,214455726.72,1077169930.63,737291027.14,486099948.13,226800870.79,947714038.17,655264295.41,427853235.80,179876784.15,1001409301.90,652548182.00,429266076.94,185416689.47,792167291.07,544374953.05,345055199.64,197638105.32,576467650.39,595258698.64,1397838245.72,586982019.03,1200798569.34,521931758.46,804396186.09,430791306.41,766906565.68,296908436.83,450554679.14,195029937.58,240711827.59,113264900.00,216888070.00,123959703.07,158954608.14,0.0
2,营业收入,1325790812.17,7778849374.39,5188965600.00,3408296760.34,1641831109.34,7303418993.65,4954637566.39,3205364169.39,1437628264.61,6597812186.79,4459920055.44,2924133003.64,1320409319.50,6057459844.76,3916758544.23,2633304635.25,1185504927.21,6061378943.47,3683417784.07,2389287722.28,970574607.62,5750455498.00,3659186496.17,2447482590.89,1129047155.25,5368761767.56,3381335473.56,2087021647.86,964859629.15,4963409896.76,3457193421.84,1060573925.47,536080673.88,1855743729.32,1243855593.63,826676527.08,381715638.37,1510956848.86,1022727806.30,692896290.96,320435188.84,1029250603.21,616183481.53,423076582.64,169308012.94,1239895324.83,943573813.26,625681331.30,318540021.13,1384100962.17,1021186392.87,659715735.84,313203117.61,1203554401.93,841111616.94,514650721.62,214369095.63,1075859497.18,736155064.81,485351317.59,226145615.37,943791417.64,652001216.05,425784709.77,178917274.03,999173364.13,651133463.12,427772081.95,185518001.61,791731660.36,543819971.95,344505219.76,197174726.18,575646860.91,594766852.38,1395429933.16,586212923.10,1199994983.18,521535704.51,803632329.88,429778439.88,766006431.91,296563518.88,449484315.18,194274919.88,238437042.33,112207900.00,214109250.00,122814393.22,157809319.81,0.0
3,二、营业总成本,1257556427.26,7458856163.86,4951165535.27,3260688463.95,1551236588.53,6961745649.98,4694193941.25,3037805844.38,1350769728.88,6242667640.30,4196348287.43,2755021433.44,1229488201.14,5746885698.21,3688234722.47,2488979975.94,1110438513.29,5705408873.25,3465370641.58,2260318939.95,927012311.82,5436012202.63,3438697103.62,2328011045.90,1087936361.53,5113910233.65,3224423381.24,1999986211.12,941807629.39,4736339707.00,3323294793.28,1073406171.53,545286114.79,1852545043.66,1243391625.03,821768815.02,379038028.82,1495936799.78,1028066037.42,700110778.06,330534933.54,1020964855.23,627643743.61,436849387.49,177991657.78,1234384329.47,922265799.61,617689116.01,315962110.17,1368274215.67,1014977516.93,660363275.81,315626271.00,1189454596.36,833329442.77,514683542.86,217088945.83,1061410380.27,731147359.87,484074091.04,230053485.77,935531187.22,646616305.40,425214473.69,181019996.44,994521914.23,651750232.53,431631779.30,187186203.77,812586654.18,560473097.89,355035269.32,202886211.72,579763499.68,586046707.10,1390777947.91,582997724.21,1182137290.72,518106740.49,786203361.29,425994971.32,752715247.86,0,444455909.94,0,236428820.71,0,0,0,156242654.01,0.0
4,营业成本,1098907636.10,6615877435.95,4357032504.35,2851877893.81,1378685463.17,6155217398.36,4165427061.87,2678192160.09,1196428371.78,5507563869.11,3698472075.71,2413970354.46,1081305592.87,5002117991.13,3212761044.23,2164209234.69,966213164.02,5037882221.43,3015875965.05,1937894020.40,789927124.07,4786930956.29,3039325141.76,2064002339.87,967047957.60,4550602202.60,2861627264.32,1776887638.57,828924147.11,4270384710.88,2991578706.99,974319766.26,495639954.31,1655949599.83,1108544702.28,734699297.79,334087973.74,1341034235.30,913650804.33,622095879.94,290643503.52,854426126.45,521244529.20,366845965.29,146039590.46,1046257403.86,805894961.00,542699598.83,279363063.87,1209105213.74,901601174.70,586336497.64,280098066.25,1047060428.82,732519354.60,447329212.56,184730563.76,927074237.49,632379984.93,419937579.46,199958887.39,805948185.81,557631737.20,367878656.10,152852340.25,886245593.80,567655376.68,375720375.37,161433994.58,703360783.20,478898967.55,303221155.09,181001151.92,517100775.68,542098178.82,1324458908.84,552588962.77,1120130010.91,489720877.33,749449532.59,402272388.76,716681895.84,0,418585910.58,0,221161529.16,0,0,0,142849267.67,0.0
5,营业税金及附加,1701264.45,19374359.34,14222183.63,8185223.52,6467955.12,17249716.52,12526042.25,7933556.86,4232447.91,13807181.83,4652029.77,1574665.04,1511671.69,32619611.17,6644908.84,6392550.72,4054911.51,18874864.97,9167939.58,11501594.11,5350753.37,30763194.63,14021455.71,9262385.54,3718049.25,25119636.23,11810176.44,7669838.50,4244184.86,18006724.68,11118947.94,6108637.91,3384877.06,14494683.33,9640604.26,6642583.71,3392909.18,20113452.35,14698594.96,10170452.71,4759008.95,17524549.90,10505054.19,7186075.03,3223988.43,16006890.27,10913884.36,6112718.80,2440960.72,12473289.59,7936351.75,4335763.81,1733289.32,9078621.96,5738238.69,3329322.35,1636223.37,7659237.57,5415316.97,3205456.20,1139125.19,7051162.49,5076774.13,3234396.57,997132.39,6473954.39,3787119.02,2558017.95,895499.39,3585743.15,2511644.70,1559312.73,320912.32,4904996.14,2318202.66,2529581.85,1524471.33,2591398.48,738662.49,1482993.71,331466.35,811278.16,0,526378.75,0,446465.00,0,0,0,2530247.87,0.0
6,销售费用,52532155.26,375388680.37,278175828.23,194964098.72,64565832.73,345052285.91,220698494.30,153316418.65,44958777.55,275633725.08,186277122.46,128748736.36,41016751.24,271328270.26,194472616.60,134159830.20,48905461.98,243589732.07,167207226.69,115690893.20,43472426.38,241401738.49,153766030.04,103156870.05,48907434.57,237191991.98,162081442.86,99489621.46,50378338.39,244892180.60,194941852.08,43282532.95,27280332.15,102709913.92,68377330.00,43854692.85,24410536.43,79918670.50,59287436.49,41451786.29,21459175.42,70650287.86,52529513.72,33288840.27,16164426.21,93036753.51,68229710.79,44141930.88,22045471.48,87486481.38,70073878.78,45385457.69,22944896.72,78718229.42,57969667.05,38439087.50,17182328.21,82504246.91,60782644.63,39350930.52,18897470.65,71083954.84,53065303.94,33369803.79,16743234.16,60878330.67,46420840.65,28980935.49,14303221.93,55648017.67,38874380.37,23462269.85,10722343.93,24323122.10,17660356.29,29672601.46,14737589.99,34057205.94,16240937.57,20658106.71,14899527.52,19608370.45,0,15456204.02,0,5542904.42,0,0,0,6954069.94,0.0
7,管理费用,40464672.55,191252919.80,133635134.86,89887767.45,42263968.30,170829234.74,117074945.12,203530865.99,99128995.81,434548669.44,299606182.98,196098962.64,94400965.12,407794381.69,260784411.95,170512325.41,82024603.60,371459496.72,262285078.15,178495963.54,71595155.96,324955161.53,214474878.36,140103558.50,64107518.98,276752341.01,192226203.18,122239767.28,61679526.98,197053914.64,120155689.66,48017765.76,20239577.08,81450253.04,55375375.99,36512136.98,17684453.19,60196874.11,45195103.39,28889232.93,14839009.09,57897782.39,38632507.44,28420847.99,13656033.92,49154526.51,31629550.48,20837854.54,10647209.83,30275608.37,26330122.48,16980104.89,8416505.31,49017884.62,32396410.79,22500982.04,11932754.27,37504798.05,27987825.86,18352122.17,8581964.89,43684659.57,26111135.34,17602394.04,8889463.09,33387052.73,28373144.50,20877119.33,8935852.60,41905987.61,33375529.14,22289589.12,9024764.16,27261493.22,20419219.74,22287368.21,7966033.14,13530281.88,5620108.17,7936985.83,4744862.92,9166895.69,0,5699587.90,0,6050330.60,0,0,0,2102064.21,0.0
8,财务费用,-4653756.11,-23723032.74,-7596334.43,-3324121.72,930349.10,-6937619.25,-8027732.21,-4748703.44,198969.45,560308.76,1175924.93,4270894.09,1494652.45,11911082.29,9702291.03,7967659.89,3793835.18,18348768.42,13299753.90,10544950.34,6731400.62,16487337.04,13494535.96,9948514.99,1395079.78,-9377335.42,-7262886.91,-5887351.63,-3476745.23,-241870.30,3287442.95,26010.18,-1066198.99,-2754195.41,-830433.25,-1244329.89,-1156351.19,-8805016.68,-6153978.95,-3656088.18,-1894329.18,766253.83,1623300.14,981857.52,950623.98,3411279.57,2498259.79,1321233.59,201889.47,8310789.43,5824477.50,3946602.42,2433513.40,5579431.54,4705771.64,3084938.41,1607076.22,6667860.25,4581587.48,3228002.69,1476037.65,7763224.51,4731354.79,3129223.19,1537826.55,7536982.64,5513751.68,3495331.16,1617635.27,8086122.55,6812576.13,4502942.53,1817039.39,6173112.54,3550749.59,11574304.30,5925483.73,11777340.09,5786154.93,6675742.45,3746725.77,6446807.72,0,4187828.69,0,3227591.53,0,0,0,1807004.32,0.0
9,研发费用,68604455.01,280685801.14,175696218.63,119097602.17,56547257.40,251589523.30,185934316.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,1775762.71,28745110.40,560813.20,-418453.77,5822166.38,10553886.08,6164951.58,10357820.85,9758567.77,21114361.67,3869449.82,5738375.03,5446537.00,15253789.64,-2465321.79,6191518.36,9935451.42,35473814.65,3615061.79,1537376.95,2760321.35,33621397.25,3941181.35,-413303.06,58177.28,6244046.50,2212153.66,1651458.47,-192426.82,694788.95,2284045.75,1304433.58,618507.47,3478584.20,1388077.20,1159514.37,728565.74,19699854.80,3108838.92,125801.39,-2043005.22,26517475.75,3099433.19,2575779.37,1263514.80,20622833.16,3211511.72,3378849.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255183.25,255183.25,51053.42,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-302049.58,40050.87,-545354.04,-454532.73,-261801.99,-4804407.89,-1913840.23,-1585611.98,-1033336.23,757674.89,-1362411.06,-402176.58,-1267982.86,7575533.22,9058891.22,-1731867.99,30732.62,2078062.88,-1131158.88,-462158.81,-273948.34,-201398.48,-3618807.72,-2059344.21,-1227866.64,25087583.72,-2728148.79,2670566.31,-632935.59,5394225.31,2823682.65,-1426953.37,-200043.38,3675093.45,1607779.35,425528.96,321016.57,3299176.05,708736.14,146461.13,-699698.06,-845777.06,-1006622.79,-1383304.42,-2053654.98,1687829.08,-352246.37,-961053.38,-554744.79,7504224.63,3841974.86,3648396.28,162589.74,6246009.84,2192870.72,1365164.17,2307348.41,866099.00,1291333.95,2275588.54,-887048.97,-3050637.22,-2266307.55,-1468780.90,-528281.64,-2857055.52,-3333691.94,-2182908.78,-1543594.96,-2871924.12,-2478266.64,-4582639.01,-2870395.83,25378238.21,-120595.33,8727831.03,3358804.39,1148519.96,531628.51,-127509.29,222635.50,420887.12,100677.97,731846.00,127296.00,920926.02,1277800.00,2366640.00,2156638.51,3805273.15,0.0
13,其中:对联营企业和合营企业的投资收益,-302049.58,40050.87,-545354.04,-454532.73,-261801.99,-4804407.89,-1913840.23,-1585611.98,-1033336.23,-558589.26,-1362411.06,-402176.58,-1267982.86,-4207679.83,-2724321.83,-1731867.99,30732.62,506917.02,-2739395.12,-2007466.13,-1843801.01,-201398.48,-3618807.72,-2059344.21,-1227866.64,-1388625.58,-3091804.69,2306910.41,-632935.59,4394715.87,2748210.95,-1426953.37,-200043.38,3363222.97,1607779.35,0,321016.57,3299176.05,0,146461.13,-699698.06,-845777.06,0,-1383304.42,0,1720973.41,0,0,0,1438224.63,3841974.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,66310125.02,393436332.76,297423411.33,199439002.74,91843671.94,369812589.60,291094022.04,191607949.20,83591464.03,363213292.25,262921232.17,169420680.62,89653135.50,318149679.77,237582712.98,142592791.32,75097146.54,358048133.10,216915983.61,128506623.52,43288347.46,314241896.89,216870584.83,117412200.78,39882927.08,279939117.63,154183943.53,89706003.05,22419064.17,232464415.07,136722311.21,-14259199.43,-9405484.29,6873779.11,2071747.95,5333241.02,2998626.12,18319225.13,-4629494.98,-7068025.97,-10799442.76,7439970.92,-12466884.87,-15156109.27,-10737299.82,7198824.44,20955767.28,7031161.91,2023166.17,23330971.13,10050850.80,3000856.31,-2260563.65,20758500.39,10394204.26,1553237.57,-325870.70,16625649.36,7435001.22,4301445.63,-4139663.95,9242279.73,6491748.46,1262047.21,-1579427.93,5581332.15,-2484742.47,-4548611.14,-3313109.26,-23223961.23,-18576411.48,-14562708.69,-8118502.23,22082388.92,9091396.21,16043312.09,7343099.21,19809798.58,4356646.48,18065315.51,5018970.59,14612204.94,5913846.99,6740005.99,3729984.12,5203932.90,4407000.00,8358990.00,4589934.24,6517227.28,0.0
16,加:营业外收入,317237.87,13676660.39,1679055.52,1647942.64,24623.26,1656158.50,1210248.01,1049860.53,25048.40,1374571.59,4604391.99,4321443.65,815386.71,24253006.92,15576018.23,11063044.88,2923544.46,30671243.78,9010721.07,4781723.07,751499.84,30541974.70,11504475.79,8844219.58,2925047.17,44325204.74,11424378.89,6607670.38,3033497.22,19869595.42,9113351.93,2427254.05,887632.84,39933906.40,8012931.67,5075298.05,1430620.52,17944711.51,8647459.34,6178895.06,4917614.63,4824277.60,3442238.17,3078374.56,1897601.73,19202525.51,13161074.25,386526.27,154782.71,1347847.33,522925.39,412100.30,115610.01,173091.84,93023.62,80081.00,9779.00,1234048.58,999870.52,634574.36,363907.92,1356143.11,192197.23,150788.85,35000.00,3400487.11,818429.86,41323.30,5399.00,1282086.82,1929334.07,1899273.07,709128.30,167886.12,87207.36,62190.96,7084.94,26151.58,459.00,0,84312.63,3775.16,0,852374.86,0,1189650.38,0,0,23983.08,111847.67,0.0
17,减：营业外支出,234641.33,9958368.29,1593103.67,879937.01,37221.54,1189595.97,1089540.61,267504.42,26198.43,4174615.18,4053767.37,3690349.88,225640.79,1853803.77,983145.31,719844.65,141181.52,177268.97,63018.32,12115.50,3869.97,5788277.13,484797.78,465213.53,12964.42,617580.12,148554.16,265496.31,14034.86,699792.17,504933.65,431367.27,195815.78,213754.91,199765.83,87322.22,15688.58,665041.13,494514.55,406022.44,373274.20,989546.39,185144.28,65226.13,206583.37,2434889.41,136694.03,127464.04,10166.05,332154.52,27944.19,26256.50,301.54,444655.04,476901.89,71567.90,26338.83,293869.28,139829.84,92822.59,5859.50,247150.65,342713.31,9475.83,9939.34,638680.54,165077.01,60974.16,26133.51,866787.74,576781.36,591101.71,26805.06,4532113.78,224520.99,2663250.35,95818.57,89967.58,13503.37,170916.80,30008.40,111863.53,0,162123.09,0,186195.26,0,0,8328.00,40413.08,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,3384393.63,3283596.80,63000.49,645213.45,377884.42,455466.67,17995.27,173397.81,59373.57,9907.95,2094.00,5775494.59,472956.39,455746.40,9357.24,609424.21,1086886.69,25844.74,1225.38,407300.35,117074.02,126800.76,-7761.37,144237.61,0,0,0,230460.70,0,0,0,0,0,49222.40,93759.15,330937.79,0,0,0,225636.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,66392721.56,397154624.86,297509363.18,200207008.37,91831073.66,370279152.13,291214729.44,192390305.31,83590314.00,360413248.66,263471856.79,170051774.39,90242881.42,340548882.92,252175585.90,152935991.55,77879509.48,388542107.91,225863686.36,133276231.09,44035977.33,338995594.46,227890262.84,125791206.83,42795009.83,323646742.25,165459768.26,96048177.12,25438526.53,251634218.32,145330729.49,-12263312.65,-8713667.23,46593930.60,9884913.79,10321216.85,4413558.06,35598895.51,3523449.81,-1295153.35,-6255102.33,11274702.13,-9209790.98,-12142960.84,-9046281.46,23966460.54,33980147.50,7290224.14,2167782.83,24346663.94,10545832.00,3386700.11,-2145255.18,20486937.19,10010325.99,1561750.67,-342430.53,17565828.66,8295041.90,4843197.40,-3781615.53,10351272.19,6341232.38,1403360.23,-1554367.27,8343138.72,-1831389.62,-4568262.00,-3333843.77,-22808662.15,-17223858.77,-13254537.33,-7436178.99,17718161.26,8954082.58,13442252.70,7254365.58,19745982.58,4343602.11,17894398.71,5073274.82,14504116.57,5913846.99,7430257.76,3729984.12,6207388.02,4407000.00,8358990.00,4605589.32,6588661.87,0.0
