,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2420992908.36,1605414752.76,1022608982.77,518844638.76,2550582514.80,1720220565.85,1119186206.89,369782096.54,2215280596.13,1412868096.96,889062953.39,292103577.04,1776594263.26,1148330862.01,729358601.41,273005199.58,1462220055.31,865825791.51,524418359.70,192744758.72,1347774548.30,922606262.12,522990736.86,194112420.51,993434619.46,669350679.54,410568514.33,148774862.09,1124120611.31,718350587.97,471073261.24,180804197.98,922255032.41,477672422.00,305647795.29,128982981.49,566301100.45,344845103.13,227421244.63,94328186.64,560537831.83,352667661.83,202492451.48,59984065.54,483055133.11,294432348.76,383104555.84,343650915.85,0.0
2,营业收入,2420992908.36,1605414752.76,1022608982.77,518844638.76,2550582514.80,1720220565.85,1119186206.89,369782096.54,2215280596.13,1412868096.96,889062953.39,292103577.04,1776594263.26,1148330862.01,729358601.41,273005199.58,1462220055.31,865825791.51,524418359.70,192744758.72,1347774548.30,922606262.12,522990736.86,194112420.51,993434619.46,669350679.54,410568514.33,148774862.09,1124120611.31,718350587.97,471073261.24,180804197.98,922255032.41,477672422.00,305647795.29,128982981.49,566301100.45,344845103.13,227421244.63,94328186.64,560537831.83,352667661.83,202492451.48,59984065.54,483055133.11,294432348.76,383104555.84,343650915.85,0.0
3,二、营业总成本,2348299966.19,1557724836.52,1009190821.08,509071898.67,2475746203.98,1658167041.54,1077656982.23,365424426.59,2148003063.30,1403629174.43,874986680.53,303776893.41,1700013616.34,1124393476.20,710164559.00,274121794.12,1429120465.46,870037438.88,521577416.51,196737178.11,1263472483.72,874786997.79,497121926.18,193553197.28,925752512.50,628445064.69,390136515.46,148566895.34,1029889170.79,659192425.87,432089311.70,171803014.06,817016107.64,436527668.93,279178953.12,123677522.46,507035343.42,320092594.43,208981958.03,92404625.89,475727104.96,307755545.63,176653682.14,67125812.63,412094326.30,262293278.62,328590818.43,305405431.20,0.0
4,营业成本,1832633755.09,1209814694.96,787497273.30,407825119.04,1924269853.19,1276948941.54,837044303.32,275407017.60,1654445658.30,1084136163.00,671740037.07,212670720.39,1311065182.87,862636053.21,548503063.56,206730518.88,1114100821.29,667625786.53,403703647.94,149597890.23,974820284.70,665268515.22,372768040.11,139579786.58,700592325.23,473871183.25,292788993.98,108287609.10,806279397.10,508736223.77,339893305.24,131454050.21,620713812.61,313909907.92,205583172.55,86399987.46,363739259.30,224454818.53,147169502.48,60943643.32,336097706.17,210701313.82,119344175.11,35413736.19,291801898.82,175412995.75,235504246.50,222202047.52,0.0
5,营业税金及附加,20270854.16,13571921.56,9330409.11,5182393.70,20589173.79,11736399.52,9009960.21,1969570.05,20112490.69,11914535.87,8685010.82,2751758.40,13494272.72,5436697.51,3442225.14,1619373.12,12398123.05,5712673.33,3155342.20,859127.80,8122106.27,4927948.92,3030725.86,861506.28,6489331.38,3256116.49,2023120.92,519710.17,7527241.97,3002881.38,2039721.65,1532601.94,7779505.02,3658135.55,2155752.85,960854.35,4051308.08,2278178.05,1619245.61,865118.77,4032307.38,2350606.88,1522525.37,547980.28,3689449.74,1692451.29,2737569.36,2501580.52,0.0
6,销售费用,258874400.40,167647998.04,103778104.52,47244124.35,253703875.18,162355770.09,101410327.66,39083180.16,226117437.91,147355586.67,90482722.39,40933577.77,206799874.74,140563942.95,85635014.93,35565546.29,171375092.53,110981882.25,61886438.21,25291753.42,162932060.54,111909712.60,63212863.81,25691215.44,124781678.59,78459082.26,46850627.72,20664050.17,130140061.04,82897461.72,50036070.85,23628057.75,125535780.10,78058629.86,44371498.24,22570078.63,79750095.67,50479278.40,31632246.33,16764361.29,85915691.24,57383270.19,34834892.71,20812182.22,75784175.56,52283300.00,61773524.90,51766402.64,0.0
7,管理费用,129296425.55,93777976.76,62649550.73,33644268.78,121345716.72,87985117.11,114432042.33,54148375.94,216078209.41,142629148.88,94513728.10,47588325.00,148224516.80,103958217.66,64715160.02,30408935.14,107987092.63,76562312.73,47828483.30,22734933.73,107514749.67,77143012.11,47916335.55,20732877.59,93581699.34,68571202.32,42171678.95,19727042.64,80384510.50,59567795.90,36643523.48,16518434.94,67332823.30,44529225.46,25339196.15,11644136.93,57500152.72,38875749.45,24933296.83,12314114.41,43198606.31,27259846.82,16620695.17,9598116.41,33158070.80,23744620.28,25429621.66,23377109.25,0.0
8,财务费用,6845737.80,4508482.54,2191825.00,913906.52,10861805.53,6312062.83,4722091.94,1283097.72,11229795.72,6818264.83,3405793.60,725134.45,4514606.29,3195212.29,1689623.64,618995.22,-660052.57,-1404847.26,-1892583.98,-1817503.20,-2534106.33,-2022187.73,-1765406.72,-930100.28,-6023085.00,-4278010.21,-3328474.89,-2495857.87,-4182773.70,-3725944.52,-2865223.66,-1456568.41,-7064199.28,-6359693.82,-1714213.03,260076.83,-3714162.37,-709998.19,-498617.72,505986.77,4180387.80,3486835.09,2084361.48,1081849.57,4100624.76,3024296.70,4142549.50,3594379.54,0.0
9,研发费用,100378793.19,68403762.66,43743658.42,27393739.18,123876451.27,93279510.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-13131652.90,21099328.30,19549240.36,11038256.77,-6466814.88,20019471.27,10775475.18,6159388.55,-892622.60,15915162.92,8603352.58,6179471.71,-821574.53,23919388.53,10559631.30,6896088.84,70976.13,12617388.87,17559996.67,11959367.57,7617911.67,6330562.96,8565490.58,9630568.78,1864341.13,9740733.88,8714007.62,6341914.14,126437.63,2718385.89,2731463.96,3443546.36,1842388.26,5708690.02,4714568.19,4126284.50,1011401.33,2302406.06,6573672.83,2247032.30,-328052.04,3560106.62,6135614.60,-996693.49,1963911.73,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,11500306.87,1767887.91,1102524.86,227511.09,924055.17,480299.44,-64758.58,-15533.70,996865.00,154139.96,-382689.25,-396628.25,1704468.42,902884.69,976194.05,0,-12842.00,1082822.49,1030175.16,-40243.54,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,2439263.43,1515848.24,1102524.88,227511.09,250920.56,-156033.36,-403033.61,-15533.70,984281.88,154139.96,-382689.25,-396628.25,234002.66,-97243.53,-23934.17,0,-12842.00,1123066.03,1070418.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485937.20,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,107649365.42,58105099.57,25322096.45,10863448.24,122547817.74,85710299.68,48962417.19,10753809.65,92531675.95,19213727.95,19263123.29,-12069944.62,78285115.34,24840270.50,20170236.46,-1116594.54,33086747.85,-3128824.88,3871118.35,-4032662.93,84302064.58,47819264.33,25868810.68,559223.23,67682106.96,40905614.85,20431998.87,207966.75,94231440.52,59158162.10,38983949.54,9001183.92,105238924.77,41144753.07,26468842.17,5305459.03,59751694.23,24752508.70,18439286.60,1923560.75,84810726.87,44912116.20,25838769.34,-7141747.09,70960806.81,32139070.14,54513737.41,38245484.65,0.0
16,加:营业外收入,9754279.54,13804372.27,409786.98,784000.00,2178930.93,1200826.27,1211059.60,296722.37,4667445.92,7546316.99,4031366.76,8226259.45,21153913.78,11946414.45,6273613.11,3365492.85,21108744.63,12505866.04,11338059.91,5976757.31,7107683.76,6134458.70,3713930.66,2494183.88,7881187.41,4498116.69,3996177.87,1885194.02,6854102.39,3209974.63,707117.06,359384.86,2443590.77,1404144.78,1399884.77,968008.54,5068810.06,4817035.86,2164911.10,1483372.64,1545300.42,1026177.81,877751.81,875701.81,3137857.14,2346737.43,42120.55,24343.00,0.0
17,减：营业外支出,1548180.86,105639.90,76119.49,6996.50,676539.61,561754.14,540166.13,193.79,1072431.64,1177934.21,687686.08,620696.16,674773.88,484449.45,338032.93,246777.76,50046.49,22449.60,19702.11,19402.11,380242.74,108451.05,16402.71,1513.46,57629.61,32584.79,32584.79,8381.65,32916.48,32991.10,29798.35,799.62,22639.45,22637.85,22637.85,0,1716320.11,1451416.61,21743.25,10356.75,92323.20,91052.80,3745.00,0,882850.93,697300.97,13327.80,119622.79,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,368084.21,67236.08,296.16,548178.20,484308.65,338032.93,246777.76,23305.28,22449.60,19702.11,19402.11,380242.74,108451.05,16402.71,1513.46,57629.61,32584.79,32584.79,8381.65,12916.48,12916.48,9723.73,725.00,2637.85,2637.85,2637.85,0,1525714.25,1431416.61,1743.25,356.75,19510.31,0,3745.00,0,202351.53,15021.57,13327.80,119622.79,0.0
