,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,213188826.11,201077915.27,200278061.07,91484302.22,626669589.53,437833405.33,336010975.33,47328180.62,517710604.78,367582592.19,175970904.72,68892620.64,588176013.79,311646857.50,173239674.47,112072369.04,682896707.47,394708321.14,249952477.09,147851921.28,416772255.27,280287644.27,201249182.93,131551082.39,954944330.50,938184855.25,601721781.07,230315570.56,1245962132.20,987881401.33,634912218.95,239612728.21,1424785535.73,1060196585.40,769315217.29,330576564.88,1511963570.21,1241430910.60,668330731.45,315324329.89,1660020991.35,993811318.97,665246784.46,326477689.97,2043126322.60,1199657888.30,898998541.01,509454513.82,2411287781.54,1222385438.46,852400461.88,421169683.26,1532717753.41,992332320.39,706791036.61,358101050.59,1044482987.28,456321120.77,272277264.25,138661769.31,704303168.81,731023351.03,571153192.33,132845432.10,964105446.44,453541566.32,223777691.15,116258863.79,689566308.74,357667175.17,224214814.82,0,565837676.92,201749507.06,476081131.14,133912849.26,397870284.00,366694594.34,241515602.01,0.0
2,营业收入,213188826.11,201077915.27,200278061.07,91484302.22,626669589.53,437833405.33,336010975.33,47328180.62,517710604.78,367582592.19,175970904.72,68892620.64,588176013.79,311646857.50,173239674.47,112072369.04,682896707.47,394708321.14,249952477.09,147851921.28,416772255.27,280287644.27,201249182.93,131551082.39,954944330.50,938184855.25,601721781.07,230315570.56,1245962132.20,987881401.33,634912218.95,239612728.21,1424785535.73,1060196585.40,769315217.29,330576564.88,1511963570.21,1241430910.60,668330731.45,315324329.89,1660020991.35,993811318.97,665246784.46,326477689.97,2043126322.60,1199657888.30,898998541.01,509454513.82,2411287781.54,1222385438.46,838669450.21,421169683.26,1532717753.41,990845324.17,699241418.46,357541110.85,1030318949.39,452643570.42,269651933.32,138070984.84,695720073.20,728217447.78,568449510.61,132005007.73,948826906.85,448744544.88,220365527.47,115095652.10,676764818.74,353997958.60,220395514.05,0,549272557.97,194055882.36,467575925.95,132811312.19,392197687.34,360952504.04,239929584.02,0.0
3,二、营业总成本,286222515.79,232818833.74,218508864.04,100659652.35,1207872916.60,561366961.50,427338677.02,58605350.34,664575871.40,432383060.63,215399922.64,90430218.14,863232868.60,410951385.42,230631183.49,134363607.80,859118341.18,489709682.77,303049441.31,158209982.29,652689807.08,334384929.14,230103600.49,138630911.29,1430228692.72,1110914511.06,712616191.99,286197841.13,1805328809.08,1348724477.40,842741337.33,332286286.52,2693447893.95,1417402963.24,982526683.08,408124812.91,2388810846.00,1524099573.85,911412988.73,348812954.00,1697843734.89,1011331135.37,652051412.16,304681599.21,2089843929.36,1170090393.48,858775456.47,467521843.57,2363934765.59,1191842301.71,820206318.43,408660089.44,1547977032.87,957038356.58,686952578.01,345978392.27,986508677.37,427313929.97,256975424.21,123192175.79,659735912.72,721972171.92,565419526.72,134357451.64,896948824.60,450775978.56,215460754.84,115367653.25,664267939.15,349524089.26,212565745.83,0,559207124.82,201118707.58,447735737.41,129408937.64,368387409.63,342776834.52,246568583.42,0.0
4,营业成本,200286036.47,189498927.46,188703101.41,86736089.44,738579950.00,435788547.30,335932957.78,33007693.23,430095246.13,321779234.41,149872074.14,64119241.68,538230447.92,295772130.07,161195903.90,99809448.45,619767657.25,366906127.52,230373365.58,129048909.22,365160205.64,249430960.36,180494483.22,115556348.01,846248507.81,817028786.70,533731880.59,203887992.69,1020082417.16,943970871.31,584873134.53,223616587.47,1396819317.43,1071912067.27,745422167.75,347605433.32,1693428195.06,1199538368.61,637211261.52,263537598.08,1314341487.09,778009124.73,473001834.50,234708003.51,1579431386.80,874655333.35,656965524.91,388895569.38,1987609199.71,925145593.50,632073037.60,332191782.29,1275396881.73,741099694.37,528892127.44,285128222.99,773807721.92,298842198.46,184545837.13,87825239.35,460741707.63,557448882.26,442557667.35,104061090.42,729162084.57,370379362.92,170075041.74,93622788.10,517683273.69,270196690.50,166179809.04,0,438787171.02,158742133.06,389786611.67,104303690.90,300876913.04,290419410.68,200674312.56,0.0
5,营业税金及附加,4532866.71,2887404.75,2667443.99,415932.82,10837504.99,5147233.00,3818608.38,345788.20,8392005.94,4725829.24,3317129.82,88162.53,5451721.82,608420.93,515523.97,358054.89,2076772.90,1379718.04,743288.75,347019.91,2633752.41,1772474.94,1333323.95,476051.72,7054574.90,3806827.34,1925356.39,578959.63,2574651.56,2172931.53,1692081.86,264904.75,9166610.43,2845166.79,1938238.08,1133129.35,4251666.27,2263806.84,1669591.62,429497.08,7496607.23,6471930.45,5699098.29,3827400.71,3569323.50,3651004.54,2965535.65,458159.13,7972472.25,3788995.96,2812691.19,240000.24,5802725.43,478881.12,337314.45,99742.25,2403503.05,1096067.28,913550.23,88480.84,2503016.57,6574656.96,6547888.31,75728.74,1542161.47,1002320.87,512463.31,129971.48,3204865.95,1689663.23,989861.87,0,2931272.13,1247515.62,2869081.53,828512.87,2191598.79,941326.13,146874.61,0.0
6,销售费用,247737.23,222404.77,193963.95,174983.01,28847309.67,41216174.85,28323641.88,5480315.01,75869954.90,39187796.37,17401249.13,7828506.73,98696516.75,41822023.66,16536587.17,9590602.35,93250606.06,51611371.62,17812456.43,13360519.73,56827151.27,32970686.58,13353631.81,12373670.16,155451863.44,84848281.15,41904460.29,20319553.54,142727882.37,91747711.04,44214976.94,17980637.70,131896859.30,82794803.68,51874013.28,18054457.69,164570000.95,62048772.69,29162035.40,16920036.83,123522572.41,25631968.13,17840491.26,11532781.63,114954140.04,55226397.24,45903646.53,12071227.71,95964656.67,55616039.41,48733795.99,20851685.21,60137925.58,64234866.52,49359007.32,13185267.73,68483116.75,31748229.92,18565574.98,10643306.21,77323570.44,76451533.22,66483695.09,8973726.18,83413387.21,24654749.17,16363653.93,9418422.08,73957181.55,38706595.19,19746938.10,6752833.59,59921748.16,14883412.42,25484755.28,9273163.49,31788158.96,18568151.30,19099055.17,0.0
7,管理费用,69355947.00,29580073.59,18965689.69,9421604.62,145078101.87,41640401.49,28378767.68,8888749.82,64741955.96,36442928.14,24108685.21,11160810.27,77949240.74,50484844.56,36421197.45,18536798.12,55552248.18,34536757.77,20622469.58,8231054.65,38827997.92,28047634.02,20560813.43,9688892.42,160759320.97,126009196.08,75158072.09,40090966.10,193368714.47,136209409.90,83392508.53,17302971.87,122506900.00,88372769.46,71542190.22,31456009.84,111133421.11,81994072.63,61890236.51,23083134.49,81279942.09,89875236.23,76050420.20,19599154.06,108827886.75,104020507.09,88506561.43,17872310.30,71147326.61,93683399.19,85913021.90,25684447.90,78917446.56,64666194.86,57824721.81,21442855.29,31982270.85,26291527.60,15972340.11,8199746.25,47943201.46,30228899.51,18040340.29,6281931.54,39027065.26,23578716.60,12764348.02,6206251.45,38002739.14,21151183.36,13172730.04,6046715.51,32777517.39,12096928.68,17004044.90,5536376.02,14887222.11,16676474.51,10400793.16,0.0
8,财务费用,11799928.38,10630023.17,7978665.00,3938508.46,33579902.47,25986071.41,19769675.50,11427856.76,43711098.97,28444190.63,18518802.41,7549943.52,21146169.07,19239579.95,13907979.43,6266466.53,16104568.73,13536544.19,14452990.92,6678378.64,35893979.85,20741970.76,12837804.23,5622673.60,80198498.44,64523725.21,46720255.37,16353693.11,235875980.38,156992672.68,121787257.02,73372122.39,253387913.57,150076498.41,88827069.10,42917269.39,217717319.36,150141252.72,97290564.40,42209385.47,168276236.33,112457586.88,80566522.98,35014259.30,228960430.46,128289290.61,69365723.05,43605354.08,179109374.53,108407063.74,57806348.65,29859460.70,120471664.36,86558719.71,50539406.99,26122304.01,109832064.80,69335906.71,36978121.76,16435403.14,71224416.62,51268199.97,31789935.68,14964974.76,43804126.09,31160829.00,15745247.84,5990220.14,31419878.82,17779956.98,12476406.78,5483619.71,24789416.12,14148717.80,12871750.96,9467194.36,17728579.44,15869226.23,16247547.92,0.0
