9,研发费用,7146926.15,46567263.52,27596962.72,14138160.21,6369403.50,48777985.28,26789696.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,267877102.16,47419190.07,47419190.07,0,250283610.52,-21193482.40,-22167717.06,-932033.80,57843834.12,-1852036.44,-1850557.61,-7654.66,57171693.94,11997906.46,11958469.16,0,53358807.57,20285125.04,20285125.04,0,44942974.88,-608592.85,-608592.85,0,25871757.61,-7532947.90,-7532947.90,0,25509332.86,8295832.69,52601.82,0,3250687.48,76395.81,76395.81,0,4087767.58,156196.83,156196.83,48002.96,723740.69,0,-312271.17,362583.07,0.0
11,公允价值变动收益,1747656.77,7088398.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-2465433.91,5561249.03,7380872.78,-1949856.01,-426605.79,17393958.99,8280814.25,10108053.85,-2246236.25,31579321.75,18852296.94,13911678.82,1229010.30,1591637.42,6142070.16,13080.63,729942.45,206065.03,583201.15,403615.00,361905.00,2876487.61,1951066.56,1233041.46,579452.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-162377.71,-162377.71,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-2465433.91,-7442263.66,-3396619.85,-2211053.03,0,-3797493.23,-1109502.85,0,0,4315714.99,1702921.12,3571552.51,0,-5741223.50,0,0,0,-693268.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-6919395.22,110946529.59,125461714.47,98489835.61,46265200.38,-204241595.08,28649676.88,26350482.58,20869041.29,-150826414.21,83747788.64,61075161.27,55088593.34,99595610.74,82168569.62,79783181.29,73172179.26,274653933.34,183093165.17,164438463.14,112802173.70,324343397.49,195707116.71,132265336.58,87503997.55,267461848.01,155874311.76,109494076.29,67977430.29,192951998.59,114990629.62,84221265.42,48848865.07,123478156.27,64601669.65,51456428.84,23555366.80,65011837.57,34171726.85,27606508.23,11718841.67,46294098.02,31018292.78,24099172.29,11176233.73,33185989.49,24235139.77,16792531.47,5103718.21,0.0
16,加:营业外收入,349606.31,3233425.71,2894179.71,2556175.59,1420126.55,4381405.20,1818438.16,1254809.65,110616.34,63611385.62,5638515.47,28055951.00,3547253.50,37551746.45,24033847.17,22555879.59,2351591.37,21300530.30,16213610.40,4782402.71,935489.83,11229470.61,8821359.20,8287121.02,4253896.73,15295355.52,8022064.16,6165238.52,3036147.43,2796649.44,590360.33,177634.70,83607.66,1518332.85,125436.21,102050.50,33360.80,3393883.50,3191046.60,2736267.28,1141409.24,6349579.19,3585805.46,1887252.58,972937.74,2338098.87,618087.16,173593.75,205000.00,0.0
17,减：营业外支出,11448.34,54237.40,1100053.02,929680.25,397994.35,10334060.42,381604.06,301507.93,217399.96,13028255.30,3583769.55,3285063.04,1533141.40,4372078.06,3214943.82,3140983.07,206292.71,3943111.49,3285838.03,3268709.61,3089119.77,3331055.65,2482521.22,2413617.51,107513.93,777023.12,496276.07,357911.83,103285.86,372577.69,161767.22,150016.98,38900.00,324263.61,166571.40,156007.07,50465.63,4216349.04,1041891.75,348125.19,125098.95,928448.70,617706.38,462022.17,8826.00,1516463.08,631487.67,141186.65,120000.25,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,3191.24,3191.24,0,118075.71,118892.34,118892.34,0,27828.78,25205.82,24060.90,3735.16,72590.97,58618.17,7257.30,7073.82,8778.61,8778.61,3168.46,3004.15,0,0,0,0,106252.73,0,0,0,22401.41,22365.64,22365.64,22092.24,109094.09,35828.01,35828.01,0,774435.94,356.86,36557.75,0,0.0
19,四、利润总额,-6581237.25,114125717.90,127255841.16,100116330.95,47287332.58,-210194250.30,30086510.98,27303784.30,20762257.67,-100243283.89,85802534.56,85846049.23,57102705.44,132775279.13,102987472.97,99198077.81,75317477.92,292011352.15,196020937.54,165952156.24,110648543.76,332241812.45,202045954.69,138138840.09,91650380.35,281980180.41,163400099.85,115301402.98,70910291.86,195376070.34,115419222.73,84248883.14,48893572.73,124672225.51,64560534.46,51402472.27,23538261.97,64189372.03,36320881.70,29994650.32,12735151.96,51715228.51,33986391.86,25524402.70,12140345.47,34007625.28,24221739.26,16824938.57,5188717.96,0.0
20,减：所得税费用,0,8535276.22,27688242.52,18065923.74,6425148.40,16561620.60,9877277.12,6594431.86,3452913.26,17679135.78,12631249.00,12050665.08,5978799.72,20526844.32,27593302.11,23727170.97,13187747.37,39148522.30,60957209.71,46956177.80,18168241.55,50201443.88,34812243.92,23690807.96,15322558.54,40543344.79,28508339.65,18953203.56,11922161.56,27071872.83,34140748.08,25029654.81,8245472.51,17520447.46,10752447.65,7867970.21,3795976.52,10293929.80,5844165.35,4738320.94,2000735.17,7681201.13,8771926.76,6677225.75,3077255.45,8497811.35,6164164.85,5844152.71,2043626.49,0.0
21,五、净利润,-6581237.25,105590441.68,99567598.64,82050407.21,40862184.18,-226755870.90,20209233.86,20709352.44,17309344.41,-117922419.67,73171285.56,73795384.15,51123905.72,112248434.81,75394170.86,75470906.84,62129730.55,252862829.85,135063727.83,118995978.44,92480302.21,282040368.57,167233710.77,114448032.13,76327821.81,241436835.62,134891760.20,96348199.42,58988130.30,168304197.51,81278474.65,59219228.33,40648100.22,107151778.05,53808086.81,43534502.06,19742285.45,53895442.23,30476716.35,25256329.38,10734416.79,44034027.38,25214465.10,18847176.95,9063090.02,25509813.93,18057574.42,10980785.86,3145091.47,0.0
22,归属于母公司所有者的净利润,-6311919.28,113080064.96,99489506.09,81855876.78,40477936.77,-181922653.46,25301552.81,24120765.31,22185267.46,-84853865.97,81226825.69,79012586.23,50210581.61,165605053.31,100348644.08,94397800.21,71792808.72,263396208.91,146513398.21,124071612.21,94343577.72,294289340.18,178408743.07,122642688.33,77699448.96,248803837.35,141652236.13,96618799.21,59075771.46,168702003.17,81336888.81,59232475.54,40648100.22,107151778.05,53808086.81,43534502.06,19742285.45,53895442.23,30476716.35,25256329.38,10734416.79,44034027.38,25214465.10,18847176.95,9063090.02,25465520.41,18057574.42,10959481.47,3147594.95,0.0
23,少数股东损益,-269317.97,-7489623.28,78092.55,194530.43,384247.41,-44833217.44,-5092318.95,-3411412.87,-4875923.05,-33068553.70,-8055540.13,-5217202.08,913324.11,-53356618.50,-24954473.22,-18926893.37,-9663078.17,-10533379.06,-11449670.38,-5075633.77,-1863275.51,-12248971.61,-11175032.30,-8194656.20,-1371627.15,-7367001.73,-6760475.93,-270599.79,-87641.16,-397805.66,-58414.16,-13247.21,0,0,0,0,0,0,0,0,0,0,0,0,0,44293.52,0,21304.39,-2503.48,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.007100,0.128000,0.112500,0.092500,0.045400,-0.204600,0.028400,0.027100,0.024900,-0.095200,0.091100,0.088600,0.084500,0.295300,0.195200,0.183600,0.139700,0.513900,0.285300,0.241700,0.183800,0.576000,0.349600,0.240400,0.182700,0.587300,0.334700,0.228300,0.167500,0.481300,0.232500,0.170000,0.151700,0.399800,0.200800,0.162000,0.150000,0.400000,0.230000,0.190000,0.160000,0.810000,0.500000,0.380000,0.180000,0.510000,0.360000,1.100000,0.310000,0.0
26,稀释每股收益(元/股),-0.007100,0.128000,0.112500,0.092500,0.045400,-0.204600,0.028400,0.027100,0.024900,-0.095200,0.091100,0.088600,0.084500,0.295300,0.195200,0.183600,0.139700,0.513700,0.285200,0.241100,0.183400,0.575800,0.349300,0.239600,0.181400,0.585300,0.332400,0.227000,0.166700,0.478500,0.232300,0.170000,0.150800,0.397700,0.197100,0.159000,0.150000,0.400000,0.230000,0.190000,0.160000,0.810000,0.500000,0.380000,0.180000,0.510000,0.360000,1.100000,0.310000,0.0
27,七、其他综合收益,0,-11989018.14,0,0,0,-2790198.33,-10893882.00,-10893882.00,-6343002.00,0,-3078240.00,-2106090.00,-4419120.00,3148506.42,-13979040.00,-1871880.00,-3335280.00,-531420.00,16580040.00,1755600.00,-4651080.00,-3661046.42,12639914.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-6581237.25,93601423.54,99567598.64,82050407.21,40862184.18,-229546069.23,9315351.86,9815470.44,10966342.41,-117922419.67,70093045.56,71689294.15,46704785.72,115396941.23,61415130.86,73599026.84,58794450.55,252331409.85,151643767.83,120751578.44,87829222.21,278379322.15,179873625.57,114448032.13,76327821.81,241436835.62,134891760.20,96348199.42,58988130.30,168304197.51,81278474.65,59219228.33,40648100.22,107151778.05,53808086.81,43534502.06,19742285.45,53895442.23,30476716.35,25256329.38,10734416.79,44034027.38,25214465.10,18847176.95,9063090.02,25509813.93,18057574.42,10980785.86,3145091.47,0.0
29,归属于母公司所有者的综合收益总额,-6311919.28,106876007.08,99489506.09,81855876.78,40477936.77,-184712851.79,14407670.81,13226883.31,15842265.46,-84853865.97,78148585.69,76906496.23,45791461.61,168753559.73,86369604.08,92525920.21,68457528.72,262864788.91,163093438.21,125827212.21,89692497.72,290628293.76,191048657.87,122642688.33,77699448.96,248803837.35,141652236.13,96618799.21,59075771.46,168702003.17,81336888.81,59232475.54,40648100.22,107151778.05,53808086.81,43534502.06,19742285.45,53895442.23,30476716.35,25256329.38,10734416.79,44034027.38,25214465.10,18847176.95,9063090.02,25465520.41,18057574.42,10959481.47,3147594.95,0.0
30,归属于少数股东的综合收益总额,-269317.97,-13274583.54,78092.55,194530.43,384247.41,-44833217.44,-5092318.95,-3411412.87,-4875923.05,-33068553.70,-8055540.13,-5217202.08,913324.11,-53356618.50,-24954473.22,-18926893.37,-9663078.17,-10533379.06,-11449670.38,-5075633.77,-1863275.51,-12248971.61,-11175032.30,-8194656.20,-1371627.15,-7367001.73,-6760475.93,-270599.79,-87641.16,-397805.66,-58414.16,-13247.21,0,0,0,0,0,0,0,0,0,0,0,0,0,44293.52,0,21304.39,-2503.48,0.0
