,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2043839881.15,1320021420.79,592403331.86,2768516330.38,2029999929.99,1548551207.80,476825462.84,2549870488.54,1694863004.93,1193316140.69,580657815.97,2800172414.10,1864303470.69,1229989835.12,596241529.98,1804461597.37,1082308044.05,757313870.89,307524566.52,927799821.68,680526884.10,522755451.15,271557060.18,1497530910.47,1179437813.41,730097155.85,234527461.42,1287133495.51,1036466870.44,724270779.76,314168343.91,1630819959.31,1224627192.63,853786169.81,421176969.63,1336892015.01,1004172924.34,636486981.84,300289643.84,922196519.48,653987068.53,415939335.92,203992916.72,582637476.67,431729954.47,257733791.55,127869683.73,367156976.76,258975407.49,161628852.27,85093590.63,241375439.23,169410687.87,100514176.78,36671405.60,166112971.82,82146025.32,60848653.54,0.0
2,营业收入,2043839881.15,1320021420.79,592403331.86,2768516330.38,2029999929.99,1548551207.80,476825462.84,2549870488.54,1694863004.93,1193316140.69,580657815.97,2800172414.10,1864303470.69,1229989835.12,596241529.98,1804461597.37,1082308044.05,757313870.89,307524566.52,927799821.68,680526884.10,522755451.15,271557060.18,1497530910.47,1179437813.41,730097155.85,234527461.42,1287133495.51,1036466870.44,724270779.76,314168343.91,1630819959.31,1224627192.63,853786169.81,421176969.63,1336892015.01,1004172924.34,636486981.84,300289643.84,922196519.48,653987068.53,415939335.92,203992916.72,582637476.67,431729954.47,257733791.55,127869683.73,367156976.76,258975407.49,161628852.27,85093590.63,241375439.23,169410687.87,100514176.78,36671405.60,164114581.49,80193342.72,60675186.29,0.0
3,二、营业总成本,1918191989.45,1227043620.97,533358415.71,2764995390.51,1859951147.13,1424533373.10,430650554.99,2421539774.14,1538671869.23,1098485426.25,532690161.19,2675966877.85,1737212950.51,1137106944.54,525941642.62,1766137471.11,1070459419.29,765433491.08,315971174.34,1237342292.70,852203237.36,632744094.87,287497474.04,1619839937.32,1251864809.10,749164786.90,263001003.83,1239905203.85,905843155.77,656247297.05,284979832.50,1392521264.29,1025740571.21,712601023.38,352079661.97,1134025476.71,851483994.45,555387843.04,257798675.46,773532749.69,553857361.15,367457243.80,181955648.58,487956339.74,357403213.19,229644865.98,115320158.81,316044867.76,213888760.92,133296789.54,70141614.12,203780424.22,137617559.31,87611664.34,37511288.18,139352877.28,73121589.92,55119371.81,0.0
4,营业成本,1541726083.43,993728943.14,428229325.72,2086243004.84,1500237384.92,1167599780.80,329130279.25,1806848020.55,1182232915.05,831699614.88,420060468.56,1959778796.97,1269518701.89,824095031.55,396162224.17,1133027268.82,676982265.62,484605134.59,178835983.23,564912029.53,390075342.50,323897957.11,150951577.61,894371870.05,732854474.91,429037294.59,112620002.87,661675739.70,519373224.30,365238634.13,149804378.72,798885131.25,607811652.84,430622083.00,235958400.24,718760280.71,543722143.95,363749860.96,172240715.33,489373295.78,354941437.07,221800656.95,104510649.28,294192663.99,223976401.55,145883970.27,68145408.78,177622451.27,120426249.82,77716362.78,41039500.10,102997999.41,71456374.64,52688694.57,22157601.18,73668191.60,34432024.88,32278939.17,0.0
5,营业税金及附加,7143030.11,4408178.93,3493849.99,18550736.15,12438208.97,9935399.71,2017777.31,14658271.41,8935932.09,6795285.23,3059551.68,17142705.22,5489971.74,3735004.27,1806047.47,11175012.95,7115003.97,4259356.79,2072216.02,8895986.62,5432276.31,3908643.59,2328045.63,12660604.31,8528302.48,6109645.56,3498067.59,17029098.50,11735142.00,7601663.35,3094678.82,21806646.56,12087459.44,8739056.36,3537562.69,11051536.51,7804114.85,4371925.98,1915562.76,7723174.33,4999381.64,3741497.61,1585501.86,5280131.79,3759797.51,1992754.90,1108635.25,3215251.49,2359863.35,1430476.84,730351.67,2569835.93,1796110.95,422603.33,36639.90,1655689.42,460598.35,58484.45,0.0
6,销售费用,139727659.54,83479504.84,37261534.20,214021767.22,136636346.29,93711814.29,42727472.70,214137365.59,149810317.06,110222331.60,40327292.18,291452098.72,184773907.89,131154932.67,45840709.12,228241610.38,135336026.61,107669165.07,51051173.54,258226095.88,174019928.85,126960733.93,45061985.93,254917095.95,203173428.71,124279911.57,57011191.35,192706898.29,146948853.17,106226290.23,46603598.82,264539887.43,189624106.27,123415440.83,51418416.72,181215485.37,125248489.11,73862167.20,32521869.60,109775380.94,78387619.99,54932196.70,33529925.81,73889156.64,47243411.49,26074258.46,10714064.31,46829436.01,32397394.63,21910438.65,13857494.81,44765754.54,31039603.41,18325072.49,8380158.28,34480068.49,20791569.63,6220945.21,0.0
7,管理费用,99384531.44,63062542.83,29466440.91,155236824.93,102723796.81,133827995.94,60851262.02,285813730.89,199642647.98,144510525.20,60259644.47,285129973.71,202447738.28,143291674.24,66005767.15,277850129.24,179448947.14,118360056.40,57790634.24,319020091.29,208055860.51,136726937.64,68589282.69,326345094.94,214802438.79,134309463.54,65084969.78,260618406.69,143278792.68,111899610.77,65054498.47,227450867.46,157102166.38,106039969.95,48569897.51,183785425.94,138675892.30,89682053.29,39465168.06,137726474.36,93650502.49,70285902.60,34643868.34,101779410.10,77215062.63,55604433.75,32070742.48,82468258.57,53921210.00,30265794.75,14279162.16,50024115.13,30254732.99,16494004.43,6790962.88,28691857.16,16620657.25,16116936.32,0.0
8,财务费用,25223219.58,17326440.60,14132448.76,32349581.75,17287694.91,15702619.31,9681924.79,26677402.07,14970563.97,9657047.53,6702367.15,37019899.19,28878749.37,13199099.72,11228868.18,55160327.11,38129569.80,26077549.93,12691642.52,62035278.82,43417121.54,34858422.10,16939618.14,80619711.97,54133558.35,32193326.98,15508438.26,67975908.48,48985057.90,32744506.10,12536107.46,40857578.79,27311431.31,18104764.21,7585881.25,9887093.82,3841853.09,1255999.65,-253511.53,4305634.76,4467128.44,5568797.16,1766693.30,-233376.25,-2707914.54,-3423950.12,-357442.59,-714269.62,-111835.59,208776.00,235105.38,936484.10,648981.35,218859.84,145925.94,857070.61,816739.81,444066.66,0.0
