,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2638780331.72,1580201583.72,787122185.19,3049473442.96,2104370631.97,1282991125.93,611220106.02,2338803607.58,1659016499.02,1043380870.21,481467924.05,1723034051.16,1221018558.00,775013973.47,369787054.11,1377220133.97,984211057.06,1162150166.70,955806705.95,899841672.88,673936095.66,0.0
2,营业收入,2638780331.72,1580201583.72,787122185.19,3049473442.96,2104370631.97,1282991125.93,611220106.02,2338803607.58,1659016499.02,1043380870.21,481467924.05,1723034051.16,1221018558.00,775013973.47,369787054.11,1377220133.97,984211057.06,1162150166.70,955806705.95,899841672.88,673936095.66,0.0
3,二、营业总成本,2266667058.05,1396411636.30,715081334.86,2757654869.98,1920262321.33,1205679801.87,605020207.26,2186664533.94,1513792265.38,932629818.69,419069044.41,1493477117.63,1038165855.57,663578159.67,306757227.20,1179580462.35,839175048.09,1009954848.75,832587133.03,766992926.14,582297866.89,0.0
4,营业成本,1662203481.10,989268644.01,518823661.04,2071119211.94,1471058624.84,918419008.24,459017810.71,1647950001.21,1149362362.23,711847060.40,324206761.67,1144068637.29,806531943.10,512063814.92,230306470.73,897169914.61,647477031.36,813026466.76,660512856.41,621448760.63,467695487.00,0.0
5,营业税金及附加,17580292.61,13608100.22,6584255.31,12696591.44,8665824.30,5608025.28,3292670.39,13653771.11,10813002.50,6567217.17,2974302.97,12916741.16,8635842.24,5471309.36,3134561.92,7874483.06,5637585.90,5586367.31,4706140.63,6330411.41,1899929.46,0.0
6,销售费用,351452032.45,217735392.94,90194966.31,401057771.87,270842457.76,162462161.45,71328133.16,282408331.34,178500423.37,113950364.50,45669800.98,193016363.46,122684626.42,81959022.96,38114588.92,156958141.42,112034773.65,94819090.62,75390160.46,58654353.05,43086862.56,0.0
7,管理费用,157727311.81,109803317.26,45421616.43,160418373.51,107801023.24,107939523.02,51484651.16,198229646.64,138094078.12,87173528.48,43863456.81,147011686.26,96810325.28,62952579.08,32364912.44,124914746.22,82805935.88,94636327.14,75080493.24,70455434.46,53821319.96,0.0
8,财务费用,10270962.08,27319814.88,39121142.67,3502332.06,-5565096.35,4908489.27,23308330.90,35128632.83,29363843.80,7856870.17,971314.02,-7913268.49,1393270.09,-263423.31,2656849.85,-11110416.88,-11116511.06,2250634.87,12107609.25,11259994.16,8932167.75,0.0
9,研发费用,67432978.00,38676366.99,19179302.91,88848871.30,62984317.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,20011717.86,4475170.02,6342594.61,-3411389.06,9294150.81,7658555.36,5234777.97,1383407.96,4376957.95,2109848.44,1394856.66,179843.34,3773593.92,2336232.36,-364037.95,4789873.04,-1156027.57,6862100.16,0.0
11,公允价值变动收益,-10646273.60,14492630.48,30534999.74,-28361207.94,-35219257.11,-22066146.23,6293483.87,1331400.00,1331400.00,1331400.00,1331400.00,4572158.11,3780988.09,1713182.38,3848508.84,-3695382.30,-314058.36,-5292440.72,3084264.91,0,0,0.0
12,投资收益,-11409044.92,-11031313.54,-4284732.51,-32489069.17,-321112.77,-2178901.77,-436271.09,5839340.40,4054527.84,1929461.25,1499508.20,-8349524.70,-4199549.98,-3744141.11,-1453000.00,-844453.00,64197.01,147720.96,786861.93,-58269.66,0,0.0
13,其中:对联营企业和合营企业的投资收益,-3092172.93,-3358315.54,-888193.51,-2482563.90,139387.23,-1523275.37,-436271.09,478264.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,346964250.58,192777740.93,102912915.04,241753145.01,150470779.29,55508223.44,12643242.61,183894810.02,173567451.05,134031471.15,65229787.84,225779566.94,182434140.54,109404855.07,65425335.75,193099836.32,144786147.62,147050598.19,127090699.76,132790477.08,91638228.77,0.0
16,加:营业外收入,2127661.64,555690.75,319722.83,1027914.85,4840133.89,230554.47,151701.41,1046465.26,1193388.14,1205855.80,15492724.00,15709569.46,4601584.63,392055.36,802174.50,4384338.65,1863028.90,2651103.29,3560062.44,8119159.41,3874899.97,0.0
17,减：营业外支出,1513680.46,841342.60,407923.34,1071353.38,330880.18,558853.14,208410.43,1650384.75,1304418.83,1206052.72,243441.76,2250460.44,1349174.61,1103231.83,218474.76,986015.74,523536.66,517923.95,516473.98,2786332.72,260583.93,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,327023.55,306052.72,0,2155875.34,852144.23,882908.88,217600.00,240228.92,206950.22,67486.16,478236.44,1016417.65,19754.01,0.0
