,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2804849844.83,980263249.10,913633266.40,805034428.72,1971469133.18,1507196648.37,1143681156.24,253880778.42,2751919267.27,1339564467.05,1097148705.15,861200078.80,2626748505.32,1648060612.27,1163908449.70,714322044.18,1881123498.95,700386240.38,252600694.79,188172685.81,1760343910.36,1176011138.63,751191165.42,335388846.21,1575494700.06,873568140.85,586213279.00,318201729.00,1210642987.00,555248005.00,344235678.00,155457242.00,1096531633.24,838533216.40,441534915.40,212363896.60,847692384.00,726853061.70,457945248.70,281115380.00,748334956.15,372241001.85,201169873.85,23581877.00,425767137.75,235821005.00,204397720.00,165185566.00,418218191.72,141808813.00,126501651.00,95201626.00,304579658.00,244608029.44,300779029.20,0.0
2,营业收入,2804849844.83,980263249.10,913633266.40,805034428.72,1971469133.18,1507196648.37,1143681156.24,253880778.42,2751919267.27,1339564467.05,1097148705.15,861200078.80,2626748505.32,1648060612.27,1163908449.70,714322044.18,1881123498.95,700386240.38,252600694.79,188172685.81,1760343910.36,1176011138.63,751191165.42,335388846.21,1575494700.06,873568140.85,586213279.00,318201729.00,1210642987.00,555248005.00,344235678.00,155457242.00,1096531633.24,838533216.40,441534915.40,212363896.60,847692384.00,726853061.70,457945248.70,281115380.00,748334956.15,372241001.85,201169873.85,23578802.00,425767137.75,235821005.00,203833240.00,165185566.00,418218191.72,141808813.00,119746596.00,95201626.00,304579658.00,244608029.44,300779029.20,0.0
3,二、营业总成本,1938139817.38,736709420.58,646878823.94,553543474.84,1579695763.49,1257733189.31,913684955.80,240768753.72,2533261836.19,1315564494.62,1061432160.30,797003235.95,2476009871.68,1565872999.33,1075443884.37,624557606.07,1759015393.58,709058297.13,275277702.99,179725546.21,1529214384.88,1095093237.15,692330126.32,317526333.61,1367321412.47,811495120.19,542021571.35,295412068.99,1018685471.80,462780822.54,273061086.23,134745648.25,885389794.74,666188549.17,347298778.95,170655568.87,664651983.42,571361952.00,324934004.68,202666552.12,599628567.31,302598299.42,174650996.43,21108246.13,312739544.25,175744863.74,150831644.97,116890138.89,304754120.30,101745002.61,91565195.73,65480818.58,202217858.36,158725129.26,247321990.74,0.0
4,营业成本,1269882660.84,437262627.58,406936054.75,381862728.46,1057611836.95,907261687.85,667806814.49,157173649.02,2011098512.23,981141293.26,836985457.61,664150879.55,2162753026.87,1343911840.95,940765621.06,530935104.84,1400238104.50,506527173.05,172551803.72,123405284.09,1257146510.80,913215381.70,568814951.13,264094321.83,1167252836.92,672562306.41,445016576.80,241100730.82,819297830.51,352049909.41,205116804.49,103053332.32,713878185.94,546392059.36,270956908.23,138963211.36,521122120.96,445021779.11,245479597.11,152346721.00,494465940.77,253024692.26,149358103.35,13282885.52,226033690.51,122257967.24,106908560.13,85706222.29,243575470.35,77207592.73,63126366.34,49315449.43,157740453.75,129133780.86,211020180.19,0.0
5,营业税金及附加,372099682.54,132307560.55,124221900.74,111080914.74,195226824.64,126773627.66,95295427.67,12257805.57,180720377.89,100797773.49,71840836.50,55796268.02,151708318.07,105921418.23,68748648.72,58608432.95,176800779.22,69972441.02,17366814.48,11627069.78,142703367.08,91767921.35,65529047.88,23123797.79,107568097.90,68711571.57,49756189.07,25338584.38,124806664.02,61656608.34,35540236.57,15306525.77,95732587.34,69693363.97,43035889.31,18332112.86,92077694.80,82221697.71,58322715.30,39703882.15,61207829.71,25649815.21,14251027.52,2990234.20,59374823.98,36108262.24,30351415.70,25097392.21,48757906.77,17503822.36,16782499.06,11925059.30,34218610.97,15839815.82,19599571.01,0.0
6,销售费用,119947740.22,51324139.18,34070135.08,12833796.46,66674336.68,41782392.82,23444900.58,11277690.54,56861245.95,42962597.97,22465588.57,11083808.66,63473411.11,45127815.94,26523171.30,13574339.44,39986638.53,29992406.72,19200665.17,8770386.61,21743616.82,15243872.80,9879054.29,4269300.60,20917048.72,15442107.53,9217403.71,4998998.14,14461124.46,9614833.06,6209305.79,3003428.41,15361590.14,12325153.40,7055665.09,2476749.58,12732484.85,7362179.56,3134461.57,1355235.14,8797690.13,5635060.60,3747493.94,990631.92,7432436.59,5036196.38,2182874.71,1147886.62,3537812.63,2938308.78,2387486.01,1038762.45,2709942.30,3078807.54,3013275.10,0.0
7,管理费用,74954151.36,44868647.20,28694357.55,15646726.60,65163048.78,42049027.96,33698466.09,16657616.28,52198227.48,40735184.11,27785119.43,13716867.65,50101506.39,45323408.17,30107796.93,17030468.64,55914875.72,40967979.08,27620695.15,13584738.75,45867467.11,34372914.44,22388115.80,13255352.07,44439273.21,31818338.22,20039225.65,11125640.86,36116723.22,24913165.27,16417580.06,8688094.49,30659388.25,22373736.14,15836029.51,7572882.45,29176196.83,19702861.00,14536922.64,8082704.90,23472488.97,16306080.12,9226941.05,3863711.41,22653679.26,15838788.52,10794444.15,4980051.20,12472358.19,7090859.43,7759052.54,4267789.07,12799875.52,13857996.66,13868420.34,0.0
8,财务费用,101255582.42,70946446.07,52956375.82,32142658.95,169105397.26,138996465.05,92505440.76,43563805.81,195673479.80,149411288.09,102086655.72,52109321.47,49763529.31,26955237.90,10937812.02,5224664.51,83591047.51,69506221.72,47544795.87,22338066.98,53258160.38,39950390.60,25221673.37,12705052.39,22725884.37,24154875.88,19186255.54,12848114.79,21803368.83,14552161.12,9783013.98,4694267.26,29150580.99,14415244.39,9425294.90,3310612.62,6272325.73,5980340.14,3270328.58,1178008.93,-1387337.26,-1835578.17,-2544257.09,-19216.92,-7426817.57,-3793166.16,-192753.78,-41413.43,-3629481.54,-2932446.58,-1390039.37,-1048289.76,-5255850.50,-3070900.32,-344729.43,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-23350.37,25914319.18,869987.97,933906.21,-161813.50,36709992.84,516357.70,268502.47,146090.60,-1789920.07,-1366721.86,-1639165.66,-815404.31,2483948.10,-7907924.46,-9007071.40,0,8495262.69,542756.26,497283.85,78508.93,4418271.35,-1194079.42,-1194079.42,0,2199760.76,-5854.66,-5854.66,0,607462.08,988991.91,988991.91,0,3271160.25,11073094.48,189979.48,0,13071954.99,3818229.40,611687.66,0,4671731.48,296815.52,296815.52,0,40053.90,-63134.11,7692.15,-17951.91,4826.32,-114371.30,165273.53,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-262578.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-736941.15,-848469.28,-848469.28,-364341.78,-1437579.15,-1199573.59,-787161.35,-396401.31,-172912.04,-906504.00,-906504.00,0,12088584.00,3277022.00,0.00,0,300000.00,0,0,0,800000.00,800000.00,800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-262578.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-364341.78,0,0,0,-1560656.54,0,0,0,-172912.04,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
