,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,282461012.72,214737504.13,119483963.44,626562733.17,426969111.38,310151972.49,138016457.36,1084701436.83,898180162.65,802437508.87,464408863.65,1562192861.03,999322829.89,500968839.37,212033515.45,631268592.04,359327423.99,297016200.56,161404194.24,667729706.18,381056547.28,290224970.85,164693309.67,868094781.81,509645694.14,330770448.55,121687555.55,980410882.32,651408912.21,441577268.83,254878302.33,1629905917.66,1020154113.03,831124638.27,531679637.92,1932094956.95,871833456.92,634803629.84,362348461.71,2039236632.41,1076591883.69,485575616.31,205381450.26,1051712452.80,557865683.35,270721660.96,138312112.58,910112748.04,380638211.27,253369385.23,121762822.95,885480032.80,492938858.84,315151710.97,128655596.35,977212976.11,431083365.27,303028663.28,220566375.76,1017207760.49,397107349.06,319168862.66,206642198.15,895142277.26,316620129.69,277912780.28,149667349.05,676906288.60,241103082.36,209537420.55,54926972.70,542856322.61,157007834.68,689071309.95,259983808.05,632874904.08,316607854.09,612066438.28,521358481.16,473852944.22,0.0
2,营业收入,282461012.72,214737504.13,119483963.44,626562733.17,426969111.38,310151972.49,138016457.36,1084701436.83,898180162.65,802437508.87,464408863.65,1562192861.03,999322829.89,500968839.37,212033515.45,631268592.04,359327423.99,297016200.56,161404194.24,667729706.18,381056547.28,290224970.85,164693309.67,868094781.81,509645694.14,330770448.55,121687555.55,980410882.32,651408912.21,441577268.83,254878302.33,1629905917.66,1020154113.03,831124638.27,531679637.92,1932094956.95,871833456.92,634803629.84,362348461.71,2039236632.41,1076591883.69,485575616.31,205381450.26,1051712452.80,557865683.35,270721660.96,138312112.58,910112748.04,380638211.27,253369385.23,121762822.95,848754304.65,471558166.87,297128027.90,127625617.82,956466225.98,429782619.18,301890076.52,221261802.84,1002837156.24,391193946.11,316118298.37,201011606.85,888358189.10,305231289.28,268201036.91,146662891.77,675630102.47,235280812.32,206360908.95,54785007.28,537671097.60,152859531.14,685664679.47,260137972.23,632616731.01,316238323.52,608777353.45,522426621.90,473345041.81,0.0
3,二、营业总成本,336921230.50,232759132.73,118611732.73,792890713.24,478192293.93,331897657.85,148352662.56,1348890563.52,1079086511.04,959001986.95,498473431.45,1751373831.09,1140609278.12,576041650.12,233229790.18,799511860.82,505981916.46,402760817.28,161438823.10,773210833.20,436785361.12,299699429.66,168591342.71,915869303.69,525368757.60,333802168.38,119228451.01,1086697038.31,702342061.28,527739382.54,285326356.87,2163468826.12,1149146254.43,908804900.25,510874003.54,1877111521.56,854674576.34,611539344.59,352289529.68,1985724285.85,1053940422.90,474957483.93,208021510.14,1201206577.34,617905713.07,322862229.73,144472712.46,863397128.43,416935890.52,263043821.22,122553974.71,852303934.30,485773963.15,304930753.64,116171338.16,908355085.75,412950960.97,276730848.08,205980029.35,917776589.13,367619313.82,268951776.25,165350947.07,802460083.02,292583810.91,250560256.14,118703504.17,629768748.91,270287284.30,238508911.51,70290256.93,544386563.27,126685711.25,593925418.24,234448241.06,563247881.06,290725465.53,477191507.72,418878107.59,384676927.45,0.0
4,营业成本,211824964.85,146121539.96,72266443.87,525560461.67,351853837.02,246736065.78,106736827.31,1031662990.96,842057571.75,751923431.50,435755542.56,1388332558.99,945243010.57,428337535.83,162716372.99,479913152.06,283136468.89,223026668.50,114718862.15,542307988.83,310298190.15,223913968.55,122273639.91,718617371.50,411713791.04,252870999.29,82723253.50,863139178.18,596835517.10,390782314.80,224899077.73,1458693239.90,880506696.21,703876588.85,449583455.16,1660043491.01,708108496.64,529233731.57,304774168.69,1759362745.49,910028355.29,401273592.64,173221333.74,893268500.00,458583497.35,219926380.32,102951613.42,710826490.90,308792859.65,208291750.41,94252542.63,694654788.98,399569681.10,251521201.90,90003628.35,740145053.21,328639494.88,219478714.88,175638450.78,750436310.04,270680218.13,207650904.67,135424607.74,642776960.16,195674930.65,183315737.97,84872987.42,489035650.13,196337361.74,184496235.92,46400890.85,433293044.50,84749776.87,485281007.55,189670458.96,453022327.76,225198040.89,340599335.47,272352130.92,263035418.20,0.0
5,营业税金及附加,1476610.81,1258662.69,57741.81,3697569.66,1214914.65,993322.40,127389.21,8187444.98,3402543.81,3558341.24,580495.22,3238844.60,260686.01,168939.25,82375.89,516992.67,289279.12,256568.62,180339.22,1372633.35,613819.49,399316.48,37241.76,1157423.72,418863.73,266564.34,109496.31,74281.61,86103.46,84747.18,17825.03,6955231.59,4707197.99,3341774.32,2977932.95,12760451.65,4697435.79,2350019.56,120110.40,4666544.49,2722839.71,500908.58,91418.25,4254103.62,2388528.07,2084449.93,714276.05,7400377.80,1070438.23,921095.18,9251.45,9206023.95,2188227.96,388440.11,242638.95,8932037.23,2991452.06,2630909.16,423455.18,7104385.95,1722142.53,312770.57,270316.20,10172096.16,1982596.54,1676300.59,998171.42,2416854.30,750000.00,500000.00,250000.00,2295718.39,600000.00,2522207.10,18280.01,2571145.05,3490852.41,3438492.22,2761664.41,2620117.77,0.0
6,销售费用,42576932.14,30388873.29,15345001.06,61192592.96,38836015.54,25722987.16,12046312.11,57869832.02,34961615.14,24329136.21,14596829.32,70714580.05,37077810.78,23072433.56,8561644.18,27522483.81,16755335.95,11845234.15,6328840.94,29600202.10,21845348.11,13551133.90,8275072.87,26822442.83,20070578.64,13241696.42,6877215.75,34463507.07,15460037.07,11349224.26,7040501.74,29207811.67,26299727.05,18837097.92,7306003.89,25642811.01,18254401.12,13704869.62,7343994.87,31572985.64,25375391.99,14829476.99,5603040.47,48221684.30,28576931.83,18854635.11,9014412.19,26873049.33,16115988.32,9507731.77,4587725.09,23835158.80,10338549.92,7072302.62,3732318.47,22147684.23,5876745.75,3924555.39,2559118.47,15453361.54,3607595.46,2451564.49,1025818.73,11342973.27,10872735.24,9695748.25,2170687.44,7373529.25,4198359.00,2179683.98,-31157.34,3031629.25,433378.79,1652721.09,1310152.81,2704094.78,2044388.67,1103443.97,3258703.95,3907152.74,0.0
7,管理费用,47909467.14,31398944.25,13901267.27,74426277.98,50529206.58,30996191.49,13484145.42,110496144.77,75989713.18,62486329.25,25608059.17,118913709.05,77184691.43,50748856.08,24739490.97,120371950.74,78791437.78,50943094.90,21651390.98,100675047.71,57647233.98,32402948.34,17742246.64,95619285.22,62718219.86,46476475.81,18636272.95,130379604.58,123637048.97,83140287.37,35815173.85,167678463.81,108813019.88,76191572.44,30687477.73,109917571.10,78529863.39,35950460.51,27900106.60,128273612.60,72000176.67,41598129.81,22718168.76,104820988.63,81036670.28,52995429.28,23766824.98,84094763.85,74209387.32,44540821.60,21032854.88,102713644.84,63549496.60,39520343.02,18544787.39,124180483.88,62574036.08,42509142.71,24654212.49,134638777.09,88236954.10,57851931.59,30251933.45,135244506.21,82469776.83,55740368.89,30507210.12,125300974.61,64580373.09,48710104.25,21758061.35,101611616.87,38688679.73,96642847.23,44778654.21,85728751.80,50823914.46,116494839.20,134228846.80,109900998.73,0.0
8,财务费用,29851139.12,21379750.59,9980553.95,49553882.50,34256571.37,23560542.27,10762746.04,50474054.78,29094909.06,25973815.83,13015853.43,61408930.48,45186496.27,31095486.31,15363026.41,59122648.43,33132095.30,21280542.45,10254265.30,50056433.01,31683548.94,18387235.34,10094137.80,45901577.19,31586200.66,20606504.36,10887788.50,83579253.90,49730686.40,43249165.55,17553778.52,98079843.97,58881835.80,36880478.09,20356707.96,57245751.61,43175504.18,26574952.20,12709910.49,65529886.61,50793967.86,24359549.24,6606438.86,64536426.57,41466074.17,19644231.14,7995274.29,27838917.06,18423909.20,1451494.56,2671600.66,21894317.73,10128007.57,6428465.99,3647965.00,12949827.20,12869232.20,8187525.94,2704792.43,10143754.51,3372403.60,684604.93,-1621729.05,2923547.22,1583771.65,132100.44,154447.77,5641740.62,4421190.47,2622887.36,1912462.07,4154554.26,2213875.86,10403316.77,4304700.70,11396600.60,9168269.10,15555396.86,6276761.51,5213240.01,0.0
