,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4688414138.02,2745069507.85,1914521740.35,784593728.16,4198494898.62,2637616128.88,1702147004.86,581905336.98,2776259948.91,1614542055.09,1013000693.97,443707398.14,1991233207.13,1151563555.82,752150605.62,342892230.25,1397289020.03,852636562.22,586091353.25,267124393.83,1260879687.98,828566377.01,589774553.67,254104161.32,1145875300.57,742634241.52,525435149.06,1048240542.29,849041822.38,0.0
2,营业收入,4688414138.02,2745069507.85,1914521740.35,784593728.16,4198494898.62,2637616128.88,1702147004.86,581905336.98,2776259948.91,1614542055.09,1013000693.97,443707398.14,1991233207.13,1151563555.82,752150605.62,342892230.25,1397289020.03,852636562.22,586091353.25,267124393.83,1260879687.98,828566377.01,589774553.67,254104161.32,1145875300.57,742634241.52,525435149.06,1048240542.29,849041822.38,0.0
3,二、营业总成本,3941163789.70,2317245358.19,1634487278.75,696004421.52,3777971801.92,2377624244.49,1520239363.44,512107380.37,2452276880.14,1419840492.91,884078036.12,386560310.17,1754317322.90,1015455187.09,651530480.09,297118752.19,1222759708.59,750229188.95,507119408.65,228920662.83,1076631054.25,710348449.19,492111765.81,208249897.19,975344879.99,650181052.04,440748306.58,887890211.44,722257633.09,0.0
4,营业成本,3225213344.07,1868830577.58,1326550138.90,554462191.97,3097470616.96,1842370024.16,1222427376.32,416323740.52,1896765513.49,1024954762.73,649419339.17,284288102.84,1315213584.39,728559144.27,472731067.84,232387624.95,849176153.13,521431603.39,367824759.48,177396591.87,755422705.30,492485004.37,355753672.12,152056775.55,670786569.46,441089887.92,301146978.82,584916095.26,466369758.67,0.0
5,营业税金及附加,35552582.69,17307278.10,12068662.75,3742629.65,28774300.55,17383888.98,10722258.77,3592471.82,23497721.95,12766172.90,9272641.81,3090124.44,18976322.20,8109730.67,5298132.77,2311810.94,14663733.10,8056409.97,5161096.65,2192975.36,11859848.23,8932660.80,5998765.30,3100837.70,14295379.07,8881148.25,6036204.10,49098202.89,40989588.43,0.0
6,销售费用,175150837.40,118872432.40,77255834.22,34958134.80,164654006.27,118322967.93,77092189.90,34073157.10,150597718.23,112163843.50,61393569.10,32759096.72,117077212.50,80778328.49,52010115.56,26890911.29,100219892.86,61449088.39,39804277.46,16740646.40,80537738.60,57392567.13,38906807.82,17263140.93,74375009.91,56425831.51,39195300.40,57813835.67,50210220.23,0.0
7,管理费用,301878619.12,186593570.37,128714403.34,61445562.65,249703851.28,185282426.98,137910308.41,53675728.39,243620768.17,182439429.37,113580899.17,50306772.20,232774839.00,150725734.73,100934381.50,39178213.74,189024055.09,122092125.82,76827765.14,32116686.66,163584685.92,107295026.17,70242300.71,35421619.50,152616061.70,111924664.68,79899611.10,142465451.40,140980964.57,0.0
8,财务费用,11952423.34,7814403.98,4431436.33,2425560.99,18262151.54,12432995.37,6094630.66,1675208.83,8417925.78,5805355.74,3396318.45,1205544.30,6207119.40,4242984.77,2721196.43,1661749.69,6444358.28,3741690.06,704975.25,-715897.06,10288577.98,9173741.95,4266413.70,1777765.57,8001727.95,6122860.81,3197763.01,6955057.61,3647586.24,0.0
9,研发费用,191415983.08,117827095.76,85466803.21,42508281.91,46571969.23,90420498.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-3537940.45,172534906.09,111411442.69,65992599.38,2767073.71,129377232.52,81710928.67,47015268.42,14910669.67,64068245.41,43039264.16,17835585.99,-5311558.42,63231516.13,33458271.32,16796534.67,1189659.60,54937498.22,35069448.77,16943806.16,-1370242.06,55270131.90,25736658.87,11272449.15,46641568.61,20059514.95,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,31569905.57,20481598.86,16395905.12,2500194.58,33146309.51,23554650.56,13132452.12,1192933.96,22156851.99,15092454.33,13523349.20,2440208.19,11146237.47,9781901.90,7660160.53,1863120.22,11506437.13,8590885.23,7405460.67,3691783.12,3732152.04,3741444.71,397550.37,224447.13,5024200.99,2571989.73,1517252.28,4619596.60,7544102.01,0.0
13,其中:对联营企业和合营企业的投资收益,10828069.04,1756369.22,2151430.20,-526933.72,5082526.45,3547555.38,2180692.40,53501.31,8490467.02,4492697.50,6252666.77,1886082.19,3109919.94,2418472.40,2264430.80,36003.78,4477880.89,1299864.82,0,2139216.14,3723540.94,3741444.71,397550.37,224447.13,5016389.99,2571989.73,1517252.28,4611417.40,7418346.76,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,617048407.06,350154573.73,243303382.41,91569679.47,472003718.84,288069809.39,198310963.67,73800024.00,355008426.40,209794016.51,142446007.05,59587296.16,248062121.70,145890270.63,108280286.06,47636598.28,186035748.57,110998258.50,86377405.27,41895514.12,187980785.77,121959372.53,98060338.23,46078711.26,175554621.57,95025179.21,86204094.76,164969927.45,134328291.30,0.0
16,加:营业外收入,113899.90,229990.88,71387.12,49027.68,169404.09,59281.33,148373.68,37035.03,129345.37,2651595.88,687847.05,180721.45,5219572.06,2900500.50,1746632.05,1263737.41,3417001.23,913434.48,834987.20,570000.00,9180153.34,1073459.18,485704.33,70561.01,4850307.55,196510.16,151161.12,3655019.52,16714948.84,0.0
17,减：营业外支出,1260237.79,443335.86,443144.84,176333.91,467783.84,389007.19,17976.29,5885.92,397461.48,270271.38,267123.48,5978.95,624791.23,433897.39,170281.93,40008.00,675947.69,141360.67,117278.26,0,780939.84,357013.12,103005.40,3000.00,496645.45,422935.51,316165.71,1363722.96,1038515.28,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,10593.47,7523.23,5600.23,69796.61,0,0,0,284525.17,20404.26,17278.26,0,416798.44,4007.72,0,0,122544.87,67883.54,61113.74,260919.02,10879.85,0.0
19,四、利润总额,615902069.17,349941228.75,242931624.69,91442373.24,471705339.09,287740083.53,198441361.06,73831173.11,354740310.29,212175341.01,142866730.62,59762038.66,252656902.53,148356873.74,109856636.18,48860327.69,188776802.11,111770332.31,87095114.21,42465514.12,196379999.27,122675818.59,98443037.16,46146272.27,179908283.67,94798753.86,86039090.17,167261224.01,150004724.86,0.0
20,减：所得税费用,83088520.12,50732832.56,30639095.57,13827937.41,65875792.85,40542435.41,27475875.02,12378354.36,53527353.38,31036713.78,20793377.10,9338092.27,40222767.72,23537963.54,17427180.74,7524626.97,28460712.15,17374670.37,12511179.40,6710951.71,30418995.64,18419968.82,15039704.92,7079785.28,30010235.89,16366694.78,16557831.06,30808258.60,28161182.02,0.0
21,五、净利润,532813549.05,299208396.19,212292529.12,77614435.83,405829546.24,247197648.12,170965486.04,61452818.75,301212956.91,181138627.23,122073353.52,50423946.39,212434134.81,124818910.20,92429455.44,41335700.72,160316089.96,94395661.94,74583934.81,35754562.41,165961003.63,104255849.77,83403332.24,39066486.99,149898047.78,78432059.08,69481259.11,136452965.41,121843542.84,0.0
22,归属于母公司所有者的净利润,517967351.81,291862500.64,206574562.11,76488201.28,396169215.81,242227582.65,167647651.46,59259985.38,296656658.57,179208610.10,120646083.02,49056088.23,209869825.51,124107981.94,92384503.15,41331208.14,160265232.97,94438172.96,74602739.52,35777500.50,165925375.43,104307094.55,83437387.17,39081040.93,149860471.96,78434061.26,69463438.11,136414389.70,117268192.67,0.0
23,少数股东损益,14846197.24,7345895.55,5717967.01,1126234.55,9660330.43,4970065.47,3317834.58,2192833.37,4556298.34,1930017.13,1427270.50,1367858.16,2564309.30,710928.26,44952.29,4492.58,50856.99,-42511.02,-18804.71,-22938.09,35628.20,-51244.78,-34054.93,-14553.94,37575.82,-2002.18,17821.00,38575.71,4575350.17,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.160000,0.640000,0.450000,0.250000,1.280000,0.770000,0.540000,0.280000,1.420000,0.850000,0.580000,0.240000,1.010000,0.600000,0.440000,0.400000,1.540000,0.910000,0.720000,0.340000,1.960000,1.340000,1.070000,0.500000,1.920000,1.010000,0.890000,1.750000,1.500000,0.0
26,稀释每股收益(元/股),1.160000,0.630000,0.450000,0.250000,1.280000,0.770000,0.540000,0.280000,1.420000,0.850000,0.580000,0.240000,1.010000,0.600000,0.440000,0.390000,1.540000,0.900000,0.720000,0.340000,1.960000,1.340000,0,0.500000,1.920000,1.010000,0,1.750000,1.500000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,532813549.05,299208396.19,212292529.12,77614435.83,405829546.24,247197648.12,170965486.04,61452818.75,301212956.91,0,122073353.52,50423946.39,212434134.81,124818910.20,92429455.44,41335700.72,160316089.96,94395661.94,74583934.81,35754562.41,165961003.63,104255849.77,83403332.24,39066486.99,149898047.78,78432059.08,69481259.11,136452965.41,121843542.84,0.0
29,归属于母公司所有者的综合收益总额,517967351.81,291862500.64,206574562.11,76488201.28,396169215.81,242227582.65,167647651.46,59259985.38,296656658.57,0,120646083.02,49056088.23,209869825.51,124107981.94,92384503.15,41331208.14,160265232.97,94438172.96,74602739.52,35777500.50,165925375.43,104307094.55,83437387.17,39081040.93,149860471.96,78434061.26,69463438.11,136414389.70,117268192.67,0.0
30,归属于少数股东的综合收益总额,14846197.24,7345895.55,5717967.01,1126234.55,9660330.43,4970065.47,3317834.58,2192833.37,4556298.34,0,1427270.50,1367858.16,2564309.30,710928.26,44952.29,4492.58,50856.99,-42511.02,-18804.71,-22938.09,35628.20,-51244.78,-34054.93,-14553.94,37575.82,-2002.18,17821.00,38575.71,4575350.17,0.0
