,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,98934726.55,59867703.58,20930886.44,205898377.12,135746245.87,86408127.15,38662918.57,412929685.18,166004632.25,92777210.59,20412601.37,297563205.88,86835898.51,42719787.19,18775731.78,170618870.76,32203781.04,16994189.98,8574426.52,67194613.97,33702901.07,24122428.29,18595434.92,721757334.54,606845554.89,425314073.73,175317814.84,104954271.07,6270899.75,3200842.23,1637412.39,4813819.74,3497226.08,2387557.64,1302884.94,68485933.61,67006536.20,53070222.59,30951054.72,534999542.84,475036778.83,327926341.85,166131791.02,2295410762.40,1886923085.72,1271850153.78,638464742.71,1835024211.49,1219467915.80,713914951.29,350934746.96,2014946627.35,1469321384.86,926725385.01,420595327.35,2069013404.31,1536636156.48,1095979952.54,637368422.71,1701140842.50,1020092986.73,456771238.44,187684850.51,992429012.89,723986491.12,477709789.86,235426579.55,1065770056.58,805317432.85,546038856.38,256770000.00,978757263.16,537555932.07,1130300490.87,495453533.78,853421325.42,406129495.67,229835449.35,94403869.27,721536806.36,378274334.69,877505551.00,941657791.00,303205778.00,0.0
2,营业收入,98934726.55,59867703.58,20930886.44,205898377.12,135746245.87,86408127.15,38662918.57,412929685.18,166004632.25,92777210.59,20412601.37,297563205.88,86835898.51,42719787.19,18775731.78,170618870.76,32203781.04,16994189.98,8574426.52,67194613.97,33702901.07,24122428.29,18595434.92,721757334.54,606845554.89,425314073.73,175317814.84,104954271.07,6270899.75,3200842.23,1637412.39,4813819.74,3497226.08,2387557.64,1302884.94,68485933.61,67006536.20,53070222.59,30951054.72,534999542.84,475036778.83,327926341.85,166131791.02,2295410762.40,1886923085.72,1271850153.78,638464742.71,1835024211.49,1219467915.80,713914951.29,350934746.96,2014710048.39,1469238584.86,926642585.01,420512527.35,2067599232.43,1536636156.48,1095979952.54,637368422.71,1698840570.45,1018292972.57,455133043.54,187684850.51,992013299.89,723570778.12,477709789.86,235426579.55,1065626951.91,805174328.18,545895751.71,256770000.00,977507548.75,536865655.84,1129780220.72,495453533.78,853421325.42,406129495.67,229835449.35,94403869.27,721536806.36,378274334.69,877505551.00,941647791.00,303021463.00,0.0
3,二、营业总成本,168039925.21,104279962.75,49300743.61,337563320.90,181497277.26,114133114.17,53259473.41,363409582.84,163307444.82,105030161.49,34775846.07,270768847.92,120895470.13,67663206.93,32955396.08,171376601.96,67217819.82,43405589.33,21731054.81,173427124.65,78714484.68,53323176.65,30530750.25,756091116.37,631923997.93,441486386.71,183382157.07,141388171.72,34313529.10,23293641.74,11423252.42,62697207.86,41206071.58,28062313.01,12795041.79,121904730.04,103638814.64,79643088.93,46022356.50,2462228041.88,1820809737.50,1316640536.56,682050333.45,2310894211.02,1884449536.33,1272832146.78,632845629.11,2055919259.03,1451235718.01,904392483.49,435444121.38,2095710585.32,1531277729.62,990095250.80,474243840.31,2044631306.34,1477374997.85,968820126.59,549449428.23,1392613320.84,822542528.19,346472795.06,152881817.16,807899405.45,615240924.94,415383761.72,205948253.64,976754573.89,723619494.83,501282428.55,0,927367391.74,477613839.29,1006022638.25,444219719.78,900384419.55,433391756.69,330610275.95,116505791.20,600265633.74,0,701170239.00,748053463.00,307159879.00,0.0
4,营业成本,70723684.39,39352655.76,18175808.16,149725566.44,89654543.83,54988069.52,27037292.36,236138140.41,87324194.69,57548559.99,13661939.15,171353702.43,60721466.44,29635099.30,13906341.16,105964203.47,22510164.17,13726784.03,6847311.07,41589916.58,28101329.99,20694968.54,16967849.64,705283674.33,593702277.41,416931639.58,171696134.42,99176666.84,2481472.10,1568422.83,823114.74,2534992.64,1930200.02,1320454.13,703781.51,68537993.90,74044291.62,63126116.09,42941693.87,490658086.96,416319414.39,286465677.31,149366014.10,1894975923.11,1546471826.11,1021522265.72,498782428.80,1571600295.31,1073276599.10,624609389.24,287641289.12,1648353830.41,1219666025.58,785079868.62,365473906.94,1615371705.34,1145593054.21,753904331.54,417612546.39,1103165492.66,652772954.55,282242048.42,110911856.07,682810026.37,508487840.55,342781816.45,173112959.62,741586173.21,553685292.45,383629170.10,0,681838180.04,354790814.51,677873984.62,310346757.27,690511774.17,362507516.81,257219586.27,96949219.15,494725483.10,0,600110120.00,626890878.00,279115200.00,0.0
5,营业税金及附加,4822846.40,3077753.15,1482663.79,6420517.33,4702339.34,3165362.13,1671794.46,8682608.28,5077433.45,3440587.87,1686572.28,6346598.03,419296.65,327665.48,226431.13,1893132.09,696055.78,431371.98,208938.78,810891.17,466063.30,305056.06,145657.42,631598.09,479895.01,306072.99,130534.33,405828.23,278135.90,196492.79,90771.66,277592.98,202018.88,128706.91,68318.93,240775.24,204179.19,144511.63,83698.98,227082.90,167562.68,148768.94,79448.39,1350438.85,1078170.36,730870.40,376363.78,1162565.69,723181.94,207385.76,118230.36,1381693.52,1054810.99,635780.39,330858.75,1407211.80,969787.99,823028.65,511667.50,1788855.03,1268930.46,917215.72,663685.43,3215121.64,2328068.11,1188652.51,681696.83,789512.76,557902.13,243231.22,0,1100658.64,806179.00,306833.72,99364.67,121128.22,9348.09,975.03,0,20675.36,0,273579.00,81255.00,0,0.0
6,销售费用,4152580.97,2682137.78,1722914.68,10023362.10,6637259.26,4318907.59,1957298.35,10789525.03,7069966.85,4396989.11,1948647.52,12669948.58,7174730.57,4256799.17,1987875.05,7973715.40,4486403.06,2815991.42,1327682.96,2325586.47,881489.55,29139.90,0,0,0,0,0,0,0,0,0,0,0,0,0,2433653.94,2431197.10,1500891.84,784462.40,19534109.88,19349107.17,11519621.20,6483776.91,85357082.99,74762130.57,57537054.37,34595241.97,78077756.03,54769496.30,34466023.15,15277164.85,75816459.53,57653837.99,36820282.61,16118840.69,93573929.43,71078570.67,48584107.82,23056621.51,63663627.34,38923101.99,16592125.41,6664776.94,26075069.20,18968775.85,12709897.66,4458651.02,35885663.48,28720487.28,20781255.71,0,32782856.84,13483420.54,42282534.06,21873744.91,43687737.04,17198503.33,23347620.97,8892313.25,18227815.70,0,9077876.00,0,0,0.0
7,管理费用,39058927.88,26646458.14,12456182.53,83107810.58,39327980.10,34820959.31,15484963.65,77625938.52,47918576.68,33021824.31,16355652.40,87092603.10,55749684.88,35337965.34,17774503.37,63110403.11,39945583.60,26085856.13,12915416.03,48961390.15,30718684.35,20905208.24,8145863.40,33677769.08,24541418.64,15933326.57,7394475.92,27844248.27,27615553.19,18725394.21,9084460.23,37134986.67,34830031.08,23631787.30,10437237.41,41292671.41,25345902.57,13273468.79,2603944.47,410397193.14,359568381.82,281697664.73,129617232.18,237430482.59,191634950.11,138837697.26,68965395.70,313909621.95,261626538.52,213447735.43,111476700.74,267764374.69,175137234.41,117068628.90,66816769.15,235819710.81,170058785.14,106974643.62,68881708.94,139080694.25,85412570.37,28059964.23,30157016.35,82417293.86,81234212.85,54919631.94,25378798.56,173817121.24,127004480.12,83914219.74,0,166378149.67,64685741.86,167475620.47,69779988.30,106341573.66,30542294.87,32767723.83,7081259.30,47950288.50,0,31501567.00,55514722.00,13832098.00,0.0
8,财务费用,38133748.35,24752022.40,11955024.14,38247105.91,29005589.77,17308150.06,7089431.20,28497873.52,18282704.70,9289553.97,2864863.33,-8796115.65,-2569304.57,-1923861.70,-939754.63,-8180605.11,-1148298.51,-382325.95,431705.97,24361695.41,18546917.49,11388803.91,5271379.79,16556689.82,13280681.19,8395621.89,4161012.40,4782517.86,3938367.91,2803331.91,1424905.79,5377031.61,4245266.55,2982210.55,1586066.46,9357020.12,7830443.31,6227008.55,4304305.97,43196179.29,35758886.51,23959225.40,14558166.33,89052183.95,70502459.18,54204259.03,30126198.86,105128702.56,74207516.10,45029563.86,20930736.31,102394227.17,77765820.65,50490690.28,25503464.78,98458748.96,89674799.84,58534014.96,39386883.89,84914651.56,44164970.82,18661441.28,4484482.37,13381894.38,4222027.58,3783763.16,2316147.61,24676103.20,13651332.85,12714551.78,0,45267546.55,43847683.38,112579421.48,42119864.63,58478771.19,23134093.59,17274369.85,3582999.50,39341371.08,0,60207097.00,65566608.00,14212581.00,0.0
