,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,37297377913.92,23102983740.36,10204115046.64,42466360948.08,30775784584.12,19906137274.41,10441974106.12,39627726644.34,27104464098.64,17732390878.51,8831937576.05,33845245809.86,24319576869.21,17000015195.48,9872784831.11,43030139021.84,30314574307.54,21116299701.14,12835380644.31,34596856949.75,24927963497.21,16851596281.82,8976530994.23,29852342236.31,21587914640.93,13178083292.89,6224189465.05,32590379734.25,26257003158.87,17306635268.96,8131408962.13,24161898422.58,17662370871.98,10110472107.20,4528451415.00,20877018131.26,16432090618.75,10593903764.99,5529996740.86,17421428493.86,12510946311.32,7039483893.74,3566763017.54,16309684492.31,13224302511.60,8383372163.48,4420682344.29,15387490907.39,11534390820.00,7473819891.65,4214355416.82,14400644249.53,11357576331.89,7119097512.40,3496848178.47,8475500058.87,6089735942.72,3287971801.94,1668954299.25,7252227848.07,5253992441.37,3486147891.31,1901245911.82,2161579542.39,1072224697.14,61787252.02,30993195.78,99575040.95,62530212.75,40168527.29,20647941.33,128031172.71,45259676.92,124771426.25,66041885.64,160510463.42,72913284.63,197934459.03,88474861.82,138482360.85,69185614.81,174169783.29,134042871.68,104324999.19,0.0
2,营业收入,37297377913.92,23102983740.36,10204115046.64,42466360948.08,30775784584.12,19906137274.41,10441974106.12,39627726644.34,27104464098.64,17732390878.51,8831937576.05,33845245809.86,24319576869.21,17000015195.48,9872784831.11,43030139021.84,30314574307.54,21116299701.14,12835380644.31,34596856949.75,24927963497.21,16851596281.82,8976530994.23,29852342236.31,21587914640.93,13178083292.89,6224189465.05,32590379734.25,26257003158.87,17306635268.96,8131408962.13,24161898422.58,17662370871.98,10110472107.20,4528451415.00,20877018131.26,16432090618.75,10593903764.99,5529996740.86,17421428493.86,12510946311.32,7039483893.74,3566763017.54,16309684492.31,13224302511.60,8383372163.48,4420682344.29,15387490907.39,11534390820.00,7473819891.65,4214355416.82,14324233201.49,11309542448.01,7095074254.70,3487396748.15,8437923759.46,6073965187.35,3280837695.39,1667719319.99,7241959898.45,5244350759.33,3481460563.74,1899363700.05,2155047690.36,1072420647.73,61686057.79,30930915.22,98394803.58,62331130.59,39866458.70,20581375.41,125649715.02,44839062.11,120386531.00,65374645.92,153316006.61,72465290.06,196467421.12,88083516.53,155284031.59,69177302.17,174172711.17,134049100.59,104394557.95,0.0
3,二、营业总成本,37144250202.81,23027961859.33,10189199010.94,43252106386.70,30862689387.24,19981838314.48,10451365531.65,39474426592.13,27043667819.91,17716763937.76,8838735021.08,33816377483.83,24394205804.80,17104377007.75,9861005896.63,43407267671.77,30536350103.46,21253509053.80,12818810359.79,35601029339.31,25309702125.74,17134785443.66,8958027940.82,29832518860.09,21656275059.85,13272617599.60,6333049997.73,32659809136.41,26302814465.35,17229222262.67,8077720570.06,24029610435.83,17596462936.95,10158780574.14,4571842825.84,20308881930.80,16008857621.65,10281586753.96,5347500073.23,17067482374.72,12336760602.01,6952202218.03,3507062123.42,16066343053.59,13037463170.64,8276438375.88,4340551496.04,14975897534.08,11271337169.31,7329283706.63,4125256664.29,14117662891.31,11167901040.66,7024468807.57,3446054345.30,8319836968.76,5982264535.35,3226886811.28,1631874614.22,7091032146.19,5148865127.57,3399050284.54,1857046374.52,2058137681.25,1034866062.46,60761852.37,36628684.93,99739372.76,73527950.28,41239410.21,22251567.48,135892497.41,44703832.40,120606247.59,60046566.42,149412799.52,71288158.10,168648407.43,83793034.59,150076842.76,65073511.68,152190310.09,115213363.74,94558546.88,0.0
4,营业成本,35976213698.39,22253517853.56,9794724703.98,41060102410.61,29642547141.38,19185157393.95,10044917546.41,37894270539.13,25890767508.95,16980079969.56,8482743706.80,32369899874.28,23274459462.94,16335114249.23,9424721654.52,41764183306.80,29305786811.18,20347259469.65,12309162783.68,33555041998.33,23624970359.41,15928130854.27,8263009335.00,27729937829.68,20129152048.10,12299600459.86,5778697389.89,30544517305.80,24656715624.56,16021834256.95,7388849734.41,21911944963.36,15909404724.47,9043349364.11,3885908981.31,18385306880.19,14583191409.15,9228985458.74,4635070509.97,15462192864.01,11312469200.05,6358163340.83,3208211669.31,14711312496.86,11982539789.98,7625656832.85,3981477816.02,13897926230.62,10456609534.53,6774649572.68,3801462538.80,13047355874.23,10344481261.07,6474855077.75,3199412773.35,7589496038.27,5503143680.99,2952086148.15,1505743501.93,6547093709.55,4768002631.33,3120477243.98,1679757681.76,1879544868.29,956547063.32,41107864.29,18113001.89,62134478.75,45175007.64,29286727.74,13455143.37,80959003.18,27131818.98,86404706.53,43098807.23,109210114.67,52355188.15,133762542.67,65862225.23,112869035.75,49772927.60,114304619.78,85346876.66,72850453.79,0.0
5,营业税金及附加,33028134.44,21228785.65,11855989.08,58757979.13,34517186.96,24238486.36,10561552.13,79393474.31,41161748.86,27008432.82,10980405.00,44319190.34,25803582.71,14941385.93,4937818.26,73019928.19,45182233.77,30468250.90,15390266.39,82064348.37,51502634.96,28558454.00,12813963.21,102736140.95,64829471.96,32140478.89,16166895.95,139487915.77,108254308.47,71440455.48,37006569.63,117132070.20,80418911.50,53425834.78,25323152.08,86116648.40,64418147.73,42363141.70,28668760.13,71005362.13,57018009.36,41809396.44,29354347.52,69069601.75,49284512.19,35445055.62,25768239.58,50990071.64,39328083.16,26437650.00,18012166.93,45341191.30,35032185.98,24117777.01,17351029.35,41530154.37,31179545.17,19125217.07,12924853.77,32354181.41,23222335.77,16729318.73,10268956.97,23013701.76,13052985.33,6678084.23,3785377.19,10855203.83,5181150.27,2464628.63,2040464.20,14782253.71,8000095.04,10384113.94,5320353.59,16145337.14,6831118.53,18148806.73,7541545.24,16751640.11,6579735.01,21454244.42,15156230.11,13747216.62,0.0
6,销售费用,562526019.34,359488169.02,160012218.68,931039531.88,610025069.57,374452955.36,165060744.29,672873945.08,494190005.70,322557052.22,157922270.33,721203472.77,560473846.67,399735526.59,232428748.44,946716694.74,727661844.55,519022185.50,281948218.12,1261333912.09,969243454.68,677454267.68,352675634.05,1302275459.92,983991978.37,662155746.10,372043990.06,1405372266.26,1085170049.53,757045127.95,423062224.78,1365876258.93,1035097204.45,658810138.23,357560742.31,1298256260.61,898958912.02,587530405.13,292777964.01,1024194805.69,765451539.81,482038686.80,245862891.43,928074644.48,679743646.23,441982850.63,227220089.60,777458833.23,598679563.89,376815861.44,189224811.83,768929967.46,580781555.36,384945476.34,191775051.91,531805829.87,366962009.43,210398412.75,106817454.09,366252259.99,280029669.76,181553739.41,98068213.05,121006993.93,53525298.47,2095793.42,4363366.32,4419007.73,2130873.14,1449826.48,1519130.69,5825103.35,2289329.97,5921139.05,2402312.95,8858568.02,4010269.66,6343104.54,5455015.26,4979567.51,1393751.95,2421371.39,1773304.41,683116.49,0.0
7,管理费用,237153460.33,158034582.53,83381318.72,372594244.13,199527272.46,156573990.17,81011103.59,320869027.35,238852666.42,154647130.99,73474954.03,358393239.23,256388050.12,156989174.57,83178272.58,337200331.57,234276645.34,154570926.10,73803629.43,296198122.25,216345798.94,137338195.17,68617494.65,310514252.67,225449363.30,140404997.18,66755278.59,240882781.97,167978616.28,107175433.05,48921714.92,186790385.56,125092915.91,83262670.67,42084915.48,156142508.86,111599512.91,75266562.67,36558744.25,158399306.09,101942312.28,68540760.26,32921040.42,142420717.91,97175990.34,63235119.13,31826485.89,104768425.16,71752073.20,43692380.43,24520751.47,189006311.43,161204416.02,112570300.62,27681597.36,97148208.53,39603797.01,18067855.78,-7003181.05,93739763.48,37876629.60,58370915.16,62584101.56,26409892.12,7870772.26,10445633.52,10052275.16,19225222.18,19071568.68,6726414.39,4116471.87,32165173.74,6623314.97,16067741.87,7796508.26,14620578.28,7752887.54,13568236.61,5859569.96,12199617.53,5908909.92,10179694.05,9880349.65,6171698.27,0.0
8,财务费用,294357065.73,208512054.87,79641816.40,405546604.94,301599058.45,196142141.46,92565968.91,375413467.54,278480514.44,172350727.95,76250200.21,258287814.98,205015658.70,129209613.58,59964676.07,265134498.63,190066239.41,135202631.64,76056031.23,302084906.27,256857911.10,174007689.02,104526877.69,238566910.60,161992046.66,88708120.30,41632725.10,309490636.54,246564072.55,198039681.08,94602246.87,351627319.50,253505155.42,133607212.36,75665219.18,171570922.33,133306919.50,81529726.45,43818008.16,84429133.03,55597192.76,36424408.26,13883723.86,203267978.34,173450690.81,120993672.45,50201906.67,154967804.67,107261498.93,55715462.67,23923013.73,67029546.89,46401622.23,27980175.85,9833893.33,59856737.72,41375502.75,27209177.53,13391985.48,51592231.76,39733861.11,21919067.26,6367421.18,8162225.15,3869943.08,434476.91,314664.37,3105460.27,1969350.55,1311812.97,1120357.35,2160963.43,659273.44,1652206.08,1428584.39,361229.63,338694.22,-3174283.12,-925321.10,3276981.86,1418187.20,3830380.45,3056602.91,1106061.71,0.0
