9,研发费用,10732929.38,66772514.23,39828264.18,23013150.48,9159585.69,46057730.28,16660112.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,15885198.68,13441050.16,9248549.49,7075928.29,3031640.16,20033055.28,6009838.63,6135943.65,3532423.32,6702860.45,9141663.17,6819020.35,4055507.94,3018343.21,6881625.91,5632290.82,3994224.02,2346762.28,4189387.33,3410316.29,1262262.53,1272303.88,5965092.07,2383882.48,1145585.23,1946624.34,3086505.94,2154527.15,2581403.54,1772992.76,1524329.01,2259098.58,566313.98,-207427.16,476207.39,476207.39,0,1304592.13,3022885.85,1632385.85,0,310303.48,0,175266.18,418848.34,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-576280.27,-7978443.02,-2127755.36,-1627170.99,-936098.90,-1269659.01,-820459.66,-1324298.20,-490087.93,542429.77,-924385.60,-711269.11,-506662.71,927465.74,145000.00,0,0,266301.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-576280.27,-7978443.02,-2127755.36,-1627170.99,-936098.90,-2868200.06,-1986487.00,-1477722.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,50116187.04,221693103.19,181235499.71,122835364.95,44552622.47,136572431.79,83415750.42,57318655.95,24789784.22,52427741.46,36127315.32,36951440.92,16130846.63,106200423.96,75551898.38,52676000.33,22541609.86,140770797.09,78121317.67,48624691.79,24753549.48,112134256.12,73764319.66,44648325.10,21103010.60,91574849.10,67083416.98,40648756.44,21008607.02,80351355.56,61167179.57,41774960.08,23048669.62,73541386.08,49497724.84,33925383.32,16107255.16,51891128.48,36410714.00,22902252.81,10675940.05,42453674.23,29976112.71,16981834.46,7397613.56,32412527.45,23872173.47,31137348.76,20271821.51,0.0
16,加:营业外收入,62000.08,3944778.75,1228838.14,1225463.70,24289.11,600016.40,107998.84,14280.00,280.00,872786.56,12958623.89,9271648.32,7130904.60,9191785.89,4942846.66,3032702.44,1165616.96,2749365.93,1838556.52,1310621.64,527307.67,15511289.82,16401814.68,1456095.77,1227250.00,8765798.46,3017879.56,17879.56,15739.83,358000.78,23691.28,23597.26,0,1721082.69,25332.26,25332.26,25332.26,1989899.21,0,0,0,2051929.30,2031267.64,2031267.64,2009518.41,1160313.92,827914.74,374157.53,0,0.0
17,减：营业外支出,13829526.46,2035821.53,16529.11,1527.30,1000.00,279230.69,20000.00,20000.00,500.00,92439.23,24076.64,50.68,0,10429357.73,138.55,10.54,0,211941.62,211778.35,0,0,10000.00,10000.00,0,0,247117.52,243341.47,243341.47,0,0,0,0,0,13757.92,0,0,0,50000.00,50000.00,50000.00,0,0,0,0,0,104000.00,102000.00,7.65,5546.40,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,24076.64,50.68,0,10429229.72,10.54,10.54,0,211941.62,211778.35,0,0,0,0,0,0,247117.52,243341.47,243341.47,0,0,0,0,0,13757.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,36348660.66,223602060.41,182447808.74,124059301.35,44575911.58,136893217.50,83503749.26,57312935.95,24789564.22,53208088.79,49061862.57,46223038.56,23261751.23,104962852.12,80494606.49,55708692.23,23707226.82,143308221.40,79748095.84,49935313.43,25280857.15,127635545.94,90156134.34,46104420.87,22330260.60,100093530.04,69857955.07,40423294.53,21024346.85,80709356.34,61190870.85,41798557.34,23048669.62,75248710.85,49523057.10,33950715.58,16132587.42,53831027.69,36360714.00,22852252.81,10675940.05,44505603.53,32007380.35,19013102.10,9407131.97,33468841.37,24598088.21,31511498.64,20266275.11,0.0
20,减：所得税费用,5469911.16,28982790.19,27207794.15,18564024.04,6633447.77,16549342.97,12692671.86,8579588.18,3767165.33,4242709.13,8415119.39,7452522.47,3372237.29,11558520.64,13324687.22,9456005.53,4295446.14,17269096.13,12696681.40,7947077.20,3978316.50,18051696.50,13459170.74,7177902.17,3422123.14,12233526.84,11002341.29,6317902.06,3217241.79,11572799.59,9330555.20,6322507.31,3457300.45,10858179.32,7436204.28,5092607.33,2419888.11,7383647.69,5453372.03,3427102.85,1601391.01,6438547.37,4860421.73,2851965.32,1411069.80,2184499.13,1923086.23,2480268.73,2000025.99,0.0
21,五、净利润,30878749.50,194619270.22,155240014.59,105495277.31,37942463.81,120343874.53,70811077.40,48733347.77,21022398.89,48965379.66,40646743.18,38770516.09,19889513.94,93404331.48,67169919.27,46252686.70,19411780.68,126039125.27,67051414.44,41988236.23,21302540.65,109583849.44,76696963.60,38926518.70,18908137.46,87860003.20,58855613.78,34105392.47,17807105.06,69136556.75,51860315.65,35476050.03,19591369.17,64390531.53,42086852.82,28858108.25,13712699.31,46447380.00,30907341.97,19425149.96,9074549.04,38067056.16,27146958.62,16161136.78,7996062.17,31284342.24,22675001.98,29031229.91,18266249.12,0.0
22,归属于母公司所有者的净利润,28255023.02,155725272.77,127052570.44,86292199.84,31536067.27,106778677.27,67494846.02,46345426.82,20377895.32,58192096.29,42890981.57,38489380.33,19283555.06,95967887.67,67764970.70,46472493.04,20940997.96,124287968.72,67085782.98,42233018.31,20378461.78,110188737.37,77544725.59,40030819.76,19198267.44,86656683.60,61019520.08,35151018.42,18069658.74,70484302.33,52488270.52,35693974.67,19591369.17,64390531.53,42086852.82,28858108.25,13712699.31,46447380.00,30907341.97,19425149.96,9074549.04,38067056.16,27146958.62,16161136.78,7996062.17,31284342.24,22675001.98,29031229.91,18266249.12,0.0
23,少数股东损益,2623726.48,38893997.45,28187444.15,19203077.47,6406396.54,13565197.26,3316231.38,2387920.95,644503.57,-9226716.63,-2244238.39,281135.76,605958.88,-2563556.19,-595051.43,-219806.34,-1529217.28,1751156.55,-34368.54,-244782.08,924078.87,-604887.93,-847761.99,-1104301.06,-290129.98,1203319.60,-2163906.30,-1045625.95,-262553.68,-1347745.58,-627954.87,-217924.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.060200,0.345300,0.280500,0.192200,0.070200,0.251600,0.159900,0.109800,0.048300,0.138100,0.101900,0.091500,0.045900,0.229400,0.162100,0.111200,0.065200,0.388400,0.209700,0.132100,0.063900,0.346500,0.243900,0.125900,0.090600,0.408800,0.287800,0.165800,0.085200,0.332500,0.247600,0.168400,0.092400,0.303700,0.199000,0.136100,0.116400,0.394400,0.262000,0.165000,0.077000,0.451400,0.326000,0.200000,0.103000,0.420000,0.306000,0.390000,0.250000,0.0
26,稀释每股收益(元/股),0.060200,0.345300,0.280500,0.191300,0.070200,0.251600,0.159900,0.109800,0.048300,0.138100,0.101900,0.091500,0.045900,0.228500,0.162100,0.111200,0.065200,0.386400,0.209700,0.132100,0.063900,0.346000,0.243900,0.125900,0.090600,0.408400,0.287800,0.165800,0.085200,0.332500,0.247600,0.168400,0.092400,0.303700,0.199000,0.136100,0.116400,0.394400,0.262000,0.165000,0.077000,0.451400,0.326000,0.200000,0.103000,0.420000,0.306000,0.390000,0.250000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164700.00,0,0,0,3291200.00,1614700.00,1614700.00,0,2188800.00,0,0,1613900.00,0.0
28,八、综合收益总额,30878749.50,194619270.22,155240014.59,105495277.31,37942463.81,120343874.53,70811077.40,48733347.77,21022398.89,48965379.66,40646743.18,38770516.09,19889513.94,93404331.48,67169919.27,46252686.70,19411780.68,126039125.27,67051414.44,41988236.23,21302540.65,109583849.44,76696963.60,38926518.70,18908137.46,87860003.20,58855613.78,34105392.47,17807105.06,69136556.75,51860315.65,35476050.03,19591369.17,64390531.53,42086852.82,28858108.25,13712699.31,48612080.00,30907341.97,19425149.96,9074549.04,41358256.16,28761658.62,17775836.78,7996062.17,33473142.24,22675001.98,29031229.91,19880149.12,0.0
29,归属于母公司所有者的综合收益总额,28255023.02,155725272.77,127052570.44,86292199.84,31536067.27,106778677.27,67494846.02,46345426.82,20377895.32,58192096.29,42890981.57,38489380.33,19283555.06,95967887.67,67764970.70,46472493.04,20940997.96,124287968.72,67085782.98,42233018.31,20378461.78,110188737.37,77544725.59,40030819.76,19198267.44,86656683.60,61019520.08,35151018.42,18069658.74,70484302.33,52488270.52,35693974.67,19591369.17,64390531.53,42086852.82,28858108.25,13712699.31,48612080.00,30907341.97,19425149.96,9074549.04,41358256.16,28761658.62,17775836.78,7996062.17,33473142.24,22675001.98,29031229.91,19880149.12,0.0
30,归属于少数股东的综合收益总额,2623726.48,38893997.45,28187444.15,19203077.47,6406396.54,13565197.26,3316231.38,2387920.95,644503.57,-9226716.63,-2244238.39,281135.76,605958.88,-2563556.19,-595051.43,-219806.34,-1529217.28,1751156.55,-34368.54,-244782.08,924078.87,-604887.93,-847761.99,-1104301.06,-290129.98,1203319.60,-2163906.30,-1045625.95,-262553.68,-1347745.58,-627954.87,-217924.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
