,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,174360892512.86,126708257889.91,90862496520.48,45211633342.55,159255832286.92,118182461250.29,82263906908.88,39212057376.95,151569392236.63,111550677683.94,72313265590.11,34988300954.88,93183521384.54,62891875654.10,42286511209.18,18879310046.73,73719915760.01,54571713773.32,36455259868.68,17538925459.18,79637161537.13,56146382930.78,34111434568.32,16637647029.33,58311713430.31,43332669954.88,30921619033.95,13156331910.03,48165394849.63,36267858234.83,27059675619.87,13535816783.95,60019265103.58,47180374174.25,36627413795.46,18454800917.06,63279564389.91,46915365793.69,33224406449.96,15173412696.73,35525182482.40,25435502600.81,15797265703.57,6165982561.53,33127784385.51,28432077559.95,20978746238.22,9136283711.58,29260968283.81,21718417692.45,15340359501.19,2803552900.00,7090360394.94,12892726768.70,8663870987.71,1858569600.00,5336562243.76,6231980835.51,3597170416.54,0.0
2,营业收入,174360892512.86,126708257889.91,90862496520.48,45211633342.55,159255832286.92,118182461250.29,82263906908.88,39212057376.95,151569392236.63,111550677683.94,72313265590.11,34988300954.88,93183521384.54,62891875654.10,42286511209.18,18879310046.73,73719915760.01,54571713773.32,36455259868.68,17538925459.18,79637161537.13,56146382930.78,34111434568.32,16637647029.33,58311713430.31,43332669954.88,30921619033.95,13156331910.03,48165394849.63,36267858234.83,27059675619.87,13535816783.95,60019265103.58,47180374174.25,36627413795.46,18454800917.06,63279564389.91,46915365793.69,33224406449.96,15173412696.73,35525182482.40,25435502600.81,15797265703.57,6165982561.53,33127784385.51,28432077559.95,20978746238.22,9136283711.58,29260968283.81,21718417692.45,15340359501.19,2803552900.00,7090360394.94,12892726768.70,8663870987.71,1858569600.00,5282838632.49,6187995313.32,3574129863.75,0.0
3,二、营业总成本,160619776819.34,115788547925.66,82666139357.39,41238055640.02,146527673244.86,108816170520.11,75497269601.77,36009764470.31,141685949530.83,104475087148.84,68302909376.68,33091925178.14,89030383073.95,60241239166.57,40422748062.18,18023735178.67,71233396265.11,52610660678.96,34927193927.28,16641553730.64,74605683728.28,52134006712.37,31290533935.05,15430378834.30,54017143991.23,40066091898.39,28355274382.67,12158535579.99,44698037573.71,33438628893.88,24735367303.04,12282961545.38,53007127305.85,41388486264.99,31967709858.52,15898834061.02,54109414073.16,40364916191.22,28756222472.91,12934145913.09,31037234082.60,22270557471.53,14206187817.38,5705692620.93,30476976581.81,25433703655.09,18558375745.02,7983896135.67,25947719254.66,19255320421.61,13609503135.35,0,6225284217.03,11961982615.38,8091774828.48,0,4929467223.76,5487500480.56,3139735356.44,0.0
4,营业成本,136353235434.32,98753822448.28,71101142453.13,35419659872.66,123686413712.22,92607596623.70,64335849214.51,30158862710.08,118467630098.34,87359503291.03,56987411183.56,27769840882.02,72099983058.63,48326475333.18,32625101923.75,14556618481.65,56760116064.47,41963967783.35,28028944784.66,13445717322.77,62547775525.88,44392188794.17,27143799729.80,13076301686.00,46287777066.90,34583350786.14,24639987069.30,10386129082.00,38775044121.79,29340011293.29,21870178160.78,10880877482.48,46806606604.13,36931148291.80,28732858901.32,14205513136.48,47704053850.19,35815096886.38,25446098164.98,11363836593.44,26867475616.30,19400300013.51,12397146778.74,4953903595.42,26429031848.53,22464328625.61,16425570111.01,6905795015.53,22352363534.96,16593569045.40,11794730710.83,0,5129021874.72,9983836321.20,6749865890.40,0,4093004199.80,4647668692.53,2662538366.64,0.0
5,营业税金及附加,663961091.30,469604608.84,375020413.27,189050272.97,723216029.13,506427540.54,399294357.54,216990663.54,738068687.50,566853430.96,373189991.32,187607673.45,450858197.34,207843180.08,142817120.98,73256114.84,184072487.97,133590775.63,96052633.89,44577728.20,266085495.56,190742689.84,146790621.00,86932510.48,272444023.67,194684455.47,141314886.82,70952371.87,187228738.22,145121144.75,113704474.09,60820147.87,222009260.83,182915167.57,165220642.02,106282731.63,295049546.47,232451479.56,178174475.14,92844351.32,156663861.51,110708350.72,66529887.67,24799060.28,134125436.98,106919890.35,97139731.57,53499526.47,128325410.72,100905270.26,78458228.71,0,40706486.28,63039692.48,41844702.76,0,32453609.21,32216740.40,18460274.03,0.0
6,销售费用,11254073577.96,7944888246.92,5369736377.62,2735617870.30,10619172364.29,7879958285.22,5473595476.28,2638471290.44,10337770491.89,7796347524.41,5027424399.09,2429464010.99,7644628984.86,5187652677.07,3477832967.81,1508196916.60,6246169457.81,4486719608.68,2870010696.32,1367457555.25,5088075987.64,3184938936.21,1543287260.29,824881364.51,3152780574.25,2231427050.14,1535460534.86,641083997.57,2433478520.89,1747657493.86,1284413946.81,519252718.63,2906855606.90,2099594483.97,1531098513.51,731630425.89,2925227452.74,2072857344.22,1545121832.44,730617024.35,1696828077.97,1152011308.44,693386079.65,284567312.31,1631394482.66,1369964917.38,981323669.55,484906521.38,1536981619.04,1171463146.53,771508130.65,0,457466315.32,801714869.61,530094960.23,0,386259737.84,362442489.18,172244396.00,0.0
7,管理费用,6900199388.90,4893364897.77,3281155705.90,1572896049.44,6259505543.37,4609652169.03,3196179093.83,2280454780.77,9601587744.66,6945099731.92,4593093284.43,2104699187.97,7651679576.71,5574036774.50,3738511698.49,1744618779.01,7173821367.35,5459062722.81,3556548533.74,1690049080.27,6405263078.43,3789449295.38,2078454681.26,1113701954.63,3856302328.23,2629036541.57,1749371137.22,852011816.94,3232666367.18,2104136572.16,1394743831.63,679169109.00,3022275680.02,2038710885.61,1435273927.53,658356801.15,2584262241.41,1650895764.41,1212724968.26,500910015.41,1739969708.45,1095771700.59,741307427.89,270773057.12,1624010596.26,1130904892.36,761831755.19,327492023.42,1543467075.11,1061078477.64,731727823.13,0,598695109.46,813162435.50,555006008.74,0,397152998.02,410605128.00,258409846.60,0.0
8,财务费用,220333776.74,141092090.41,141342571.21,108178472.26,75343939.85,99589936.90,56645514.29,200312341.74,590752971.58,600487543.48,368716470.81,185156566.73,198822884.84,228959630.69,89253779.49,-114251445.52,485837186.81,258279119.85,183034068.43,-111911138.58,23084727.66,120476481.44,104747315.66,35464743.99,216666103.77,148661698.64,63849988.00,-11662551.51,-9844442.01,-14487854.93,471591.80,-3042852.97,30780700.73,11212798.54,3470888.64,4819100.22,95080920.58,85699436.36,67845303.39,41020561.31,146571154.42,137943935.69,92868678.03,35336353.16,286332054.58,235475534.16,166926386.96,77519955.55,235748359.55,185437017.59,129007062.47,0,35088719.29,148905619.85,93115881.29,0,20596678.89,34567430.45,28082473.17,0.0
9,研发费用,5227973550.12,3585775633.45,2397741836.26,987034315.15,4320202297.54,2684165691.90,1751132452.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,25409682.40,633519321.29,266412361.68,179326217.62,514672683.74,1950139536.86,1206795627.05,953074047.47,415156856.98,984410371.57,716271571.05,349230571.66,255296332.09,383379700.70,309040668.64,192603210.24,205663182.73,275398913.11,456210515.33,273454327.04,293096574.69,231173894.41,278931366.43,225290766.47,220020863.12,79464267.64,116190244.75,71855297.93,145884940.37,18599453.24,124904637.50,99786985.50,192231865.65,505740061.77,507915280.29,306257728.70,204917367.26,429725663.95,373822162.59,214948965.40,136313242.64,372082162.80,126109795.23,125584090.74,134683093.32,150833255.28,142867464.19,104071179.56,0,-35694288.04,151323676.74,121847385.06,0,0,0,0,0.0
11,公允价值变动收益,71259465.16,127437168.43,25507034.78,42928155.31,177062305.75,27992650.96,26873836.25,-164289400.03,100768888.41,168536606.14,142460083.61,-49543457.63,-155320838.99,-108377777.59,-86225051.26,-114233363.71,-23353073.10,-15383761.00,-9163435.00,-2223963.00,-156271038.41,-158496648.30,-150137868.78,-8530681.81,150137868.78,133019300.16,132974506.91,0,0,0,0,0,0,0,0,80000.00,3672000.00,3379000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,694686304.10,490916366.16,372698501.34,92226589.02,464812907.17,336382718.03,221176005.84,105431049.27,153922745.85,152168986.53,135204722.57,14839132.86,120490092.49,115851864.11,82977065.51,-2705868.22,114954618.74,120432993.74,100744461.39,-6235538.89,1714840638.18,1726527945.22,1743670915.56,133500078.89,11542850.04,24307535.76,11820004.38,-2822582.91,251508306.03,215473046.28,75086612.90,64557163.19,157770576.61,161882702.06,73021921.81,40310896.61,71358571.63,8822280.83,5312803.15,-1257447.18,40291020.03,13078432.72,14566590.58,-3119505.57,-25220250.00,11139193.81,14512820.31,221471.58,-107105443.23,-118691565.46,-118056234.48,0,24512054.05,107832743.37,130971746.23,0,-3188340.22,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,244231790.47,142518491.95,123724757.92,11474176.97,173768638.90,158958028.09,136233044.06,18557550.35,84871118.66,137104899.39,120804392.87,14817840.58,87250957.31,92365087.89,68609558.56,-2372848.00,32180889.65,84726592.34,66804707.15,22328324.01,103753902.61,128111849.40,94884597.49,133500078.89,5177273.16,17941958.91,5694427.50,-2822582.91,29987138.09,23035485.79,25027666.32,19635810.52,118940019.23,127742702.06,38881921.81,7827993.73,9604609.93,5268319.14,1758841.43,-1257447.18,7745588.85,-5772006.98,-4283849.13,-3119505.57,-17085625.65,938720.22,4312346.73,221471.58,-8493890.06,-1817526.74,-820984.51,0,24512054.05,-8583190.35,-7552590.34,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,14155892681.79,11182306021.03,8277224418.22,4158999123.79,13603725502.29,9846743915.67,7077212746.45,3176022738.12,10384903874.50,7460098995.13,4327890790.45,1861671451.97,4118307564.09,2658110574.05,1860515161.25,738635636.13,2578121040.54,2066102327.10,1619646967.79,888912226.65,6590047408.62,5580407515.33,4414433680.05,1332237592.11,4456250157.90,3423904892.41,2711139162.57,994973747.13,3718865581.95,3044702387.23,2399394929.73,1317412401.76,7169908374.34,5953770611.32,4732725858.75,2596357752.65,9245180888.38,6562650883.30,4473496780.20,2238009336.46,4528239419.83,3178023562.00,1605644476.77,457170435.03,2625587553.70,3009513098.67,2434883313.51,1152609047.49,3206143585.92,2344405705.38,1612800131.36,2803552900.00,889588231.96,1038576896.69,703067905.46,1858569600.00,403906679.78,744480354.95,457435060.10,0.0
16,加:营业外收入,289768143.18,187552741.54,103809834.47,67485301.15,307054979.29,189411314.42,142190971.81,94831557.07,298582901.77,223249002.27,127955983.33,101935721.71,671096042.91,383112282.72,259937620.78,139191281.11,693623096.77,363379786.40,219634183.48,119351240.18,509921941.27,238802530.36,74116130.10,40250165.90,194734409.82,89561671.96,57517399.66,20597707.05,278554862.32,154781617.28,125940533.41,76328172.31,288970341.49,194396473.57,142114982.98,30106362.51,188970460.79,118074175.84,81806502.21,33108647.94,185816585.12,86217700.32,77141354.95,33104468.41,160877609.05,76056435.59,63607307.34,23588284.57,94535707.61,41951601.26,23552517.92,0,1078094.85,37104514.04,32007449.50,0,476601.54,250897.68,1266690.81,0.0
