,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,944059343.24,657927126.14,437250219.77,222276513.39,1289024399.02,1017628467.07,737967184.12,384411509.07,1207931322.88,859739167.58,590015147.54,299055590.23,860593512.95,601076899.84,403439481.06,198865541.42,668421407.25,497262994.59,345907854.05,165479171.80,579370199.37,425643504.00,285256145.95,140029843.83,447942914.63,319294103.24,317972366.14,274272070.62,0.0
2,营业收入,944059343.24,657927126.14,437250219.77,222276513.39,1289024399.02,1017628467.07,737967184.12,384411509.07,1207931322.88,859739167.58,590015147.54,299055590.23,860593512.95,601076899.84,403439481.06,198865541.42,668421407.25,497262994.59,345907854.05,165479171.80,579370199.37,425643504.00,285256145.95,140029843.83,447942914.63,319294103.24,317972366.14,274272070.62,0.0
3,二、营业总成本,741635776.56,512086067.36,348995506.26,176842942.13,1091402421.22,811406155.81,577651292.10,300964545.29,956894702.22,677398331.13,467592259.03,239190583.34,696658936.14,484478535.67,326599993.91,164045460.84,547319997.66,405755051.20,281715118.29,133973840.26,469279018.93,339904150.81,228937292.66,113892596.47,362795898.75,259723524.39,255805363.96,221477939.23,0.0
4,营业成本,629950714.90,437472448.08,291303435.20,145333355.58,854612734.48,678151517.61,491825448.27,254558390.58,798013631.96,568377469.02,392783664.03,200783633.90,580666493.02,405431470.02,273515690.35,136584160.76,464438564.58,346358784.24,240652348.33,113679792.80,399167680.69,289381912.65,195529817.38,96100586.88,307186691.28,219833753.19,213833640.30,185325719.29,0.0
5,营业税金及附加,7488313.82,4789575.36,3509796.10,1604962.26,12786466.82,8368068.73,6022792.27,3521302.34,11464065.99,7091913.54,4990447.58,2160609.44,7597729.13,4988587.50,3405089.48,1784015.25,4900994.11,3922061.48,2497402.19,1084034.67,4232756.93,3269524.72,2179918.61,935447.34,2930419.46,2172845.22,2337862.54,1916642.50,0.0
6,销售费用,54682372.18,36373021.56,26135475.78,14051907.52,69727923.96,44423409.52,28359260.16,15810209.24,57432798.26,39229885.04,25517668.23,12476575.35,41252212.65,28482712.35,18643632.52,8682375.07,31982062.64,22695634.68,16227806.85,6958605.99,26565492.95,18204492.19,12280940.84,5206185.79,21394884.15,14928715.80,14851338.88,11215639.13,0.0
7,管理费用,24872361.65,16640042.94,11833397.23,6395710.51,28979074.08,23236229.41,44548861.74,22945707.15,78088035.34,57818650.75,38810386.14,19100421.73,66399851.31,45855018.54,30097804.52,15145239.85,44494696.22,31564643.71,21227047.46,11340724.94,33842454.69,23845016.59,15863203.52,10058415.04,27270592.11,19891990.51,21391134.87,17677987.72,0.0
8,财务费用,-16219534.88,-11141804.31,-3565942.91,-1328820.69,-440102.14,-4200145.03,-321500.14,-193786.42,-718725.90,-569369.38,40310.89,-133652.59,-583016.08,-2466075.08,-1249045.30,-16560.93,-119586.45,-103762.21,-155400.33,-402557.78,3326053.47,3042604.24,2251289.18,379061.68,3283038.24,1815269.37,2763263.83,4397353.25,0.0
9,研发费用,40861548.89,27952783.73,19779344.86,10684850.02,54573663.80,42738761.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,100976.93,71162660.22,18688314.34,7216429.80,4322722.40,12614896.57,5449782.16,5449782.16,4802995.51,1325666.11,2186822.34,2186822.34,1866230.84,1623266.56,1317689.30,1265913.79,1313239.64,2144580.20,2160600.42,832123.13,1212899.74,730273.51,1080950.30,628123.54,944597.34,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,24063631.62,12822436.95,9494960.67,858816.21,41321600.98,27958276.14,16825736.69,10866898.55,5816977.33,2850000.00,2850000.00,2850000.00,6851714.03,3500626.09,2983595.27,2862107.53,7292805.72,3899407.39,1403641.41,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-76095.24,0,0,0,-40806.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
