,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,33786623201.85,22332456405.75,18270846528.34,8418924841.42,14119575135.34,7871229087.02,4994372302.99,2184299392.99,14042355929.03,8499178017.73,4587846362.79,1719083494.15,18025191494.99,10381627549.76,6198133771.08,3182249415.46,13499542724.13,6700299619.86,2786146131.18,649354486.28,9040833228.84,3613460535.20,2352750152.43,972319160.47,10178640140.51,4425879480.76,2923428037.21,965456613.01,7944889640.36,2696032557.42,1222575219.91,839310173.91,5541073483.66,2216326374.73,1607415321.06,388350849.58,2113572540.38,552702797.40,447536335.85,338398720.69,2013539571.10,442619687.15,247600254.41,116092435.02,1086846332.78,532116680.22,445279819.47,219643149.14,823769797.81,243446523.65,158144920.59,77176665.45,356647268.05,262978778.63,177424169.63,90394263.10,370873186.36,271153441.16,175107930.39,81355889.37,355066363.93,256863802.13,173779444.48,78411965.07,339859408.95,237424020.57,157245754.36,67139470.66,419272201.82,224783532.71,147570215.01,0,317221632.66,132841566.97,333515458.35,133237083.48,316512171.60,156399072.41,384346520.74,165722998.67,427936330.47,163255905.10,424740294.25,171649832.56,385140862.77,205445196.81,328523227.27,175190504.28,284864364.37,0.0
2,营业收入,33786623201.85,22332456405.75,18270846528.34,8418924841.42,14119575135.34,7871229087.02,4994372302.99,2184299392.99,14042355929.03,8499178017.73,4587846362.79,1719083494.15,18025191494.99,10381627549.76,6198133771.08,3182249415.46,13499542724.13,6700299619.86,2786146131.18,649354486.28,9040833228.84,3613460535.20,2352750152.43,972319160.47,10178640140.51,4425879480.76,2923428037.21,965456613.01,7944889640.36,2696032557.42,1222575219.91,839310173.91,5541073483.66,2216326374.73,1607415321.06,388350849.58,2113572540.38,552702797.40,447536335.85,338398720.69,2013539571.10,442619687.15,247600254.41,116092435.02,1086846332.78,532116680.22,445279819.47,219643149.14,823769797.81,243446523.65,158144920.59,77176665.45,345795027.82,260033841.82,175473573.60,89426178.29,365548141.64,267402305.63,172585431.09,80026315.70,344810566.19,247449933.07,166747260.14,76870490.21,330850906.61,231943376.65,153523153.58,65872826.80,411920837.11,220444195.51,144915977.08,0,312452689.73,130787281.58,327986497.59,131537551.10,311822065.40,154768580.23,378961283.85,161732753.02,422661547.70,161520614.08,418387862.58,167212323.63,375778132.31,202147773.68,321435842.29,172197967.20,281529142.58,0.0
3,二、营业总成本,28100011964.92,17401329131.80,13614314532.96,6014764036.09,11980297692.82,6650160168.70,4210720198.16,1785438089.99,12318483253.68,6909207518.00,3917616726.95,1300681610.70,15850532836.51,9539106229.31,5468483736.77,2545309081.86,12995973304.18,6600960776.31,3074992186.98,766999164.02,8232853109.88,3342474927.83,2057149666.64,852711294.41,9312728538.78,4230976781.46,2780899456.34,988344108.80,7348007995.08,2747573936.87,1299117095.21,812848323.09,4884292113.51,2065685647.29,1481984374.59,422273431.91,1899973791.13,609645088.89,445332959.58,295850731.27,1744799060.73,444478236.87,263244599.50,126272510.73,965073313.72,488765054.49,380698742.27,180460143.30,633935893.20,219869518.59,145064934.01,62768500.97,281765871.65,191318634.85,129708251.52,70555624.34,292203280.88,214639951.00,139347935.26,67112114.83,260024737.06,181556336.54,125252759.51,57916576.65,238171445.23,159474562.80,104957498.30,48199838.09,352000324.92,169786560.20,109023154.45,0,250360399.29,105856063.62,315675986.26,132520166.53,401480385.97,193215943.50,371822448.05,148126136.66,384401162.69,0,360592813.25,0,301706016.67,0,268389753.18,0,212139711.10,0.0
4,营业成本,19866037324.07,11522047811.44,9225408942.04,3822702035.44,8117786506.78,4561649010.27,2694326809.77,1134895066.18,8941255002.78,5419339902.17,3036811779.62,811913827.98,11848983257.66,7675158670.10,4180428345.24,2043561638.17,9929302644.22,5139240859.55,2244230979.00,429385987.21,5633809162.89,2251520686.70,1304316767.91,483895361.52,7099086746.28,3092480074.33,2038999145.01,674766636.30,5602520614.82,1838345601.31,759069583.79,531310270.94,3291360377.81,1263500035.75,928235002.88,199623310.45,1122284639.73,316078076.94,259849404.53,199646863.17,1288975679.05,244864511.53,132464657.51,68012276.78,483845698.69,274090402.59,228367121.21,115860838.79,305568919.52,116336326.04,76264490.48,39182075.19,154261885.93,117204960.04,81506393.00,47615125.47,181854126.66,134864596.38,86511972.29,40746637.44,158164228.95,113957402.22,79022710.76,37118268.61,147126829.38,104349809.81,69340525.89,29504190.56,211022224.22,91057971.13,58113626.32,0,140636093.86,51942766.21,180031335.96,69033082.03,188384438.82,90498857.74,209283122.44,80656790.28,261479730.62,0,244061198.30,0,191931168.11,0,175575886.92,0,161643909.44,0.0
5,营业税金及附加,3638389243.98,2817584788.87,2498946097.24,1240729331.22,1486406873.88,800464051.61,578207371.98,244185883.64,1215709648.32,759884339.35,406091545.99,272727583.77,2454717321.85,959674184.43,649399640.04,289048525.03,1481317680.30,645934398.84,311782922.77,101143445.96,1130925966.91,437045216.01,303130890.01,164635520.39,1039603209.14,391884000.30,256607270.92,96657150.82,724834657.09,258273760.01,129576242.53,79152036.48,700586674.77,298050439.87,207303987.98,55769899.55,291207780.09,56980689.87,44130156.27,34425179.68,182002364.83,39754515.77,28301029.21,9058062.32,170713587.98,41613973.27,35725624.67,13549183.52,140835463.96,8169043.47,5180831.71,2577411.86,10848798.19,8058072.41,5364688.01,2743715.65,10772309.78,7925544.72,5162876.00,2527121.70,9817535.86,7218126.21,4909303.12,2077972.74,9422654.93,6385795.73,4330787.02,1756087.74,14360673.65,6744310.32,4674358.66,0,9334278.64,3343273.67,9751040.28,1950668.98,6209093.77,2937386.09,9437198.16,3825886.29,6431877.85,0,12966710.26,0,10704765.43,0,11725537.97,0,8216556.28,0.0
6,销售费用,1344234420.18,719322316.55,435350326.08,180450517.54,514703785.07,220688633.36,122331296.27,53644425.53,532157510.54,211607886.51,148016649.30,75011100.67,541012045.35,300687399.82,206212695.28,34955494.79,496413504.04,272715852.15,170100047.42,57156125.42,486899572.47,188022133.29,109338802.15,39149615.72,424219339.81,227266009.25,153183784.25,53670162.55,335196694.74,138517113.26,74421383.32,30877766.19,252736590.80,115254211.53,94582481.39,33706121.13,118229990.10,53759453.33,29282072.00,19523683.74,45988603.36,25646623.25,14171203.56,5764246.28,56774671.61,40661810.45,32963874.42,10318383.75,25792733.83,9484775.53,4050770.05,951720.58,1723972.03,809481.88,581417.89,320723.35,784308.02,575989.18,311848.52,208910.29,1564366.88,974724.74,717239.14,349062.87,2529345.44,2785043.49,2015530.37,920560.12,7588604.65,5931791.67,3467819.44,1959850.51,7464150.20,2695231.89,7287921.20,6038769.83,17359700.23,7537885.87,25713346.68,8062400.66,10913245.11,0,8330823.57,0,4879779.49,0,6329628.73,0,5167563.14,0.0
7,管理费用,1592773180.28,976214111.75,635394897.19,306575064.96,613363717.73,339815102.00,215098706.90,91605672.31,462412666.53,220409757.25,131137407.50,62760355.25,434291657.93,222718029.34,140915564.81,55922771.21,359839474.78,206447794.40,128105742.25,63866450.62,337678828.24,194015706.94,124642475.35,52141120.12,307181593.82,181904473.70,121382912.04,55024631.78,303246640.38,177317720.25,114518424.93,55887244.00,289524431.04,165533712.72,105332500.37,55454073.53,236368281.63,124220827.23,76050065.31,33554707.18,175772556.47,100553440.27,66838480.50,28724692.81,166102597.03,109334581.54,75704912.92,39094352.87,145489559.36,65687873.93,42823699.62,20762126.66,91157284.68,48910598.22,32117251.29,14539062.72,79692556.33,58355508.58,39924743.02,16423078.67,73704844.52,47364449.09,32846422.60,15276276.17,65165279.83,36650796.85,22321534.86,13741423.15,102140508.51,51858883.67,34066654.60,16246477.97,80405561.90,39754802.65,95152131.26,44281807.74,136379555.12,53902988.88,110081128.86,55455602.53,102478815.06,0,81390411.97,0,86617446.03,0,82715455.62,0,53313250.79,0.0
8,财务费用,1658577796.41,1366160103.19,819214270.41,498119667.31,1016633318.11,679339801.37,539811625.62,268694084.01,950440817.66,212300122.17,152227518.41,69611155.89,504077360.21,354583121.38,277599425.76,115492891.48,477601336.90,340818560.19,225813240.35,112412892.44,389192849.24,268924640.91,216692467.46,115053165.01,438675487.20,340909711.06,212286660.58,109185598.05,372813486.77,334625244.50,218844564.56,112206283.08,346488476.53,225907195.90,145927666.92,80481201.41,134523006.08,59410854.23,36261211.24,14427085.99,59405095.89,41650235.28,26022443.53,14713232.54,51040785.47,20906703.15,5779625.56,1637384.37,14102426.28,18738884.53,15292527.06,5810129.18,23773930.82,16335522.30,10138501.33,5336997.15,19099980.09,12918312.14,7436495.43,7206366.73,16773760.85,12041634.28,7757083.89,3094996.26,13927335.65,9303116.92,6949120.16,2277576.52,16888313.89,14193603.41,8700695.43,2448065.49,12520314.69,8119989.20,15772480.52,11215837.95,22933085.69,19048175.78,17307651.91,125456.90,3097494.05,0,13843669.15,0,7572857.61,0,-7956756.06,0,-16201568.55,0.0
