,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,201324588.78,1124055459.88,928122571.36,660169529.13,322235648.92,1202322427.51,932725032.47,1068127129.16,518459080.76,1001023127.40,1060158727.88,1275702115.15,0.0
2,营业收入,201324588.78,1124055459.88,928122571.36,660169529.13,322235648.92,1202322427.51,932725032.47,1068127129.16,518459080.76,1001023127.40,1060158727.88,1275702115.15,0.0
3,二、营业总成本,192807029.17,1012804870.27,820416092.84,590311007.19,293431393.32,1081089622.85,833221057.82,938805214.70,463841305.97,870861427.71,941029632.07,1107458797.44,0.0
4,营业成本,174343247.45,886457847.14,724577245.91,519930105.83,264042174.38,951228764.15,741654224.80,820792915.64,409162244.51,738410019.94,849505396.02,1014332419.11,0.0
5,营业税金及附加,811439.35,6656561.59,5252446.17,3904193.51,1742364.91,7266934.26,5959746.59,8023798.03,3990581.75,5824326.31,3152212.88,4608724.24,0.0
6,销售费用,3961572.10,37923520.96,27948842.67,20841297.45,7916001.96,39868674.42,29604145.71,36881044.62,17805172.10,31990233.38,34954125.53,33778822.13,0.0
7,管理费用,9776139.62,39042846.33,28439090.90,19787376.02,9383544.82,36479443.44,20186958.34,29471169.02,28181993.72,86920188.58,54426821.06,54121270.72,0.0
8,财务费用,-550123.11,-714235.31,-491226.29,-52714.69,282915.44,-60226.25,-7060.33,494659.54,481823.75,-1768849.63,-2860348.21,-889190.98,0.0
9,研发费用,4464753.76,43438329.56,34689693.48,25900749.07,10064391.81,44819359.65,35823042.71,40863880.30,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,1486673.18,0,2277747.55,4219490.14,9485509.13,1851424.79,1506752.22,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,0,0,0,9475398.45,-5551590.63,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,1435525.36,-5551590.63,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,8689434.61,108909662.77,101346490.60,66241586.85,28804255.60,123527518.37,98871380.06,130691578.31,55617402.72,130161699.69,128604494.26,162691727.08,0.0
16,加:营业外收入,764587.95,3327259.50,1373363.78,912193.66,607050.00,3614159.18,3065543.54,2802477.53,1659542.01,3084727.92,2357240.71,1282712.81,0.0
17,减：营业外支出,221740.98,290472.86,392276.95,382276.95,331948.26,1717261.00,1364434.27,1587281.74,1164440.78,959365.44,1308519.03,448564.46,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,1042311.95,583309.85,860687.42,376989.70,0.0
19,四、利润总额,9232281.58,111946449.41,102327577.43,66771503.56,29079357.34,125424416.55,100572489.33,131906774.10,56112503.95,132287062.17,129653215.94,163525875.43,0.0
20,减：所得税费用,1776113.37,15563845.92,14198029.50,8925255.66,4487716.53,19714375.48,14750204.46,21727485.24,8466586.09,14551081.08,16537981.31,25581478.79,0.0
21,五、净利润,7456168.21,96382603.49,88129547.93,57846247.90,24591640.81,105710041.07,85822284.87,110179288.86,47645917.86,117735981.09,113115234.63,137944396.64,0.0
22,归属于母公司所有者的净利润,7612396.16,96340939.00,87859984.81,57743047.65,24550859.04,104318679.69,84898630.33,109482475.29,47276044.25,116353458.35,66924044.48,72921837.51,0.0
23,少数股东损益,-156227.95,41664.49,269563.12,103200.25,40781.77,1391361.38,923654.54,696813.57,369873.61,1382522.74,46191190.15,65022559.13,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),0.018200,0.250000,0.230000,0.150000,0.065300,0.280000,0.230000,0.290000,0.130000,0.360000,0,0,0.0
26,稀释每股收益(元/股),0.018200,0.250000,0.230000,0.150000,0.065300,0.280000,0.230000,0.290000,0.130000,0.360000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,7456168.21,96382603.49,88129547.93,57846247.90,24591640.81,105710041.07,85822284.87,110179288.86,47645917.86,117735981.09,113115234.63,137944396.64,0.0
29,归属于母公司所有者的综合收益总额,7612396.16,96340939.00,87859984.81,57743047.65,24550859.04,104318679.69,84898630.33,109482475.29,47276044.25,116353458.35,66924044.48,72921837.51,0.0
30,归属于少数股东的综合收益总额,-156227.95,41664.49,269563.12,103200.25,40781.77,1391361.38,923654.54,696813.57,369873.61,1382522.74,46191190.15,65022559.13,0.0
