,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,338579684.62,198476307.41,105295053.25,1046494904.22,873879219.26,633978452.65,429796268.99,1006703553.06,575605837.20,380942843.42,258189513.31,604560435.94,387012006.38,304294591.69,225921360.87,607393382.79,433286738.54,338422343.24,247754068.14,657629786.23,459661291.50,359458487.35,267305323.22,728582357.68,509974601.87,407410858.13,283392255.59,782877692.77,522179910.86,409496953.06,300441939.42,733964337.59,464409156.97,361984354.70,262562898.48,673443805.06,464200257.14,328992732.70,242231026.23,573418501.77,362453317.69,285615662.81,201590704.89,490986877.99,288256363.86,223104504.97,159004379.79,389205107.75,260462768.71,186230101.14,130333584.29,358731726.70,247690596.12,186954582.92,131074718.46,325220762.44,218792230.73,165617910.52,103276855.26,229609636.09,147242428.25,99569343.63,82541964.89,154264891.53,118294521.82,76535531.72,25828846.92,167773335.65,129400483.48,77733196.74,33099877.20,202861757.82,116210622.65,250866748.45,137440313.13,291526440.88,162394352.81,364292023.75,172109023.64,379129154.18,182054023.94,399206705.17,411624872.03,363220993.90,422507659.84,0.0
2,营业收入,338579684.62,198476307.41,105295053.25,1046494904.22,873879219.26,633978452.65,429796268.99,1006703553.06,575605837.20,380942843.42,258189513.31,604560435.94,387012006.38,304294591.69,225921360.87,607393382.79,433286738.54,338422343.24,247754068.14,657629786.23,459661291.50,359458487.35,267305323.22,728582357.68,509974601.87,407410858.13,283392255.59,782877692.77,522179910.86,409496953.06,300441939.42,733964337.59,464409156.97,361984354.70,262562898.48,673443805.06,464200257.14,328992732.70,242231026.23,573418501.77,362453317.69,285615662.81,201590704.89,490986877.99,288256363.86,223104504.97,159004379.79,389205107.75,260462768.71,186230101.14,130333584.29,357851974.73,247050675.12,186457530.65,130761281.22,324449907.39,218361301.60,165353142.28,103188462.29,229487658.13,147239140.17,99566055.55,82573361.31,151445022.39,116764321.79,75269391.60,25234722.08,167149942.98,128987902.82,77189022.27,32938375.16,202517024.57,116032428.25,250083184.75,137341395.67,290868953.21,162267228.84,356136378.74,168636347.68,375562529.48,181559407.76,397924272.68,411165561.02,362731235.94,422026908.89,0.0
3,二、营业总成本,319188054.87,188757192.26,100260945.26,1065142718.70,909210320.89,643041504.34,420540255.96,989260971.46,585104265.47,398241378.93,274822936.38,653809992.80,409218483.79,306674914.25,215612113.89,634902226.32,445272734.89,339475182.37,235366384.79,683605158.73,491667865.90,362706236.54,259875985.74,756026904.98,538192109.30,411358350.28,274863588.55,807724665.39,574709110.09,435632642.59,295700098.83,761510557.83,524769999.09,392682462.76,257086734.40,736455161.39,515586666.39,383123672.46,254935334.02,636350138.70,438802257.07,331301703.31,221036123.53,497313242.55,341657905.25,232970747.62,149846090.81,377274773.16,262551967.54,190802194.01,124344746.88,311132515.26,224815266.56,165157528.99,103871639.24,288024260.13,206176160.38,149411182.04,91926546.26,213054481.01,139165364.52,96632420.92,70215944.10,182355258.80,137576543.94,87987983.18,34345335.33,240898356.49,186709915.64,120679888.66,50620360.97,258577137.78,116125741.81,268475732.18,134263562.63,282420502.01,161826343.96,345532014.60,159538989.99,356819821.12,173076134.13,378516566.44,392024061.58,350766356.61,401323199.27,0.0
4,营业成本,263760014.95,154363511.37,82489268.93,950358267.77,824296410.37,585500804.67,391666198.24,886300936.80,531272632.11,370889094.80,260852868.57,600915907.36,378611059.66,282821584.13,201439749.38,581751020.85,407732022.39,314133007.58,220513641.32,628102657.09,455144484.37,337880834.44,246267106.81,696330968.08,494837539.67,383760956.45,259437632.35,749307226.10,531579358.45,405472028.14,280792669.32,709791758.52,486472520.01,366984625.00,243967255.13,687128582.67,481723301.82,359865378.62,243236435.63,586458768.47,403002737.97,306496198.74,208187229.02,448742884.29,307109800.77,207749604.19,137559089.93,332363473.91,231050352.10,168911399.51,112260529.54,281424316.89,203973092.91,150401685.89,95613268.06,259778661.46,184725286.02,134874014.55,84058062.20,183287326.55,117656744.48,80931098.00,61991970.60,117954083.10,90059275.80,58533925.23,19432066.11,138351345.88,110784808.14,66832653.61,28427242.56,163523005.55,88610613.02,191742138.73,100171784.74,216586879.23,121452698.78,265730266.42,129019538.93,274273025.03,128419689.02,295898245.05,308937135.08,274935828.04,308790428.88,0.0
5,营业税金及附加,480268.10,441008.70,298757.48,2200301.70,1909641.37,1464164.76,419607.73,5159055.38,1220165.53,2330304.22,352988.58,4749878.80,1946819.49,1745748.70,1534534.07,3690623.23,2526617.34,2114239.50,1576995.39,2995542.77,1800628.37,1222492.13,1057994.31,1438302.06,902462.26,891125.07,1817542.24,1478305.32,1378417.08,1376177.08,1155839.69,1599292.70,1659791.37,1571206.94,1261572.27,1386695.31,1483289.84,1483289.84,1251216.73,1356338.32,879258.61,879258.61,879258.61,1670733.94,927389.68,927389.68,848275.54,1967153.73,1151358.15,852254.43,720244.42,1954515.00,1324411.74,1035750.80,935751.22,1283938.18,894787.41,777667.41,521854.58,1120159.07,662065.38,322327.86,121315.45,1005369.23,798019.59,454614.45,170379.18,1102452.96,805912.39,490013.69,196429.60,818724.05,901432.16,1436741.54,816958.49,1212709.77,1380209.23,3295913.00,1197772.48,2470739.70,1224847.39,1844529.81,1019375.75,2411897.53,44312220.10,0.0
6,销售费用,17266766.38,10918051.72,6240731.69,26570522.77,14530390.33,12417445.11,5115177.53,14622744.92,3556051.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269335.41,217013.61,269335.41,217013.61,4216923.62,2893167.25,1724973.54,949782.54,6157172.83,5650628.16,4813833.21,4039711.59,7504234.00,2264427.11,5987105.13,2481248.85,8463557.83,3498223.80,9181970.84,4456195.50,11582868.88,4584980.23,10395279.82,11175555.08,9521892.81,10142688.97,0.0
7,管理费用,20604487.30,12491558.55,6129993.34,42443627.55,37305199.07,29255638.63,16116134.22,54717939.53,30996467.06,13860736.52,8325495.71,30158074.27,15891420.42,11246270.75,7051063.37,26101344.08,17024157.47,11435954.33,7450264.65,26058180.52,15982341.48,11056895.04,6381757.59,25485041.22,16293278.67,11822371.36,6143158.44,23537463.49,15045368.38,9888966.85,5246715.58,18626536.21,13589048.77,9964396.52,4713896.81,20877041.80,12649663.69,8700636.42,5038172.26,20629271.58,13974011.59,9978583.73,5327103.59,15987434.05,11569820.33,9782004.36,4579970.03,16654790.86,11803081.39,9802542.56,5866781.01,16033018.69,11201266.39,8200640.80,4659506.64,14482082.06,11228512.62,7652723.66,4718618.43,16725345.64,11988879.18,8926163.76,4455936.19,37621281.95,27253056.39,16720660.95,8229180.06,69693879.62,48850298.25,34176208.81,12776594.34,62750779.35,12649576.12,46793202.27,19542149.00,30788016.49,21763862.20,47989771.45,15873927.32,47872711.10,26361766.29,46142304.30,48371101.46,41993317.18,28888578.09,0.0
8,财务费用,7133251.48,4584826.33,2257944.42,24728113.29,19873217.49,13962798.12,6717313.69,24034688.07,17683803.45,10871054.94,5291583.52,18038710.90,12646270.65,10738397.10,5586767.07,23757133.63,17890689.02,11692732.29,5825483.43,26769298.64,19065113.06,12475891.18,6169127.03,32347525.67,25893987.08,14628288.28,7465255.52,33148688.48,25900502.74,18090007.08,9004874.24,31605418.39,22633030.59,13809591.26,7144010.19,26784799.60,19085076.64,12429033.18,5409509.40,27964369.30,20964238.01,13965651.34,6642532.31,30989659.81,21871252.12,14332107.04,6858755.31,26622316.82,18547175.90,11235997.51,5497191.91,11720664.68,8316495.52,5519451.50,2663113.32,12479578.43,9327574.33,6106776.42,2628011.05,11652314.34,8640661.87,6183495.89,3429708.25,21557600.90,16573024.91,10553809.01,5563927.44,25593505.20,20618268.70,14367179.34,5180382.88,23980394.83,11699693.40,22516544.51,11251421.55,24997265.11,13731349.95,19334092.89,8991555.76,20620476.41,12484851.20,24236207.46,22520894.21,21903421.05,9189283.23,0.0
